,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Respiration (ID 1  Exp 1)
Range:,Arb
Units:,Arb
Time
'-0:0:0.0,1940
'0:0:0.05,1964
'0:0:0.1,2010
'0:0:0.15,2019
'0:0:0.2,1997
'0:0:0.25,1966
'0:0:0.3,1923
'0:0:0.35,1895
'0:0:0.4,1892
'0:0:0.45,1893
'0:0:0.5,1892
'0:0:0.55,1892
'0:0:0.6,1889
'0:0:0.65,1887
'0:0:0.7,1886
'0:0:0.75,1883
'0:0:0.8,1881
'0:0:0.85,1884
'0:0:0.9,1884
'0:0:0.95,1878
'0:0:1.0,1865
'0:0:1.05,1856
'0:0:1.1,1856
'0:0:1.15,1866
'0:0:1.2,1885
'0:0:1.25,1907
'0:0:1.3,1929
'0:0:1.35,1949
'0:0:1.4,1966
'0:0:1.45,1982
'0:0:1.5,2005
'0:0:1.55,2028
'0:0:1.6,2046
'0:0:1.65,2048
'0:0:1.7,2038
'0:0:1.75,2022
'0:0:1.8,2004
'0:0:1.85,1992
'0:0:1.9,1988
'0:0:1.95,1987
'0:0:2.0,1978
'0:0:2.05,1969
'0:0:2.1,1965
'0:0:2.15,1963
'0:0:2.2,1960
'0:0:2.25,1954
'0:0:2.3,1945
'0:0:2.35,1937
'0:0:2.4,1925
'0:0:2.45,1914
'0:0:2.5,1902
'0:0:2.55,1894
'0:0:2.6,1885
'0:0:2.65,1875
'0:0:2.7,1865
'0:0:2.75,1861
'0:0:2.8,1864
'0:0:2.85,1868
'0:0:2.9,1873
'0:0:2.95,1879
'0:0:3.0,1891
'0:0:3.05,1905
'0:0:3.1,1919
'0:0:3.15,1930
'0:0:3.2,1943
'0:0:3.25,1952
'0:0:3.3,1964
'0:0:3.35,1978
'0:0:3.4,1994
'0:0:3.45,2009
'0:0:3.5,2020
'0:0:3.55,2028
'0:0:3.6,2031
'0:0:3.65,2029
'0:0:3.7,2022
'0:0:3.75,2011
'0:0:3.8,1995
'0:0:3.85,1977
'0:0:3.9,1962
'0:0:3.95,1954
'0:0:4.0,1947
'0:0:4.05,1948
'0:0:4.1,1951
'0:0:4.15,1949
'0:0:4.2,1943
'0:0:4.25,1938
'0:0:4.3,1932
'0:0:4.35,1924
'0:0:4.4,1916
'0:0:4.45,1906
'0:0:4.5,1893
'0:0:4.55,1883
'0:0:4.6,1878
'0:0:4.65,1878
'0:0:4.7,1879
'0:0:4.75,1876
'0:0:4.8,1873
'0:0:4.85,1869
'0:0:4.9,1865
'0:0:4.95,1864
'0:0:5.0,1863
'0:0:5.05,1866
'0:0:5.1,1869
'0:0:5.15,1869
'0:0:5.2,1877
'0:0:5.25,1896
'0:0:5.3,1926
'0:0:5.35,1958
'0:0:5.4,1987
'0:0:5.45,2010
'0:0:5.5,2030
'0:0:5.55,2045
'0:0:5.6,2060
'0:0:5.65,2073
'0:0:5.7,2086
'0:0:5.75,2090
'0:0:5.8,2076
'0:0:5.85,2047
'0:0:5.9,2012
'0:0:5.95,1985
'0:0:6.0,1970
'0:0:6.05,1958
'0:0:6.1,1943
'0:0:6.15,1930
'0:0:6.2,1916
'0:0:6.25,1906
'0:0:6.3,1899
'0:0:6.35,1893
'0:0:6.4,1890
'0:0:6.45,1888
'0:0:6.5,1880
'0:0:6.55,1873
'0:0:6.6,1869
'0:0:6.65,1874
'0:0:6.7,1890
'0:0:6.75,1905
'0:0:6.8,1920
'0:0:6.85,1938
'0:0:6.9,1960
'0:0:6.95,1982
'0:0:7.0,2005
'0:0:7.05,2025
'0:0:7.1,2047
'0:0:7.15,2066
'0:0:7.2,2085
'0:0:7.25,2099
'0:0:7.3,2115
'0:0:7.35,2128
'0:0:7.4,2141
'0:0:7.45,2150
'0:0:7.5,2152
'0:0:7.55,2147
'0:0:7.6,2136
'0:0:7.65,2122
'0:0:7.7,2107
'0:0:7.75,2099
'0:0:7.8,2092
'0:0:7.85,2085
'0:0:7.9,2072
'0:0:7.95,2051
'0:0:8.0,2026
'0:0:8.05,2004
'0:0:8.1,1983
'0:0:8.15,1968
'0:0:8.2,1952
'0:0:8.25,1939
'0:0:8.3,1926
'0:0:8.35,1915
'0:0:8.4,1903
'0:0:8.45,1894
'0:0:8.5,1886
'0:0:8.55,1881
'0:0:8.6,1879
'0:0:8.65,1877
'0:0:8.7,1872
'0:0:8.75,1870
'0:0:8.8,1884
'0:0:8.85,1909
'0:0:8.9,1942
'0:0:8.95,1967
'0:0:9.0,1991
'0:0:9.05,2014
'0:0:9.1,2043
'0:0:9.15,2071
'0:0:9.2,2101
'0:0:9.25,2128
'0:0:9.3,2153
'0:0:9.35,2171
'0:0:9.4,2177
'0:0:9.45,2171
'0:0:9.5,2157
'0:0:9.55,2138
'0:0:9.6,2105
'0:0:9.65,2073
'0:0:9.7,2047
'0:0:9.75,2030
'0:0:9.8,2010
'0:0:9.85,1987
'0:0:9.9,1964
'0:0:9.95,1945
'0:0:10.0,1927
'0:0:10.05,1914
'0:0:10.1,1905
'0:0:10.15,1894
'0:0:10.2,1881
'0:0:10.25,1874
'0:0:10.3,1870
'0:0:10.35,1870
'0:0:10.4,1871
'0:0:10.45,1869
'0:0:10.5,1867
'0:0:10.55,1865
'0:0:10.6,1863
'0:0:10.65,1861
'0:0:10.7,1861
'0:0:10.75,1864
'0:0:10.8,1875
'0:0:10.85,1892
'0:0:10.9,1915
'0:0:10.95,1941
'0:0:11.0,1974
'0:0:11.05,2006
'0:0:11.1,2037
'0:0:11.15,2061
'0:0:11.2,2082
'0:0:11.25,2097
'0:0:11.3,2111
'0:0:11.35,2123
'0:0:11.4,2132
'0:0:11.45,2137
'0:0:11.5,2137
'0:0:11.55,2134
'0:0:11.6,2123
'0:0:11.65,2109
'0:0:11.7,2095
'0:0:11.75,2083
'0:0:11.8,2070
'0:0:11.85,2051
'0:0:11.9,2023
'0:0:11.95,1998
'0:0:12.0,1974
'0:0:12.05,1953
'0:0:12.1,1932
'0:0:12.15,1917
'0:0:12.2,1904
'0:0:12.25,1898
'0:0:12.3,1890
'0:0:12.35,1881
'0:0:12.4,1876
'0:0:12.45,1874
'0:0:12.5,1875
'0:0:12.55,1879
'0:0:12.6,1886
'0:0:12.65,1894
'0:0:12.7,1907
'0:0:12.75,1920
'0:0:12.8,1938
'0:0:12.85,1957
'0:0:12.9,1979
'0:0:12.95,2003
'0:0:13.0,2028
'0:0:13.05,2048
'0:0:13.1,2069
'0:0:13.15,2088
'0:0:13.2,2108
'0:0:13.25,2123
'0:0:13.3,2138
'0:0:13.35,2158
'0:0:13.4,2188
'0:0:13.45,2215
'0:0:13.5,2229
'0:0:13.55,2226
'0:0:13.6,2217
'0:0:13.65,2205
'0:0:13.7,2190
'0:0:13.75,2177
'0:0:13.8,2164
'0:0:13.85,2151
'0:0:13.9,2131
'0:0:13.95,2104
'0:0:14.0,2070
'0:0:14.05,2043
'0:0:14.1,2019
'0:0:14.15,1994
'0:0:14.2,1967
'0:0:14.25,1948
'0:0:14.3,1929
'0:0:14.35,1912
'0:0:14.4,1899
'0:0:14.45,1890
'0:0:14.5,1886
'0:0:14.55,1884
'0:0:14.6,1879
'0:0:14.65,1874
'0:0:14.7,1869
'0:0:14.75,1865
'0:0:14.8,1861
'0:0:14.85,1861
'0:0:14.9,1867
'0:0:14.95,1878
'0:0:15.0,1893
'0:0:15.05,1909
'0:0:15.1,1935
'0:0:15.15,1964
'0:0:15.2,1998
'0:0:15.25,2026
'0:0:15.3,2049
'0:0:15.35,2063
'0:0:15.4,2065
'0:0:15.45,2052
'0:0:15.5,2029
'0:0:15.55,2013
'0:0:15.6,1999
'0:0:15.65,1981
'0:0:15.7,1959
'0:0:15.75,1942
'0:0:15.8,1929
'0:0:15.85,1920
'0:0:15.9,1910
'0:0:15.95,1899
'0:0:16.0,1887
'0:0:16.05,1879
'0:0:16.1,1872
'0:0:16.15,1866
'0:0:16.2,1864
'0:0:16.25,1866
'0:0:16.3,1867
'0:0:16.35,1872
'0:0:16.4,1887
'0:0:16.45,1910
'0:0:16.5,1940
'0:0:16.55,1964
'0:0:16.6,1986
'0:0:16.65,2004
'0:0:16.7,2025
'0:0:16.75,2047
'0:0:16.8,2066
'0:0:16.85,2081
'0:0:16.9,2093
'0:0:16.95,2096
'0:0:17.0,2089
'0:0:17.05,2077
'0:0:17.1,2061
'0:0:17.15,2045
'0:0:17.2,2020
'0:0:17.25,1993
'0:0:17.3,1968
'0:0:17.35,1951
'0:0:17.4,1935
'0:0:17.45,1921
'0:0:17.5,1910
'0:0:17.55,1902
'0:0:17.6,1892
'0:0:17.65,1884
'0:0:17.7,1878
'0:0:17.75,1875
'0:0:17.8,1876
'0:0:17.85,1876
'0:0:17.9,1873
'0:0:17.95,1872
'0:0:18.0,1871
'0:0:18.05,1870
'0:0:18.1,1869
'0:0:18.15,1869
'0:0:18.2,1870
'0:0:18.25,1876
'0:0:18.3,1892
'0:0:18.35,1923
'0:0:18.4,1963
'0:0:18.45,1993
'0:0:18.5,2014
'0:0:18.55,2027
'0:0:18.6,2040
'0:0:18.65,2051
'0:0:18.7,2066
'0:0:18.75,2077
'0:0:18.8,2086
'0:0:18.85,2090
'0:0:18.9,2089
'0:0:18.95,2081
'0:0:19.0,2056
'0:0:19.05,2022
'0:0:19.1,1984
'0:0:19.15,1958
'0:0:19.2,1941
