,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Respiration (ID 1  Exp 1)
Range:,Arb
Units:,Arb
Time
'-0:0:0.0,814
'0:0:0.05,810
'0:0:0.1,804
'0:0:0.15,788
'0:0:0.2,769
'0:0:0.25,750
'0:0:0.3,735
'0:0:0.35,724
'0:0:0.4,717
'0:0:0.45,711
'0:0:0.5,706
'0:0:0.55,700
'0:0:0.6,695
'0:0:0.65,693
'0:0:0.7,694
'0:0:0.75,692
'0:0:0.8,689
'0:0:0.85,684
'0:0:0.9,680
'0:0:0.95,680
'0:0:1.0,680
'0:0:1.05,682
'0:0:1.1,682
'0:0:1.15,679
'0:0:1.2,676
'0:0:1.25,678
'0:0:1.3,689
'0:0:1.35,708
'0:0:1.4,726
'0:0:1.45,745
'0:0:1.5,764
'0:0:1.55,782
'0:0:1.6,795
'0:0:1.65,811
'0:0:1.7,827
'0:0:1.75,846
'0:0:1.8,863
'0:0:1.85,877
'0:0:1.9,888
'0:0:1.95,899
'0:0:2.0,910
'0:0:2.05,921
'0:0:2.1,930
'0:0:2.15,941
'0:0:2.2,949
'0:0:2.25,952
'0:0:2.3,952
'0:0:2.35,946
'0:0:2.4,932
'0:0:2.45,912
'0:0:2.5,901
'0:0:2.55,893
'0:0:2.6,883
'0:0:2.65,871
'0:0:2.7,858
'0:0:2.75,842
'0:0:2.8,826
'0:0:2.85,808
'0:0:2.9,789
'0:0:2.95,765
'0:0:3.0,742
'0:0:3.05,722
'0:0:3.1,710
'0:0:3.15,702
'0:0:3.2,697
'0:0:3.25,691
'0:0:3.3,686
'0:0:3.35,682
'0:0:3.4,678
'0:0:3.45,675
'0:0:3.5,673
'0:0:3.55,672
'0:0:3.6,673
'0:0:3.65,673
'0:0:3.7,669
'0:0:3.75,662
'0:0:3.8,659
'0:0:3.85,662
'0:0:3.9,673
'0:0:3.95,692
'0:0:4.0,715
'0:0:4.05,744
'0:0:4.1,771
'0:0:4.15,796
'0:0:4.2,815
'0:0:4.25,834
'0:0:4.3,851
'0:0:4.35,870
'0:0:4.4,885
'0:0:4.45,895
'0:0:4.5,903
'0:0:4.55,912
'0:0:4.6,920
'0:0:4.65,928
'0:0:4.7,933
'0:0:4.75,936
'0:0:4.8,936
'0:0:4.85,930
'0:0:4.9,920
'0:0:4.95,908
'0:0:5.0,896
'0:0:5.05,882
'0:0:5.1,866
'0:0:5.15,843
'0:0:5.2,820
'0:0:5.25,801
'0:0:5.3,784
'0:0:5.35,771
'0:0:5.4,760
'0:0:5.45,746
'0:0:5.5,733
'0:0:5.55,720
'0:0:5.6,710
'0:0:5.65,701
'0:0:5.7,695
'0:0:5.75,690
'0:0:5.8,689
'0:0:5.85,688
'0:0:5.9,684
'0:0:5.95,677
'0:0:6.0,672
'0:0:6.05,668
'0:0:6.1,667
'0:0:6.15,669
'0:0:6.2,670
'0:0:6.25,670
'0:0:6.3,671
'0:0:6.35,677
'0:0:6.4,691
'0:0:6.45,718
'0:0:6.5,748
'0:0:6.55,780
'0:0:6.6,806
'0:0:6.65,832
'0:0:6.7,850
'0:0:6.75,867
'0:0:6.8,884
'0:0:6.85,902
'0:0:6.9,917
'0:0:6.95,930
'0:0:7.0,941
'0:0:7.05,951
'0:0:7.1,959
'0:0:7.15,964
'0:0:7.2,964
'0:0:7.25,960
'0:0:7.3,950
'0:0:7.35,931
'0:0:7.4,905
'0:0:7.45,871
'0:0:7.5,840
'0:0:7.55,812
'0:0:7.6,792
'0:0:7.65,779
'0:0:7.7,769
'0:0:7.75,761
'0:0:7.8,753
'0:0:7.85,742
'0:0:7.9,731
'0:0:7.95,719
'0:0:8.0,709
'0:0:8.05,700
'0:0:8.1,694
'0:0:8.15,686
'0:0:8.2,677
'0:0:8.25,671
'0:0:8.3,667
'0:0:8.35,664
'0:0:8.4,665
'0:0:8.45,667
'0:0:8.5,670
'0:0:8.55,675
'0:0:8.6,686
'0:0:8.65,705
'0:0:8.7,726
'0:0:8.75,750
'0:0:8.8,774
'0:0:8.85,800
'0:0:8.9,821
'0:0:8.95,839
'0:0:9.0,855
'0:0:9.05,874
'0:0:9.1,888
'0:0:9.15,903
'0:0:9.2,914
'0:0:9.25,925
'0:0:9.3,936
'0:0:9.35,947
'0:0:9.4,954
'0:0:9.45,957
'0:0:9.5,953
'0:0:9.55,944
'0:0:9.6,931
'0:0:9.65,914
'0:0:9.7,899
'0:0:9.75,885
'0:0:9.8,875
'0:0:9.85,868
'0:0:9.9,862
'0:0:9.95,851
'0:0:10.0,834
'0:0:10.05,815
'0:0:10.1,797
'0:0:10.15,777
'0:0:10.2,761
'0:0:10.25,746
'0:0:10.3,732
'0:0:10.35,716
'0:0:10.4,704
'0:0:10.45,695
'0:0:10.5,689
'0:0:10.55,684
'0:0:10.6,679
'0:0:10.65,674
'0:0:10.7,671
'0:0:10.75,669
'0:0:10.8,666
'0:0:10.85,664
'0:0:10.9,664
'0:0:10.95,667
'0:0:11.0,676
'0:0:11.05,688
'0:0:11.1,700
'0:0:11.15,718
'0:0:11.2,740
'0:0:11.25,765
'0:0:11.3,789
'0:0:11.35,811
'0:0:11.4,831
'0:0:11.45,852
'0:0:11.5,870
'0:0:11.55,887
'0:0:11.6,902
'0:0:11.65,919
'0:0:11.7,933
'0:0:11.75,945
'0:0:11.8,950
'0:0:11.85,952
'0:0:11.9,952
'0:0:11.95,946
'0:0:12.0,936
'0:0:12.05,923
'0:0:12.1,910
'0:0:12.15,896
'0:0:12.2,883
'0:0:12.25,866
'0:0:12.3,850
'0:0:12.35,834
'0:0:12.4,819
'0:0:12.45,802
'0:0:12.5,780
'0:0:12.55,755
'0:0:12.6,736
'0:0:12.65,721
'0:0:12.7,712
'0:0:12.75,704
'0:0:12.8,695
'0:0:12.85,687
'0:0:12.9,681
'0:0:12.95,675
'0:0:13.0,672
'0:0:13.05,669
'0:0:13.1,668
'0:0:13.15,667
'0:0:13.2,665
'0:0:13.25,658
'0:0:13.3,652
'0:0:13.35,652
'0:0:13.4,660
'0:0:13.45,675
'0:0:13.5,691
'0:0:13.55,708
'0:0:13.6,723
'0:0:13.65,742
'0:0:13.7,763
'0:0:13.75,786
'0:0:13.8,809
'0:0:13.85,834
'0:0:13.9,855
'0:0:13.95,872
'0:0:14.0,884
'0:0:14.05,898
'0:0:14.1,910
'0:0:14.15,923
'0:0:14.2,934
'0:0:14.25,944
'0:0:14.3,953
'0:0:14.35,961
'0:0:14.4,962
'0:0:14.45,953
'0:0:14.5,938
'0:0:14.55,917
'0:0:14.6,895
'0:0:14.65,869
'0:0:14.7,845
'0:0:14.75,822
'0:0:14.8,802
'0:0:14.85,784
'0:0:14.9,768
'0:0:14.95,749
'0:0:15.0,734
'0:0:15.05,720
'0:0:15.1,709
'0:0:15.15,700
'0:0:15.2,694
'0:0:15.25,688
'0:0:15.3,685
'0:0:15.35,681
'0:0:15.4,675
'0:0:15.45,668
'0:0:15.5,663
'0:0:15.55,661
'0:0:15.6,661
'0:0:15.65,663
'0:0:15.7,662
'0:0:15.75,660
'0:0:15.8,658
'0:0:15.85,657
'0:0:15.9,656
'0:0:15.95,656
'0:0:16.0,658
'0:0:16.05,664
'0:0:16.1,674
'0:0:16.15,686
'0:0:16.2,698
'0:0:16.25,716
'0:0:16.3,733
'0:0:16.35,753
'0:0:16.4,772
'0:0:16.45,790
'0:0:16.5,806
'0:0:16.55,824
'0:0:16.6,840
'0:0:16.65,856
'0:0:16.7,871
'0:0:16.75,887
'0:0:16.8,900
'0:0:16.85,910
'0:0:16.9,914
'0:0:16.95,918
'0:0:17.0,923
'0:0:17.05,923
'0:0:17.1,916
'0:0:17.15,900
'0:0:17.2,882
'0:0:17.25,864
'0:0:17.3,847
'0:0:17.35,829
'0:0:17.4,813
'0:0:17.45,796
'0:0:17.5,781
'0:0:17.55,764
'0:0:17.6,744
'0:0:17.65,723
'0:0:17.7,708
'0:0:17.75,698
'0:0:17.8,694
'0:0:17.85,693
'0:0:17.9,691
'0:0:17.95,686
'0:0:18.0,681
'0:0:18.05,676
'0:0:18.1,672
'0:0:18.15,670
'0:0:18.2,669
'0:0:18.25,669
'0:0:18.3,668
'0:0:18.35,665
'0:0:18.4,668
'0:0:18.45,681
'0:0:18.5,698
'0:0:18.55,722
'0:0:18.6,745
'0:0:18.65,768
'0:0:18.7,789
'0:0:18.75,810
'0:0:18.8,829
'0:0:18.85,849
'0:0:18.9,865
'0:0:18.95,882
'0:0:19.0,896
'0:0:19.05,905
'0:0:19.1,911
'0:0:19.15,919
'0:0:19.2,926
'0:0:19.25,932
'0:0:19.3,931
'0:0:19.35,925
'0:0:19.4,914
'0:0:19.45,903
'0:0:19.5,893
'0:0:19.55,878
'0:0:19.6,862
'0:0:19.65,844
'0:0:19.7,824
'0:0:19.75,798
'0:0:19.8,772
'0:0:19.85,750
'0:0:19.9,732
'0:0:19.95,720
'0:0:20.0,712
'0:0:20.05,703
'0:0:20.1,695
'0:0:20.15,688
'0:0:20.2,682
'0:0:20.25,677
'0:0:20.3,674
'0:0:20.35,671
'0:0:20.4,671
'0:0:20.45,668
'0:0:20.5,662
'0:0:20.55,657
'0:0:20.6,654
'0:0:20.65,654
'0:0:20.7,656
'0:0:20.75,658
'0:0:20.8,660
'0:0:20.85,665
'0:0:20.9,674
'0:0:20.95,688
'0:0:21.0,704
'0:0:21.05,725
'0:0:21.1,746
'0:0:21.15,768
