,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Respiration (ID 1  Exp 1)
Range:,Arb
Units:,Arb
Time
'-0:0:0.0,899
'0:0:0.05,911
'0:0:0.1,915
'0:0:0.15,913
'0:0:0.2,915
'0:0:0.25,908
'0:0:0.3,890
'0:0:0.35,876
'0:0:0.4,875
'0:0:0.45,883
'0:0:0.5,894
'0:0:0.55,902
'0:0:0.6,903
'0:0:0.65,903
'0:0:0.7,905
'0:0:0.75,908
'0:0:0.8,917
'0:0:0.85,929
'0:0:0.9,930
'0:0:0.95,925
'0:0:1.0,929
'0:0:1.05,945
'0:0:1.1,966
'0:0:1.15,991
'0:0:1.2,1012
'0:0:1.25,1036
'0:0:1.3,1057
'0:0:1.35,1080
'0:0:1.4,1101
'0:0:1.45,1122
'0:0:1.5,1142
'0:0:1.55,1163
'0:0:1.6,1176
'0:0:1.65,1186
'0:0:1.7,1194
'0:0:1.75,1203
'0:0:1.8,1206
'0:0:1.85,1199
'0:0:1.9,1180
'0:0:1.95,1153
'0:0:2.0,1134
'0:0:2.05,1118
'0:0:2.1,1105
'0:0:2.15,1090
'0:0:2.2,1074
'0:0:2.25,1054
'0:0:2.3,1033
'0:0:2.35,1007
'0:0:2.4,984
'0:0:2.45,968
'0:0:2.5,961
'0:0:2.55,956
'0:0:2.6,951
'0:0:2.65,944
'0:0:2.7,936
'0:0:2.75,931
'0:0:2.8,928
'0:0:2.85,925
'0:0:2.9,922
'0:0:2.95,920
'0:0:3.0,920
'0:0:3.05,918
'0:0:3.1,909
'0:0:3.15,900
'0:0:3.2,898
'0:0:3.25,898
'0:0:3.3,900
'0:0:3.35,904
'0:0:3.4,914
'0:0:3.45,933
'0:0:3.5,951
'0:0:3.55,963
'0:0:3.6,970
'0:0:3.65,977
'0:0:3.7,990
'0:0:3.75,1010
'0:0:3.8,1028
'0:0:3.85,1043
'0:0:3.9,1055
'0:0:3.95,1067
'0:0:4.0,1078
'0:0:4.05,1088
'0:0:4.1,1098
'0:0:4.15,1109
'0:0:4.2,1116
'0:0:4.25,1119
'0:0:4.3,1115
'0:0:4.35,1103
'0:0:4.4,1085
'0:0:4.45,1063
'0:0:4.5,1043
'0:0:4.55,1019
'0:0:4.6,994
'0:0:4.65,970
'0:0:4.7,956
'0:0:4.75,945
'0:0:4.8,938
'0:0:4.85,932
'0:0:4.9,928
'0:0:4.95,925
'0:0:5.0,923
'0:0:5.05,920
'0:0:5.1,919
'0:0:5.15,919
'0:0:5.2,919
'0:0:5.25,919
'0:0:5.3,920
'0:0:5.35,917
'0:0:5.4,910
'0:0:5.45,903
'0:0:5.5,901
'0:0:5.55,900
'0:0:5.6,901
'0:0:5.65,903
'0:0:5.7,906
'0:0:5.75,908
'0:0:5.8,912
'0:0:5.85,919
'0:0:5.9,929
'0:0:5.95,949
'0:0:6.0,971
'0:0:6.05,997
'0:0:6.1,1017
'0:0:6.15,1034
'0:0:6.2,1049
'0:0:6.25,1070
'0:0:6.3,1093
'0:0:6.35,1117
'0:0:6.4,1136
'0:0:6.45,1153
'0:0:6.5,1168
'0:0:6.55,1182
'0:0:6.6,1191
'0:0:6.65,1196
'0:0:6.7,1191
'0:0:6.75,1171
'0:0:6.8,1146
'0:0:6.85,1115
'0:0:6.9,1082
'0:0:6.95,1045
'0:0:7.0,1015
'0:0:7.05,990
'0:0:7.1,972
'0:0:7.15,956
'0:0:7.2,945
'0:0:7.25,936
'0:0:7.3,931
'0:0:7.35,927
'0:0:7.4,925
'0:0:7.45,925
'0:0:7.5,925
'0:0:7.55,927
'0:0:7.6,933
'0:0:7.65,943
'0:0:7.7,952
'0:0:7.75,956
'0:0:7.8,952
'0:0:7.85,943
'0:0:7.9,934
'0:0:7.95,928
'0:0:8.0,930
'0:0:8.05,944
'0:0:8.1,968
'0:0:8.15,1000
'0:0:8.2,1030
'0:0:8.25,1059
'0:0:8.3,1082
'0:0:8.35,1104
'0:0:8.4,1124
'0:0:8.45,1144
'0:0:8.5,1157
'0:0:8.55,1167
'0:0:8.6,1177
'0:0:8.65,1188
'0:0:8.7,1197
'0:0:8.75,1201
'0:0:8.8,1203
'0:0:8.85,1199
'0:0:8.9,1185
'0:0:8.95,1167
'0:0:9.0,1153
'0:0:9.05,1140
'0:0:9.1,1135
'0:0:9.15,1132
'0:0:9.2,1116
'0:0:9.25,1085
'0:0:9.3,1054
'0:0:9.35,1028
'0:0:9.4,1007
'0:0:9.45,988
'0:0:9.5,972
'0:0:9.55,959
'0:0:9.6,950
'0:0:9.65,942
'0:0:9.7,936
'0:0:9.75,931
'0:0:9.8,928
'0:0:9.85,923
'0:0:9.9,921
'0:0:9.95,920
'0:0:10.0,918
'0:0:10.05,910
'0:0:10.1,903
'0:0:10.15,901
'0:0:10.2,905
'0:0:10.25,917
'0:0:10.3,934
'0:0:10.35,954
'0:0:10.4,974
'0:0:10.45,998
'0:0:10.5,1023
'0:0:10.55,1051
'0:0:10.6,1075
'0:0:10.65,1100
'0:0:10.7,1122
'0:0:10.75,1142
'0:0:10.8,1154
'0:0:10.85,1163
'0:0:10.9,1171
'0:0:10.95,1179
'0:0:11.0,1184
'0:0:11.05,1184
'0:0:11.1,1182
'0:0:11.15,1179
'0:0:11.2,1173
'0:0:11.25,1162
'0:0:11.3,1150
'0:0:11.35,1135
'0:0:11.4,1121
'0:0:11.45,1108
'0:0:11.5,1094
'0:0:11.55,1074
'0:0:11.6,1052
'0:0:11.65,1029
'0:0:11.7,1008
'0:0:11.75,987
'0:0:11.8,971
'0:0:11.85,957
'0:0:11.9,947
'0:0:11.95,939
'0:0:12.0,933
'0:0:12.05,929
'0:0:12.1,925
'0:0:12.15,922
'0:0:12.2,919
'0:0:12.25,917
'0:0:12.3,918
'0:0:12.35,919
'0:0:12.4,914
'0:0:12.45,906
'0:0:12.5,901
'0:0:12.55,900
'0:0:12.6,902
'0:0:12.65,911
'0:0:12.7,926
'0:0:12.75,948
'0:0:12.8,970
'0:0:12.85,998
'0:0:12.9,1028
'0:0:12.95,1062
'0:0:13.0,1090
'0:0:13.05,1114
'0:0:13.1,1132
'0:0:13.15,1151
'0:0:13.2,1163
'0:0:13.25,1170
'0:0:13.3,1175
'0:0:13.35,1181
'0:0:13.4,1186
'0:0:13.45,1184
'0:0:13.5,1175
'0:0:13.55,1160
'0:0:13.6,1143
'0:0:13.65,1118
'0:0:13.7,1091
'0:0:13.75,1065
'0:0:13.8,1045
'0:0:13.85,1024
'0:0:13.9,1006
'0:0:13.95,990
'0:0:14.0,975
'0:0:14.05,957
'0:0:14.1,941
'0:0:14.15,931
'0:0:14.2,924
'0:0:14.25,921
'0:0:14.3,921
'0:0:14.35,922
'0:0:14.4,924
'0:0:14.45,926
'0:0:14.5,926
'0:0:14.55,929
'0:0:14.6,932
'0:0:14.65,933
'0:0:14.7,932
'0:0:14.75,932
'0:0:14.8,933
'0:0:14.85,931
'0:0:14.9,925
'0:0:14.95,918
'0:0:15.0,916
'0:0:15.05,917
'0:0:15.1,919
'0:0:15.15,920
'0:0:15.2,920
'0:0:15.25,920
'0:0:15.3,920
'0:0:15.35,920
'0:0:15.4,921
'0:0:15.45,924
'0:0:15.5,925
'0:0:15.55,925
'0:0:15.6,926
'0:0:15.65,931
'0:0:15.7,939
'0:0:15.75,954
'0:0:15.8,975
'0:0:15.85,1000
'0:0:15.9,1024
'0:0:15.95,1049
'0:0:16.0,1072
'0:0:16.05,1096
'0:0:16.1,1118
'0:0:16.15,1139
'0:0:16.2,1158
'0:0:16.25,1177
'0:0:16.3,1193
'0:0:16.35,1210
'0:0:16.4,1223
'0:0:16.45,1231
'0:0:16.5,1232
'0:0:16.55,1234
'0:0:16.6,1237
'0:0:16.65,1239
'0:0:16.7,1233
'0:0:16.75,1215
'0:0:16.8,1190
'0:0:16.85,1160
'0:0:16.9,1131
'0:0:16.95,1101
'0:0:17.0,1075
'0:0:17.05,1048
'0:0:17.1,1022
'0:0:17.15,1000
'0:0:17.2,985
'0:0:17.25,970
'0:0:17.3,953
'0:0:17.35,939
'0:0:17.4,931
'0:0:17.45,924
'0:0:17.5,921
'0:0:17.55,921
'0:0:17.6,929
'0:0:17.65,953
'0:0:17.7,981
'0:0:17.75,1010
'0:0:17.8,1039
'0:0:17.85,1071
'0:0:17.9,1097
'0:0:17.95,1122
'0:0:18.0,1143
'0:0:18.05,1162
'0:0:18.1,1176
'0:0:18.15,1189
'0:0:18.2,1202
'0:0:18.25,1217
'0:0:18.3,1227
'0:0:18.35,1229
'0:0:18.4,1224
'0:0:18.45,1214
'0:0:18.5,1202
'0:0:18.55,1187
'0:0:18.6,1172
'0:0:18.65,1157
'0:0:18.7,1143
'0:0:18.75,1126
'0:0:18.8,1108
'0:0:18.85,1080
'0:0:18.9,1050
'0:0:18.95,1020
'0:0:19.0,997
'0:0:19.05,974
'0:0:19.1,957
'0:0:19.15,942
'0:0:19.2,934
'0:0:19.25,929
'0:0:19.3,927
'0:0:19.35,924
'0:0:19.4,922
'0:0:19.45,920
'0:0:19.5,920
'0:0:19.55,920
'0:0:19.6,921
'0:0:19.65,917
'0:0:19.7,910
'0:0:19.75,903
'0:0:19.8,901
'0:0:19.85,902
'0:0:19.9,907
'0:0:19.95,917
'0:0:20.0,931
'0:0:20.05,952
'0:0:20.1,976
'0:0:20.15,1003
'0:0:20.2,1028
