,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Respiration (ID 1  Exp 1)
Range:,Arb
Units:,Arb
Time
'-0:0:0.0,683
'0:0:0.05,687
'0:0:0.1,691
'0:0:0.15,697
'0:0:0.2,706
'0:0:0.25,719
'0:0:0.3,724
'0:0:0.35,710
'0:0:0.4,693
'0:0:0.45,690
'0:0:0.5,694
'0:0:0.55,699
'0:0:0.6,701
'0:0:0.65,703
'0:0:0.7,703
'0:0:0.75,700
'0:0:0.8,694
'0:0:0.85,690
'0:0:0.9,690
'0:0:0.95,693
'0:0:1.0,693
'0:0:1.05,691
'0:0:1.1,694
'0:0:1.15,708
'0:0:1.2,727
'0:0:1.25,746
'0:0:1.3,758
'0:0:1.35,770
'0:0:1.4,785
'0:0:1.45,804
'0:0:1.5,821
'0:0:1.55,840
'0:0:1.6,858
'0:0:1.65,876
'0:0:1.7,887
'0:0:1.75,897
'0:0:1.8,907
'0:0:1.85,917
'0:0:1.9,928
'0:0:1.95,937
'0:0:2.0,941
'0:0:2.05,943
'0:0:2.1,941
'0:0:2.15,931
'0:0:2.2,918
'0:0:2.25,904
'0:0:2.3,893
'0:0:2.35,879
'0:0:2.4,861
'0:0:2.45,843
'0:0:2.5,828
'0:0:2.55,815
'0:0:2.6,803
'0:0:2.65,788
'0:0:2.7,774
'0:0:2.75,760
'0:0:2.8,749
'0:0:2.85,739
'0:0:2.9,732
'0:0:2.95,726
'0:0:3.0,721
'0:0:3.05,713
'0:0:3.1,704
'0:0:3.15,697
'0:0:3.2,695
'0:0:3.25,696
'0:0:3.3,700
'0:0:3.35,702
'0:0:3.4,704
'0:0:3.45,709
'0:0:3.5,717
'0:0:3.55,735
'0:0:3.6,756
'0:0:3.65,781
'0:0:3.7,803
'0:0:3.75,823
'0:0:3.8,838
'0:0:3.85,854
'0:0:3.9,871
'0:0:3.95,887
'0:0:4.0,901
'0:0:4.05,916
'0:0:4.1,931
'0:0:4.15,945
'0:0:4.2,957
'0:0:4.25,965
'0:0:4.3,967
'0:0:4.35,968
'0:0:4.4,963
'0:0:4.45,948
'0:0:4.5,926
'0:0:4.55,901
'0:0:4.6,883
'0:0:4.65,869
'0:0:4.7,860
'0:0:4.75,852
'0:0:4.8,843
'0:0:4.85,830
'0:0:4.9,813
'0:0:4.95,795
'0:0:5.0,778
'0:0:5.05,763
'0:0:5.1,751
'0:0:5.15,741
'0:0:5.2,733
'0:0:5.25,721
'0:0:5.3,713
'0:0:5.35,708
'0:0:5.4,708
'0:0:5.45,712
'0:0:5.5,715
'0:0:5.55,716
'0:0:5.6,718
'0:0:5.65,723
'0:0:5.7,733
'0:0:5.75,754
'0:0:5.8,778
'0:0:5.85,803
'0:0:5.9,824
'0:0:5.95,846
'0:0:6.0,862
'0:0:6.05,877
'0:0:6.1,890
'0:0:6.15,906
'0:0:6.2,920
'0:0:6.25,936
'0:0:6.3,950
'0:0:6.35,964
'0:0:6.4,976
'0:0:6.45,989
'0:0:6.5,999
'0:0:6.55,1007
'0:0:6.6,1009
'0:0:6.65,1004
'0:0:6.7,988
'0:0:6.75,956
'0:0:6.8,918
'0:0:6.85,888
'0:0:6.9,872
'0:0:6.95,858
'0:0:7.0,844
'0:0:7.05,826
'0:0:7.1,808
'0:0:7.15,789
'0:0:7.2,773
'0:0:7.25,756
'0:0:7.3,742
'0:0:7.35,731
'0:0:7.4,724
'0:0:7.45,720
'0:0:7.5,717
'0:0:7.55,709
'0:0:7.6,700
'0:0:7.65,695
'0:0:7.7,694
'0:0:7.75,697
'0:0:7.8,704
'0:0:7.85,718
'0:0:7.9,738
'0:0:7.95,762
'0:0:8.0,784
'0:0:8.05,809
'0:0:8.1,831
'0:0:8.15,853
'0:0:8.2,875
'0:0:8.25,898
'0:0:8.3,916
'0:0:8.35,931
'0:0:8.4,941
'0:0:8.45,955
'0:0:8.5,966
'0:0:8.55,972
'0:0:8.6,970
'0:0:8.65,959
'0:0:8.7,945
'0:0:8.75,927
'0:0:8.8,912
'0:0:8.85,896
'0:0:8.9,881
'0:0:8.95,863
'0:0:9.0,845
'0:0:9.05,822
'0:0:9.1,798
'0:0:9.15,775
'0:0:9.2,758
'0:0:9.25,745
'0:0:9.3,737
'0:0:9.35,729
'0:0:9.4,721
'0:0:9.45,715
'0:0:9.5,710
'0:0:9.55,705
'0:0:9.6,702
'0:0:9.65,701
'0:0:9.7,699
'0:0:9.75,698
'0:0:9.8,699
'0:0:9.85,698
'0:0:9.9,692
'0:0:9.95,687
'0:0:10.0,686
'0:0:10.05,688
'0:0:10.1,696
'0:0:10.15,707
'0:0:10.2,721
'0:0:10.25,742
'0:0:10.3,763
'0:0:10.35,786
'0:0:10.4,807
'0:0:10.45,829
'0:0:10.5,848
'0:0:10.55,867
'0:0:10.6,884
'0:0:10.65,900
'0:0:10.7,912
'0:0:10.75,926
'0:0:10.8,939
'0:0:10.85,953
'0:0:10.9,962
'0:0:10.95,964
'0:0:11.0,959
'0:0:11.05,943
'0:0:11.1,921
'0:0:11.15,892
'0:0:11.2,868
'0:0:11.25,846
'0:0:11.3,828
'0:0:11.35,810
'0:0:11.4,789
'0:0:11.45,766
'0:0:11.5,749
'0:0:11.55,737
'0:0:11.6,729
'0:0:11.65,725
'0:0:11.7,721
'0:0:11.75,716
'0:0:11.8,712
'0:0:11.85,708
'0:0:11.9,705
'0:0:11.95,702
'0:0:12.0,701
'0:0:12.05,699
'0:0:12.1,699
'0:0:12.15,700
'0:0:12.2,699
'0:0:12.25,693
'0:0:12.3,689
'0:0:12.35,690
'0:0:12.4,694
'0:0:12.45,708
'0:0:12.5,726
'0:0:12.55,749
'0:0:12.6,771
'0:0:12.65,793
'0:0:12.7,813
'0:0:12.75,835
'0:0:12.8,854
'0:0:12.85,875
'0:0:12.9,895
'0:0:12.95,914
'0:0:13.0,927
'0:0:13.05,937
'0:0:13.1,947
'0:0:13.15,958
'0:0:13.2,967
'0:0:13.25,969
'0:0:13.3,960
'0:0:13.35,940
'0:0:13.4,913
'0:0:13.45,883
'0:0:13.5,858
'0:0:13.55,835
'0:0:13.6,817
'0:0:13.65,800
'0:0:13.7,784
'0:0:13.75,763
'0:0:13.8,744
'0:0:13.85,729
'0:0:13.9,719
'0:0:13.95,714
'0:0:14.0,711
'0:0:14.05,706
'0:0:14.1,703
'0:0:14.15,699
'0:0:14.2,696
'0:0:14.25,695
'0:0:14.3,694
'0:0:14.35,693
'0:0:14.4,693
'0:0:14.45,694
'0:0:14.5,693
'0:0:14.55,688
'0:0:14.6,685
'0:0:14.65,687
'0:0:14.7,694
'0:0:14.75,707
'0:0:14.8,722
'0:0:14.85,741
'0:0:14.9,763
'0:0:14.95,787
'0:0:15.0,807
'0:0:15.05,827
'0:0:15.1,845
'0:0:15.15,862
'0:0:15.2,878
'0:0:15.25,891
'0:0:15.3,899
'0:0:15.35,906
'0:0:15.4,914
'0:0:15.45,921
'0:0:15.5,924
'0:0:15.55,923
'0:0:15.6,916
'0:0:15.65,907
'0:0:15.7,898
'0:0:15.75,887
'0:0:15.8,874
'0:0:15.85,854
'0:0:15.9,836
'0:0:15.95,819
'0:0:16.0,801
'0:0:16.05,778
'0:0:16.1,757
'0:0:16.15,741
'0:0:16.2,731
'0:0:16.25,725
'0:0:16.3,721
'0:0:16.35,714
'0:0:16.4,708
'0:0:16.45,703
'0:0:16.5,699
'0:0:16.55,696
'0:0:16.6,694
'0:0:16.65,691
'0:0:16.7,688
'0:0:16.75,688
'0:0:16.8,688
'0:0:16.85,684
'0:0:16.9,678
'0:0:16.95,675
'0:0:17.0,675
'0:0:17.05,677
'0:0:17.1,681
'0:0:17.15,683
'0:0:17.2,683
'0:0:17.25,684
'0:0:17.3,686
'0:0:17.35,690
'0:0:17.4,698
'0:0:17.45,714
'0:0:17.5,734
'0:0:17.55,759
'0:0:17.6,782
'0:0:17.65,800
'0:0:17.7,814
'0:0:17.75,833
'0:0:17.8,852
'0:0:17.85,871
'0:0:17.9,888
'0:0:17.95,902
'0:0:18.0,914
'0:0:18.05,926
'0:0:18.1,935
'0:0:18.15,941
'0:0:18.2,941
'0:0:18.25,936
'0:0:18.3,928
'0:0:18.35,915
'0:0:18.4,897
'0:0:18.45,875
'0:0:18.5,855
'0:0:18.55,835
'0:0:18.6,821
'0:0:18.65,812
'0:0:18.7,801
'0:0:18.75,783
'0:0:18.8,766
'0:0:18.85,748
'0:0:18.9,736
'0:0:18.95,727
'0:0:19.0,719
'0:0:19.05,712
'0:0:19.1,708
'0:0:19.15,702
'0:0:19.2,693
'0:0:19.25,687
'0:0:19.3,685
'0:0:19.35,685
'0:0:19.4,688
'0:0:19.45,689
'0:0:19.5,688
'0:0:19.55,688
'0:0:19.6,688
'0:0:19.65,690
'0:0:19.7,696
'0:0:19.75,709
'0:0:19.8,729
'0:0:19.85,757
'0:0:19.9,782
'0:0:19.95,802
'0:0:20.0,818
'0:0:20.05,837
'0:0:20.1,855
'0:0:20.15,875
'0:0:20.2,892
'0:0:20.25,908
'0:0:20.3,922
'0:0:20.35,937
'0:0:20.4,950
'0:0:20.45,960
'0:0:20.5,964
'0:0:20.55,965
'0:0:20.6,962
'0:0:20.65,952
'0:0:20.7,935
'0:0:20.75,912
'0:0:20.8,893
'0:0:20.85,875
'0:0:20.9,861
'0:0:20.95,847
'0:0:21.0,830
'0:0:21.05,811
'0:0:21.1,792
