,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Respiration (ID 1  Exp 1)
Range:,Arb
Units:,Arb
Time
'-0:0:0.0,1841
'0:0:0.05,1844
'0:0:0.1,1843
'0:0:0.15,1839
'0:0:0.2,1838
'0:0:0.25,1835
'0:0:0.3,1827
'0:0:0.35,1818
'0:0:0.4,1810
'0:0:0.45,1803
'0:0:0.5,1795
'0:0:0.55,1790
'0:0:0.6,1790
'0:0:0.65,1795
'0:0:0.7,1801
'0:0:0.75,1802
'0:0:0.8,1802
'0:0:0.85,1799
'0:0:0.9,1799
'0:0:0.95,1799
'0:0:1.0,1797
'0:0:1.05,1792
'0:0:1.1,1790
'0:0:1.15,1797
'0:0:1.2,1819
'0:0:1.25,1849
'0:0:1.3,1876
'0:0:1.35,1899
'0:0:1.4,1923
'0:0:1.45,1946
'0:0:1.5,1969
'0:0:1.55,1990
'0:0:1.6,2011
'0:0:1.65,2028
'0:0:1.7,2044
'0:0:1.75,2057
'0:0:1.8,2062
'0:0:1.85,2052
'0:0:1.9,2029
'0:0:1.95,2008
'0:0:2.0,1991
'0:0:2.05,1977
'0:0:2.1,1959
'0:0:2.15,1940
'0:0:2.2,1915
'0:0:2.25,1891
'0:0:2.3,1869
'0:0:2.35,1854
'0:0:2.4,1845
'0:0:2.45,1840
'0:0:2.5,1835
'0:0:2.55,1831
'0:0:2.6,1826
'0:0:2.65,1822
'0:0:2.7,1818
'0:0:2.75,1816
'0:0:2.8,1816
'0:0:2.85,1817
'0:0:2.9,1812
'0:0:2.95,1806
'0:0:3.0,1802
'0:0:3.05,1805
'0:0:3.1,1816
'0:0:3.15,1829
'0:0:3.2,1848
'0:0:3.25,1870
'0:0:3.3,1895
'0:0:3.35,1918
'0:0:3.4,1938
'0:0:3.45,1952
'0:0:3.5,1971
'0:0:3.55,1987
'0:0:3.6,2004
'0:0:3.65,2019
'0:0:3.7,2031
'0:0:3.75,2039
'0:0:3.8,2036
'0:0:3.85,2020
'0:0:3.9,1997
'0:0:3.95,1980
'0:0:4.0,1967
'0:0:4.05,1957
'0:0:4.1,1949
'0:0:4.15,1939
'0:0:4.2,1928
'0:0:4.25,1911
'0:0:4.3,1887
'0:0:4.35,1865
'0:0:4.4,1845
'0:0:4.45,1834
'0:0:4.5,1828
'0:0:4.55,1822
'0:0:4.6,1816
'0:0:4.65,1812
'0:0:4.7,1807
'0:0:4.75,1804
'0:0:4.8,1803
'0:0:4.85,1802
'0:0:4.9,1803
'0:0:4.95,1804
'0:0:5.0,1803
'0:0:5.05,1802
'0:0:5.1,1804
'0:0:5.15,1807
'0:0:5.2,1808
'0:0:5.25,1806
'0:0:5.3,1802
'0:0:5.35,1802
'0:0:5.4,1809
'0:0:5.45,1821
'0:0:5.5,1839
'0:0:5.55,1857
'0:0:5.6,1881
'0:0:5.65,1905
'0:0:5.7,1928
'0:0:5.75,1947
'0:0:5.8,1970
'0:0:5.85,1994
'0:0:5.9,2018
'0:0:5.95,2035
'0:0:6.0,2047
'0:0:6.05,2053
'0:0:6.1,2053
'0:0:6.15,2049
'0:0:6.2,2041
'0:0:6.25,2029
'0:0:6.3,2014
'0:0:6.35,1998
'0:0:6.4,1975
'0:0:6.45,1955
'0:0:6.5,1937
'0:0:6.55,1920
'0:0:6.6,1900
'0:0:6.65,1880
'0:0:6.7,1858
'0:0:6.75,1842
'0:0:6.8,1829
'0:0:6.85,1819
'0:0:6.9,1812
'0:0:6.95,1809
'0:0:7.0,1814
'0:0:7.05,1819
'0:0:7.1,1819
'0:0:7.15,1818
'0:0:7.2,1818
'0:0:7.25,1819
'0:0:7.3,1820
'0:0:7.35,1817
'0:0:7.4,1818
'0:0:7.45,1824
'0:0:7.5,1837
'0:0:7.55,1852
'0:0:7.6,1866
'0:0:7.65,1884
'0:0:7.7,1908
'0:0:7.75,1929
'0:0:7.8,1952
'0:0:7.85,1978
'0:0:7.9,2004
'0:0:7.95,2026
'0:0:8.0,2046
'0:0:8.05,2062
'0:0:8.1,2076
'0:0:8.15,2087
'0:0:8.2,2095
'0:0:8.25,2099
'0:0:8.3,2101
'0:0:8.35,2098
'0:0:8.4,2084
'0:0:8.45,2063
'0:0:8.5,2041
'0:0:8.55,2027
'0:0:8.6,2013
'0:0:8.65,1993
'0:0:8.7,1965
'0:0:8.75,1939
'0:0:8.8,1913
'0:0:8.85,1890
'0:0:8.9,1869
'0:0:8.95,1855
'0:0:9.0,1840
'0:0:9.05,1830
'0:0:9.1,1824
'0:0:9.15,1824
'0:0:9.2,1825
'0:0:9.25,1824
'0:0:9.3,1824
'0:0:9.35,1823
'0:0:9.4,1821
'0:0:9.45,1817
'0:0:9.5,1815
'0:0:9.55,1817
'0:0:9.6,1820
'0:0:9.65,1824
'0:0:9.7,1838
'0:0:9.75,1858
'0:0:9.8,1885
'0:0:9.85,1911
'0:0:9.9,1937
'0:0:9.95,1958
'0:0:10.0,1978
'0:0:10.05,1994
'0:0:10.1,2010
'0:0:10.15,2024
'0:0:10.2,2036
'0:0:10.25,2044
'0:0:10.3,2052
'0:0:10.35,2053
'0:0:10.4,2043
'0:0:10.45,2026
'0:0:10.5,2002
'0:0:10.55,1980
'0:0:10.6,1958
'0:0:10.65,1935
'0:0:10.7,1912
'0:0:10.75,1895
'0:0:10.8,1876
'0:0:10.85,1860
'0:0:10.9,1848
'0:0:10.95,1841
'0:0:11.0,1837
'0:0:11.05,1832
'0:0:11.1,1827
'0:0:11.15,1823
'0:0:11.2,1820
'0:0:11.25,1817
'0:0:11.3,1814
'0:0:11.35,1815
'0:0:11.4,1818
'0:0:11.45,1829
'0:0:11.5,1853
'0:0:11.55,1879
'0:0:11.6,1906
'0:0:11.65,1927
'0:0:11.7,1947
'0:0:11.75,1965
'0:0:11.8,1983
'0:0:11.85,1995
'0:0:11.9,2002
'0:0:11.95,2007
'0:0:12.0,2010
'0:0:12.05,2009
'0:0:12.1,2004
'0:0:12.15,1997
'0:0:12.2,1986
'0:0:12.25,1973
'0:0:12.3,1957
'0:0:12.35,1940
'0:0:12.4,1925
'0:0:12.45,1924
'0:0:12.5,1941
'0:0:12.55,1961
'0:0:12.6,1974
'0:0:12.65,1968
'0:0:12.7,1948
'0:0:12.75,1933
'0:0:12.8,1925
'0:0:12.85,1918
'0:0:12.9,1909
'0:0:12.95,1897
'0:0:13.0,1881
'0:0:13.05,1870
'0:0:13.1,1864
'0:0:13.15,1861
'0:0:13.2,1864
'0:0:13.25,1864
'0:0:13.3,1861
'0:0:13.35,1856
'0:0:13.4,1852
'0:0:13.45,1858
'0:0:13.5,1877
'0:0:13.55,1901
'0:0:13.6,1926
'0:0:13.65,1946
'0:0:13.7,1967
'0:0:13.75,1987
'0:0:13.8,2007
'0:0:13.85,2021
'0:0:13.9,2034
'0:0:13.95,2041
'0:0:14.0,2045
'0:0:14.05,2043
'0:0:14.1,2031
'0:0:14.15,2012
'0:0:14.2,1989
'0:0:14.25,1970
'0:0:14.3,1954
'0:0:14.35,1935
'0:0:14.4,1911
'0:0:14.45,1890
'0:0:14.5,1869
'0:0:14.55,1851
'0:0:14.6,1835
'0:0:14.65,1823
'0:0:14.7,1815
'0:0:14.75,1812
'0:0:14.8,1808
'0:0:14.85,1804
'0:0:14.9,1802
'0:0:14.95,1802
'0:0:15.0,1807
'0:0:15.05,1809
'0:0:15.1,1810
'0:0:15.15,1810
'0:0:15.2,1808
'0:0:15.25,1806
'0:0:15.3,1804
'0:0:15.35,1805
'0:0:15.4,1804
'0:0:15.45,1807
'0:0:15.5,1817
'0:0:15.55,1831
'0:0:15.6,1849
'0:0:15.65,1873
'0:0:15.7,1906
'0:0:15.75,1937
'0:0:15.8,1966
'0:0:15.85,1991
'0:0:15.9,2014
'0:0:15.95,2032
'0:0:16.0,2048
'0:0:16.05,2058
'0:0:16.1,2063
'0:0:16.15,2066
'0:0:16.2,2061
'0:0:16.25,2050
'0:0:16.3,2037
'0:0:16.35,2025
'0:0:16.4,2015
'0:0:16.45,2003
'0:0:16.5,1982
'0:0:16.55,1959
'0:0:16.6,1934
'0:0:16.65,1909
'0:0:16.7,1881
'0:0:16.75,1857
'0:0:16.8,1838
'0:0:16.85,1827
'0:0:16.9,1815
'0:0:16.95,1805
'0:0:17.0,1800
'0:0:17.05,1800
'0:0:17.1,1799
'0:0:17.15,1798
'0:0:17.2,1798
'0:0:17.25,1797
'0:0:17.3,1796
'0:0:17.35,1794
'0:0:17.4,1792
'0:0:17.45,1792
'0:0:17.5,1793
'0:0:17.55,1793
'0:0:17.6,1791
'0:0:17.65,1792
'0:0:17.7,1797
'0:0:17.75,1805
'0:0:17.8,1815
'0:0:17.85,1828
'0:0:17.9,1849
'0:0:17.95,1878
'0:0:18.0,1911
'0:0:18.05,1942
'0:0:18.1,1977
'0:0:18.15,2007
'0:0:18.2,2035
'0:0:18.25,2058
'0:0:18.3,2079
'0:0:18.35,2095
'0:0:18.4,2105
'0:0:18.45,2108
'0:0:18.5,2103
'0:0:18.55,2090
'0:0:18.6,2070
'0:0:18.65,2049
'0:0:18.7,2025
'0:0:18.75,2003
'0:0:18.8,1971
'0:0:18.85,1940
'0:0:18.9,1914
'0:0:18.95,1895
'0:0:19.0,1880
'0:0:19.05,1869
'0:0:19.1,1856
'0:0:19.15,1843
'0:0:19.2,1830
