,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Respiration (ID 1  Exp 1)
Range:,Arb
Units:,Arb
Time
'-0:0:0.0,766
'0:0:0.05,753
'0:0:0.1,741
'0:0:0.15,736
'0:0:0.2,734
'0:0:0.25,729
'0:0:0.3,720
'0:0:0.35,712
'0:0:0.4,708
'0:0:0.45,706
'0:0:0.5,702
'0:0:0.55,699
'0:0:0.6,699
'0:0:0.65,702
'0:0:0.7,705
'0:0:0.75,701
'0:0:0.8,691
'0:0:0.85,686
'0:0:0.9,683
'0:0:0.95,683
'0:0:1.0,685
'0:0:1.05,686
'0:0:1.1,683
'0:0:1.15,679
'0:0:1.2,674
'0:0:1.25,672
'0:0:1.3,672
'0:0:1.35,673
'0:0:1.4,676
'0:0:1.45,679
'0:0:1.5,678
'0:0:1.55,677
'0:0:1.6,682
'0:0:1.65,697
'0:0:1.7,727
'0:0:1.75,757
'0:0:1.8,784
'0:0:1.85,805
'0:0:1.9,828
'0:0:1.95,850
'0:0:2.0,870
'0:0:2.05,889
'0:0:2.1,908
'0:0:2.15,923
'0:0:2.2,935
'0:0:2.25,944
'0:0:2.3,957
'0:0:2.35,969
'0:0:2.4,980
'0:0:2.45,983
'0:0:2.5,977
'0:0:2.55,961
'0:0:2.6,940
'0:0:2.65,922
'0:0:2.7,905
'0:0:2.75,888
'0:0:2.8,867
'0:0:2.85,845
'0:0:2.9,819
'0:0:2.95,795
'0:0:3.0,770
'0:0:3.05,752
'0:0:3.1,737
'0:0:3.15,723
'0:0:3.2,709
'0:0:3.25,699
'0:0:3.3,690
'0:0:3.35,684
'0:0:3.4,679
'0:0:3.45,675
'0:0:3.5,673
'0:0:3.55,671
'0:0:3.6,667
'0:0:3.65,662
'0:0:3.7,659
'0:0:3.75,659
'0:0:3.8,661
'0:0:3.85,663
'0:0:3.9,664
'0:0:3.95,665
'0:0:4.0,669
'0:0:4.05,674
'0:0:4.1,685
'0:0:4.15,700
'0:0:4.2,720
'0:0:4.25,741
'0:0:4.3,765
'0:0:4.35,782
'0:0:4.4,796
'0:0:4.45,812
'0:0:4.5,832
'0:0:4.55,851
'0:0:4.6,869
'0:0:4.65,883
'0:0:4.7,897
'0:0:4.75,911
'0:0:4.8,925
'0:0:4.85,935
'0:0:4.9,945
'0:0:4.95,952
'0:0:5.0,956
'0:0:5.05,950
'0:0:5.1,935
'0:0:5.15,915
'0:0:5.2,894
'0:0:5.25,878
'0:0:5.3,864
'0:0:5.35,850
'0:0:5.4,830
'0:0:5.45,808
'0:0:5.5,786
'0:0:5.55,769
'0:0:5.6,750
'0:0:5.65,735
'0:0:5.7,722
'0:0:5.75,712
'0:0:5.8,699
'0:0:5.85,686
'0:0:5.9,676
'0:0:5.95,671
'0:0:6.0,671
'0:0:6.05,671
'0:0:6.1,670
'0:0:6.15,669
'0:0:6.2,667
'0:0:6.25,664
'0:0:6.3,663
'0:0:6.35,663
'0:0:6.4,663
'0:0:6.45,664
'0:0:6.5,667
'0:0:6.55,673
'0:0:6.6,689
'0:0:6.65,716
'0:0:6.7,750
'0:0:6.75,781
'0:0:6.8,809
'0:0:6.85,832
'0:0:6.9,856
'0:0:6.95,876
'0:0:7.0,896
'0:0:7.05,911
'0:0:7.1,926
'0:0:7.15,939
'0:0:7.2,951
'0:0:7.25,956
'0:0:7.3,955
'0:0:7.35,951
'0:0:7.4,941
'0:0:7.45,927
'0:0:7.5,911
'0:0:7.55,893
'0:0:7.6,868
'0:0:7.65,842
'0:0:7.7,814
'0:0:7.75,790
'0:0:7.8,767
'0:0:7.85,752
'0:0:7.9,737
'0:0:7.95,722
'0:0:8.0,705
'0:0:8.05,694
'0:0:8.1,686
'0:0:8.15,682
'0:0:8.2,677
'0:0:8.25,672
'0:0:8.3,669
'0:0:8.35,666
'0:0:8.4,664
'0:0:8.45,662
'0:0:8.5,661
'0:0:8.55,661
'0:0:8.6,662
'0:0:8.65,660
'0:0:8.7,655
'0:0:8.75,651
'0:0:8.8,651
'0:0:8.85,656
'0:0:8.9,671
'0:0:8.95,689
'0:0:9.0,712
'0:0:9.05,735
'0:0:9.1,761
'0:0:9.15,784
'0:0:9.2,808
'0:0:9.25,830
'0:0:9.3,854
'0:0:9.35,872
'0:0:9.4,886
'0:0:9.45,897
'0:0:9.5,911
'0:0:9.55,923
'0:0:9.6,934
'0:0:9.65,941
'0:0:9.7,943
'0:0:9.75,939
'0:0:9.8,927
'0:0:9.85,912
'0:0:9.9,891
'0:0:9.95,873
'0:0:10.0,855
'0:0:10.05,837
'0:0:10.1,812
'0:0:10.15,787
'0:0:10.2,764
'0:0:10.25,748
'0:0:10.3,736
'0:0:10.35,727
'0:0:10.4,715
'0:0:10.45,706
'0:0:10.5,697
'0:0:10.55,689
'0:0:10.6,683
'0:0:10.65,678
'0:0:10.7,674
'0:0:10.75,673
'0:0:10.8,669
'0:0:10.85,662
'0:0:10.9,655
'0:0:10.95,653
'0:0:11.0,658
'0:0:11.05,671
'0:0:11.1,691
'0:0:11.15,713
'0:0:11.2,743
'0:0:11.25,774
'0:0:11.3,806
'0:0:11.35,830
'0:0:11.4,853
'0:0:11.45,874
'0:0:11.5,895
'0:0:11.55,908
'0:0:11.6,920
'0:0:11.65,930
'0:0:11.7,939
'0:0:11.75,943
'0:0:11.8,943
'0:0:11.85,938
'0:0:11.9,927
'0:0:11.95,914
'0:0:12.0,899
'0:0:12.05,883
'0:0:12.1,863
'0:0:12.15,845
'0:0:12.2,824
'0:0:12.25,801
'0:0:12.3,777
'0:0:12.35,760
'0:0:12.4,745
'0:0:12.45,736
'0:0:12.5,726
'0:0:12.55,715
'0:0:12.6,706
'0:0:12.65,698
'0:0:12.7,691
'0:0:12.75,685
'0:0:12.8,681
'0:0:12.85,678
'0:0:12.9,676
'0:0:12.95,674
'0:0:13.0,668
'0:0:13.05,661
'0:0:13.1,656
'0:0:13.15,654
'0:0:13.2,656
'0:0:13.25,657
'0:0:13.3,657
'0:0:13.35,658
'0:0:13.4,662
'0:0:13.45,669
'0:0:13.5,686
'0:0:13.55,708
'0:0:13.6,736
'0:0:13.65,762
'0:0:13.7,786
'0:0:13.75,803
'0:0:13.8,820
'0:0:13.85,838
'0:0:13.9,858
'0:0:13.95,876
'0:0:14.0,892
'0:0:14.05,905
'0:0:14.1,917
'0:0:14.15,927
'0:0:14.2,937
'0:0:14.25,943
'0:0:14.3,946
'0:0:14.35,945
'0:0:14.4,934
'0:0:14.45,917
'0:0:14.5,896
'0:0:14.55,880
'0:0:14.6,865
'0:0:14.65,855
'0:0:14.7,844
'0:0:14.75,829
'0:0:14.8,809
'0:0:14.85,788
'0:0:14.9,766
'0:0:14.95,748
'0:0:15.0,732
'0:0:15.05,722
'0:0:15.1,713
'0:0:15.15,706
'0:0:15.2,693
'0:0:15.25,683
'0:0:15.3,675
'0:0:15.35,671
'0:0:15.4,670
'0:0:15.45,670
'0:0:15.5,669
'0:0:15.55,669
'0:0:15.6,670
'0:0:15.65,671
'0:0:15.7,676
'0:0:15.75,689
'0:0:15.8,712
'0:0:15.85,738
'0:0:15.9,763
'0:0:15.95,780
'0:0:16.0,795
'0:0:16.05,812
'0:0:16.1,832
'0:0:16.15,852
'0:0:16.2,872
'0:0:16.25,887
'0:0:16.3,902
'0:0:16.35,915
'0:0:16.4,926
'0:0:16.45,935
'0:0:16.5,943
'0:0:16.55,950
'0:0:16.6,955
'0:0:16.65,952
'0:0:16.7,938
'0:0:16.75,922
'0:0:16.8,905
'0:0:16.85,891
'0:0:16.9,879
'0:0:16.95,870
'0:0:17.0,857
'0:0:17.05,843
'0:0:17.1,826
'0:0:17.15,806
'0:0:17.2,782
'0:0:17.25,763
'0:0:17.3,746
'0:0:17.35,734
'0:0:17.4,718
'0:0:17.45,703
'0:0:17.5,690
'0:0:17.55,682
'0:0:17.6,678
'0:0:17.65,676
'0:0:17.7,673
'0:0:17.75,670
'0:0:17.8,665
'0:0:17.85,662
'0:0:17.9,659
'0:0:17.95,658
'0:0:18.0,658
'0:0:18.05,658
'0:0:18.1,658
'0:0:18.15,656
'0:0:18.2,651
'0:0:18.25,648
'0:0:18.3,646
'0:0:18.35,648
'0:0:18.4,654
'0:0:18.45,661
'0:0:18.5,675
'0:0:18.55,694
'0:0:18.6,719
'0:0:18.65,742
'0:0:18.7,766
'0:0:18.75,786
'0:0:18.8,807
'0:0:18.85,825
'0:0:18.9,842
'0:0:18.95,854
'0:0:19.0,868
'0:0:19.05,882
'0:0:19.1,896
'0:0:19.15,907
'0:0:19.2,916
'0:0:19.25,922
'0:0:19.3,926
'0:0:19.35,927
'0:0:19.4,923
'0:0:19.45,913
'0:0:19.5,898
'0:0:19.55,883
'0:0:19.6,862
'0:0:19.65,840
'0:0:19.7,816
'0:0:19.75,796
'0:0:19.8,777
'0:0:19.85,764
'0:0:19.9,751
'0:0:19.95,738
'0:0:20.0,726
'0:0:20.05,716
'0:0:20.1,707
'0:0:20.15,699
'0:0:20.2,693
'0:0:20.25,689
'0:0:20.3,687
'0:0:20.35,684
'0:0:20.4,677
'0:0:20.45,670
'0:0:20.5,665
'0:0:20.55,663
'0:0:20.6,663
'0:0:20.65,665
'0:0:20.7,665
'0:0:20.75,665
'0:0:20.8,667
'0:0:20.85,670
'0:0:20.9,678
'0:0:20.95,690
'0:0:21.0,708
'0:0:21.05,727
'0:0:21.1,752
'0:0:21.15,774
