,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Respiration (ID 1  Exp 1)
Range:,Arb
Units:,Arb
Time
'-0:0:0.0,1004
'0:0:0.05,1012
'0:0:0.1,1016
'0:0:0.15,1017
'0:0:0.2,1019
'0:0:0.25,1018
'0:0:0.3,1009
'0:0:0.35,995
'0:0:0.4,982
'0:0:0.45,976
'0:0:0.5,980
'0:0:0.55,989
'0:0:0.6,978
'0:0:0.65,955
'0:0:0.7,937
'0:0:0.75,928
'0:0:0.8,921
'0:0:0.85,916
'0:0:0.9,919
'0:0:0.95,931
'0:0:1.0,940
'0:0:1.05,940
'0:0:1.1,942
'0:0:1.15,944
'0:0:1.2,945
'0:0:1.25,947
'0:0:1.3,946
'0:0:1.35,939
'0:0:1.4,930
'0:0:1.45,922
'0:0:1.5,916
'0:0:1.55,913
'0:0:1.6,913
'0:0:1.65,914
'0:0:1.7,917
'0:0:1.75,921
'0:0:1.8,926
'0:0:1.85,932
'0:0:1.9,938
'0:0:1.95,943
'0:0:2.0,952
'0:0:2.05,966
'0:0:2.1,977
'0:0:2.15,985
'0:0:2.2,996
'0:0:2.25,1008
'0:0:2.3,1021
'0:0:2.35,1030
'0:0:2.4,1038
'0:0:2.45,1044
'0:0:2.5,1045
'0:0:2.55,1042
'0:0:2.6,1036
'0:0:2.65,1028
'0:0:2.7,1015
'0:0:2.75,1003
'0:0:2.8,990
'0:0:2.85,977
'0:0:2.9,961
'0:0:2.95,950
'0:0:3.0,942
'0:0:3.05,937
'0:0:3.1,933
'0:0:3.15,932
'0:0:3.2,933
'0:0:3.25,934
'0:0:3.3,935
'0:0:3.35,935
'0:0:3.4,936
'0:0:3.45,936
'0:0:3.5,936
'0:0:3.55,936
'0:0:3.6,934
'0:0:3.65,926
'0:0:3.7,915
'0:0:3.75,907
'0:0:3.8,903
'0:0:3.85,906
'0:0:3.9,912
'0:0:3.95,918
'0:0:4.0,925
'0:0:4.05,934
'0:0:4.1,947
'0:0:4.15,960
'0:0:4.2,975
'0:0:4.25,988
'0:0:4.3,1003
'0:0:4.35,1017
'0:0:4.4,1028
'0:0:4.45,1035
'0:0:4.5,1043
'0:0:4.55,1054
'0:0:4.6,1063
'0:0:4.65,1068
'0:0:4.7,1073
'0:0:4.75,1076
'0:0:4.8,1076
'0:0:4.85,1071
'0:0:4.9,1063
'0:0:4.95,1053
'0:0:5.0,1040
'0:0:5.05,1029
'0:0:5.1,1016
'0:0:5.15,999
'0:0:5.2,979
'0:0:5.25,963
'0:0:5.3,952
'0:0:5.35,946
'0:0:5.4,941
'0:0:5.45,937
'0:0:5.5,933
'0:0:5.55,930
'0:0:5.6,926
'0:0:5.65,924
'0:0:5.7,922
'0:0:5.75,921
'0:0:5.8,921
'0:0:5.85,922
'0:0:5.9,922
'0:0:5.95,918
'0:0:6.0,910
'0:0:6.05,904
'0:0:6.1,901
'0:0:6.15,903
'0:0:6.2,906
'0:0:6.25,908
'0:0:6.3,909
'0:0:6.35,912
'0:0:6.4,913
'0:0:6.45,913
'0:0:6.5,913
'0:0:6.55,914
'0:0:6.6,915
'0:0:6.65,922
'0:0:6.7,931
'0:0:6.75,937
'0:0:6.8,941
'0:0:6.85,951
'0:0:6.9,966
'0:0:6.95,982
'0:0:7.0,998
'0:0:7.05,1014
'0:0:7.1,1032
'0:0:7.15,1047
'0:0:7.2,1060
'0:0:7.25,1068
'0:0:7.3,1076
'0:0:7.35,1085
'0:0:7.4,1095
'0:0:7.45,1100
'0:0:7.5,1098
'0:0:7.55,1092
'0:0:7.6,1086
'0:0:7.65,1082
'0:0:7.7,1075
'0:0:7.75,1068
'0:0:7.8,1059
'0:0:7.85,1052
'0:0:7.9,1042
'0:0:7.95,1033
'0:0:8.0,1023
'0:0:8.05,1011
'0:0:8.1,998
'0:0:8.15,987
'0:0:8.2,979
'0:0:8.25,969
'0:0:8.3,953
'0:0:8.35,941
'0:0:8.4,934
'0:0:8.45,932
'0:0:8.5,932
'0:0:8.55,934
'0:0:8.6,945
'0:0:8.65,955
'0:0:8.7,954
'0:0:8.75,950
'0:0:8.8,946
'0:0:8.85,941
'0:0:8.9,938
'0:0:8.95,937
'0:0:9.0,936
'0:0:9.05,930
'0:0:9.1,920
'0:0:9.15,915
'0:0:9.2,912
'0:0:9.25,911
'0:0:9.3,912
'0:0:9.35,915
'0:0:9.4,921
'0:0:9.45,929
'0:0:9.5,941
'0:0:9.55,956
'0:0:9.6,975
'0:0:9.65,993
'0:0:9.7,1013
'0:0:9.75,1034
'0:0:9.8,1051
'0:0:9.85,1060
'0:0:9.9,1068
'0:0:9.95,1077
'0:0:10.0,1087
'0:0:10.05,1095
'0:0:10.1,1102
'0:0:10.15,1109
'0:0:10.2,1118
'0:0:10.25,1127
'0:0:10.3,1138
'0:0:10.35,1146
'0:0:10.4,1154
'0:0:10.45,1159
'0:0:10.5,1160
'0:0:10.55,1153
'0:0:10.6,1139
'0:0:10.65,1123
'0:0:10.7,1108
'0:0:10.75,1094
'0:0:10.8,1082
'0:0:10.85,1071
'0:0:10.9,1058
'0:0:10.95,1044
'0:0:11.0,1028
'0:0:11.05,1013
'0:0:11.1,999
'0:0:11.15,988
'0:0:11.2,978
'0:0:11.25,972
'0:0:11.3,965
'0:0:11.35,955
'0:0:11.4,943
'0:0:11.45,935
'0:0:11.5,931
'0:0:11.55,930
'0:0:11.6,930
'0:0:11.65,929
'0:0:11.7,929
'0:0:11.75,930
'0:0:11.8,931
'0:0:11.85,934
'0:0:11.9,947
'0:0:11.95,966
'0:0:12.0,983
'0:0:12.05,997
'0:0:12.1,1008
'0:0:12.15,1012
'0:0:12.2,1016
'0:0:12.25,1026
'0:0:12.3,1041
'0:0:12.35,1057
'0:0:12.4,1074
'0:0:12.45,1087
'0:0:12.5,1101
'0:0:12.55,1111
'0:0:12.6,1117
'0:0:12.65,1122
'0:0:12.7,1127
'0:0:12.75,1132
'0:0:12.8,1137
'0:0:12.85,1141
'0:0:12.9,1134
'0:0:12.95,1119
'0:0:13.0,1098
'0:0:13.05,1084
'0:0:13.1,1071
'0:0:13.15,1058
'0:0:13.2,1042
'0:0:13.25,1027
'0:0:13.3,1012
'0:0:13.35,998
'0:0:13.4,985
'0:0:13.45,974
'0:0:13.5,963
'0:0:13.55,956
'0:0:13.6,951
'0:0:13.65,947
'0:0:13.7,940
'0:0:13.75,930
'0:0:13.8,920
'0:0:13.85,915
'0:0:13.9,913
'0:0:13.95,913
'0:0:14.0,913
'0:0:14.05,913
'0:0:14.1,914
'0:0:14.15,916
'0:0:14.2,922
'0:0:14.25,930
'0:0:14.3,942
'0:0:14.35,954
'0:0:14.4,965
'0:0:14.45,972
'0:0:14.5,979
'0:0:14.55,986
'0:0:14.6,996
'0:0:14.65,1010
'0:0:14.7,1027
'0:0:14.75,1042
'0:0:14.8,1057
'0:0:14.85,1071
'0:0:14.9,1086
'0:0:14.95,1099
'0:0:15.0,1113
'0:0:15.05,1125
'0:0:15.1,1135
'0:0:15.15,1143
'0:0:15.2,1149
'0:0:15.25,1150
'0:0:15.3,1142
'0:0:15.35,1129
'0:0:15.4,1113
'0:0:15.45,1100
'0:0:15.5,1085
'0:0:15.55,1071
'0:0:15.6,1055
'0:0:15.65,1040
'0:0:15.7,1025
'0:0:15.75,1012
'0:0:15.8,1000
'0:0:15.85,990
'0:0:15.9,981
'0:0:15.95,975
'0:0:16.0,973
'0:0:16.05,970
'0:0:16.1,961
'0:0:16.15,952
'0:0:16.2,944
'0:0:16.25,935
'0:0:16.3,925
'0:0:16.35,923
'0:0:16.4,931
'0:0:16.45,943
'0:0:16.5,964
'0:0:16.55,988
'0:0:16.6,1014
'0:0:16.65,1038
'0:0:16.7,1061
'0:0:16.75,1080
'0:0:16.8,1094
'0:0:16.85,1100
'0:0:16.9,1104
'0:0:16.95,1110
'0:0:17.0,1117
'0:0:17.05,1124
'0:0:17.1,1126
'0:0:17.15,1123
'0:0:17.2,1116
'0:0:17.25,1107
'0:0:17.3,1098
'0:0:17.35,1089
'0:0:17.4,1079
'0:0:17.45,1068
'0:0:17.5,1053
'0:0:17.55,1034
'0:0:17.6,1009
'0:0:17.65,988
'0:0:17.7,974
'0:0:17.75,967
'0:0:17.8,962
'0:0:17.85,964
'0:0:17.9,968
'0:0:17.95,966
'0:0:18.0,960
'0:0:18.05,956
'0:0:18.1,959
'0:0:18.15,962
'0:0:18.2,957
'0:0:18.25,949
'0:0:18.3,942
'0:0:18.35,937
'0:0:18.4,927
'0:0:18.45,916
'0:0:18.5,909
'0:0:18.55,905
'0:0:18.6,904
'0:0:18.65,907
'0:0:18.7,914
'0:0:18.75,925
'0:0:18.8,940
'0:0:18.85,957
'0:0:18.9,975
'0:0:18.95,992
'0:0:19.0,1006
'0:0:19.05,1014
'0:0:19.1,1022
'0:0:19.15,1028
'0:0:19.2,1032
'0:0:19.25,1038
'0:0:19.3,1048
'0:0:19.35,1060
'0:0:19.4,1076
'0:0:19.45,1092
'0:0:19.5,1104
'0:0:19.55,1108
'0:0:19.6,1107
'0:0:19.65,1107
'0:0:19.7,1109
'0:0:19.75,1118
'0:0:19.8,1131
'0:0:19.85,1140
'0:0:19.9,1142
'0:0:19.95,1137
'0:0:20.0,1129
'0:0:20.05,1125
'0:0:20.1,1122
'0:0:20.15,1118
'0:0:20.2,1120
'0:0:20.25,1129
