,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Respiration (ID 1  Exp 1)
Range:,Arb
Units:,Arb
Time
'-0:0:0.0,1640
'0:0:0.05,1654
'0:0:0.1,1662
'0:0:0.15,1672
'0:0:0.2,1674
'0:0:0.25,1669
'0:0:0.3,1669
'0:0:0.35,1665
'0:0:0.4,1654
'0:0:0.45,1642
'0:0:0.5,1633
'0:0:0.55,1627
'0:0:0.6,1624
'0:0:0.65,1629
'0:0:0.7,1645
'0:0:0.75,1652
'0:0:0.8,1648
'0:0:0.85,1654
'0:0:0.9,1657
'0:0:0.95,1644
'0:0:1.0,1627
'0:0:1.05,1609
'0:0:1.1,1588
'0:0:1.15,1569
'0:0:1.2,1565
'0:0:1.25,1574
'0:0:1.3,1588
'0:0:1.35,1611
'0:0:1.4,1638
'0:0:1.45,1673
'0:0:1.5,1727
'0:0:1.55,1777
'0:0:1.6,1775
'0:0:1.65,1791
'0:0:1.7,1841
'0:0:1.75,1878
'0:0:1.8,1891
'0:0:1.85,1905
'0:0:1.9,1917
'0:0:1.95,1904
'0:0:2.0,1875
'0:0:2.05,1846
'0:0:2.1,1832
'0:0:2.15,1812
'0:0:2.2,1784
'0:0:2.25,1759
'0:0:2.3,1742
'0:0:2.35,1731
'0:0:2.4,1734
'0:0:2.45,1733
'0:0:2.5,1704
'0:0:2.55,1699
'0:0:2.6,1732
'0:0:2.65,1774
'0:0:2.7,1814
'0:0:2.75,1832
'0:0:2.8,1814
'0:0:2.85,1780
'0:0:2.9,1748
'0:0:2.95,1721
'0:0:3.0,1704
'0:0:3.05,1689
'0:0:3.1,1676
'0:0:3.15,1670
'0:0:3.2,1676
'0:0:3.25,1693
'0:0:3.3,1714
'0:0:3.35,1733
'0:0:3.4,1743
'0:0:3.45,1750
'0:0:3.5,1780
'0:0:3.55,1820
'0:0:3.6,1827
'0:0:3.65,1833
'0:0:3.7,1863
'0:0:3.75,1901
'0:0:3.8,1929
'0:0:3.85,1964
'0:0:3.9,1989
'0:0:3.95,2013
'0:0:4.0,2033
'0:0:4.05,2036
'0:0:4.1,2034
'0:0:4.15,2046
'0:0:4.2,2055
'0:0:4.25,2041
'0:0:4.3,2016
'0:0:4.35,1977
'0:0:4.4,1925
'0:0:4.45,1877
'0:0:4.5,1834
'0:0:4.55,1785
'0:0:4.6,1770
'0:0:4.65,1801
'0:0:4.7,1841
'0:0:4.75,1857
'0:0:4.8,1851
'0:0:4.85,1838
'0:0:4.9,1823
'0:0:4.95,1801
'0:0:5.0,1779
'0:0:5.05,1757
'0:0:5.1,1745
'0:0:5.15,1742
'0:0:5.2,1732
'0:0:5.25,1712
'0:0:5.3,1691
'0:0:5.35,1668
'0:0:5.4,1651
'0:0:5.45,1636
'0:0:5.5,1640
'0:0:5.55,1682
'0:0:5.6,1694
'0:0:5.65,1652
'0:0:5.7,1649
'0:0:5.75,1690
'0:0:5.8,1733
'0:0:5.85,1772
'0:0:5.9,1807
'0:0:5.95,1844
'0:0:6.0,1881
'0:0:6.05,1919
'0:0:6.1,1945
'0:0:6.15,1952
'0:0:6.2,1934
'0:0:6.25,1911
'0:0:6.3,1892
'0:0:6.35,1868
'0:0:6.4,1851
'0:0:6.45,1841
'0:0:6.5,1826
'0:0:6.55,1803
'0:0:6.6,1771
'0:0:6.65,1746
'0:0:6.7,1755
'0:0:6.75,1776
'0:0:6.8,1791
'0:0:6.85,1788
'0:0:6.9,1765
'0:0:6.95,1737
'0:0:7.0,1718
'0:0:7.05,1701
'0:0:7.1,1682
'0:0:7.15,1659
'0:0:7.2,1643
'0:0:7.25,1633
'0:0:7.3,1626
'0:0:7.35,1614
'0:0:7.4,1604
'0:0:7.45,1605
'0:0:7.5,1620
'0:0:7.55,1644
'0:0:7.6,1673
'0:0:7.65,1720
'0:0:7.7,1749
'0:0:7.75,1748
'0:0:7.8,1763
'0:0:7.85,1813
'0:0:7.9,1864
'0:0:7.95,1909
'0:0:8.0,1941
'0:0:8.05,1959
'0:0:8.1,1957
'0:0:8.15,1932
'0:0:8.2,1887
'0:0:8.25,1828
'0:0:8.3,1778
'0:0:8.35,1737
'0:0:8.4,1723
'0:0:8.45,1731
'0:0:8.5,1740
'0:0:8.55,1730
'0:0:8.6,1716
'0:0:8.65,1714
'0:0:8.7,1707
'0:0:8.75,1696
'0:0:8.8,1686
'0:0:8.85,1659
'0:0:8.9,1664
'0:0:8.95,1710
'0:0:9.0,1746
'0:0:9.05,1762
'0:0:9.1,1744
'0:0:9.15,1710
'0:0:9.2,1691
'0:0:9.25,1688
'0:0:9.3,1685
'0:0:9.35,1672
'0:0:9.4,1664
'0:0:9.45,1674
'0:0:9.5,1694
'0:0:9.55,1718
'0:0:9.6,1739
'0:0:9.65,1763
'0:0:9.7,1787
'0:0:9.75,1812
'0:0:9.8,1837
'0:0:9.85,1872
'0:0:9.9,1887
'0:0:9.95,1853
'0:0:10.0,1835
'0:0:10.05,1859
'0:0:10.1,1884
'0:0:10.15,1906
'0:0:10.2,1913
'0:0:10.25,1897
'0:0:10.3,1863
'0:0:10.35,1837
'0:0:10.4,1830
'0:0:10.45,1821
'0:0:10.5,1809
'0:0:10.55,1804
'0:0:10.6,1805
'0:0:10.65,1799
'0:0:10.7,1786
'0:0:10.75,1770
'0:0:10.8,1760
'0:0:10.85,1748
'0:0:10.9,1729
'0:0:10.95,1711
'0:0:11.0,1703
'0:0:11.05,1695
'0:0:11.1,1689
'0:0:11.15,1679
'0:0:11.2,1669
'0:0:11.25,1668
'0:0:11.3,1670
'0:0:11.35,1680
'0:0:11.4,1692
'0:0:11.45,1686
'0:0:11.5,1667
'0:0:11.55,1650
'0:0:11.6,1642
'0:0:11.65,1644
'0:0:11.7,1655
'0:0:11.75,1674
'0:0:11.8,1692
'0:0:11.85,1711
'0:0:11.9,1734
'0:0:11.95,1762
'0:0:12.0,1785
'0:0:12.05,1808
'0:0:12.1,1828
'0:0:12.15,1844
'0:0:12.2,1846
'0:0:12.25,1837
'0:0:12.3,1817
'0:0:12.35,1769
'0:0:12.4,1729
'0:0:12.45,1725
'0:0:12.5,1750
'0:0:12.55,1783
'0:0:12.6,1796
'0:0:12.65,1790
'0:0:12.7,1774
'0:0:12.75,1758
'0:0:12.8,1748
'0:0:12.85,1737
'0:0:12.9,1730
'0:0:12.95,1724
'0:0:13.0,1716
'0:0:13.05,1710
'0:0:13.1,1705
'0:0:13.15,1699
'0:0:13.2,1689
'0:0:13.25,1676
'0:0:13.3,1665
'0:0:13.35,1655
'0:0:13.4,1649
'0:0:13.45,1649
'0:0:13.5,1659
'0:0:13.55,1674
'0:0:13.6,1685
'0:0:13.65,1691
'0:0:13.7,1706
'0:0:13.75,1753
'0:0:13.8,1809
'0:0:13.85,1857
'0:0:13.9,1882
'0:0:13.95,1902
'0:0:14.0,1919
'0:0:14.05,1935
'0:0:14.1,1950
'0:0:14.15,1968
'0:0:14.2,1984
'0:0:14.25,2005
'0:0:14.3,2028
'0:0:14.35,2051
'0:0:14.4,2069
'0:0:14.45,2081
'0:0:14.5,2085
'0:0:14.55,2084
'0:0:14.6,2083
'0:0:14.65,2074
'0:0:14.7,2047
'0:0:14.75,2009
'0:0:14.8,1978
'0:0:14.85,1945
'0:0:14.9,1924
'0:0:14.95,1907
'0:0:15.0,1868
'0:0:15.05,1836
'0:0:15.1,1834
'0:0:15.15,1828
'0:0:15.2,1808
'0:0:15.25,1786
'0:0:15.3,1776
'0:0:15.35,1772
'0:0:15.4,1767
'0:0:15.45,1752
'0:0:15.5,1737
'0:0:15.55,1725
'0:0:15.6,1718
'0:0:15.65,1719
'0:0:15.7,1717
'0:0:15.75,1708
'0:0:15.8,1698
'0:0:15.85,1689
'0:0:15.9,1687
'0:0:15.95,1685
'0:0:16.0,1674
'0:0:16.05,1664
'0:0:16.1,1665
'0:0:16.15,1664
'0:0:16.2,1664
'0:0:16.25,1667
'0:0:16.3,1672
'0:0:16.35,1703
'0:0:16.4,1747
'0:0:16.45,1781
'0:0:16.5,1800
'0:0:16.55,1840
'0:0:16.6,1905
'0:0:16.65,1979
'0:0:16.7,2022
'0:0:16.75,2050
'0:0:16.8,2065
'0:0:16.85,2066
'0:0:16.9,2065
'0:0:16.95,2068
'0:0:17.0,2069
'0:0:17.05,2075
'0:0:17.1,2082
'0:0:17.15,2086
'0:0:17.2,2086
'0:0:17.25,2073
'0:0:17.3,2049
'0:0:17.35,2015
'0:0:17.4,1986
'0:0:17.45,1959
'0:0:17.5,1909
'0:0:17.55,1859
'0:0:17.6,1843
'0:0:17.65,1830
'0:0:17.7,1816
'0:0:17.75,1797
'0:0:17.8,1779
'0:0:17.85,1765
'0:0:17.9,1757
'0:0:17.95,1755
'0:0:18.0,1754
'0:0:18.05,1754
'0:0:18.1,1754
'0:0:18.15,1749
'0:0:18.2,1733
'0:0:18.25,1712
'0:0:18.3,1694
'0:0:18.35,1676
'0:0:18.4,1670
'0:0:18.45,1674
'0:0:18.5,1682
'0:0:18.55,1704
'0:0:18.6,1724
'0:0:18.65,1734
'0:0:18.7,1752
'0:0:18.75,1774
'0:0:18.8,1790
'0:0:18.85,1818
'0:0:18.9,1851
'0:0:18.95,1873
'0:0:19.0,1871
'0:0:19.05,1844
'0:0:19.1,1815
'0:0:19.15,1806
'0:0:19.2,1816
