,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Respiration (ID 1  Exp 1)
Range:,Arb
Units:,Arb
Time
'-0:0:0.0,770
'0:0:0.05,780
'0:0:0.1,787
'0:0:0.15,789
'0:0:0.2,786
'0:0:0.25,781
'0:0:0.3,770
'0:0:0.35,752
'0:0:0.4,738
'0:0:0.45,724
'0:0:0.5,714
'0:0:0.55,705
'0:0:0.6,701
'0:0:0.65,695
'0:0:0.7,687
'0:0:0.75,685
'0:0:0.8,688
'0:0:0.85,684
'0:0:0.9,682
'0:0:0.95,682
'0:0:1.0,683
'0:0:1.05,681
'0:0:1.1,678
'0:0:1.15,676
'0:0:1.2,676
'0:0:1.25,675
'0:0:1.3,675
'0:0:1.35,682
'0:0:1.4,696
'0:0:1.45,719
'0:0:1.5,746
'0:0:1.55,774
'0:0:1.6,798
'0:0:1.65,822
'0:0:1.7,842
'0:0:1.75,860
'0:0:1.8,876
'0:0:1.85,895
'0:0:1.9,912
'0:0:1.95,930
'0:0:2.0,946
'0:0:2.05,961
'0:0:2.1,970
'0:0:2.15,975
'0:0:2.2,976
'0:0:2.25,974
'0:0:2.3,964
'0:0:2.35,946
'0:0:2.4,927
'0:0:2.45,909
'0:0:2.5,895
'0:0:2.55,883
'0:0:2.6,870
'0:0:2.65,851
'0:0:2.7,832
'0:0:2.75,810
'0:0:2.8,784
'0:0:2.85,754
'0:0:2.9,730
'0:0:2.95,711
'0:0:3.0,699
'0:0:3.05,691
'0:0:3.1,684
'0:0:3.15,677
'0:0:3.2,672
'0:0:3.25,667
'0:0:3.3,664
'0:0:3.35,663
'0:0:3.4,661
'0:0:3.45,662
'0:0:3.5,662
'0:0:3.55,657
'0:0:3.6,652
'0:0:3.65,649
'0:0:3.7,649
'0:0:3.75,651
'0:0:3.8,654
'0:0:3.85,656
'0:0:3.9,658
'0:0:3.95,667
'0:0:4.0,683
'0:0:4.05,707
'0:0:4.1,731
'0:0:4.15,757
'0:0:4.2,780
'0:0:4.25,801
'0:0:4.3,816
'0:0:4.35,830
'0:0:4.4,844
'0:0:4.45,861
'0:0:4.5,876
'0:0:4.55,891
'0:0:4.6,903
'0:0:4.65,914
'0:0:4.7,921
'0:0:4.75,923
'0:0:4.8,917
'0:0:4.85,905
'0:0:4.9,890
'0:0:4.95,872
'0:0:5.0,850
'0:0:5.05,823
'0:0:5.1,801
'0:0:5.15,782
'0:0:5.2,766
'0:0:5.25,751
'0:0:5.3,735
'0:0:5.35,716
'0:0:5.4,700
'0:0:5.45,688
'0:0:5.5,679
'0:0:5.55,669
'0:0:5.6,662
'0:0:5.65,658
'0:0:5.7,657
'0:0:5.75,657
'0:0:5.8,654
'0:0:5.85,648
'0:0:5.9,644
'0:0:5.95,644
'0:0:6.0,644
'0:0:6.05,646
'0:0:6.1,648
'0:0:6.15,649
'0:0:6.2,649
'0:0:6.25,649
'0:0:6.3,650
'0:0:6.35,652
'0:0:6.4,657
'0:0:6.45,665
'0:0:6.5,677
'0:0:6.55,696
'0:0:6.6,714
'0:0:6.65,732
'0:0:6.7,749
'0:0:6.75,769
'0:0:6.8,789
'0:0:6.85,812
'0:0:6.9,830
'0:0:6.95,848
'0:0:7.0,864
'0:0:7.05,881
'0:0:7.1,896
'0:0:7.15,911
'0:0:7.2,923
'0:0:7.25,933
'0:0:7.3,939
'0:0:7.35,940
'0:0:7.4,933
'0:0:7.45,917
'0:0:7.5,901
'0:0:7.55,884
'0:0:7.6,870
'0:0:7.65,857
'0:0:7.7,845
'0:0:7.75,830
'0:0:7.8,815
'0:0:7.85,798
'0:0:7.9,779
'0:0:7.95,757
'0:0:8.0,740
'0:0:8.05,725
'0:0:8.1,714
'0:0:8.15,700
'0:0:8.2,686
'0:0:8.25,675
'0:0:8.3,671
'0:0:8.35,668
'0:0:8.4,669
'0:0:8.45,668
'0:0:8.5,666
'0:0:8.55,664
'0:0:8.6,663
'0:0:8.65,662
'0:0:8.7,662
'0:0:8.75,662
'0:0:8.8,662
'0:0:8.85,662
'0:0:8.9,663
'0:0:8.95,660
'0:0:9.0,654
'0:0:9.05,650
'0:0:9.1,649
'0:0:9.15,653
'0:0:9.2,664
'0:0:9.25,679
'0:0:9.3,694
'0:0:9.35,713
'0:0:9.4,731
'0:0:9.45,752
'0:0:9.5,772
'0:0:9.55,793
'0:0:9.6,813
'0:0:9.65,834
'0:0:9.7,850
'0:0:9.75,861
'0:0:9.8,871
'0:0:9.85,883
'0:0:9.9,894
'0:0:9.95,904
'0:0:10.0,909
'0:0:10.05,909
'0:0:10.1,904
'0:0:10.15,893
'0:0:10.2,882
'0:0:10.25,869
'0:0:10.3,857
'0:0:10.35,841
'0:0:10.4,824
'0:0:10.45,802
'0:0:10.5,779
'0:0:10.55,757
'0:0:10.6,741
'0:0:10.65,728
'0:0:10.7,719
'0:0:10.75,710
'0:0:10.8,701
'0:0:10.85,692
'0:0:10.9,685
'0:0:10.95,680
'0:0:11.0,677
'0:0:11.05,676
'0:0:11.1,674
'0:0:11.15,672
'0:0:11.2,672
'0:0:11.25,666
'0:0:11.3,659
'0:0:11.35,657
'0:0:11.4,656
'0:0:11.45,658
'0:0:11.5,662
'0:0:11.55,664
'0:0:11.6,666
'0:0:11.65,670
'0:0:11.7,676
'0:0:11.75,687
'0:0:11.8,700
'0:0:11.85,715
'0:0:11.9,732
'0:0:11.95,754
'0:0:12.0,773
'0:0:12.05,788
'0:0:12.1,802
'0:0:12.15,820
'0:0:12.2,838
'0:0:12.25,856
'0:0:12.3,871
'0:0:12.35,884
'0:0:12.4,893
'0:0:12.45,902
'0:0:12.5,906
'0:0:12.55,906
'0:0:12.6,902
'0:0:12.65,895
'0:0:12.7,884
'0:0:12.75,865
'0:0:12.8,844
'0:0:12.85,825
'0:0:12.9,814
'0:0:12.95,804
'0:0:13.0,794
'0:0:13.05,781
'0:0:13.1,767
'0:0:13.15,752
'0:0:13.2,739
'0:0:13.25,728
'0:0:13.3,719
'0:0:13.35,710
'0:0:13.4,704
'0:0:13.45,699
'0:0:13.5,691
'0:0:13.55,680
'0:0:13.6,674
'0:0:13.65,671
'0:0:13.7,671
'0:0:13.75,672
'0:0:13.8,671
'0:0:13.85,670
'0:0:13.9,669
'0:0:13.95,669
'0:0:14.0,668
'0:0:14.05,669
'0:0:14.1,670
'0:0:14.15,670
'0:0:14.2,670
'0:0:14.25,668
'0:0:14.3,663
'0:0:14.35,660
'0:0:14.4,660
'0:0:14.45,662
'0:0:14.5,667
'0:0:14.55,672
'0:0:14.6,678
'0:0:14.65,687
'0:0:14.7,699
'0:0:14.75,716
'0:0:14.8,734
'0:0:14.85,756
'0:0:14.9,777
'0:0:14.95,799
'0:0:15.0,816
'0:0:15.05,830
'0:0:15.1,843
'0:0:15.15,859
'0:0:15.2,875
'0:0:15.25,891
'0:0:15.3,903
'0:0:15.35,915
'0:0:15.4,926
'0:0:15.45,936
'0:0:15.5,943
'0:0:15.55,945
'0:0:15.6,945
'0:0:15.65,941
'0:0:15.7,934
'0:0:15.75,919
'0:0:15.8,902
'0:0:15.85,884
'0:0:15.9,868
'0:0:15.95,853
'0:0:16.0,840
'0:0:16.05,822
'0:0:16.1,804
'0:0:16.15,785
'0:0:16.2,769
'0:0:16.25,752
'0:0:16.3,739
'0:0:16.35,728
'0:0:16.4,719
'0:0:16.45,708
'0:0:16.5,695
'0:0:16.55,684
'0:0:16.6,678
'0:0:16.65,676
'0:0:16.7,677
'0:0:16.75,676
'0:0:16.8,674
'0:0:16.85,672
'0:0:16.9,670
'0:0:16.95,669
'0:0:17.0,669
'0:0:17.05,670
'0:0:17.1,671
'0:0:17.15,676
'0:0:17.2,682
'0:0:17.25,689
'0:0:17.3,698
'0:0:17.35,717
'0:0:17.4,738
'0:0:17.45,762
'0:0:17.5,784
'0:0:17.55,804
'0:0:17.6,822
'0:0:17.65,841
'0:0:17.7,858
'0:0:17.75,874
'0:0:17.8,888
'0:0:17.85,904
'0:0:17.9,918
'0:0:17.95,930
'0:0:18.0,938
'0:0:18.05,946
'0:0:18.1,955
'0:0:18.15,963
'0:0:18.2,969
'0:0:18.25,973
'0:0:18.3,976
'0:0:18.35,977
'0:0:18.4,975
'0:0:18.45,969
'0:0:18.5,959
'0:0:18.55,947
'0:0:18.6,934
'0:0:18.65,917
'0:0:18.7,896
'0:0:18.75,872
'0:0:18.8,853
'0:0:18.85,834
'0:0:18.9,818
'0:0:18.95,801
'0:0:19.0,782
'0:0:19.05,759
'0:0:19.1,741
'0:0:19.15,724
'0:0:19.2,712
'0:0:19.25,702
'0:0:19.3,694
'0:0:19.35,688
'0:0:19.4,683
'0:0:19.45,674
'0:0:19.5,665
'0:0:19.55,660
'0:0:19.6,657
'0:0:19.65,658
'0:0:19.7,659
'0:0:19.75,659
'0:0:19.8,658
'0:0:19.85,659
'0:0:19.9,661
'0:0:19.95,668
'0:0:20.0,679
'0:0:20.05,695
'0:0:20.1,713
'0:0:20.15,736
'0:0:20.2,753
'0:0:20.25,768
'0:0:20.3,784
'0:0:20.35,802
'0:0:20.4,820
'0:0:20.45,839
'0:0:20.5,854
'0:0:20.55,870
'0:0:20.6,884
'0:0:20.65,898
'0:0:20.7,909
'0:0:20.75,917
'0:0:20.8,921
'0:0:20.85,921
'0:0:20.9,918
'0:0:20.95,907
'0:0:21.0,894
'0:0:21.05,879
'0:0:21.1,864
'0:0:21.15,849
