,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Respiration (ID 1  Exp 1)
Range:,Arb
Units:,Arb
Time
'-0:0:0.0,717
'0:0:0.05,724
'0:0:0.1,731
'0:0:0.15,734
'0:0:0.2,734
'0:0:0.25,735
'0:0:0.3,738
'0:0:0.35,740
'0:0:0.4,742
'0:0:0.45,734
'0:0:0.5,719
'0:0:0.55,708
'0:0:0.6,706
'0:0:0.65,710
'0:0:0.7,711
'0:0:0.75,709
'0:0:0.8,708
'0:0:0.85,707
'0:0:0.9,704
'0:0:0.95,702
'0:0:1.0,702
'0:0:1.05,702
'0:0:1.1,700
'0:0:1.15,697
'0:0:1.2,694
'0:0:1.25,699
'0:0:1.3,712
'0:0:1.35,732
'0:0:1.4,750
'0:0:1.45,763
'0:0:1.5,774
'0:0:1.55,786
'0:0:1.6,800
'0:0:1.65,813
'0:0:1.7,825
'0:0:1.75,838
'0:0:1.8,848
'0:0:1.85,855
'0:0:1.9,860
'0:0:1.95,863
'0:0:2.0,864
'0:0:2.05,862
'0:0:2.1,857
'0:0:2.15,847
'0:0:2.2,837
'0:0:2.25,827
'0:0:2.3,818
'0:0:2.35,806
'0:0:2.4,796
'0:0:2.45,782
'0:0:2.5,766
'0:0:2.55,750
'0:0:2.6,741
'0:0:2.65,735
'0:0:2.7,733
'0:0:2.75,732
'0:0:2.8,731
'0:0:2.85,728
'0:0:2.9,727
'0:0:2.95,723
'0:0:3.0,720
'0:0:3.05,716
'0:0:3.1,714
'0:0:3.15,714
'0:0:3.2,711
'0:0:3.25,705
'0:0:3.3,700
'0:0:3.35,696
'0:0:3.4,697
'0:0:3.45,701
'0:0:3.5,707
'0:0:3.55,717
'0:0:3.6,729
'0:0:3.65,743
'0:0:3.7,755
'0:0:3.75,771
'0:0:3.8,789
'0:0:3.85,813
'0:0:3.9,833
'0:0:3.95,848
'0:0:4.0,858
'0:0:4.05,868
'0:0:4.1,878
'0:0:4.15,886
'0:0:4.2,892
'0:0:4.25,894
'0:0:4.3,893
'0:0:4.35,889
'0:0:4.4,884
'0:0:4.45,878
'0:0:4.5,873
'0:0:4.55,868
'0:0:4.6,862
'0:0:4.65,847
'0:0:4.7,829
'0:0:4.75,811
'0:0:4.8,797
'0:0:4.85,785
'0:0:4.9,778
'0:0:4.95,769
'0:0:5.0,762
'0:0:5.05,754
'0:0:5.1,745
'0:0:5.15,737
'0:0:5.2,731
'0:0:5.25,727
'0:0:5.3,724
'0:0:5.35,722
'0:0:5.4,719
'0:0:5.45,713
'0:0:5.5,708
'0:0:5.55,705
'0:0:5.6,704
'0:0:5.65,705
'0:0:5.7,705
'0:0:5.75,704
'0:0:5.8,702
'0:0:5.85,701
'0:0:5.9,701
'0:0:5.95,701
'0:0:6.0,702
'0:0:6.05,701
'0:0:6.1,704
'0:0:6.15,712
'0:0:6.2,721
'0:0:6.25,734
'0:0:6.3,748
'0:0:6.35,764
'0:0:6.4,781
'0:0:6.45,799
'0:0:6.5,815
'0:0:6.55,831
'0:0:6.6,846
'0:0:6.65,861
'0:0:6.7,874
'0:0:6.75,886
'0:0:6.8,896
'0:0:6.85,905
'0:0:6.9,911
'0:0:6.95,911
'0:0:7.0,908
'0:0:7.05,904
'0:0:7.1,898
'0:0:7.15,891
'0:0:7.2,887
'0:0:7.25,881
'0:0:7.3,874
'0:0:7.35,863
'0:0:7.4,850
'0:0:7.45,834
'0:0:7.5,819
'0:0:7.55,803
'0:0:7.6,792
'0:0:7.65,781
'0:0:7.7,770
'0:0:7.75,759
'0:0:7.8,752
'0:0:7.85,745
'0:0:7.9,740
'0:0:7.95,736
'0:0:8.0,730
'0:0:8.05,724
'0:0:8.1,720
'0:0:8.15,717
'0:0:8.2,713
'0:0:8.25,710
'0:0:8.3,709
'0:0:8.35,708
'0:0:8.4,707
'0:0:8.45,708
'0:0:8.5,707
'0:0:8.55,708
'0:0:8.6,714
'0:0:8.65,728
'0:0:8.7,747
'0:0:8.75,770
'0:0:8.8,789
'0:0:8.85,808
'0:0:8.9,825
'0:0:8.95,842
'0:0:9.0,857
'0:0:9.05,873
'0:0:9.1,886
'0:0:9.15,898
'0:0:9.2,909
'0:0:9.25,917
'0:0:9.3,919
'0:0:9.35,919
'0:0:9.4,919
'0:0:9.45,920
'0:0:9.5,920
'0:0:9.55,917
'0:0:9.6,910
'0:0:9.65,901
'0:0:9.7,892
'0:0:9.75,884
'0:0:9.8,875
'0:0:9.85,860
'0:0:9.9,842
'0:0:9.95,822
'0:0:10.0,805
'0:0:10.05,786
'0:0:10.1,772
'0:0:10.15,761
'0:0:10.2,753
'0:0:10.25,749
'0:0:10.3,745
'0:0:10.35,738
'0:0:10.4,734
'0:0:10.45,730
'0:0:10.5,726
'0:0:10.55,722
'0:0:10.6,720
'0:0:10.65,717
'0:0:10.7,715
'0:0:10.75,714
'0:0:10.8,712
'0:0:10.85,707
'0:0:10.9,702
'0:0:10.95,702
'0:0:11.0,707
'0:0:11.05,712
'0:0:11.1,714
'0:0:11.15,713
'0:0:11.2,713
'0:0:11.25,714
'0:0:11.3,720
'0:0:11.35,732
'0:0:11.4,747
'0:0:11.45,766
'0:0:11.5,786
'0:0:11.55,809
'0:0:11.6,825
'0:0:11.65,839
'0:0:11.7,854
'0:0:11.75,872
'0:0:11.8,887
'0:0:11.85,901
'0:0:11.9,911
'0:0:11.95,921
'0:0:12.0,930
'0:0:12.05,937
'0:0:12.1,943
'0:0:12.15,948
'0:0:12.2,951
'0:0:12.25,951
'0:0:12.3,946
'0:0:12.35,932
'0:0:12.4,917
'0:0:12.45,903
'0:0:12.5,891
'0:0:12.55,881
'0:0:12.6,870
'0:0:12.65,854
'0:0:12.7,837
'0:0:12.75,821
'0:0:12.8,809
'0:0:12.85,797
'0:0:12.9,785
'0:0:12.95,773
'0:0:13.0,766
'0:0:13.05,758
'0:0:13.1,748
'0:0:13.15,737
'0:0:13.2,730
'0:0:13.25,726
'0:0:13.3,727
'0:0:13.35,729
'0:0:13.4,729
'0:0:13.45,728
'0:0:13.5,729
'0:0:13.55,732
'0:0:13.6,739
'0:0:13.65,749
'0:0:13.7,758
'0:0:13.75,769
'0:0:13.8,781
'0:0:13.85,792
'0:0:13.9,800
'0:0:13.95,811
'0:0:14.0,822
'0:0:14.05,835
'0:0:14.1,844
'0:0:14.15,853
'0:0:14.2,862
'0:0:14.25,868
'0:0:14.3,867
'0:0:14.35,863
'0:0:14.4,857
'0:0:14.45,849
'0:0:14.5,840
'0:0:14.55,831
'0:0:14.6,817
'0:0:14.65,801
'0:0:14.7,792
'0:0:14.75,787
'0:0:14.8,784
'0:0:14.85,781
'0:0:14.9,777
'0:0:14.95,769
'0:0:15.0,761
'0:0:15.05,752
'0:0:15.1,745
'0:0:15.15,738
'0:0:15.2,735
'0:0:15.25,733
'0:0:15.3,729
'0:0:15.35,726
'0:0:15.4,725
'0:0:15.45,720
'0:0:15.5,713
'0:0:15.55,708
'0:0:15.6,706
'0:0:15.65,707
'0:0:15.7,706
'0:0:15.75,706
'0:0:15.8,708
'0:0:15.85,713
'0:0:15.9,723
'0:0:15.95,737
'0:0:16.0,755
'0:0:16.05,778
'0:0:16.1,799
'0:0:16.15,821
'0:0:16.2,838
'0:0:16.25,852
'0:0:16.3,862
'0:0:16.35,874
'0:0:16.4,885
'0:0:16.45,897
'0:0:16.5,905
'0:0:16.55,911
'0:0:16.6,915
'0:0:16.65,918
'0:0:16.7,921
'0:0:16.75,922
'0:0:16.8,919
'0:0:16.85,914
'0:0:16.9,906
'0:0:16.95,893
'0:0:17.0,875
'0:0:17.05,854
'0:0:17.1,840
'0:0:17.15,829
'0:0:17.2,822
'0:0:17.25,812
'0:0:17.3,800
'0:0:17.35,787
'0:0:17.4,776
'0:0:17.45,766
'0:0:17.5,758
'0:0:17.55,749
'0:0:17.6,741
'0:0:17.65,736
'0:0:17.7,731
'0:0:17.75,722
'0:0:17.8,715
'0:0:17.85,711
'0:0:17.9,709
'0:0:17.95,711
'0:0:18.0,713
'0:0:18.05,715
'0:0:18.1,720
'0:0:18.15,731
'0:0:18.2,749
'0:0:18.25,775
'0:0:18.3,799
'0:0:18.35,822
'0:0:18.4,841
'0:0:18.45,857
'0:0:18.5,869
'0:0:18.55,883
'0:0:18.6,897
'0:0:18.65,912
'0:0:18.7,924
'0:0:18.75,936
'0:0:18.8,947
'0:0:18.85,957
'0:0:18.9,964
'0:0:18.95,968
'0:0:19.0,966
'0:0:19.05,959
'0:0:19.1,947
'0:0:19.15,929
'0:0:19.2,907
'0:0:19.25,885
'0:0:19.3,867
'0:0:19.35,848
'0:0:19.4,830
'0:0:19.45,810
'0:0:19.5,791
'0:0:19.55,775
'0:0:19.6,761
'0:0:19.65,750
'0:0:19.7,742
'0:0:19.75,735
'0:0:19.8,731
'0:0:19.85,727
'0:0:19.9,720
'0:0:19.95,711
'0:0:20.0,705
'0:0:20.05,703
'0:0:20.1,704
'0:0:20.15,705
'0:0:20.2,704
'0:0:20.25,702
'0:0:20.3,701
'0:0:20.35,700
'0:0:20.4,700
'0:0:20.45,700
'0:0:20.5,699
'0:0:20.55,701
'0:0:20.6,703
'0:0:20.65,703
'0:0:20.7,703
'0:0:20.75,709
'0:0:20.8,720
'0:0:20.85,738
'0:0:20.9,756
'0:0:20.95,776
'0:0:21.0,795
'0:0:21.05,814
'0:0:21.1,832
'0:0:21.15,851
