,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,356,780
'0:0:0.05,347,789
'0:0:0.1,343,787
'0:0:0.15,334,776
'0:0:0.2,330,772
'0:0:0.25,350,772
'0:0:0.3,380,770
'0:0:0.35,376,773
'0:0:0.4,352,780
'0:0:0.45,341,786
'0:0:0.5,347,788
'0:0:0.55,351,786
'0:0:0.6,354,785
'0:0:0.65,370,790
'0:0:0.7,387,810
'0:0:0.75,391,836
'0:0:0.8,408,868
'0:0:0.85,413,900
'0:0:0.9,389,917
'0:0:0.95,356,929
'0:0:1.0,345,956
'0:0:1.05,344,986
'0:0:1.1,343,1010
'0:0:1.15,352,1067
'0:0:1.2,346,1131
'0:0:1.25,315,1156
'0:0:1.3,319,1189
'0:0:1.35,337,1217
'0:0:1.4,333,1245
'0:0:1.45,326,1270
'0:0:1.5,339,1298
'0:0:1.55,363,1318
'0:0:1.6,386,1315
'0:0:1.65,408,1342
'0:0:1.7,401,1379
'0:0:1.75,401,1376
'0:0:1.8,418,1382
'0:0:1.85,395,1394
'0:0:1.9,350,1422
'0:0:1.95,331,1456
'0:0:2.0,335,1477
'0:0:2.05,338,1463
'0:0:2.1,338,1465
'0:0:2.15,335,1516
'0:0:2.2,322,1541
'0:0:2.25,324,1545
'0:0:2.3,363,1549
'0:0:2.35,372,1538
'0:0:2.4,351,1533
'0:0:2.45,336,1534
'0:0:2.5,346,1523
'0:0:2.55,377,1504
'0:0:2.6,404,1527
'0:0:2.65,396,1522
'0:0:2.7,392,1467
'0:0:2.75,411,1420
'0:0:2.8,409,1360
'0:0:2.85,374,1327
'0:0:2.9,339,1305
'0:0:2.95,319,1277
'0:0:3.0,324,1256
'0:0:3.05,337,1275
'0:0:3.1,339,1306
'0:0:3.15,325,1300
'0:0:3.2,315,1272
'0:0:3.25,341,1239
'0:0:3.3,371,1205
'0:0:3.35,368,1184
'0:0:3.4,354,1163
'0:0:3.45,355,1140
'0:0:3.5,378,1131
'0:0:3.55,403,1154
'0:0:3.6,392,1136
'0:0:3.65,375,1104
'0:0:3.7,373,1090
'0:0:3.75,394,1049
'0:0:3.8,392,1011
'0:0:3.85,361,998
'0:0:3.9,332,986
'0:0:3.95,321,978
'0:0:4.0,335,1009
'0:0:4.05,336,991
'0:0:4.1,310,934
'0:0:4.15,297,919
'0:0:4.2,303,894
'0:0:4.25,314,868
'0:0:4.3,354,848
'0:0:4.35,380,833
'0:0:4.4,382,817
'0:0:4.45,390,843
'0:0:4.5,405,877
'0:0:4.55,397,860
'0:0:4.6,384,850
'0:0:4.65,373,850
'0:0:4.7,357,830
'0:0:4.75,336,826
'0:0:4.8,323,833
'0:0:4.85,341,831
'0:0:4.9,369,875
'0:0:4.95,368,927
'0:0:5.0,324,925
'0:0:5.05,297,925
'0:0:5.1,316,945
'0:0:5.15,341,962
'0:0:5.2,352,978
'0:0:5.25,353,994
'0:0:5.3,358,1009
'0:0:5.35,376,1019
'0:0:5.4,400,1054
'0:0:5.45,400,1077
'0:0:5.5,410,1084
'0:0:5.55,402,1110
'0:0:5.6,383,1130
'0:0:5.65,357,1142
'0:0:5.7,343,1177
'0:0:5.75,335,1219
'0:0:5.8,318,1247
'0:0:5.85,321,1299
'0:0:5.9,335,1358
'0:0:5.95,329,1363
'0:0:6.0,320,1375
'0:0:6.05,331,1392
'0:0:6.1,364,1396
'0:0:6.15,368,1403
'0:0:6.2,352,1402
'0:0:6.25,352,1394
'0:0:6.3,382,1416
'0:0:6.35,409,1460
'0:0:6.4,396,1471
'0:0:6.45,385,1467
'0:0:6.5,377,1471
'0:0:6.55,360,1464
'0:0:6.6,337,1478
'0:0:6.65,342,1500
'0:0:6.7,339,1492
'0:0:6.75,329,1455
'0:0:6.8,341,1468
'0:0:6.85,341,1491
'0:0:6.9,312,1476
'0:0:6.95,315,1474
'0:0:7.0,334,1454
'0:0:7.05,345,1416
'0:0:7.1,354,1369
'0:0:7.15,366,1335
'0:0:7.2,400,1307
'0:0:7.25,425,1299
'0:0:7.3,416,1320
'0:0:7.35,393,1319
'0:0:7.4,387,1292
'0:0:7.45,381,1264
'0:0:7.5,361,1230
'0:0:7.55,342,1221
'0:0:7.6,336,1212
'0:0:7.65,329,1187
'0:0:7.7,326,1156
'0:0:7.75,358,1174
'0:0:7.8,366,1178
'0:0:7.85,336,1145
'0:0:7.9,328,1131
'0:0:7.95,339,1103
'0:0:8.0,345,1072
'0:0:8.05,347,1053
'0:0:8.1,352,1027
'0:0:8.15,360,1003
'0:0:8.2,382,1030
'0:0:8.25,402,1044
'0:0:8.3,401,985
'0:0:8.35,409,969
'0:0:8.4,402,981
'0:0:8.45,372,953
'0:0:8.5,343,929
'0:0:8.55,340,927
'0:0:8.6,339,910
'0:0:8.65,340,895
'0:0:8.7,355,916
'0:0:8.75,339,900
'0:0:8.8,310,859
'0:0:8.85,311,847
'0:0:8.9,343,828
'0:0:8.95,363,816
'0:0:9.0,364,816
'0:0:9.05,364,805
'0:0:9.1,373,784
'0:0:9.15,389,784
'0:0:9.2,408,811
'0:0:9.25,402,810
'0:0:9.3,396,797
'0:0:9.35,384,794
'0:0:9.4,358,771
'0:0:9.45,339,751
'0:0:9.5,351,745
'0:0:9.55,348,741
'0:0:9.6,338,722
'0:0:9.65,336,689
'0:0:9.7,350,708
'0:0:9.75,360,721
'0:0:9.8,335,697
'0:0:9.85,324,700
'0:0:9.9,324,721
'0:0:9.95,336,748
'0:0:10.0,349,777
'0:0:10.05,363,796
