,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,345,848
'0:0:0.05,340,837
'0:0:0.1,348,826
'0:0:0.15,350,819
'0:0:0.2,349,808
'0:0:0.25,348,803
'0:0:0.3,352,805
'0:0:0.35,380,802
'0:0:0.4,393,802
'0:0:0.45,376,817
'0:0:0.5,361,841
'0:0:0.55,370,863
'0:0:0.6,387,884
'0:0:0.65,379,901
'0:0:0.7,364,918
'0:0:0.75,354,933
'0:0:0.8,355,952
'0:0:0.85,362,970
'0:0:0.9,387,1005
'0:0:0.95,391,1064
'0:0:1.0,343,1103
'0:0:1.05,295,1130
'0:0:1.1,308,1171
'0:0:1.15,346,1186
'0:0:1.2,354,1205
'0:0:1.25,347,1233
'0:0:1.3,347,1273
'0:0:1.35,356,1313
'0:0:1.4,383,1330
'0:0:1.45,437,1337
'0:0:1.5,448,1389
'0:0:1.55,406,1424
'0:0:1.6,375,1447
'0:0:1.65,383,1469
'0:0:1.7,380,1488
'0:0:1.75,352,1524
'0:0:1.8,338,1559
'0:0:1.85,327,1575
'0:0:1.9,323,1580
'0:0:1.95,352,1572
'0:0:2.0,378,1615
'0:0:2.05,348,1669
'0:0:2.1,296,1704
'0:0:2.15,294,1737
'0:0:2.2,330,1739
'0:0:2.25,342,1732
'0:0:2.3,349,1726
'0:0:2.35,363,1717
'0:0:2.4,379,1689
'0:0:2.45,421,1653
'0:0:2.5,454,1668
'0:0:2.55,425,1663
'0:0:2.6,384,1612
'0:0:2.65,375,1583
'0:0:2.7,372,1554
'0:0:2.75,347,1553
'0:0:2.8,324,1563
'0:0:2.85,313,1563
'0:0:2.9,311,1554
'0:0:2.95,357,1583
'0:0:3.0,381,1643
'0:0:3.05,332,1626
'0:0:3.1,298,1583
'0:0:3.15,306,1557
'0:0:3.2,339,1522
'0:0:3.25,366,1497
'0:0:3.3,375,1460
'0:0:3.35,375,1416
'0:0:3.4,378,1342
'0:0:3.45,417,1318
'0:0:3.5,464,1375
'0:0:3.55,438,1361
'0:0:3.6,394,1303
'0:0:3.65,369,1266
'0:0:3.7,365,1217
'0:0:3.75,354,1199
'0:0:3.8,336,1176
'0:0:3.85,321,1144
'0:0:3.9,318,1130
'0:0:3.95,347,1158
'0:0:4.0,366,1145
'0:0:4.05,331,1102
'0:0:4.1,303,1080
'0:0:4.15,306,1050
'0:0:4.2,326,1021
'0:0:4.25,348,1003
'0:0:4.3,365,973
'0:0:4.35,373,939
'0:0:4.4,385,954
'0:0:4.45,405,988
'0:0:4.5,431,949
'0:0:4.55,429,913
'0:0:4.6,398,930
'0:0:4.65,374,931
'0:0:4.7,366,907
'0:0:4.75,354,888
'0:0:4.8,336,872
'0:0:4.85,322,856
'0:0:4.9,323,856
'0:0:4.95,335,855
'0:0:5.0,332,827
'0:0:5.05,340,817
'0:0:5.1,346,826
'0:0:5.15,336,817
'0:0:5.2,324,807
'0:0:5.25,336,798
'0:0:5.3,358,779
'0:0:5.35,376,759
'0:0:5.4,392,796
'0:0:5.45,402,844
'0:0:5.5,394,840
'0:0:5.55,401,835
'0:0:5.6,419,843
'0:0:5.65,404,840
'0:0:5.7,367,827
'0:0:5.75,338,823
'0:0:5.8,329,833
'0:0:5.85,333,850
'0:0:5.9,338,892
'0:0:5.95,335,919
'0:0:6.0,320,921
'0:0:6.05,310,948
'0:0:6.1,321,980
'0:0:6.15,339,998
'0:0:6.2,329,1024
'0:0:6.25,326,1051
'0:0:6.3,345,1068
'0:0:6.35,383,1074
'0:0:6.4,418,1144
'0:0:6.45,418,1219
'0:0:6.5,402,1221
'0:0:6.55,392,1211
'0:0:6.6,381,1219
'0:0:6.65,379,1233
'0:0:6.7,372,1257
'0:0:6.75,345,1285
'0:0:6.8,322,1305
'0:0:6.85,314,1341
'0:0:6.9,329,1406
'0:0:6.95,332,1439
'0:0:7.0,320,1437
'0:0:7.05,316,1440
'0:0:7.1,321,1469
'0:0:7.15,349,1508
'0:0:7.2,394,1541
'0:0:7.25,407,1555
'0:0:7.3,397,1556
'0:0:7.35,404,1583
'0:0:7.4,413,1636
'0:0:7.45,404,1644
'0:0:7.5,400,1633
'0:0:7.55,386,1604
'0:0:7.6,353,1573
'0:0:7.65,332,1589
'0:0:7.7,350,1606
'0:0:7.75,360,1603
'0:0:7.8,348,1608
'0:0:7.85,340,1644
'0:0:7.9,333,1679
'0:0:7.95,317,1700
'0:0:8.0,321,1721
'0:0:8.05,341,1703
'0:0:8.1,343,1669
'0:0:8.15,339,1663
'0:0:8.2,361,1665
'0:0:8.25,402,1634
'0:0:8.3,424,1579
'0:0:8.35,435,1574
'0:0:8.4,410,1561
'0:0:8.45,391,1530
'0:0:8.5,394,1525
'0:0:8.55,381,1494
'0:0:8.6,346,1465
'0:0:8.65,329,1467
'0:0:8.7,342,1463
'0:0:8.75,365,1437
'0:0:8.8,370,1412
'0:0:8.85,363,1429
'0:0:8.9,325,1426
'0:0:8.95,310,1431
'0:0:9.0,333,1444
'0:0:9.05,344,1414
'0:0:9.1,337,1375
'0:0:9.15,341,1343
'0:0:9.2,360,1304
'0:0:9.25,403,1259
'0:0:9.3,440,1263
'0:0:9.35,429,1276
'0:0:9.4,392,1227
'0:0:9.45,380,1191
'0:0:9.5,384,1157
'0:0:9.55,371,1123
'0:0:9.6,345,1109
'0:0:9.65,320,1090
'0:0:9.7,304,1079
'0:0:9.75,327,1104
'0:0:9.8,368,1097
'0:0:9.85,343,1047
'0:0:9.9,310,1023
'0:0:9.95,311,1010
