,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,360,864
'0:0:0.05,358,857
'0:0:0.1,354,854
'0:0:0.15,347,848
'0:0:0.2,346,842
'0:0:0.25,337,839
'0:0:0.3,339,841
'0:0:0.35,375,842
'0:0:0.4,395,845
'0:0:0.45,377,850
'0:0:0.5,362,850
'0:0:0.55,368,847
'0:0:0.6,386,844
'0:0:0.65,404,842
'0:0:0.7,429,850
'0:0:0.75,458,865
'0:0:0.8,470,889
'0:0:0.85,470,920
'0:0:0.9,475,948
'0:0:0.95,448,969
'0:0:1.0,400,992
'0:0:1.05,363,1003
'0:0:1.1,352,1023
'0:0:1.15,360,1081
'0:0:1.2,350,1137
'0:0:1.25,319,1162
'0:0:1.3,299,1176
'0:0:1.35,309,1183
'0:0:1.4,335,1219
'0:0:1.45,366,1264
'0:0:1.5,387,1302
'0:0:1.55,383,1319
'0:0:1.6,379,1335
'0:0:1.65,401,1371
'0:0:1.7,413,1396
'0:0:1.75,402,1420
'0:0:1.8,377,1463
'0:0:1.85,365,1486
'0:0:1.9,364,1518
'0:0:1.95,370,1547
'0:0:2.0,387,1563
'0:0:2.05,379,1551
'0:0:2.1,351,1512
'0:0:2.15,341,1515
'0:0:2.2,336,1522
'0:0:2.25,309,1500
'0:0:2.3,289,1468
'0:0:2.35,300,1420
'0:0:2.4,322,1383
'0:0:2.45,336,1358
'0:0:2.5,367,1333
'0:0:2.55,401,1315
'0:0:2.6,408,1322
'0:0:2.65,419,1350
'0:0:2.7,411,1319
'0:0:2.75,403,1274
'0:0:2.8,392,1244
'0:0:2.85,373,1201
'0:0:2.9,350,1169
'0:0:2.95,336,1145
'0:0:3.0,341,1106
'0:0:3.05,365,1088
'0:0:3.1,376,1115
'0:0:3.15,362,1103
'0:0:3.2,322,1080
'0:0:3.25,303,1078
'0:0:3.3,327,1041
'0:0:3.35,344,1010
'0:0:3.4,351,980
'0:0:3.45,356,945
'0:0:3.5,360,906
'0:0:3.55,392,894
'0:0:3.6,438,933
'0:0:3.65,421,928
'0:0:3.7,384,914
'0:0:3.75,375,929
'0:0:3.8,386,913
'0:0:3.85,373,892
'0:0:3.9,349,877
'0:0:3.95,327,867
'0:0:4.0,322,844
'0:0:4.05,329,834
'0:0:4.1,368,833
'0:0:4.15,373,813
'0:0:4.2,340,810
'0:0:4.25,319,823
'0:0:4.3,324,827
'0:0:4.35,334,836
'0:0:4.4,350,858
'0:0:4.45,357,873
'0:0:4.5,362,874
'0:0:4.55,371,885
'0:0:4.6,397,933
'0:0:4.65,421,948
'0:0:4.7,422,958
'0:0:4.75,402,998
'0:0:4.8,382,1018
'0:0:4.85,363,1028
'0:0:4.9,352,1047
'0:0:4.95,339,1065
'0:0:5.0,327,1073
'0:0:5.05,331,1103
'0:0:5.1,338,1140
'0:0:5.15,312,1154
'0:0:5.2,305,1187
'0:0:5.25,335,1222
'0:0:5.3,347,1250
'0:0:5.35,340,1273
'0:0:5.4,353,1298
'0:0:5.45,377,1320
'0:0:5.5,393,1342
'0:0:5.55,399,1348
'0:0:5.6,407,1394
'0:0:5.65,391,1431
'0:0:5.7,367,1443
'0:0:5.75,378,1468
'0:0:5.8,397,1474
'0:0:5.85,380,1486
'0:0:5.9,352,1512
'0:0:5.95,339,1522
'0:0:6.0,340,1509
'0:0:6.05,353,1530
'0:0:6.1,358,1561
'0:0:6.15,342,1565
'0:0:6.2,332,1594
'0:0:6.25,336,1624
'0:0:6.3,352,1647
'0:0:6.35,374,1667
'0:0:6.4,376,1680
'0:0:6.45,370,1681
'0:0:6.5,379,1656
'0:0:6.55,410,1657
'0:0:6.6,407,1666
'0:0:6.65,389,1640
'0:0:6.7,382,1621
'0:0:6.75,375,1603
'0:0:6.8,356,1597
'0:0:6.85,362,1607
'0:0:6.9,369,1590
'0:0:6.95,354,1547
'0:0:7.0,345,1484
'0:0:7.05,353,1471
'0:0:7.1,345,1466
'0:0:7.15,326,1437
'0:0:7.2,331,1400
'0:0:7.25,343,1343
'0:0:7.3,338,1287
'0:0:7.35,340,1251
'0:0:7.4,376,1220
'0:0:7.45,398,1191
'0:0:7.5,399,1191
'0:0:7.55,409,1237
'0:0:7.6,402,1220
'0:0:7.65,392,1181
'0:0:7.7,386,1162
'0:0:7.75,366,1118
'0:0:7.8,343,1102
'0:0:7.85,335,1092
'0:0:7.9,345,1058
'0:0:7.95,366,1039
'0:0:8.0,371,1074
'0:0:8.05,356,1067
'0:0:8.1,329,1015
'0:0:8.15,322,1006
'0:0:8.2,342,995
'0:0:8.25,355,974
'0:0:8.3,358,943
'0:0:8.35,354,919
'0:0:8.4,359,885
'0:0:8.45,385,854
'0:0:8.5,423,891
'0:0:8.55,422,906
'0:0:8.6,387,872
'0:0:8.65,367,884
'0:0:8.7,372,891
'0:0:8.75,371,874
'0:0:8.8,357,852
'0:0:8.85,343,828
'0:0:8.9,335,790
'0:0:8.95,337,769
'0:0:9.0,372,776
'0:0:9.05,374,764
'0:0:9.1,328,754
'0:0:9.15,312,775
'0:0:9.2,332,790
'0:0:9.25,355,807
'0:0:9.3,357,836
'0:0:9.35,345,863
'0:0:9.4,341,885
'0:0:9.45,348,909
'0:0:9.5,371,934
'0:0:9.55,420,991
'0:0:9.6,421,1027
'0:0:9.65,388,1032
'0:0:9.7,367,1063
'0:0:9.75,371,1067
'0:0:9.8,375,1064
'0:0:9.85,366,1080
'0:0:9.9,354,1092
'0:0:9.95,343,1091
'0:0:10.0,339,1091
