,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,351,799
'0:0:0.05,336,795
'0:0:0.1,343,792
'0:0:0.15,367,787
'0:0:0.2,374,786
'0:0:0.25,360,790
'0:0:0.3,346,791
'0:0:0.35,347,790
'0:0:0.4,358,799
'0:0:0.45,360,813
'0:0:0.5,358,822
'0:0:0.55,362,834
'0:0:0.6,362,838
'0:0:0.65,375,837
'0:0:0.7,380,851
'0:0:0.75,363,872
'0:0:0.8,342,884
'0:0:0.85,333,898
'0:0:0.9,342,945
'0:0:0.95,355,988
'0:0:1.0,341,999
'0:0:1.05,320,1025
'0:0:1.1,309,1050
'0:0:1.15,299,1076
'0:0:1.2,322,1108
'0:0:1.25,336,1145
'0:0:1.3,343,1183
'0:0:1.35,350,1231
'0:0:1.4,371,1262
'0:0:1.45,401,1300
'0:0:1.5,416,1337
'0:0:1.55,408,1345
'0:0:1.6,395,1346
'0:0:1.65,402,1365
'0:0:1.7,411,1391
'0:0:1.75,396,1434
'0:0:1.8,364,1472
'0:0:1.85,337,1502
'0:0:1.9,327,1516
'0:0:1.95,330,1521
'0:0:2.0,340,1569
'0:0:2.05,332,1633
'0:0:2.1,308,1657
'0:0:2.15,298,1683
'0:0:2.2,331,1699
'0:0:2.25,367,1708
'0:0:2.3,367,1705
'0:0:2.35,362,1685
'0:0:2.4,374,1676
'0:0:2.45,406,1706
'0:0:2.5,427,1730
'0:0:2.55,411,1677
'0:0:2.6,393,1626
'0:0:2.65,384,1601
'0:0:2.7,384,1584
'0:0:2.75,377,1584
'0:0:2.8,354,1583
'0:0:2.85,336,1576
'0:0:2.9,339,1556
'0:0:2.95,353,1585
'0:0:3.0,342,1610
'0:0:3.05,313,1570
'0:0:3.1,311,1521
'0:0:3.15,326,1473
'0:0:3.2,358,1448
'0:0:3.25,379,1426
'0:0:3.3,379,1406
'0:0:3.35,373,1380
'0:0:3.4,380,1358
'0:0:3.45,406,1382
'0:0:3.5,407,1369
'0:0:3.55,392,1297
'0:0:3.6,379,1258
'0:0:3.65,382,1214
'0:0:3.7,387,1180
'0:0:3.75,373,1159
'0:0:3.8,342,1141
'0:0:3.85,324,1137
'0:0:3.9,323,1170
'0:0:3.95,339,1197
'0:0:4.0,324,1163
'0:0:4.05,293,1123
'0:0:4.1,290,1094
'0:0:4.15,310,1052
'0:0:4.2,332,1022
'0:0:4.25,367,1002
'0:0:4.3,386,989
'0:0:4.35,396,979
'0:0:4.4,400,989
'0:0:4.45,411,1024
'0:0:4.5,416,1024
'0:0:4.55,407,1001
'0:0:4.6,378,979
'0:0:4.65,353,942
'0:0:4.7,333,935
'0:0:4.75,334,937
'0:0:4.8,352,915
'0:0:4.85,342,879
'0:0:4.9,317,876
'0:0:4.95,310,909
'0:0:5.0,301,881
'0:0:5.05,273,840
'0:0:5.1,277,841
'0:0:5.15,296,831
'0:0:5.2,313,820
'0:0:5.25,342,811
'0:0:5.3,371,801
'0:0:5.35,402,779
'0:0:5.4,434,779
'0:0:5.45,431,852
'0:0:5.5,410,893
'0:0:5.55,376,878
'0:0:5.6,364,904
'0:0:5.65,377,939
'0:0:5.7,379,942
'0:0:5.75,369,957
'0:0:5.8,357,982
'0:0:5.85,342,996
'0:0:5.9,324,992
'0:0:5.95,305,1020
'0:0:6.0,320,1069
'0:0:6.05,317,1073
'0:0:6.1,307,1062
'0:0:6.15,328,1068
'0:0:6.2,351,1084
'0:0:6.25,365,1110
'0:0:6.3,380,1137
'0:0:6.35,391,1162
'0:0:6.4,402,1173
'0:0:6.45,405,1185
'0:0:6.5,389,1237
'0:0:6.55,363,1276
'0:0:6.6,365,1264
'0:0:6.65,368,1267
'0:0:6.7,362,1281
'0:0:6.75,371,1314
'0:0:6.8,389,1366
'0:0:6.85,391,1421
'0:0:6.9,369,1448
'0:0:6.95,355,1502
'0:0:7.0,349,1575
'0:0:7.05,308,1604
'0:0:7.1,279,1625
'0:0:7.15,321,1632
'0:0:7.2,361,1589
'0:0:7.25,363,1536
'0:0:7.3,350,1488
'0:0:7.35,359,1421
'0:0:7.4,382,1366
'0:0:7.45,413,1369
'0:0:7.5,416,1379
'0:0:7.55,387,1311
'0:0:7.6,364,1253
'0:0:7.65,364,1217
'0:0:7.7,383,1183
'0:0:7.75,381,1171
'0:0:7.8,358,1151
'0:0:7.85,333,1130
'0:0:7.9,326,1131
'0:0:7.95,343,1153
'0:0:8.0,356,1141
'0:0:8.05,333,1090
'0:0:8.1,318,1073
'0:0:8.15,330,1066
'0:0:8.2,347,1037
'0:0:8.25,371,1009
'0:0:8.3,373,997
'0:0:8.35,356,979
'0:0:8.4,354,959
'0:0:8.45,372,971
'0:0:8.5,399,978
'0:0:8.55,389,948
'0:0:8.6,367,950
'0:0:8.65,372,950
'0:0:8.7,374,923
'0:0:8.75,359,901
'0:0:8.8,369,880
'0:0:8.85,376,860
'0:0:8.9,357,845
'0:0:8.95,350,862
'0:0:9.0,351,848
'0:0:9.05,330,813
'0:0:9.1,315,820
'0:0:9.15,320,821
'0:0:9.2,326,807
'0:0:9.25,337,791
'0:0:9.3,348,777
'0:0:9.35,374,748
'0:0:9.4,403,719
'0:0:9.45,413,762
'0:0:9.5,406,793
'0:0:9.55,377,780
'0:0:9.6,365,825
'0:0:9.65,373,873
'0:0:9.7,370,893
'0:0:9.75,354,913
'0:0:9.8,343,917
'0:0:9.85,333,921
'0:0:9.9,336,925
'0:0:9.95,366,977
'0:0:10.0,370,1010
'0:0:10.05,330,1016
