,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,370,719
'0:0:0.05,358,717
'0:0:0.1,385,715
'0:0:0.15,424,717
'0:0:0.2,449,720
'0:0:0.25,462,724
'0:0:0.3,474,738
'0:0:0.35,484,746
'0:0:0.4,488,752
'0:0:0.45,470,766
'0:0:0.5,445,783
'0:0:0.55,415,797
'0:0:0.6,394,807
'0:0:0.65,382,810
'0:0:0.7,372,818
'0:0:0.75,361,838
'0:0:0.8,356,858
'0:0:0.85,340,854
'0:0:0.9,328,863
'0:0:0.95,346,898
'0:0:1.0,349,917
'0:0:1.05,344,924
'0:0:1.1,352,946
'0:0:1.15,365,966
'0:0:1.2,378,978
'0:0:1.25,386,981
'0:0:1.3,399,1019
'0:0:1.35,400,1055
'0:0:1.4,408,1040
'0:0:1.45,425,1023
'0:0:1.5,417,1018
'0:0:1.55,385,1014
'0:0:1.6,360,1017
'0:0:1.65,351,1031
'0:0:1.7,352,1047
'0:0:1.75,359,1071
'0:0:1.8,350,1065
'0:0:1.85,325,1032
'0:0:1.9,325,1033
'0:0:1.95,359,1041
'0:0:2.0,377,1038
'0:0:2.05,373,1036
'0:0:2.1,368,1032
'0:0:2.15,377,1025
'0:0:2.2,388,1016
'0:0:2.25,393,1035
'0:0:2.3,395,1036
'0:0:2.35,395,1000
'0:0:2.4,395,986
'0:0:2.45,400,972
'0:0:2.5,390,945
'0:0:2.55,374,937
'0:0:2.6,359,935
'0:0:2.65,356,934
'0:0:2.7,366,960
'0:0:2.75,366,947
'0:0:2.8,346,894
'0:0:2.85,337,894
'0:0:2.9,350,900
'0:0:2.95,374,884
'0:0:3.0,381,873
'0:0:3.05,372,869
'0:0:3.1,366,862
'0:0:3.15,374,873
'0:0:3.2,388,918
'0:0:3.25,388,887
'0:0:3.3,382,844
'0:0:3.35,380,850
'0:0:3.4,378,825
'0:0:3.45,376,801
'0:0:3.5,371,785
'0:0:3.55,356,779
'0:0:3.6,351,792
'0:0:3.65,358,793
'0:0:3.7,344,744
'0:0:3.75,323,721
'0:0:3.8,322,730
'0:0:3.85,338,726
'0:0:3.9,354,722
'0:0:3.95,370,714
'0:0:4.0,387,701
'0:0:4.05,392,693
'0:0:4.1,390,697
'0:0:4.15,390,723
'0:0:4.2,391,738
'0:0:4.25,384,735
'0:0:4.3,379,762
'0:0:4.35,381,789
'0:0:4.4,374,793
'0:0:4.45,361,798
'0:0:4.5,356,811
'0:0:4.55,365,817
'0:0:4.6,362,848
'0:0:4.65,355,852
'0:0:4.7,337,829
'0:0:4.75,329,851
'0:0:4.8,338,864
'0:0:4.85,354,866
'0:0:4.9,361,882
'0:0:4.95,362,897
'0:0:5.0,364,910
'0:0:5.05,374,923
'0:0:5.1,401,959
'0:0:5.15,398,975
'0:0:5.2,382,974
'0:0:5.25,376,999
'0:0:5.3,377,1014
'0:0:5.35,368,1015
'0:0:5.4,357,1027
'0:0:5.45,349,1043
'0:0:5.5,345,1052
'0:0:5.55,350,1071
'0:0:5.6,355,1067
'0:0:5.65,349,1055
'0:0:5.7,336,1077
'0:0:5.75,341,1085
'0:0:5.8,354,1078
'0:0:5.85,367,1075
'0:0:5.9,368,1077
'0:0:5.95,366,1074
'0:0:6.0,367,1061
'0:0:6.05,377,1062
'0:0:6.1,385,1091
'0:0:6.15,392,1088
'0:0:6.2,393,1077
'0:0:6.25,386,1085
'0:0:6.3,370,1081
'0:0:6.35,359,1079
'0:0:6.4,356,1082
'0:0:6.45,353,1087
'0:0:6.5,352,1082
'0:0:6.55,355,1075
'0:0:6.6,342,1066
'0:0:6.65,332,1066
'0:0:6.7,352,1071
'0:0:6.75,370,1063
'0:0:6.8,372,1059
'0:0:6.85,364,1062
'0:0:6.9,362,1058
'0:0:6.95,366,1047
'0:0:7.0,376,1065
'0:0:7.05,385,1099
'0:0:7.1,376,1078
'0:0:7.15,369,1044
'0:0:7.2,378,1027
'0:0:7.25,382,1006
'0:0:7.3,368,988
'0:0:7.35,353,982
'0:0:7.4,346,973
'0:0:7.45,353,1007
'0:0:7.5,359,1000
'0:0:7.55,342,936
'0:0:7.6,330,936
'0:0:7.65,343,928
'0:0:7.7,358,892
'0:0:7.75,376,880
'0:0:7.8,385,870
'0:0:7.85,377,857
'0:0:7.9,374,864
'0:0:7.95,389,921
'0:0:8.0,398,906
'0:0:8.05,390,858
'0:0:8.1,378,865
'0:0:8.15,372,839
'0:0:8.2,363,810
'0:0:8.25,356,799
'0:0:8.3,360,777
'0:0:8.35,359,755
'0:0:8.4,353,773
'0:0:8.45,346,755
'0:0:8.5,330,712
'0:0:8.55,326,718
'0:0:8.6,344,714
'0:0:8.65,358,698
'0:0:8.7,367,689
'0:0:8.75,368,678
'0:0:8.8,368,660
'0:0:8.85,377,651
'0:0:8.9,395,680
'0:0:8.95,400,696
'0:0:9.0,384,682
'0:0:9.05,374,679
'0:0:9.1,371,666
'0:0:9.15,363,656
'0:0:9.2,355,657
'0:0:9.25,348,658
'0:0:9.3,349,655
'0:0:9.35,352,673
'0:0:9.4,354,662
'0:0:9.45,346,645
'0:0:9.5,333,681
'0:0:9.55,335,699
'0:0:9.6,345,705
'0:0:9.65,364,723
'0:0:9.7,375,733
'0:0:9.75,378,734
'0:0:9.8,383,754
'0:0:9.85,392,800
'0:0:9.9,393,813
'0:0:9.95,392,816
'0:0:10.0,394,842
'0:0:10.05,375,845
'0:0:10.1,346,854
'0:0:10.15,334,871
'0:0:10.2,335,888
'0:0:10.25,341,912
