,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,386,771
'0:0:0.05,360,774
'0:0:0.1,338,774
'0:0:0.15,339,770
'0:0:0.2,349,766
'0:0:0.25,364,767
'0:0:0.3,374,763
'0:0:0.35,390,758
'0:0:0.4,403,766
'0:0:0.45,416,771
'0:0:0.5,437,767
'0:0:0.55,444,772
'0:0:0.6,427,782
'0:0:0.65,411,795
'0:0:0.7,404,806
'0:0:0.75,394,819
'0:0:0.8,373,835
'0:0:0.85,352,847
'0:0:0.9,338,857
'0:0:0.95,327,871
'0:0:1.0,340,922
'0:0:1.05,364,967
'0:0:1.1,331,966
'0:0:1.15,294,980
'0:0:1.2,294,994
'0:0:1.25,319,997
'0:0:1.3,345,1011
'0:0:1.35,358,1028
'0:0:1.4,355,1036
'0:0:1.45,357,1032
'0:0:1.5,381,1028
'0:0:1.55,415,1060
'0:0:1.6,419,1089
'0:0:1.65,401,1120
'0:0:1.7,387,1152
'0:0:1.75,380,1170
'0:0:1.8,372,1200
'0:0:1.85,365,1241
'0:0:1.9,348,1275
'0:0:1.95,335,1294
'0:0:2.0,333,1295
'0:0:2.05,349,1335
'0:0:2.1,354,1384
'0:0:2.15,328,1417
'0:0:2.2,311,1452
'0:0:2.25,315,1483
'0:0:2.3,342,1516
'0:0:2.35,363,1552
'0:0:2.4,364,1569
'0:0:2.45,357,1562
'0:0:2.5,366,1531
'0:0:2.55,403,1570
'0:0:2.6,429,1605
'0:0:2.65,417,1577
'0:0:2.7,401,1563
'0:0:2.75,386,1535
'0:0:2.8,375,1528
'0:0:2.85,357,1536
'0:0:2.9,336,1520
'0:0:2.95,321,1484
'0:0:3.0,324,1455
'0:0:3.05,340,1483
'0:0:3.1,344,1503
'0:0:3.15,326,1483
'0:0:3.2,318,1457
'0:0:3.25,314,1408
'0:0:3.3,326,1381
'0:0:3.35,355,1359
'0:0:3.4,369,1328
'0:0:3.45,374,1293
'0:0:3.5,389,1300
'0:0:3.55,405,1328
'0:0:3.6,426,1299
'0:0:3.65,432,1241
'0:0:3.7,412,1186
'0:0:3.75,373,1137
'0:0:3.8,337,1124
'0:0:3.85,312,1111
'0:0:3.9,293,1087
'0:0:3.95,295,1078
'0:0:4.0,323,1112
'0:0:4.05,327,1106
'0:0:4.1,326,1074
'0:0:4.15,335,1067
'0:0:4.2,334,1044
'0:0:4.25,329,1021
'0:0:4.3,339,1005
'0:0:4.35,356,971
'0:0:4.4,370,939
'0:0:4.45,392,977
'0:0:4.5,410,992
'0:0:4.55,398,931
'0:0:4.6,405,900
'0:0:4.65,412,902
'0:0:4.7,393,903
'0:0:4.75,369,889
'0:0:4.8,343,867
'0:0:4.85,328,844
'0:0:4.9,331,833
'0:0:4.95,354,862
'0:0:5.0,350,858
'0:0:5.05,312,833
'0:0:5.1,300,846
'0:0:5.15,329,856
'0:0:5.2,353,871
'0:0:5.25,357,893
'0:0:5.3,362,909
'0:0:5.35,372,928
'0:0:5.4,398,964
'0:0:5.45,417,1018
'0:0:5.5,398,1042
'0:0:5.55,384,1047
'0:0:5.6,375,1052
'0:0:5.65,355,1057
'0:0:5.7,348,1081
'0:0:5.75,358,1107
'0:0:5.8,345,1125
'0:0:5.85,329,1146
'0:0:5.9,345,1198
'0:0:5.95,340,1243
'0:0:6.0,311,1253
'0:0:6.05,306,1287
'0:0:6.1,325,1313
'0:0:6.15,338,1330
'0:0:6.2,339,1343
'0:0:6.25,354,1364
'0:0:6.3,394,1378
'0:0:6.35,414,1369
'0:0:6.4,419,1384
'0:0:6.45,401,1424
'0:0:6.5,387,1432
'0:0:6.55,392,1436
'0:0:6.6,382,1435
'0:0:6.65,358,1442
'0:0:6.7,349,1468
'0:0:6.75,344,1486
'0:0:6.8,341,1488
'0:0:6.85,357,1506
'0:0:6.9,359,1542
'0:0:6.95,321,1558
'0:0:7.0,301,1577
'0:0:7.05,320,1598
'0:0:7.1,343,1604
'0:0:7.15,343,1611
'0:0:7.2,346,1613
'0:0:7.25,360,1603
'0:0:7.3,378,1573
'0:0:7.35,409,1577
'0:0:7.4,432,1615
'0:0:7.45,421,1590
'0:0:7.5,404,1552
'0:0:7.55,380,1529
'0:0:7.6,355,1509
'0:0:7.65,341,1511
'0:0:7.7,337,1504
'0:0:7.75,334,1469
'0:0:7.8,341,1434
'0:0:7.85,353,1448
'0:0:7.9,338,1487
'0:0:7.95,336,1507
'0:0:8.0,347,1513
'0:0:8.05,352,1496
'0:0:8.1,348,1466
'0:0:8.15,355,1430
'0:0:8.2,370,1393
'0:0:8.25,382,1360
'0:0:8.3,396,1372
'0:0:8.35,403,1390
'0:0:8.4,385,1342
'0:0:8.45,385,1288
'0:0:8.5,396,1250
'0:0:8.55,372,1202
'0:0:8.6,339,1179
'0:0:8.65,324,1158
'0:0:8.7,330,1129
'0:0:8.75,334,1119
'0:0:8.8,343,1151
'0:0:8.85,337,1142
'0:0:8.9,322,1112
'0:0:8.95,325,1085
'0:0:9.0,344,1036
'0:0:9.05,376,1005
'0:0:9.1,376,994
'0:0:9.15,369,980
'0:0:9.2,368,962
'0:0:9.25,387,973
'0:0:9.3,409,995
'0:0:9.35,397,958
'0:0:9.4,380,934
'0:0:9.45,376,937
'0:0:9.5,376,920
'0:0:9.55,367,898
'0:0:9.6,374,877
'0:0:9.65,362,858
'0:0:9.7,343,845
'0:0:9.75,346,880
'0:0:9.8,349,879
'0:0:9.85,326,837
'0:0:9.9,322,836
'0:0:9.95,338,834
'0:0:10.0,350,823
