,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,391,741
'0:0:0.05,368,744
'0:0:0.1,347,750
'0:0:0.15,346,758
'0:0:0.2,364,762
'0:0:0.25,370,758
'0:0:0.3,368,766
'0:0:0.35,368,788
'0:0:0.4,379,808
'0:0:0.45,385,832
'0:0:0.5,393,859
'0:0:0.55,410,885
'0:0:0.6,392,906
'0:0:0.65,353,934
'0:0:0.7,330,966
'0:0:0.75,327,1011
'0:0:0.8,343,1079
'0:0:0.85,335,1109
'0:0:0.9,297,1089
'0:0:0.95,271,1087
'0:0:1.0,278,1102
'0:0:1.05,321,1140
'0:0:1.1,389,1170
'0:0:1.15,413,1204
'0:0:1.2,401,1221
'0:0:1.25,398,1261
'0:0:1.3,405,1309
'0:0:1.35,398,1324
'0:0:1.4,389,1339
'0:0:1.45,374,1343
'0:0:1.5,358,1353
'0:0:1.55,342,1384
'0:0:1.6,342,1408
'0:0:1.65,361,1411
'0:0:1.7,361,1410
'0:0:1.75,349,1434
'0:0:1.8,326,1466
'0:0:1.85,306,1506
'0:0:1.9,319,1557
'0:0:1.95,337,1588
'0:0:2.0,350,1608
'0:0:2.05,353,1634
'0:0:2.1,357,1639
'0:0:2.15,394,1612
'0:0:2.2,439,1647
'0:0:2.25,421,1685
'0:0:2.3,381,1666
'0:0:2.35,376,1675
'0:0:2.4,380,1681
'0:0:2.45,360,1685
'0:0:2.5,337,1686
'0:0:2.55,321,1685
'0:0:2.6,316,1658
'0:0:2.65,346,1612
'0:0:2.7,378,1631
'0:0:2.75,337,1647
'0:0:2.8,296,1631
'0:0:2.85,294,1606
'0:0:2.9,313,1569
'0:0:2.95,343,1542
'0:0:3.0,364,1506
'0:0:3.05,375,1446
'0:0:3.1,392,1395
'0:0:3.15,423,1399
'0:0:3.2,448,1391
'0:0:3.25,435,1342
'0:0:3.3,408,1306
'0:0:3.35,376,1256
'0:0:3.4,349,1218
'0:0:3.45,335,1181
'0:0:3.5,318,1141
'0:0:3.55,308,1097
'0:0:3.6,318,1101
'0:0:3.65,339,1134
'0:0:3.7,347,1127
'0:0:3.75,342,1110
'0:0:3.8,330,1088
'0:0:3.85,325,1063
'0:0:3.9,338,1056
'0:0:3.95,357,1032
'0:0:4.0,368,992
'0:0:4.05,385,1017
'0:0:4.1,400,1049
'0:0:4.15,391,994
'0:0:4.2,406,958
'0:0:4.25,404,948
'0:0:4.3,377,929
'0:0:4.35,345,923
'0:0:4.4,326,914
'0:0:4.45,314,891
'0:0:4.5,308,871
'0:0:4.55,323,891
'0:0:4.6,330,888
'0:0:4.65,315,858
'0:0:4.7,319,847
'0:0:4.75,348,825
'0:0:4.8,350,820
'0:0:4.85,343,824
'0:0:4.9,348,809
'0:0:4.95,366,772
'0:0:5.0,389,781
'0:0:5.05,404,829
'0:0:5.1,392,833
'0:0:5.15,379,846
'0:0:5.2,377,883
'0:0:5.25,384,895
'0:0:5.3,371,907
'0:0:5.35,347,934
'0:0:5.4,322,953
'0:0:5.45,312,964
'0:0:5.5,324,1002
'0:0:5.55,335,1039
'0:0:5.6,321,1047
'0:0:5.65,313,1071
'0:0:5.7,325,1099
'0:0:5.75,339,1132
'0:0:5.8,360,1154
'0:0:5.85,365,1151
'0:0:5.9,371,1140
'0:0:5.95,389,1166
'0:0:6.0,389,1206
'0:0:6.05,379,1227
'0:0:6.1,387,1253
'0:0:6.15,380,1263
'0:0:6.2,354,1260
'0:0:6.25,338,1289
'0:0:6.3,350,1315
'0:0:6.35,353,1316
'0:0:6.4,350,1320
'0:0:6.45,347,1364
'0:0:6.5,337,1389
'0:0:6.55,331,1412
'0:0:6.6,334,1448
'0:0:6.65,331,1464
'0:0:6.7,336,1473
'0:0:6.75,346,1483
'0:0:6.8,362,1498
'0:0:6.85,396,1510
'0:0:6.9,412,1545
'0:0:6.95,393,1560
'0:0:7.0,373,1537
'0:0:7.05,375,1538
'0:0:7.1,369,1531
'0:0:7.15,353,1512
'0:0:7.2,339,1501
'0:0:7.25,333,1477
'0:0:7.3,336,1427
'0:0:7.35,358,1405
'0:0:7.4,374,1417
'0:0:7.45,340,1390
'0:0:7.5,302,1344
'0:0:7.55,310,1303
'0:0:7.6,341,1265
'0:0:7.65,357,1233
'0:0:7.7,364,1200
'0:0:7.75,367,1168
'0:0:7.8,368,1147
'0:0:7.85,401,1181
'0:0:7.9,412,1197
'0:0:7.95,390,1146
'0:0:8.0,371,1125
'0:0:8.05,369,1107
'0:0:8.1,363,1080
'0:0:8.15,343,1062
'0:0:8.2,329,1044
'0:0:8.25,327,1032
'0:0:8.3,331,1060
'0:0:8.35,345,1092
'0:0:8.4,344,1044
'0:0:8.45,327,1005
'0:0:8.5,329,1007
'0:0:8.55,350,975
'0:0:8.6,366,943
'0:0:8.65,367,914
'0:0:8.7,360,875
'0:0:8.75,369,862
'0:0:8.8,397,910
'0:0:8.85,396,895
'0:0:8.9,392,838
'0:0:8.95,390,840
'0:0:9.0,380,846
'0:0:9.05,360,827
'0:0:9.1,343,806
'0:0:9.15,333,791
'0:0:9.2,323,767
'0:0:9.25,325,755
'0:0:9.3,349,790
'0:0:9.35,333,779
'0:0:9.4,311,756
'0:0:9.45,324,797
'0:0:9.5,345,835
'0:0:9.55,341,868
'0:0:9.6,344,881
'0:0:9.65,356,886
'0:0:9.7,373,879
'0:0:9.75,390,898
'0:0:9.8,395,935
'0:0:9.85,382,939
'0:0:9.9,372,954
'0:0:9.95,384,981
'0:0:10.0,389,983
