,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,479,1541
'0:0:0.05,443,1544
'0:0:0.1,419,1544
'0:0:0.15,406,1550
'0:0:0.2,389,1557
'0:0:0.25,388,1586
'0:0:0.3,398,1616
'0:0:0.35,378,1635
'0:0:0.4,343,1622
'0:0:0.45,325,1623
'0:0:0.5,322,1659
'0:0:0.55,297,1689
'0:0:0.6,267,1705
'0:0:0.65,260,1702
'0:0:0.7,271,1694
'0:0:0.75,284,1707
'0:0:0.8,337,1721
'0:0:0.85,395,1720
'0:0:0.9,433,1682
'0:0:0.95,456,1669
'0:0:1.0,458,1699
'0:0:1.05,436,1686
'0:0:1.1,423,1673
'0:0:1.15,412,1661
'0:0:1.2,385,1643
'0:0:1.25,355,1647
'0:0:1.3,344,1662
'0:0:1.35,361,1668
'0:0:1.4,365,1664
'0:0:1.45,340,1695
'0:0:1.5,286,1693
'0:0:1.55,256,1635
'0:0:1.6,287,1582
'0:0:1.65,316,1517
'0:0:1.7,324,1463
'0:0:1.75,334,1419
'0:0:1.8,357,1388
'0:0:1.85,410,1349
'0:0:1.9,461,1305
'0:0:1.95,464,1327
'0:0:2.0,432,1329
'0:0:2.05,411,1271
'0:0:2.1,405,1241
'0:0:2.15,384,1212
'0:0:2.2,350,1199
'0:0:2.25,321,1182
'0:0:2.3,299,1154
'0:0:2.35,295,1123
'0:0:2.4,343,1161
'0:0:2.45,362,1188
'0:0:2.5,307,1144
'0:0:2.55,276,1128
'0:0:2.6,300,1110
'0:0:2.65,336,1074
'0:0:2.7,346,1056
'0:0:2.75,349,1043
'0:0:2.8,363,1020
'0:0:2.85,382,1015
'0:0:2.9,418,1048
'0:0:2.95,462,1064
'0:0:3.0,457,1041
'0:0:3.05,438,1042
'0:0:3.1,413,1024
'0:0:3.15,374,981
'0:0:3.2,349,973
'0:0:3.25,334,963
'0:0:3.3,328,939
'0:0:3.35,337,942
'0:0:3.4,348,967
'0:0:3.45,333,921
'0:0:3.5,318,878
'0:0:3.55,327,883
'0:0:3.6,323,874
'0:0:3.65,313,865
'0:0:3.7,318,860
'0:0:3.75,344,847
'0:0:3.8,369,827
'0:0:3.85,392,837
'0:0:3.9,418,887
'0:0:3.95,417,888
'0:0:4.0,407,865
'0:0:4.05,413,872
'0:0:4.1,417,853
'0:0:4.15,380,836
'0:0:4.2,341,846
'0:0:4.25,323,855
'0:0:4.3,320,859
'0:0:4.35,330,911
'0:0:4.4,324,948
'0:0:4.45,278,922
'0:0:4.5,245,917
'0:0:4.55,260,937
'0:0:4.6,291,953
'0:0:4.65,329,974
'0:0:4.7,377,997
'0:0:4.75,400,1020
'0:0:4.8,408,1043
'0:0:4.85,425,1074
'0:0:4.9,442,1127
'0:0:4.95,427,1160
'0:0:5.0,411,1156
'0:0:5.05,385,1159
'0:0:5.1,361,1159
'0:0:5.15,344,1181
'0:0:5.2,341,1215
'0:0:5.25,349,1231
'0:0:5.3,349,1229
'0:0:5.35,346,1275
'0:0:5.4,321,1305
'0:0:5.45,300,1325
'0:0:5.5,312,1371
'0:0:5.55,334,1395
'0:0:5.6,339,1412
'0:0:5.65,342,1433
'0:0:5.7,353,1452
'0:0:5.75,380,1482
'0:0:5.8,423,1503
'0:0:5.85,451,1554
'0:0:5.9,430,1563
'0:0:5.95,404,1521
'0:0:6.0,387,1523
'0:0:6.05,373,1518
'0:0:6.1,360,1530
'0:0:6.15,352,1556
'0:0:6.2,342,1555
'0:0:6.25,333,1533
'0:0:6.3,344,1572
'0:0:6.35,353,1634
'0:0:6.4,320,1634
'0:0:6.45,294,1645
'0:0:6.5,310,1656
'0:0:6.55,333,1652
'0:0:6.6,351,1650
'0:0:6.65,361,1653
'0:0:6.7,374,1639
'0:0:6.75,397,1604
'0:0:6.8,427,1617
'0:0:6.85,430,1640
'0:0:6.9,436,1601
'0:0:6.95,421,1558
'0:0:7.0,384,1518
'0:0:7.05,355,1487
'0:0:7.1,356,1486
'0:0:7.15,353,1475
'0:0:7.2,338,1440
'0:0:7.25,325,1394
'0:0:7.3,333,1414
'0:0:7.35,323,1419
'0:0:7.4,308,1372
'0:0:7.45,324,1323
'0:0:7.5,339,1280
'0:0:7.55,335,1260
'0:0:7.6,346,1239
'0:0:7.65,370,1207
'0:0:7.7,396,1187
'0:0:7.75,419,1220
'0:0:7.8,420,1234
'0:0:7.85,406,1177
'0:0:7.9,394,1154
'0:0:7.95,396,1131
'0:0:8.0,382,1097
'0:0:8.05,357,1094
'0:0:8.1,344,1092
'0:0:8.15,339,1083
'0:0:8.2,339,1093
'0:0:8.25,349,1127
'0:0:8.3,340,1099
'0:0:8.35,307,1044
'0:0:8.4,302,1032
'0:0:8.45,317,1002
'0:0:8.5,352,973
'0:0:8.55,371,956
'0:0:8.6,380,936
'0:0:8.65,392,913
'0:0:8.7,414,926
'0:0:8.75,425,950
'0:0:8.8,410,911
'0:0:8.85,385,886
'0:0:8.9,379,903
'0:0:8.95,376,895
'0:0:9.0,371,877
'0:0:9.05,376,869
'0:0:9.1,362,865
'0:0:9.15,342,858
'0:0:9.2,338,876
'0:0:9.25,345,871
'0:0:9.3,323,838
'0:0:9.35,300,833
'0:0:9.4,308,827
'0:0:9.45,323,810
'0:0:9.5,334,803
'0:0:9.55,357,791
'0:0:9.6,400,768
'0:0:9.65,422,763
'0:0:9.7,425,808
'0:0:9.75,413,840
'0:0:9.8,409,845
'0:0:9.85,402,868
'0:0:9.9,385,882
'0:0:9.95,368,889
