,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,365,847
'0:0:0.05,342,850
'0:0:0.1,355,850
'0:0:0.15,371,852
'0:0:0.2,378,852
'0:0:0.25,375,850
'0:0:0.3,373,848
'0:0:0.35,376,850
'0:0:0.4,382,848
'0:0:0.45,367,849
'0:0:0.5,351,854
'0:0:0.55,343,856
'0:0:0.6,344,864
'0:0:0.65,361,875
'0:0:0.7,379,886
'0:0:0.75,398,892
'0:0:0.8,408,897
'0:0:0.85,418,902
'0:0:0.9,431,907
'0:0:0.95,418,924
'0:0:1.0,386,950
'0:0:1.05,361,1003
'0:0:1.1,347,1057
'0:0:1.15,320,1079
'0:0:1.2,298,1118
'0:0:1.25,306,1145
'0:0:1.3,323,1159
'0:0:1.35,334,1180
'0:0:1.4,355,1212
'0:0:1.45,376,1247
'0:0:1.5,393,1285
'0:0:1.55,407,1318
'0:0:1.6,417,1336
'0:0:1.65,431,1369
'0:0:1.7,428,1408
'0:0:1.75,417,1415
'0:0:1.8,401,1429
'0:0:1.85,370,1444
'0:0:1.9,363,1470
'0:0:1.95,367,1499
'0:0:2.0,359,1526
'0:0:2.05,335,1538
'0:0:2.1,332,1555
'0:0:2.15,335,1592
'0:0:2.2,318,1614
'0:0:2.25,304,1634
'0:0:2.3,319,1654
'0:0:2.35,323,1657
'0:0:2.4,329,1677
'0:0:2.45,356,1703
'0:0:2.5,370,1723
'0:0:2.55,376,1725
'0:0:2.6,390,1707
'0:0:2.65,407,1738
'0:0:2.7,393,1749
'0:0:2.75,373,1711
'0:0:2.8,371,1705
'0:0:2.85,376,1692
'0:0:2.9,379,1677
'0:0:2.95,374,1671
'0:0:3.0,354,1657
'0:0:3.05,338,1623
'0:0:3.1,340,1610
'0:0:3.15,358,1644
'0:0:3.2,344,1630
'0:0:3.25,312,1578
'0:0:3.3,319,1536
'0:0:3.35,337,1497
'0:0:3.4,366,1461
'0:0:3.45,391,1433
'0:0:3.5,389,1408
'0:0:3.55,388,1379
'0:0:3.6,403,1380
'0:0:3.65,420,1409
'0:0:3.7,407,1376
'0:0:3.75,389,1322
'0:0:3.8,377,1279
'0:0:3.85,370,1230
'0:0:3.9,365,1191
'0:0:3.95,364,1170
'0:0:4.0,346,1146
'0:0:4.05,337,1152
'0:0:4.1,346,1205
'0:0:4.15,337,1195
'0:0:4.2,302,1165
'0:0:4.25,295,1156
'0:0:4.3,322,1118
'0:0:4.35,340,1093
'0:0:4.4,360,1069
'0:0:4.45,391,1038
'0:0:4.5,399,1008
'0:0:4.55,405,1029
'0:0:4.6,416,1074
'0:0:4.65,406,1041
'0:0:4.7,395,1014
'0:0:4.75,389,1021
'0:0:4.8,378,989
'0:0:4.85,359,959
'0:0:4.9,344,938
'0:0:4.95,342,911
'0:0:5.0,346,897
'0:0:5.05,347,963
'0:0:5.1,340,974
'0:0:5.15,312,910
'0:0:5.2,307,904
'0:0:5.25,332,906
'0:0:5.3,356,888
'0:0:5.35,373,867
'0:0:5.4,387,848
'0:0:5.45,396,825
'0:0:5.5,421,837
'0:0:5.55,441,887
'0:0:5.6,419,908
'0:0:5.65,396,929
'0:0:5.7,390,966
'0:0:5.75,385,967
'0:0:5.8,367,972
'0:0:5.85,351,990
'0:0:5.9,339,1010
'0:0:5.95,334,1021
'0:0:6.0,339,1063
'0:0:6.05,343,1099
'0:0:6.1,337,1101
'0:0:6.15,329,1122
'0:0:6.2,339,1148
'0:0:6.25,349,1173
'0:0:6.3,362,1210
'0:0:6.35,371,1235
'0:0:6.4,376,1267
'0:0:6.45,378,1291
'0:0:6.5,391,1320
'0:0:6.55,401,1354
'0:0:6.6,392,1368
'0:0:6.65,399,1394
'0:0:6.7,393,1419
'0:0:6.75,364,1417
'0:0:6.8,339,1419
'0:0:6.85,336,1423
'0:0:6.9,340,1437
'0:0:6.95,340,1458
'0:0:7.0,342,1517
'0:0:7.05,339,1545
'0:0:7.1,318,1543
'0:0:7.15,311,1573
'0:0:7.2,352,1598
'0:0:7.25,386,1615
'0:0:7.3,389,1635
'0:0:7.35,375,1655
'0:0:7.4,369,1679
'0:0:7.45,388,1682
'0:0:7.5,413,1714
'0:0:7.55,409,1720
'0:0:7.6,393,1679
'0:0:7.65,372,1660
'0:0:7.7,357,1646
'0:0:7.75,363,1642
'0:0:7.8,362,1647
'0:0:7.85,350,1649
'0:0:7.9,338,1639
'0:0:7.95,349,1634
'0:0:8.0,368,1648
'0:0:8.05,354,1636
'0:0:8.1,332,1608
'0:0:8.15,333,1599
'0:0:8.2,340,1575
'0:0:8.25,350,1543
'0:0:8.3,377,1494
'0:0:8.35,389,1439
'0:0:8.4,392,1374
'0:0:8.45,405,1363
'0:0:8.5,411,1360
'0:0:8.55,407,1317
'0:0:8.6,394,1283
'0:0:8.65,378,1241
'0:0:8.7,358,1192
'0:0:8.75,351,1169
'0:0:8.8,359,1149
'0:0:8.85,363,1137
'0:0:8.9,349,1149
'0:0:8.95,338,1200
'0:0:9.0,332,1191
'0:0:9.05,328,1149
'0:0:9.1,335,1135
'0:0:9.15,349,1089
'0:0:9.2,353,1053
'0:0:9.25,361,1047
'0:0:9.3,380,1033
'0:0:9.35,410,1008
'0:0:9.4,422,1016
'0:0:9.45,419,1038
'0:0:9.5,403,1002
'0:0:9.55,388,981
'0:0:9.6,380,979
'0:0:9.65,369,951
'0:0:9.7,352,932
'0:0:9.75,342,924
'0:0:9.8,334,904
'0:0:9.85,338,876
'0:0:9.9,360,894
