,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,355,826
'0:0:0.05,358,817
'0:0:0.1,380,808
'0:0:0.15,370,804
'0:0:0.2,351,802
'0:0:0.25,355,801
'0:0:0.3,375,797
'0:0:0.35,383,803
'0:0:0.4,378,813
'0:0:0.45,379,815
'0:0:0.5,375,812
'0:0:0.55,362,810
'0:0:0.6,370,813
'0:0:0.65,385,822
'0:0:0.7,369,834
'0:0:0.75,338,853
'0:0:0.8,330,901
'0:0:0.85,325,920
'0:0:0.9,320,932
'0:0:0.95,329,963
'0:0:1.0,337,980
'0:0:1.05,335,1002
'0:0:1.1,344,1040
'0:0:1.15,376,1087
'0:0:1.2,412,1141
'0:0:1.25,410,1171
'0:0:1.3,402,1189
'0:0:1.35,407,1221
'0:0:1.4,403,1255
'0:0:1.45,396,1288
'0:0:1.5,401,1316
'0:0:1.55,378,1319
'0:0:1.6,353,1342
'0:0:1.65,341,1381
'0:0:1.7,352,1420
'0:0:1.75,363,1434
'0:0:1.8,359,1444
'0:0:1.85,333,1480
'0:0:1.9,296,1515
'0:0:1.95,287,1543
'0:0:2.0,308,1566
'0:0:2.05,326,1568
'0:0:2.1,338,1589
'0:0:2.15,358,1616
'0:0:2.2,393,1636
'0:0:2.25,446,1634
'0:0:2.3,471,1662
'0:0:2.35,442,1678
'0:0:2.4,406,1655
'0:0:2.45,402,1654
'0:0:2.5,393,1642
'0:0:2.55,355,1633
'0:0:2.6,337,1641
'0:0:2.65,330,1640
'0:0:2.7,333,1621
'0:0:2.75,368,1604
'0:0:2.8,379,1633
'0:0:2.85,326,1662
'0:0:2.9,282,1653
'0:0:2.95,304,1636
'0:0:3.0,337,1602
'0:0:3.05,352,1565
'0:0:3.1,364,1527
'0:0:3.15,369,1487
'0:0:3.2,387,1440
'0:0:3.25,438,1439
'0:0:3.3,443,1452
'0:0:3.35,407,1412
'0:0:3.4,394,1355
'0:0:3.45,385,1302
'0:0:3.5,358,1257
'0:0:3.55,334,1246
'0:0:3.6,325,1231
'0:0:3.65,319,1217
'0:0:3.7,319,1228
'0:0:3.75,348,1242
'0:0:3.8,350,1234
'0:0:3.85,328,1204
'0:0:3.9,317,1158
'0:0:3.95,319,1119
'0:0:4.0,334,1096
'0:0:4.05,353,1083
'0:0:4.1,361,1057
'0:0:4.15,367,1025
'0:0:4.2,386,1018
'0:0:4.25,423,1052
'0:0:4.3,439,1033
'0:0:4.35,419,1008
'0:0:4.4,399,1019
'0:0:4.45,381,988
'0:0:4.5,358,949
'0:0:4.55,335,928
'0:0:4.6,324,907
'0:0:4.65,323,893
'0:0:4.7,338,915
'0:0:4.75,343,899
'0:0:4.8,334,849
'0:0:4.85,331,846
'0:0:4.9,323,850
'0:0:4.95,322,851
'0:0:5.0,331,848
'0:0:5.05,350,835
'0:0:5.1,368,808
'0:0:5.15,388,817
'0:0:5.2,408,855
'0:0:5.25,388,853
'0:0:5.3,370,850
'0:0:5.35,388,859
'0:0:5.4,393,849
'0:0:5.45,363,843
'0:0:5.5,341,839
'0:0:5.55,330,820
'0:0:5.6,339,807
'0:0:5.65,351,845
'0:0:5.7,348,864
'0:0:5.75,335,872
'0:0:5.8,332,906
'0:0:5.85,330,920
'0:0:5.9,338,932
'0:0:5.95,359,947
'0:0:6.0,362,979
'0:0:6.05,364,1028
'0:0:6.1,390,1100
'0:0:6.15,413,1151
'0:0:6.2,393,1161
'0:0:6.25,377,1159
'0:0:6.3,378,1176
'0:0:6.35,369,1171
'0:0:6.4,353,1168
'0:0:6.45,342,1192
'0:0:6.5,349,1220
'0:0:6.55,349,1221
'0:0:6.6,354,1248
'0:0:6.65,348,1285
'0:0:6.7,320,1298
'0:0:6.75,315,1331
'0:0:6.8,332,1372
'0:0:6.85,340,1396
'0:0:6.9,345,1413
'0:0:6.95,352,1427
'0:0:7.0,361,1434
'0:0:7.05,391,1435
'0:0:7.1,429,1476
'0:0:7.15,415,1502
'0:0:7.2,387,1482
'0:0:7.25,372,1478
'0:0:7.3,364,1477
'0:0:7.35,357,1482
'0:0:7.4,350,1503
'0:0:7.45,348,1509
'0:0:7.5,344,1495
'0:0:7.55,350,1505
'0:0:7.6,359,1538
'0:0:7.65,351,1567
'0:0:7.7,342,1597
'0:0:7.75,343,1599
'0:0:7.8,342,1597
'0:0:7.85,347,1595
'0:0:7.9,356,1591
'0:0:7.95,364,1573
'0:0:8.0,380,1534
'0:0:8.05,401,1562
'0:0:8.1,388,1598
'0:0:8.15,385,1580
'0:0:8.2,396,1566
'0:0:8.25,389,1540
'0:0:8.3,360,1524
'0:0:8.35,342,1530
'0:0:8.4,339,1520
'0:0:8.45,340,1481
'0:0:8.5,347,1482
'0:0:8.55,348,1516
'0:0:8.6,319,1518
'0:0:8.65,303,1512
'0:0:8.7,326,1498
'0:0:8.75,355,1473
'0:0:8.8,355,1445
'0:0:8.85,356,1415
'0:0:8.9,371,1366
'0:0:8.95,390,1319
'0:0:9.0,415,1330
'0:0:9.05,408,1338
'0:0:9.1,384,1293
'0:0:9.15,376,1260
'0:0:9.2,378,1217
'0:0:9.25,373,1179
'0:0:9.3,363,1159
'0:0:9.35,345,1140
'0:0:9.4,335,1129
'0:0:9.45,350,1156
'0:0:9.5,351,1150
'0:0:9.55,327,1119
'0:0:9.6,316,1113
'0:0:9.65,323,1085
'0:0:9.7,327,1043
'0:0:9.75,333,1024
'0:0:9.8,359,1008
'0:0:9.85,388,980
'0:0:9.9,395,973
'0:0:9.95,406,1021
