,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,386,1000
'0:0:0.05,375,998
'0:0:0.1,395,996
'0:0:0.15,420,997
'0:0:0.2,443,1001
'0:0:0.25,464,1004
'0:0:0.3,467,1007
'0:0:0.35,457,1010
'0:0:0.4,348,1015
'0:0:0.45,221,1020
'0:0:0.5,185,1021
'0:0:0.55,223,1016
'0:0:0.6,272,1020
'0:0:0.65,320,1027
'0:0:0.7,348,1038
'0:0:0.75,359,1052
'0:0:0.8,360,1061
'0:0:0.85,348,1072
'0:0:0.9,332,1082
'0:0:0.95,329,1108
'0:0:1.0,336,1162
'0:0:1.05,364,1195
'0:0:1.1,382,1220
'0:0:1.15,399,1245
'0:0:1.2,408,1268
'0:0:1.25,398,1298
'0:0:1.3,387,1329
'0:0:1.35,364,1374
'0:0:1.4,328,1408
'0:0:1.45,326,1412
'0:0:1.5,333,1441
'0:0:1.55,349,1473
'0:0:1.6,359,1505
'0:0:1.65,354,1535
'0:0:1.7,347,1567
'0:0:1.75,361,1589
'0:0:1.8,346,1588
'0:0:1.85,333,1632
'0:0:1.9,343,1690
'0:0:1.95,351,1704
'0:0:2.0,372,1723
'0:0:2.05,368,1727
'0:0:2.1,342,1740
'0:0:2.15,335,1765
'0:0:2.2,355,1774
'0:0:2.25,372,1776
'0:0:2.3,348,1819
'0:0:2.35,325,1806
'0:0:2.4,327,1778
'0:0:2.45,361,1809
'0:0:2.5,390,1804
'0:0:2.55,385,1777
'0:0:2.6,384,1758
'0:0:2.65,369,1745
'0:0:2.7,369,1697
'0:0:2.75,380,1696
'0:0:2.8,392,1720
'0:0:2.85,422,1680
'0:0:2.9,466,1638
'0:0:2.95,451,1609
'0:0:3.0,389,1568
'0:0:3.05,344,1540
'0:0:3.1,317,1516
'0:0:3.15,305,1481
'0:0:3.2,322,1453
'0:0:3.25,317,1479
'0:0:3.3,287,1474
'0:0:3.35,271,1419
'0:0:3.4,279,1390
'0:0:3.45,309,1377
'0:0:3.5,340,1368
'0:0:3.55,355,1358
'0:0:3.6,375,1332
'0:0:3.65,399,1297
'0:0:3.7,436,1254
'0:0:3.75,482,1276
'0:0:3.8,486,1301
'0:0:3.85,504,1291
'0:0:3.9,536,1296
'0:0:3.95,497,1280
'0:0:4.0,421,1254
'0:0:4.05,357,1235
'0:0:4.1,318,1214
'0:0:4.15,295,1183
'0:0:4.2,303,1158
'0:0:4.25,296,1175
'0:0:4.3,254,1163
'0:0:4.35,232,1143
'0:0:4.4,251,1157
'0:0:4.45,311,1149
'0:0:4.5,356,1134
'0:0:4.55,375,1122
'0:0:4.6,380,1097
'0:0:4.65,385,1061
'0:0:4.7,396,1055
'0:0:4.75,406,1061
'0:0:4.8,389,1041
'0:0:4.85,380,1039
'0:0:4.9,400,1059
'0:0:4.95,391,1058
'0:0:5.0,371,1040
'0:0:5.05,348,1030
'0:0:5.1,332,1017
'0:0:5.15,340,995
'0:0:5.2,364,1009
'0:0:5.25,332,1029
'0:0:5.3,291,1018
'0:0:5.35,271,1031
'0:0:5.4,296,1060
'0:0:5.45,327,1072
'0:0:5.5,343,1095
'0:0:5.55,362,1118
'0:0:5.6,381,1129
'0:0:5.65,405,1128
'0:0:5.7,432,1144
'0:0:5.75,432,1173
'0:0:5.8,431,1204
'0:0:5.85,445,1223
'0:0:5.9,439,1223
'0:0:5.95,387,1232
'0:0:6.0,327,1253
'0:0:6.05,298,1281
'0:0:6.1,292,1313
'0:0:6.15,329,1337
'0:0:6.2,330,1391
'0:0:6.25,293,1406
'0:0:6.3,277,1404
'0:0:6.35,312,1437
'0:0:6.4,359,1454
'0:0:6.45,385,1468
'0:0:6.5,383,1493
'0:0:6.55,371,1510
'0:0:6.6,373,1519
'0:0:6.65,403,1512
'0:0:6.7,418,1538
'0:0:6.75,430,1581
'0:0:6.8,487,1604
'0:0:6.85,524,1625
'0:0:6.9,471,1637
'0:0:6.95,406,1652
'0:0:7.0,354,1677
'0:0:7.05,313,1696
'0:0:7.1,302,1705
'0:0:7.15,320,1696
'0:0:7.2,291,1721
'0:0:7.25,242,1743
'0:0:7.3,242,1743
'0:0:7.35,285,1761
'0:0:7.4,334,1764
'0:0:7.45,374,1768
'0:0:7.5,395,1786
'0:0:7.55,391,1787
'0:0:7.6,400,1739
'0:0:7.65,420,1712
'0:0:7.7,420,1747
'0:0:7.75,503,1740
'0:0:7.8,616,1716
'0:0:7.85,569,1708
'0:0:7.9,422,1682
'0:0:7.95,336,1670
'0:0:8.0,282,1667
'0:0:8.05,248,1664
'0:0:8.1,268,1636
'0:0:8.15,285,1623
'0:0:8.2,241,1636
'0:0:8.25,207,1610
'0:0:8.3,229,1581
'0:0:8.35,286,1565
'0:0:8.4,332,1548
'0:0:8.45,362,1543
'0:0:8.5,396,1521
'0:0:8.55,458,1483
'0:0:8.6,520,1449
'0:0:8.65,521,1458
'0:0:8.7,525,1457
'0:0:8.75,613,1447
'0:0:8.8,639,1444
'0:0:8.85,526,1418
'0:0:8.9,396,1385
'0:0:8.95,314,1369
'0:0:9.0,256,1353
'0:0:9.05,251,1339
'0:0:9.1,273,1370
'0:0:9.15,210,1397
'0:0:9.2,150,1358
'0:0:9.25,151,1327
'0:0:9.3,208,1312
'0:0:9.35,278,1289
'0:0:9.4,331,1263
'0:0:9.45,374,1233
'0:0:9.5,420,1192
'0:0:9.55,496,1158
'0:0:9.6,537,1160
'0:0:9.65,543,1146
'0:0:9.7,591,1130
'0:0:9.75,595,1131
