Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
3348	-240	128	17008	-14.640	7.808	1037.488	208	
8337	-272	80	16992	-16.592	4.880	1036.512	208	
13323	-288	128	16976	-17.568	7.808	1035.536	208	
18311	-240	112	17024	-14.640	6.832	1038.464	224	
23294	-256	96	17024	-15.616	5.856	1038.464	240	
28281	-224	64	17008	-13.664	3.904	1037.488	208	
33268	-256	112	17008	-15.616	6.832	1037.488	272	
38254	-256	112	16960	-15.616	6.832	1034.560	208	
43241	-304	64	17024	-18.544	3.904	1038.464	208	
48227	-272	112	17008	-16.592	6.832	1037.488	208	
53213	-288	80	16992	-17.568	4.880	1036.512	192	
58200	-272	64	16992	-16.592	3.904	1036.512	208	
63188	-272	96	16992	-16.592	5.856	1036.512	240	
68174	-288	32	16992	-17.568	1.952	1036.512	192	
73161	-320	80	16960	-19.520	4.880	1034.560	224	
78147	-288	32	17040	-17.568	1.952	1039.440	208	
83134	-224	96	16928	-13.664	5.856	1032.608	176	
88120	-288	112	17072	-17.568	6.832	1041.392	224	
93107	-272	176	17008	-16.592	10.736	1037.488	224	
98093	-240	-80	16960	-14.640	-4.880	1034.560	240	
103079	-272	96	17072	-16.592	5.856	1041.392	208	
108065	-288	64	16960	-17.568	3.904	1034.560	192	
113052	-288	64	17024	-17.568	3.904	1038.464	240	
118039	-256	32	16992	-15.616	1.952	1036.512	240	
123025	-304	112	17056	-18.544	6.832	1040.416	240	
128013	-256	96	17056	-15.616	5.856	1040.416	240	
133000	-208	32	17024	-12.688	1.952	1038.464	240	
137986	-304	96	17008	-18.544	5.856	1037.488	224	
142972	-224	64	16928	-13.664	3.904	1032.608	176	
147959	-320	80	17056	-19.520	4.880	1040.416	224	
152946	-320	112	17024	-19.520	6.832	1038.464	224	
157932	-272	48	17056	-16.592	2.928	1040.416	224	
162921	-272	16	17040	-16.592	0.976	1039.440	208	
167908	-288	96	17008	-17.568	5.856	1037.488	192	
172895	-256	112	17008	-15.616	6.832	1037.488	208	
177882	-272	64	16976	-16.592	3.904	1035.536	192	
182868	-224	16	17024	-13.664	0.976	1038.464	224	
187855	-288	80	16960	-17.568	4.880	1034.560	224	
192842	-320	144	17024	-19.520	8.784	1038.464	240	
197829	-288	96	17008	-17.568	5.856	1037.488	288	
202816	-256	16	16928	-15.616	0.976	1032.608	256	
