,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,350,393
'0:0:0.05,340,410
'0:0:0.1,340,426
'0:0:0.15,350,442
'0:0:0.2,348,454
'0:0:0.25,360,466
'0:0:0.3,384,472
'0:0:0.35,387,475
'0:0:0.4,369,468
'0:0:0.45,360,451
'0:0:0.5,358,432
'0:0:0.55,368,409
'0:0:0.6,368,389
'0:0:0.65,356,370
'0:0:0.7,349,351
'0:0:0.75,355,332
'0:0:0.8,354,316
'0:0:0.85,356,298
'0:0:0.9,368,281
'0:0:0.95,390,265
'0:0:1.0,384,254
'0:0:1.05,368,245
'0:0:1.1,357,240
'0:0:1.15,355,234
'0:0:1.2,360,230
'0:0:1.25,359,226
'0:0:1.3,355,224
'0:0:1.35,351,221
'0:0:1.4,355,220
'0:0:1.45,356,220
'0:0:1.5,354,221
'0:0:1.55,356,224
'0:0:1.6,378,229
'0:0:1.65,393,242
'0:0:1.7,382,258
'0:0:1.75,369,279
'0:0:1.8,361,299
'0:0:1.85,356,320
'0:0:1.9,358,339
'0:0:1.95,356,360
'0:0:2.0,354,379
'0:0:2.05,352,401
'0:0:2.1,352,421
'0:0:2.15,351,441
'0:0:2.2,355,456
'0:0:2.25,360,469
'0:0:2.3,386,480
'0:0:2.35,390,492
'0:0:2.4,378,504
'0:0:2.45,363,512
'0:0:2.5,359,511
'0:0:2.55,359,499
'0:0:2.6,364,479
'0:0:2.65,356,451
'0:0:2.7,354,423
'0:0:2.75,354,395
'0:0:2.8,357,374
'0:0:2.85,356,357
'0:0:2.9,359,340
'0:0:2.95,382,321
'0:0:3.0,393,306
'0:0:3.05,376,296
'0:0:3.1,361,287
'0:0:3.15,355,277
'0:0:3.2,357,269
'0:0:3.25,358,261
'0:0:3.3,354,254
'0:0:3.35,351,247
'0:0:3.4,352,242
'0:0:3.45,353,236
'0:0:3.5,353,231
'0:0:3.55,355,228
'0:0:3.6,352,224
'0:0:3.65,364,218
'0:0:3.7,399,214
'0:0:3.75,403,213
'0:0:3.8,377,218
'0:0:3.85,367,232
'0:0:3.9,357,248
'0:0:3.95,356,268
'0:0:4.0,359,287
'0:0:4.05,357,307
'0:0:4.1,350,325
'0:0:4.15,348,343
'0:0:4.2,347,359
'0:0:4.25,354,376
'0:0:4.3,353,392
'0:0:4.35,352,408
'0:0:4.4,358,420
'0:0:4.45,389,432
'0:0:4.5,395,443
'0:0:4.55,380,454
'0:0:4.6,365,461
'0:0:4.65,358,463
'0:0:4.7,354,455
'0:0:4.75,362,439
'0:0:4.8,357,421
'0:0:4.85,354,403
'0:0:4.9,349,384
'0:0:4.95,354,364
'0:0:5.0,355,346
'0:0:5.05,355,330
'0:0:5.1,355,315
'0:0:5.15,377,298
'0:0:5.2,394,284
'0:0:5.25,384,274
'0:0:5.3,369,268
'0:0:5.35,355,263
'0:0:5.4,355,258
'0:0:5.45,358,252
'0:0:5.5,359,246
'0:0:5.55,351,241
'0:0:5.6,348,236
'0:0:5.65,350,232
'0:0:5.7,350,228
'0:0:5.75,352,224
'0:0:5.8,352,221
'0:0:5.85,349,219
'0:0:5.9,356,216
'0:0:5.95,384,213
'0:0:6.0,404,216
'0:0:6.05,389,229
'0:0:6.1,376,249
'0:0:6.15,362,273
'0:0:6.2,354,294
'0:0:6.25,356,315
'0:0:6.3,359,333
'0:0:6.35,350,351
'0:0:6.4,347,368
'0:0:6.45,350,386
'0:0:6.5,355,402
'0:0:6.55,354,420
'0:0:6.6,353,434
'0:0:6.65,349,447
'0:0:6.7,356,455
'0:0:6.75,386,460
'0:0:6.8,397,462
'0:0:6.85,379,457
'0:0:6.9,365,445
'0:0:6.95,356,425
'0:0:7.0,360,403
'0:0:7.05,359,382
'0:0:7.1,358,363
'0:0:7.15,351,343
'0:0:7.2,351,326
'0:0:7.25,352,310
'0:0:7.3,354,298
'0:0:7.35,353,285
'0:0:7.4,352,273
'0:0:7.45,372,259
'0:0:7.5,392,248
'0:0:7.55,384,239
'0:0:7.6,369,234
'0:0:7.65,356,230
'0:0:7.7,351,226
'0:0:7.75,359,223
'0:0:7.8,359,220
'0:0:7.85,349,219
'0:0:7.9,349,219
'0:0:7.95,349,224
'0:0:8.0,350,232
'0:0:8.05,351,244
'0:0:8.1,350,259
'0:0:8.15,349,281
'0:0:8.2,354,300
'0:0:8.25,386,319
'0:0:8.3,397,337
'0:0:8.35,386,358
'0:0:8.4,367,378
'0:0:8.45,360,398
'0:0:8.5,355,416
'0:0:8.55,360,434
'0:0:8.6,355,450
'0:0:8.65,352,465
'0:0:8.7,346,475
'0:0:8.75,352,482
'0:0:8.8,351,486
'0:0:8.85,353,483
'0:0:8.9,350,471
'0:0:8.95,374,450
'0:0:9.0,392,427
'0:0:9.05,384,407
'0:0:9.1,367,394
'0:0:9.15,358,380
'0:0:9.2,357,365
'0:0:9.25,360,348
'0:0:9.3,354,335
'0:0:9.35,351,323
'0:0:9.4,348,316
'0:0:9.45,351,307
'0:0:9.5,354,297
'0:0:9.55,353,285
'0:0:9.6,353,272
'0:0:9.65,373,257
'0:0:9.7,394,245
'0:0:9.75,386,236
'0:0:9.8,370,231
'0:0:9.85,356,230
'0:0:9.9,355,234
'0:0:9.95,355,247
'0:0:10.0,355,263
'0:0:10.05,348,281
'0:0:10.1,347,297
'0:0:10.15,349,314
'0:0:10.2,353,331
'0:0:10.25,351,350
'0:0:10.3,351,366
'0:0:10.35,354,382
'0:0:10.4,386,394
'0:0:10.45,390,409
'0:0:10.5,376,424
'0:0:10.55,364,439
