,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,388,374
'0:0:0.05,379,386
'0:0:0.1,359,397
'0:0:0.15,354,408
'0:0:0.2,350,417
'0:0:0.25,352,426
'0:0:0.3,353,428
'0:0:0.35,354,421
'0:0:0.4,345,408
'0:0:0.45,347,394
'0:0:0.5,352,381
'0:0:0.55,353,364
'0:0:0.6,349,347
'0:0:0.65,355,327
'0:0:0.7,380,310
'0:0:0.75,388,294
'0:0:0.8,371,280
'0:0:0.85,354,269
'0:0:0.9,350,263
'0:0:0.95,354,258
'0:0:1.0,352,254
'0:0:1.05,350,248
'0:0:1.1,347,244
'0:0:1.15,348,242
'0:0:1.2,347,247
'0:0:1.25,349,257
'0:0:1.3,349,264
'0:0:1.35,347,268
'0:0:1.4,367,272
'0:0:1.45,392,283
'0:0:1.5,386,299
'0:0:1.55,366,321
'0:0:1.6,357,342
'0:0:1.65,350,362
'0:0:1.7,356,378
'0:0:1.75,351,392
'0:0:1.8,350,403
'0:0:1.85,347,414
'0:0:1.9,349,424
'0:0:1.95,350,437
'0:0:2.0,348,448
'0:0:2.05,347,458
'0:0:2.1,360,466
'0:0:2.15,385,469
'0:0:2.2,389,469
'0:0:2.25,372,465
'0:0:2.3,357,454
'0:0:2.35,353,439
'0:0:2.4,358,426
'0:0:2.45,359,415
'0:0:2.5,352,409
'0:0:2.55,346,401
'0:0:2.6,346,388
'0:0:2.65,348,369
'0:0:2.7,348,351
'0:0:2.75,351,331
'0:0:2.8,376,313
'0:0:2.85,395,296
'0:0:2.9,378,284
'0:0:2.95,359,275
'0:0:3.0,348,269
'0:0:3.05,350,264
'0:0:3.1,351,260
'0:0:3.15,351,256
'0:0:3.2,345,252
'0:0:3.25,343,247
'0:0:3.3,347,245
'0:0:3.35,349,245
'0:0:3.4,349,248
'0:0:3.45,349,255
'0:0:3.5,365,261
'0:0:3.55,396,270
'0:0:3.6,391,283
'0:0:3.65,371,302
'0:0:3.7,356,322
'0:0:3.75,349,343
'0:0:3.8,352,362
'0:0:3.85,355,382
'0:0:3.9,349,398
'0:0:3.95,347,415
'0:0:4.0,344,429
'0:0:4.05,347,442
'0:0:4.1,348,452
'0:0:4.15,348,461
'0:0:4.2,364,464
'0:0:4.25,393,458
'0:0:4.3,388,445
'0:0:4.35,371,428
'0:0:4.4,358,413
'0:0:4.45,356,401
'0:0:4.5,358,393
'0:0:4.55,359,383
'0:0:4.6,351,371
'0:0:4.65,350,356
'0:0:4.7,347,341
'0:0:4.75,351,323
'0:0:4.8,354,306
'0:0:4.85,353,289
'0:0:4.9,373,273
'0:0:4.95,393,260
'0:0:5.0,379,251
'0:0:5.05,366,246
'0:0:5.1,355,243
'0:0:5.15,354,240
'0:0:5.2,355,239
'0:0:5.25,354,246
'0:0:5.3,349,259
'0:0:5.35,347,275
'0:0:5.4,349,292
'0:0:5.45,351,307
'0:0:5.5,353,315
'0:0:5.55,351,322
'0:0:5.6,350,333
'0:0:5.65,380,348
'0:0:5.7,398,365
'0:0:5.75,381,388
'0:0:5.8,367,408
'0:0:5.85,357,426
'0:0:5.9,358,438
'0:0:5.95,357,445
'0:0:6.0,355,444
'0:0:6.05,350,435
'0:0:6.1,350,422
'0:0:6.15,350,411
'0:0:6.2,353,404
'0:0:6.25,350,400
'0:0:6.3,353,396
'0:0:6.35,378,385
'0:0:6.4,392,371
'0:0:6.45,374,351
'0:0:6.5,363,333
'0:0:6.55,353,315
'0:0:6.6,355,296
'0:0:6.65,356,273
'0:0:6.7,352,257
'0:0:6.75,349,247
'0:0:6.8,350,242
'0:0:6.85,349,238
'0:0:6.9,354,235
'0:0:6.95,353,232
'0:0:7.0,350,231
'0:0:7.05,361,232
'0:0:7.1,395,235
'0:0:7.15,397,242
'0:0:7.2,378,252
'0:0:7.25,363,267
'0:0:7.3,355,283
'0:0:7.35,354,301
'0:0:7.4,355,319
'0:0:7.45,352,339
'0:0:7.5,346,358
'0:0:7.55,345,377
'0:0:7.6,350,393
'0:0:7.65,354,410
'0:0:7.7,353,428
'0:0:7.75,349,449
'0:0:7.8,367,464
'0:0:7.85,396,475
'0:0:7.9,387,480
'0:0:7.95,371,481
'0:0:8.0,361,477
'0:0:8.05,353,468
'0:0:8.1,355,453
'0:0:8.15,356,435
'0:0:8.2,352,422
'0:0:8.25,351,410
'0:0:8.3,350,403
'0:0:8.35,353,401
'0:0:8.4,354,397
'0:0:8.45,357,383
'0:0:8.5,380,363
'0:0:8.55,392,340
'0:0:8.6,375,322
'0:0:8.65,361,307
'0:0:8.7,353,294
'0:0:8.75,356,280
'0:0:8.8,357,270
'0:0:8.85,352,261
'0:0:8.9,349,253
'0:0:8.95,348,247
'0:0:9.0,348,245
'0:0:9.05,354,249
'0:0:9.1,352,256
'0:0:9.15,350,267
'0:0:9.2,366,280
'0:0:9.25,398,299
'0:0:9.3,393,319
'0:0:9.35,372,345
'0:0:9.4,360,369
'0:0:9.45,351,390
'0:0:9.5,354,407
'0:0:9.55,355,424
'0:0:9.6,352,440
'0:0:9.65,349,455
'0:0:9.7,352,467
'0:0:9.75,350,479
'0:0:9.8,352,490
'0:0:9.85,346,496
'0:0:9.9,356,493
'0:0:9.95,382,476
'0:0:10.0,390,454
'0:0:10.05,375,433
'0:0:10.1,363,421
'0:0:10.15,356,414
'0:0:10.2,362,408
'0:0:10.25,362,400
'0:0:10.3,355,393
'0:0:10.35,349,386
'0:0:10.4,351,377
'0:0:10.45,352,363
'0:0:10.5,353,347
'0:0:10.55,353,327
