,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,360,215
'0:0:0.05,342,213
'0:0:0.1,337,212
'0:0:0.15,338,213
'0:0:0.2,340,215
'0:0:0.25,343,218
'0:0:0.3,344,222
'0:0:0.35,345,225
'0:0:0.4,344,230
'0:0:0.45,347,236
'0:0:0.5,373,244
'0:0:0.55,389,253
'0:0:0.6,375,266
'0:0:0.65,361,278
'0:0:0.7,353,294
'0:0:0.75,352,309
'0:0:0.8,354,326
'0:0:0.85,350,342
'0:0:0.9,345,360
'0:0:0.95,346,376
'0:0:1.0,349,391
'0:0:1.05,348,403
'0:0:1.1,347,412
'0:0:1.15,345,414
'0:0:1.2,354,404
'0:0:1.25,378,385
'0:0:1.3,390,362
'0:0:1.35,371,346
'0:0:1.4,359,332
'0:0:1.45,354,319
'0:0:1.5,357,304
'0:0:1.55,355,292
'0:0:1.6,354,283
'0:0:1.65,347,278
'0:0:1.7,348,272
'0:0:1.75,348,267
'0:0:1.8,350,261
'0:0:1.85,349,255
'0:0:1.9,357,246
'0:0:1.95,381,239
'0:0:2.0,388,234
'0:0:2.05,374,235
'0:0:2.1,361,241
'0:0:2.15,355,249
'0:0:2.2,356,259
'0:0:2.25,357,267
'0:0:2.3,353,275
'0:0:2.35,344,283
'0:0:2.4,345,297
'0:0:2.45,346,314
'0:0:2.5,347,333
'0:0:2.55,346,347
'0:0:2.6,347,357
'0:0:2.65,369,363
'0:0:2.7,389,372
'0:0:2.75,379,384
'0:0:2.8,366,404
'0:0:2.85,358,424
'0:0:2.9,355,442
'0:0:2.95,357,456
'0:0:3.0,353,471
'0:0:3.05,351,483
'0:0:3.1,349,493
'0:0:3.15,350,496
'0:0:3.2,351,490
'0:0:3.25,351,474
'0:0:3.3,354,449
'0:0:3.35,380,422
'0:0:3.4,387,397
'0:0:3.45,373,379
'0:0:3.5,357,363
'0:0:3.55,353,348
'0:0:3.6,355,332
'0:0:3.65,359,318
'0:0:3.7,353,305
'0:0:3.75,347,293
'0:0:3.8,344,281
'0:0:3.85,350,273
'0:0:3.9,348,266
'0:0:3.95,349,259
'0:0:4.0,362,251
'0:0:4.05,390,243
'0:0:4.1,385,236
'0:0:4.15,372,233
'0:0:4.2,362,233
'0:0:4.25,357,236
'0:0:4.3,356,245
'0:0:4.35,356,258
'0:0:4.4,352,277
'0:0:4.45,346,297
'0:0:4.5,346,321
'0:0:4.55,347,343
'0:0:4.6,350,366
'0:0:4.65,349,385
'0:0:4.7,356,402
'0:0:4.75,380,416
'0:0:4.8,389,431
'0:0:4.85,375,445
'0:0:4.9,364,460
'0:0:4.95,357,473
'0:0:5.0,358,485
'0:0:5.05,357,496
'0:0:5.1,355,499
'0:0:5.15,352,491
'0:0:5.2,351,472
'0:0:5.25,352,454
'0:0:5.3,353,434
'0:0:5.35,350,415
'0:0:5.4,366,392
'0:0:5.45,386,369
'0:0:5.5,384,348
'0:0:5.55,367,332
'0:0:5.6,359,315
'0:0:5.65,355,301
'0:0:5.7,359,286
'0:0:5.75,356,275
'0:0:5.8,349,265
'0:0:5.85,346,258
'0:0:5.9,348,251
'0:0:5.95,349,246
'0:0:6.0,349,242
'0:0:6.05,350,238
'0:0:6.1,362,234
'0:0:6.15,389,236
'0:0:6.2,392,247
'0:0:6.25,376,264
'0:0:6.3,364,287
'0:0:6.35,356,306
'0:0:6.4,358,326
'0:0:6.45,357,345
'0:0:6.5,353,365
'0:0:6.55,348,382
'0:0:6.6,345,399
'0:0:6.65,350,415
'0:0:6.7,352,432
'0:0:6.75,350,446
'0:0:6.8,349,458
'0:0:6.85,376,467
'0:0:6.9,394,478
'0:0:6.95,385,487
'0:0:7.0,371,495
'0:0:7.05,361,496
'0:0:7.1,355,491
'0:0:7.15,359,480
'0:0:7.2,358,464
'0:0:7.25,352,450
'0:0:7.3,350,436
'0:0:7.35,351,421
'0:0:7.4,351,405
'0:0:7.45,351,390
'0:0:7.5,352,377
'0:0:7.55,365,363
'0:0:7.6,388,344
'0:0:7.65,386,324
'0:0:7.7,372,306
'0:0:7.75,362,292
'0:0:7.8,356,280
'0:0:7.85,357,270
'0:0:7.9,355,261
'0:0:7.95,352,253
'0:0:8.0,347,246
'0:0:8.05,349,242
'0:0:8.1,350,240
'0:0:8.15,352,241
'0:0:8.2,349,249
'0:0:8.25,349,261
'0:0:8.3,350,275
'0:0:8.35,378,289
'0:0:8.4,399,306
'0:0:8.45,389,324
'0:0:8.5,372,346
'0:0:8.55,362,364
'0:0:8.6,357,382
'0:0:8.65,360,399
'0:0:8.7,357,417
'0:0:8.75,353,433
'0:0:8.8,348,449
'0:0:8.85,349,461
'0:0:8.9,352,473
'0:0:8.95,351,481
'0:0:9.0,350,482
'0:0:9.05,352,475
'0:0:9.1,374,459
'0:0:9.15,393,442
'0:0:9.2,383,427
'0:0:9.25,366,416
'0:0:9.3,357,404
'0:0:9.35,355,391
'0:0:9.4,357,374
'0:0:9.45,357,359
'0:0:9.5,353,343
'0:0:9.55,347,330
'0:0:9.6,352,318
'0:0:9.65,353,309
'0:0:9.7,352,298
'0:0:9.75,348,287
'0:0:9.8,361,275
'0:0:9.85,390,264
'0:0:9.9,393,255
'0:0:9.95,374,250
'0:0:10.0,362,246
'0:0:10.05,357,242
'0:0:10.1,358,236
'0:0:10.15,359,234
'0:0:10.2,356,234
'0:0:10.25,349,238
'0:0:10.3,348,248
'0:0:10.35,347,263
'0:0:10.4,351,282
'0:0:10.45,347,299
'0:0:10.5,349,318
'0:0:10.55,349,336
