,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,360,135
'0:0:0.05,344,132
'0:0:0.1,347,131
'0:0:0.15,357,129
'0:0:0.2,384,128
'0:0:0.25,392,127
'0:0:0.3,376,129
'0:0:0.35,359,130
'0:0:0.4,356,130
'0:0:0.45,359,132
'0:0:0.5,364,135
'0:0:0.55,360,141
'0:0:0.6,354,146
'0:0:0.65,351,153
'0:0:0.7,354,160
'0:0:0.75,355,167
'0:0:0.8,356,172
'0:0:0.85,358,176
'0:0:0.9,376,179
'0:0:0.95,395,180
'0:0:1.0,384,183
'0:0:1.05,367,188
'0:0:1.1,358,193
'0:0:1.15,361,198
'0:0:1.2,366,203
'0:0:1.25,362,207
'0:0:1.3,355,211
'0:0:1.35,348,217
'0:0:1.4,352,221
'0:0:1.45,355,227
'0:0:1.5,356,228
'0:0:1.55,356,226
'0:0:1.6,376,221
'0:0:1.65,388,213
'0:0:1.7,375,206
'0:0:1.75,360,201
'0:0:1.8,357,197
'0:0:1.85,362,190
'0:0:1.9,366,182
'0:0:1.95,363,173
'0:0:2.0,359,168
'0:0:2.05,356,163
'0:0:2.1,357,159
'0:0:2.15,356,155
'0:0:2.2,356,152
'0:0:2.25,367,149
'0:0:2.3,391,146
'0:0:2.35,385,144
'0:0:2.4,368,144
'0:0:2.45,360,144
'0:0:2.5,360,144
'0:0:2.55,366,142
'0:0:2.6,363,140
'0:0:2.65,359,139
'0:0:2.7,355,140
'0:0:2.75,354,143
'0:0:2.8,356,149
'0:0:2.85,356,157
'0:0:2.9,359,166
'0:0:2.95,385,174
'0:0:3.0,390,182
'0:0:3.05,375,192
'0:0:3.1,362,201
'0:0:3.15,359,210
'0:0:3.2,362,215
'0:0:3.25,366,221
'0:0:3.3,360,225
'0:0:3.35,355,230
'0:0:3.4,356,235
'0:0:3.45,356,240
'0:0:3.5,354,244
'0:0:3.55,355,249
'0:0:3.6,371,253
'0:0:3.65,385,258
'0:0:3.7,373,263
'0:0:3.75,359,270
'0:0:3.8,353,275
'0:0:3.85,360,278
'0:0:3.9,365,277
'0:0:3.95,364,273
'0:0:4.0,358,267
'0:0:4.05,355,263
'0:0:4.1,355,260
'0:0:4.15,356,255
'0:0:4.2,358,251
'0:0:4.25,379,245
'0:0:4.3,386,237
'0:0:4.35,369,228
'0:0:4.4,359,220
'0:0:4.45,357,212
'0:0:4.5,363,203
'0:0:4.55,367,195
'0:0:4.6,362,187
'0:0:4.65,357,178
'0:0:4.7,356,171
'0:0:4.75,357,165
'0:0:4.8,356,161
'0:0:4.85,358,157
'0:0:4.9,379,153
'0:0:4.95,393,148
'0:0:5.0,380,147
'0:0:5.05,365,149
'0:0:5.1,358,153
'0:0:5.15,360,160
'0:0:5.2,365,167
'0:0:5.25,361,178
'0:0:5.3,357,189
'0:0:5.35,351,200
'0:0:5.4,356,208
'0:0:5.45,356,217
'0:0:5.5,357,225
'0:0:5.55,362,232
'0:0:5.6,386,238
'0:0:5.65,389,246
'0:0:5.7,374,254
'0:0:5.75,361,263
'0:0:5.8,359,271
'0:0:5.85,361,279
'0:0:5.9,362,285
'0:0:5.95,357,290
'0:0:6.0,354,291
'0:0:6.05,356,288
'0:0:6.1,356,281
'0:0:6.15,358,273
'0:0:6.2,358,266
'0:0:6.25,365,261
'0:0:6.3,387,256
'0:0:6.35,384,252
'0:0:6.4,371,250
'0:0:6.45,361,247
'0:0:6.5,358,242
'0:0:6.55,364,232
'0:0:6.6,364,222
'0:0:6.65,358,211
'0:0:6.7,354,199
'0:0:6.75,353,188
'0:0:6.8,355,179
'0:0:6.85,355,170
'0:0:6.9,353,164
'0:0:6.95,359,158
'0:0:7.0,386,153
'0:0:7.05,393,148
'0:0:7.1,378,146
'0:0:7.15,364,145
'0:0:7.2,355,143
'0:0:7.25,359,141
'0:0:7.3,362,139
'0:0:7.35,360,138
'0:0:7.4,357,138
'0:0:7.45,357,137
'0:0:7.5,355,137
'0:0:7.55,356,137
'0:0:7.6,357,138
'0:0:7.65,357,140
'0:0:7.7,362,143
'0:0:7.75,388,149
'0:0:7.8,393,155
'0:0:7.85,380,164
'0:0:7.9,364,174
'0:0:7.95,358,184
'0:0:8.0,361,191
'0:0:8.05,363,198
'0:0:8.1,359,205
'0:0:8.15,356,213
'0:0:8.2,353,221
'0:0:8.25,355,228
'0:0:8.3,359,236
'0:0:8.35,359,244
'0:0:8.4,357,250
'0:0:8.45,368,257
'0:0:8.5,388,262
'0:0:8.55,383,265
'0:0:8.6,368,263
'0:0:8.65,357,256
'0:0:8.7,358,249
'0:0:8.75,363,243
'0:0:8.8,362,238
'0:0:8.85,359,232
'0:0:8.9,357,228
'0:0:8.95,357,222
'0:0:9.0,360,216
'0:0:9.05,361,209
'0:0:9.1,359,202
'0:0:9.15,374,193
'0:0:9.2,393,184
'0:0:9.25,384,177
'0:0:9.3,367,173
'0:0:9.35,357,167
'0:0:9.4,361,161
'0:0:9.45,364,154
'0:0:9.5,362,149
'0:0:9.55,355,145
'0:0:9.6,352,142
'0:0:9.65,351,138
'0:0:9.7,352,136
'0:0:9.75,355,133
'0:0:9.8,359,133
'0:0:9.85,381,132
'0:0:9.9,395,133
'0:0:9.95,381,139
'0:0:10.0,367,149
'0:0:10.05,356,163
'0:0:10.1,358,177
'0:0:10.15,360,191
'0:0:10.2,360,202
'0:0:10.25,356,213
'0:0:10.3,355,222
'0:0:10.35,351,232
'0:0:10.4,356,240
'0:0:10.45,356,246
'0:0:10.5,360,250
'0:0:10.55,383,254
