,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,355,272
'0:0:0.05,360,276
'0:0:0.1,374,282
'0:0:0.15,365,292
'0:0:0.2,354,304
'0:0:0.25,347,316
'0:0:0.3,353,325
'0:0:0.35,352,337
'0:0:0.4,353,349
'0:0:0.45,351,362
'0:0:0.5,351,375
'0:0:0.55,346,388
'0:0:0.6,348,399
'0:0:0.65,349,408
'0:0:0.7,353,412
'0:0:0.75,376,413
'0:0:0.8,385,410
'0:0:0.85,370,404
'0:0:0.9,353,395
'0:0:0.95,352,381
'0:0:1.0,356,364
'0:0:1.05,357,344
'0:0:1.1,352,327
'0:0:1.15,348,310
'0:0:1.2,349,296
'0:0:1.25,349,284
'0:0:1.3,349,274
'0:0:1.35,349,263
'0:0:1.4,369,252
'0:0:1.45,383,243
'0:0:1.5,372,237
'0:0:1.55,359,233
'0:0:1.6,351,233
'0:0:1.65,353,232
'0:0:1.7,356,234
'0:0:1.75,354,237
'0:0:1.8,352,243
'0:0:1.85,349,253
'0:0:1.9,349,265
'0:0:1.95,348,281
'0:0:2.0,349,297
'0:0:2.05,348,314
'0:0:2.1,371,329
'0:0:2.15,387,347
'0:0:2.2,374,365
'0:0:2.25,361,383
'0:0:2.3,353,398
'0:0:2.35,352,411
'0:0:2.4,353,421
'0:0:2.45,353,424
'0:0:2.5,348,418
'0:0:2.55,350,402
'0:0:2.6,352,386
'0:0:2.65,352,373
'0:0:2.7,350,361
'0:0:2.75,367,345
'0:0:2.8,388,332
'0:0:2.85,375,320
'0:0:2.9,358,311
'0:0:2.95,352,301
'0:0:3.0,353,290
'0:0:3.05,355,278
'0:0:3.1,351,268
'0:0:3.15,348,261
'0:0:3.2,344,255
'0:0:3.25,347,250
'0:0:3.3,348,244
'0:0:3.35,347,239
'0:0:3.4,351,234
'0:0:3.45,377,228
'0:0:3.5,391,225
'0:0:3.55,375,224
'0:0:3.6,362,226
'0:0:3.65,353,230
'0:0:3.7,350,232
'0:0:3.75,354,235
'0:0:3.8,351,239
'0:0:3.85,349,248
'0:0:3.9,345,261
'0:0:3.95,346,280
'0:0:4.0,348,299
'0:0:4.05,348,320
'0:0:4.1,352,338
'0:0:4.15,373,355
'0:0:4.2,389,372
'0:0:4.25,377,392
'0:0:4.3,363,411
'0:0:4.35,354,427
'0:0:4.4,353,441
'0:0:4.45,356,453
'0:0:4.5,353,460
'0:0:4.55,347,458
'0:0:4.6,348,446
'0:0:4.65,348,426
'0:0:4.7,349,407
'0:0:4.75,348,387
'0:0:4.8,356,368
'0:0:4.85,379,348
'0:0:4.9,380,330
'0:0:4.95,365,314
'0:0:5.0,352,300
'0:0:5.05,352,285
'0:0:5.1,356,273
'0:0:5.15,354,261
'0:0:5.2,349,252
'0:0:5.25,347,244
'0:0:5.3,345,238
'0:0:5.35,346,234
'0:0:5.4,350,232
'0:0:5.45,350,229
'0:0:5.5,351,229
'0:0:5.55,373,233
'0:0:5.6,394,241
'0:0:5.65,379,256
'0:0:5.7,365,270
'0:0:5.75,355,285
'0:0:5.8,353,300
'0:0:5.85,354,321
'0:0:5.9,352,342
'0:0:5.95,352,363
'0:0:6.0,347,383
'0:0:6.05,346,403
'0:0:6.1,348,422
'0:0:6.15,347,440
'0:0:6.2,348,454
'0:0:6.25,354,465
'0:0:6.3,380,472
'0:0:6.35,386,473
'0:0:6.4,372,464
'0:0:6.45,358,445
'0:0:6.5,351,426
'0:0:6.55,355,405
'0:0:6.6,356,386
'0:0:6.65,352,369
'0:0:6.7,348,356
'0:0:6.75,348,341
'0:0:6.8,345,326
'0:0:6.85,349,310
'0:0:6.9,347,295
'0:0:6.95,366,277
'0:0:7.0,384,264
'0:0:7.05,379,254
'0:0:7.1,364,247
'0:0:7.15,352,242
'0:0:7.2,351,238
'0:0:7.25,350,233
'0:0:7.3,352,231
'0:0:7.35,348,230
'0:0:7.4,346,231
'0:0:7.45,345,238
'0:0:7.5,346,249
'0:0:7.55,346,263
'0:0:7.6,347,277
'0:0:7.65,350,291
'0:0:7.7,369,303
'0:0:7.75,389,317
'0:0:7.8,383,334
'0:0:7.85,368,355
'0:0:7.9,356,373
'0:0:7.95,354,393
'0:0:8.0,352,412
'0:0:8.05,353,432
'0:0:8.1,348,448
'0:0:8.15,346,462
'0:0:8.2,349,472
'0:0:8.25,349,481
'0:0:8.3,350,487
'0:0:8.35,348,484
'0:0:8.4,352,471
'0:0:8.45,375,448
'0:0:8.5,386,429
'0:0:8.55,369,413
'0:0:8.6,358,401
'0:0:8.65,348,388
'0:0:8.7,356,373
'0:0:8.75,356,355
'0:0:8.8,350,340
'0:0:8.85,346,325
'0:0:8.9,346,310
'0:0:8.95,346,295
'0:0:9.0,348,283
'0:0:9.05,346,270
'0:0:9.1,351,260
'0:0:9.15,372,247
'0:0:9.2,388,238
'0:0:9.25,373,233
'0:0:9.3,361,230
'0:0:9.35,351,228
'0:0:9.4,350,227
'0:0:9.45,351,226
'0:0:9.5,351,228
'0:0:9.55,347,232
'0:0:9.6,347,237
'0:0:9.65,346,247
'0:0:9.7,347,259
'0:0:9.75,347,275
'0:0:9.8,346,292
'0:0:9.85,345,310
'0:0:9.9,357,326
'0:0:9.95,386,345
'0:0:10.0,386,364
'0:0:10.05,369,387
'0:0:10.1,359,407
'0:0:10.15,349,429
'0:0:10.2,352,448
'0:0:10.25,354,468
'0:0:10.3,351,481
'0:0:10.35,346,487
'0:0:10.4,346,482
'0:0:10.45,350,468
'0:0:10.5,350,451
'0:0:10.55,350,434
