,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,377,429
'0:0:0.05,349,444
'0:0:0.1,346,457
'0:0:0.15,350,460
'0:0:0.2,353,449
'0:0:0.25,352,429
'0:0:0.3,351,405
'0:0:0.35,353,389
'0:0:0.4,350,374
'0:0:0.45,352,357
'0:0:0.5,349,333
'0:0:0.55,362,310
'0:0:0.6,387,289
'0:0:0.65,383,275
'0:0:0.7,366,264
'0:0:0.75,355,256
'0:0:0.8,352,250
'0:0:0.85,359,245
'0:0:0.9,355,240
'0:0:0.95,353,238
'0:0:1.0,345,241
'0:0:1.05,347,246
'0:0:1.1,347,251
'0:0:1.15,350,259
'0:0:1.2,347,272
'0:0:1.25,353,285
'0:0:1.3,382,299
'0:0:1.35,393,312
'0:0:1.4,373,331
'0:0:1.45,363,350
'0:0:1.5,350,369
'0:0:1.55,350,386
'0:0:1.6,353,403
'0:0:1.65,351,419
'0:0:1.7,344,437
'0:0:1.75,341,453
'0:0:1.8,348,469
'0:0:1.85,347,481
'0:0:1.9,343,490
'0:0:1.95,349,494
'0:0:2.0,380,486
'0:0:2.05,389,471
'0:0:2.1,375,449
'0:0:2.15,361,427
'0:0:2.2,351,403
'0:0:2.25,350,382
'0:0:2.3,358,359
'0:0:2.35,356,341
'0:0:2.4,346,326
'0:0:2.45,343,316
'0:0:2.5,349,308
'0:0:2.55,351,301
'0:0:2.6,348,293
'0:0:2.65,360,282
'0:0:2.7,392,268
'0:0:2.75,388,259
'0:0:2.8,371,251
'0:0:2.85,357,246
'0:0:2.9,350,241
'0:0:2.95,352,235
'0:0:3.0,353,230
'0:0:3.05,346,227
'0:0:3.1,343,222
'0:0:3.15,342,220
'0:0:3.2,349,220
'0:0:3.25,344,222
'0:0:3.3,346,227
'0:0:3.35,344,237
'0:0:3.4,350,251
'0:0:3.45,382,263
'0:0:3.5,401,281
'0:0:3.55,385,300
'0:0:3.6,371,323
'0:0:3.65,356,344
'0:0:3.7,352,365
'0:0:3.75,352,385
'0:0:3.8,355,405
'0:0:3.85,350,423
'0:0:3.9,343,440
'0:0:3.95,342,453
'0:0:4.0,345,466
'0:0:4.05,345,474
'0:0:4.1,347,477
'0:0:4.15,351,472
'0:0:4.2,383,457
'0:0:4.25,407,436
'0:0:4.3,378,413
'0:0:4.35,360,397
'0:0:4.4,352,380
'0:0:4.45,350,363
'0:0:4.5,355,340
'0:0:4.55,353,316
'0:0:4.6,349,295
'0:0:4.65,344,282
'0:0:4.7,343,274
'0:0:4.75,347,269
'0:0:4.8,344,262
'0:0:4.85,344,255
'0:0:4.9,363,245
'0:0:4.95,396,237
'0:0:5.0,389,230
'0:0:5.05,374,226
'0:0:5.1,358,225
'0:0:5.15,355,227
'0:0:5.2,351,234
'0:0:5.25,353,247
'0:0:5.3,346,266
'0:0:5.35,344,286
'0:0:5.4,342,310
'0:0:5.45,346,331
'0:0:5.5,342,354
'0:0:5.55,346,373
'0:0:5.6,343,392
'0:0:5.65,347,408
'0:0:5.7,374,424
'0:0:5.75,403,438
'0:0:5.8,390,456
'0:0:5.85,369,472
'0:0:5.9,354,483
'0:0:5.95,354,485
'0:0:6.0,355,475
'0:0:6.05,362,453
'0:0:6.1,351,426
'0:0:6.15,346,403
'0:0:6.2,346,381
'0:0:6.25,354,363
'0:0:6.3,349,347
'0:0:6.35,347,332
'0:0:6.4,363,315
'0:0:6.45,396,298
'0:0:6.5,390,283
'0:0:6.55,369,272
'0:0:6.6,354,262
'0:0:6.65,352,254
'0:0:6.7,353,245
'0:0:6.75,350,239
'0:0:6.8,358,234
'0:0:6.85,344,229
'0:0:6.9,342,225
'0:0:6.95,342,224
'0:0:7.0,347,225
'0:0:7.05,344,228
'0:0:7.1,344,235
'0:0:7.15,343,246
'0:0:7.2,370,262
'0:0:7.25,400,280
'0:0:7.3,395,303
'0:0:7.35,370,324
'0:0:7.4,359,347
'0:0:7.45,349,367
'0:0:7.5,354,389
'0:0:7.55,353,410
'0:0:7.6,349,433
'0:0:7.65,347,451
'0:0:7.7,345,467
'0:0:7.75,344,481
'0:0:7.8,348,493
'0:0:7.85,347,498
'0:0:7.9,349,495
'0:0:7.95,373,486
'0:0:8.0,398,472
'0:0:8.05,382,457
'0:0:8.1,364,440
'0:0:8.15,352,424
'0:0:8.2,354,406
'0:0:8.25,357,388
'0:0:8.3,359,368
'0:0:8.35,350,346
'0:0:8.4,344,321
'0:0:8.45,346,303
'0:0:8.5,348,289
'0:0:8.55,348,279
'0:0:8.6,348,270
'0:0:8.65,367,262
'0:0:8.7,392,255
'0:0:8.75,392,251
'0:0:8.8,371,249
'0:0:8.85,363,246
'0:0:8.9,349,242
'0:0:8.95,353,238
'0:0:9.0,354,233
'0:0:9.05,350,229
'0:0:9.1,342,225
'0:0:9.15,343,223
'0:0:9.2,345,225
'0:0:9.25,347,233
'0:0:9.3,349,247
'0:0:9.35,348,263
'0:0:9.4,341,282
'0:0:9.45,371,300
'0:0:9.5,402,320
'0:0:9.55,391,341
'0:0:9.6,369,364
'0:0:9.65,358,383
'0:0:9.7,350,402
'0:0:9.75,355,421
'0:0:9.8,351,439
'0:0:9.85,351,454
'0:0:9.9,346,467
'0:0:9.95,346,476
'0:0:10.0,344,483
'0:0:10.05,347,483
'0:0:10.1,345,475
'0:0:10.15,356,462
'0:0:10.2,385,448
'0:0:10.25,399,437
'0:0:10.3,377,427
'0:0:10.35,360,418
'0:0:10.4,351,406
'0:0:10.45,356,391
'0:0:10.5,361,373
'0:0:10.55,354,356
