,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,344,2625
'0:0:0.05,325,2620
'0:0:0.1,322,2611
'0:0:0.15,353,2605
'0:0:0.2,432,2602
'0:0:0.25,440,2598
'0:0:0.3,404,2593
'0:0:0.35,381,2589
'0:0:0.4,362,2585
'0:0:0.45,360,2582
'0:0:0.5,360,2577
'0:0:0.55,351,2572
'0:0:0.6,342,2570
'0:0:0.65,340,2571
'0:0:0.7,338,2575
'0:0:0.75,336,2582
'0:0:0.8,335,2595
'0:0:0.85,333,2611
'0:0:0.9,331,2633
'0:0:0.95,332,2655
'0:0:1.0,331,2678
'0:0:1.05,331,2696
'0:0:1.1,327,2718
'0:0:1.15,397,2741
'0:0:1.2,440,2765
'0:0:1.25,409,2787
'0:0:1.3,383,2811
'0:0:1.35,373,2833
'0:0:1.4,357,2861
'0:0:1.45,352,2896
'0:0:1.5,350,2935
'0:0:1.55,341,2964
'0:0:1.6,329,2987
'0:0:1.65,323,3005
'0:0:1.7,298,3028
'0:0:1.75,309,3053
'0:0:1.8,319,3080
'0:0:1.85,322,3105
'0:0:1.9,326,3129
'0:0:1.95,326,3142
'0:0:2.0,327,3150
'0:0:2.05,394,3157
'0:0:2.1,433,3162
'0:0:2.15,406,3163
'0:0:2.2,384,3164
'0:0:2.25,360,3166
'0:0:2.3,352,3176
'0:0:2.35,361,3186
'0:0:2.4,360,3191
'0:0:2.45,349,3194
'0:0:2.5,343,3199
'0:0:2.55,339,3202
'0:0:2.6,337,3190
'0:0:2.65,333,3167
'0:0:2.7,339,3131
'0:0:2.75,341,3087
'0:0:2.8,352,3039
'0:0:2.85,413,2996
'0:0:2.9,433,2948
'0:0:2.95,400,2905
'0:0:3.0,374,2860
'0:0:3.05,358,2822
'0:0:3.1,358,2788
'0:0:3.15,355,2757
'0:0:3.2,346,2725
'0:0:3.25,341,2701
'0:0:3.3,341,2676
'0:0:3.35,341,2654
'0:0:3.4,340,2634
'0:0:3.45,340,2613
'0:0:3.5,337,2589
'0:0:3.55,333,2561
'0:0:3.6,354,2526
'0:0:3.65,424,2494
'0:0:3.7,429,2466
'0:0:3.75,400,2454
'0:0:3.8,379,2445
'0:0:3.85,362,2438
'0:0:3.9,359,2423
'0:0:3.95,360,2407
'0:0:4.0,350,2393
'0:0:4.05,343,2380
'0:0:4.1,343,2369
'0:0:4.15,340,2361
'0:0:4.2,340,2356
'0:0:4.25,338,2349
'0:0:4.3,338,2340
'0:0:4.35,335,2334
'0:0:4.4,335,2325
'0:0:4.45,339,2316
'0:0:4.5,335,2302
'0:0:4.55,360,2287
'0:0:4.6,435,2276
'0:0:4.65,438,2267
'0:0:4.7,403,2261
'0:0:4.75,384,2259
'0:0:4.8,368,2255
'0:0:4.85,361,2252
'0:0:4.9,358,2251
'0:0:4.95,350,2250
'0:0:5.0,340,2250
'0:0:5.05,341,2250
'0:0:5.1,338,2245
'0:0:5.15,337,2240
'0:0:5.2,331,2238
'0:0:5.25,333,2239
'0:0:5.3,335,2237
'0:0:5.35,335,2235
'0:0:5.4,331,2231
'0:0:5.45,334,2228
'0:0:5.5,336,2236
'0:0:5.55,337,2249
'0:0:5.6,394,2261
'0:0:5.65,446,2279
'0:0:5.7,417,2300
'0:0:5.75,386,2322
'0:0:5.8,370,2352
'0:0:5.85,357,2381
'0:0:5.9,356,2414
'0:0:5.95,355,2445
'0:0:6.0,346,2478
'0:0:6.05,340,2506
'0:0:6.1,339,2535
'0:0:6.15,340,2562
'0:0:6.2,342,2591
'0:0:6.25,343,2620
'0:0:6.3,339,2653
'0:0:6.35,341,2682
'0:0:6.4,339,2707
'0:0:6.45,336,2727
'0:0:6.5,340,2753
'0:0:6.55,402,2780
'0:0:6.6,428,2804
'0:0:6.65,397,2823
'0:0:6.7,372,2843
'0:0:6.75,353,2863
'0:0:6.8,351,2886
'0:0:6.85,353,2906
'0:0:6.9,350,2929
'0:0:6.95,344,2951
'0:0:7.0,342,2971
'0:0:7.05,340,2985
'0:0:7.1,344,2994
'0:0:7.15,344,2994
'0:0:7.2,346,2990
'0:0:7.25,339,2987
'0:0:7.3,346,2990
'0:0:7.35,394,2994
'0:0:7.4,423,2992
'0:0:7.45,397,2989
'0:0:7.5,373,2986
'0:0:7.55,354,2983
'0:0:7.6,352,2985
'0:0:7.65,360,2980
'0:0:7.7,352,2965
'0:0:7.75,345,2946
'0:0:7.8,342,2918
'0:0:7.85,340,2885
'0:0:7.9,343,2845
'0:0:7.95,345,2807
'0:0:8.0,344,2762
'0:0:8.05,342,2725
'0:0:8.1,394,2688
'0:0:8.15,424,2655
'0:0:8.2,394,2619
'0:0:8.25,373,2587
'0:0:8.3,355,2557
'0:0:8.35,355,2531
'0:0:8.4,359,2502
'0:0:8.45,353,2478
'0:0:8.5,345,2454
'0:0:8.55,346,2432
'0:0:8.6,345,2412
'0:0:8.65,346,2396
'0:0:8.7,339,2383
'0:0:8.75,342,2376
'0:0:8.8,345,2366
'0:0:8.85,343,2355
'0:0:8.9,342,2341
'0:0:8.95,397,2329
'0:0:9.0,428,2321
'0:0:9.05,399,2311
'0:0:9.1,374,2298
'0:0:9.15,360,2289
'0:0:9.2,348,2281
'0:0:9.25,353,2273
'0:0:9.3,352,2265
'0:0:9.35,344,2258
'0:0:9.4,340,2250
'0:0:9.45,341,2245
'0:0:9.5,342,2242
'0:0:9.55,341,2241
'0:0:9.6,340,2240
'0:0:9.65,341,2239
'0:0:9.7,340,2236
