,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,545,2011
'0:0:0.05,443,1996
'0:0:0.1,382,1982
'0:0:0.15,355,1973
'0:0:0.2,367,1969
'0:0:0.25,368,1965
'0:0:0.3,350,1957
'0:0:0.35,326,1947
'0:0:0.4,315,1941
'0:0:0.45,311,1942
'0:0:0.5,325,1941
'0:0:0.55,328,1933
'0:0:0.6,315,1922
'0:0:0.65,309,1911
'0:0:0.7,342,1905
'0:0:0.75,508,1904
'0:0:0.8,541,1906
'0:0:0.85,464,1912
'0:0:0.9,406,1917
'0:0:0.95,370,1923
'0:0:1.0,357,1930
'0:0:1.05,368,1939
'0:0:1.1,376,1952
'0:0:1.15,332,1971
'0:0:1.2,320,1988
'0:0:1.25,287,2009
'0:0:1.3,280,2025
'0:0:1.35,300,2041
'0:0:1.4,322,2061
'0:0:1.45,317,2085
'0:0:1.5,334,2111
'0:0:1.55,496,2140
'0:0:1.6,527,2165
'0:0:1.65,432,2191
'0:0:1.7,369,2214
'0:0:1.75,343,2242
'0:0:1.8,361,2268
'0:0:1.85,377,2290
'0:0:1.9,345,2308
'0:0:1.95,314,2327
'0:0:2.0,308,2347
'0:0:2.05,314,2371
'0:0:2.1,320,2390
'0:0:2.15,317,2406
'0:0:2.2,308,2422
'0:0:2.25,388,2444
'0:0:2.3,535,2466
'0:0:2.35,522,2489
'0:0:2.4,434,2508
'0:0:2.45,350,2530
'0:0:2.5,337,2556
'0:0:2.55,372,2583
'0:0:2.6,361,2605
'0:0:2.65,317,2625
'0:0:2.7,294,2640
'0:0:2.75,296,2651
'0:0:2.8,310,2655
'0:0:2.85,315,2651
'0:0:2.9,322,2652
'0:0:2.95,448,2663
'0:0:3.0,546,2671
'0:0:3.05,493,2671
'0:0:3.1,411,2662
'0:0:3.15,352,2653
'0:0:3.2,349,2647
'0:0:3.25,379,2637
'0:0:3.3,356,2628
'0:0:3.35,315,2620
'0:0:3.4,298,2608
'0:0:3.45,295,2581
'0:0:3.5,306,2541
'0:0:3.55,309,2489
'0:0:3.6,353,2447
'0:0:3.65,503,2408
'0:0:3.7,527,2374
'0:0:3.75,451,2337
'0:0:3.8,378,2303
'0:0:3.85,340,2269
'0:0:3.9,364,2244
'0:0:3.95,364,2218
'0:0:4.0,335,2195
'0:0:4.05,311,2174
'0:0:4.1,305,2155
'0:0:4.15,308,2134
'0:0:4.2,314,2113
'0:0:4.25,306,2087
'0:0:4.3,342,2066
'0:0:4.35,512,2046
'0:0:4.4,542,2030
'0:0:4.45,462,2017
'0:0:4.5,390,2003
'0:0:4.55,348,1993
'0:0:4.6,360,1983
'0:0:4.65,363,1969
'0:0:4.7,333,1959
'0:0:4.75,304,1951
'0:0:4.8,294,1944
'0:0:4.85,299,1935
'0:0:4.9,301,1927
'0:0:4.95,301,1923
'0:0:5.0,295,1921
'0:0:5.05,292,1915
'0:0:5.1,288,1909
'0:0:5.15,329,1904
'0:0:5.2,538,1898
'0:0:5.25,576,1895
'0:0:5.3,479,1894
'0:0:5.35,409,1893
'0:0:5.4,364,1893
'0:0:5.45,355,1893
'0:0:5.5,356,1891
'0:0:5.55,340,1886
'0:0:5.6,309,1883
'0:0:5.65,292,1880
'0:0:5.7,295,1876
'0:0:5.75,301,1872
'0:0:5.8,301,1868
'0:0:5.85,294,1865
'0:0:5.9,292,1865
'0:0:5.95,292,1864
'0:0:6.0,289,1860
'0:0:6.05,283,1853
'0:0:6.1,303,1846
'0:0:6.15,523,1839
'0:0:6.2,595,1833
'0:0:6.25,493,1830
'0:0:6.3,410,1828
'0:0:6.35,367,1831
'0:0:6.4,350,1841
'0:0:6.45,356,1856
'0:0:6.5,344,1876
'0:0:6.55,316,1899
'0:0:6.6,301,1920
'0:0:6.65,298,1944
'0:0:6.7,300,1966
'0:0:6.75,304,1987
'0:0:6.8,304,2010
'0:0:6.85,301,2036
'0:0:6.9,300,2057
'0:0:6.95,298,2079
'0:0:7.0,288,2097
'0:0:7.05,352,2119
'0:0:7.1,552,2143
'0:0:7.15,547,2168
'0:0:7.2,440,2188
'0:0:7.25,370,2208
'0:0:7.3,336,2226
'0:0:7.35,353,2248
'0:0:7.4,360,2269
'0:0:7.45,331,2289
'0:0:7.5,302,2308
'0:0:7.55,292,2330
'0:0:7.6,295,2353
'0:0:7.65,305,2374
'0:0:7.7,308,2385
'0:0:7.75,301,2390
'0:0:7.8,300,2393
'0:0:7.85,418,2401
'0:0:7.9,529,2410
'0:0:7.95,476,2421
'0:0:8.0,389,2428
'0:0:8.05,328,2435
'0:0:8.1,329,2446
'0:0:8.15,357,2464
'0:0:8.2,344,2486
'0:0:8.25,310,2509
'0:0:8.3,291,2521
'0:0:8.35,294,2527
'0:0:8.4,308,2531
'0:0:8.45,312,2532
'0:0:8.5,300,2534
'0:0:8.55,370,2542
'0:0:8.6,518,2549
'0:0:8.65,499,2548
'0:0:8.7,411,2542
'0:0:8.75,350,2533
'0:0:8.8,326,2525
'0:0:8.85,350,2518
'0:0:8.9,352,2508
'0:0:8.95,321,2492
'0:0:9.0,300,2476
'0:0:9.05,300,2455
'0:0:9.1,307,2430
'0:0:9.15,308,2395
'0:0:9.2,308,2358
'0:0:9.25,369,2319
'0:0:9.3,521,2286
'0:0:9.35,507,2251
'0:0:9.4,422,2221
'0:0:9.45,361,2190
'0:0:9.5,336,2166
'0:0:9.55,355,2142
'0:0:9.6,355,2120
'0:0:9.65,331,2097
'0:0:9.7,310,2075
