,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,341,1886
'0:0:0.05,328,1878
'0:0:0.1,305,1871
'0:0:0.15,293,1867
'0:0:0.2,287,1867
'0:0:0.25,324,1871
'0:0:0.3,312,1875
'0:0:0.35,265,1880
'0:0:0.4,223,1882
'0:0:0.45,236,1885
'0:0:0.5,249,1899
'0:0:0.55,247,1920
'0:0:0.6,240,1939
'0:0:0.65,238,1955
'0:0:0.7,489,1974
'0:0:0.75,656,1991
'0:0:0.8,546,2009
'0:0:0.85,415,2027
'0:0:0.9,349,2043
'0:0:0.95,312,2060
'0:0:1.0,316,2085
'0:0:1.05,318,2107
'0:0:1.1,285,2131
'0:0:1.15,247,2155
'0:0:1.2,238,2182
'0:0:1.25,252,2203
'0:0:1.3,271,2228
'0:0:1.35,271,2252
'0:0:1.4,272,2275
'0:0:1.45,272,2291
'0:0:1.5,258,2298
'0:0:1.55,290,2308
'0:0:1.6,567,2324
'0:0:1.65,628,2339
'0:0:1.7,499,2352
'0:0:1.75,391,2359
'0:0:1.8,327,2367
'0:0:1.85,332,2377
'0:0:1.9,360,2387
'0:0:1.95,339,2394
'0:0:2.0,289,2400
'0:0:2.05,270,2405
'0:0:2.1,275,2407
'0:0:2.15,287,2401
'0:0:2.2,289,2387
'0:0:2.25,280,2366
'0:0:2.3,266,2342
'0:0:2.35,339,2327
'0:0:2.4,574,2319
'0:0:2.45,574,2309
'0:0:2.5,445,2295
'0:0:2.55,350,2277
'0:0:2.6,307,2263
'0:0:2.65,336,2255
'0:0:2.7,354,2244
'0:0:2.75,316,2232
'0:0:2.8,270,2218
'0:0:2.85,262,2205
'0:0:2.9,274,2192
'0:0:2.95,283,2179
'0:0:3.0,282,2160
'0:0:3.05,270,2136
'0:0:3.1,268,2107
'0:0:3.15,497,2084
'0:0:3.2,635,2062
'0:0:3.25,538,2041
'0:0:3.3,422,2019
'0:0:3.35,344,1998
'0:0:3.4,330,1978
'0:0:3.45,363,1963
'0:0:3.5,348,1943
'0:0:3.55,299,1925
'0:0:3.6,271,1909
'0:0:3.65,269,1893
'0:0:3.7,275,1878
'0:0:3.75,279,1866
'0:0:3.8,279,1852
'0:0:3.85,281,1838
'0:0:3.9,261,1824
'0:0:3.95,255,1810
'0:0:4.0,503,1799
'0:0:4.05,677,1789
'0:0:4.1,579,1776
'0:0:4.15,449,1771
'0:0:4.2,373,1770
'0:0:4.25,341,1765
'0:0:4.3,358,1761
'0:0:4.35,344,1756
'0:0:4.4,301,1749
'0:0:4.45,268,1745
'0:0:4.5,266,1744
'0:0:4.55,273,1744
'0:0:4.6,273,1744
'0:0:4.65,270,1745
'0:0:4.7,260,1743
'0:0:4.75,253,1739
'0:0:4.8,247,1733
'0:0:4.85,235,1730
'0:0:4.9,381,1727
'0:0:4.95,696,1725
'0:0:5.0,666,1723
'0:0:5.05,508,1724
'0:0:5.1,414,1724
'0:0:5.15,352,1724
'0:0:5.2,352,1725
'0:0:5.25,359,1723
'0:0:5.3,322,1718
'0:0:5.35,280,1712
'0:0:5.4,268,1708
'0:0:5.45,270,1705
'0:0:5.5,268,1702
'0:0:5.55,265,1701
'0:0:5.6,259,1705
'0:0:5.65,253,1711
'0:0:5.7,254,1716
'0:0:5.75,253,1715
'0:0:5.8,249,1715
'0:0:5.85,369,1723
'0:0:5.9,709,1739
'0:0:5.95,686,1757
'0:0:6.0,513,1777
'0:0:6.05,409,1792
'0:0:6.1,351,1806
'0:0:6.15,351,1822
'0:0:6.2,363,1840
'0:0:6.25,324,1853
'0:0:6.3,269,1868
'0:0:6.35,257,1881
'0:0:6.4,262,1893
'0:0:6.45,270,1905
'0:0:6.5,274,1920
'0:0:6.55,272,1935
'0:0:6.6,270,1950
'0:0:6.65,269,1960
'0:0:6.7,255,1968
'0:0:6.75,346,1979
'0:0:6.8,666,1993
'0:0:6.85,677,2003
'0:0:6.9,510,2014
'0:0:6.95,377,2024
'0:0:7.0,316,2035
'0:0:7.05,352,2049
'0:0:7.1,378,2065
'0:0:7.15,329,2077
'0:0:7.2,274,2091
'0:0:7.25,262,2104
'0:0:7.3,262,2116
'0:0:7.35,274,2125
'0:0:7.4,281,2132
'0:0:7.45,273,2135
'0:0:7.5,261,2136
'0:0:7.55,388,2142
'0:0:7.6,655,2153
'0:0:7.65,629,2163
'0:0:7.7,473,2173
'0:0:7.75,353,2181
'0:0:7.8,313,2191
'0:0:7.85,371,2203
'0:0:7.9,371,2213
'0:0:7.95,313,2223
'0:0:8.0,272,2237
'0:0:8.05,268,2251
'0:0:8.1,277,2262
'0:0:8.15,282,2270
'0:0:8.2,274,2273
'0:0:8.25,290,2277
'0:0:8.3,544,2289
'0:0:8.35,654,2300
'0:0:8.4,535,2307
'0:0:8.45,405,2310
'0:0:8.5,317,2315
'0:0:8.55,337,2321
'0:0:8.6,380,2325
'0:0:8.65,343,2326
'0:0:8.7,285,2326
'0:0:8.75,265,2326
'0:0:8.8,275,2322
'0:0:8.85,283,2313
'0:0:8.9,267,2296
'0:0:8.95,302,2288
'0:0:9.0,555,2288
'0:0:9.05,627,2287
'0:0:9.1,512,2284
'0:0:9.15,391,2275
'0:0:9.2,314,2267
'0:0:9.25,343,2265
'0:0:9.3,368,2261
'0:0:9.35,323,2253
'0:0:9.4,268,2243
'0:0:9.45,257,2235
'0:0:9.5,266,2222
'0:0:9.55,279,2206
'0:0:9.6,270,2180
'0:0:9.65,286,2157
'0:0:9.7,536,2137
