,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,345,2322
'0:0:0.05,319,2299
'0:0:0.1,309,2278
'0:0:0.15,315,2258
'0:0:0.2,328,2244
'0:0:0.25,330,2231
'0:0:0.3,325,2218
'0:0:0.35,315,2202
'0:0:0.4,308,2186
'0:0:0.45,386,2170
'0:0:0.5,503,2160
'0:0:0.55,471,2148
'0:0:0.6,399,2137
'0:0:0.65,358,2127
'0:0:0.7,342,2119
'0:0:0.75,355,2109
'0:0:0.8,359,2095
'0:0:0.85,346,2077
'0:0:0.9,331,2063
'0:0:0.95,316,2052
'0:0:1.0,326,2044
'0:0:1.05,321,2039
'0:0:1.1,319,2033
'0:0:1.15,311,2030
'0:0:1.2,299,2033
'0:0:1.25,381,2043
'0:0:1.3,514,2052
'0:0:1.35,490,2061
'0:0:1.4,414,2074
'0:0:1.45,381,2092
'0:0:1.5,357,2111
'0:0:1.55,363,2135
'0:0:1.6,360,2158
'0:0:1.65,347,2185
'0:0:1.7,330,2214
'0:0:1.75,319,2249
'0:0:1.8,319,2282
'0:0:1.85,319,2319
'0:0:1.9,316,2353
'0:0:1.95,313,2385
'0:0:2.0,305,2408
'0:0:2.05,347,2436
'0:0:2.1,496,2465
'0:0:2.15,501,2494
'0:0:2.2,428,2519
'0:0:2.25,376,2546
'0:0:2.3,345,2572
'0:0:2.35,361,2602
'0:0:2.4,364,2629
'0:0:2.45,352,2657
'0:0:2.5,334,2685
'0:0:2.55,328,2713
'0:0:2.6,326,2738
'0:0:2.65,330,2760
'0:0:2.7,324,2775
'0:0:2.75,320,2790
'0:0:2.8,385,2805
'0:0:2.85,496,2819
'0:0:2.9,482,2828
'0:0:2.95,418,2839
'0:0:3.0,374,2852
'0:0:3.05,352,2869
'0:0:3.1,370,2883
'0:0:3.15,369,2894
'0:0:3.2,346,2901
'0:0:3.25,330,2908
'0:0:3.3,327,2899
'0:0:3.35,327,2856
'0:0:3.4,328,2796
'0:0:3.45,328,2735
'0:0:3.5,385,2686
'0:0:3.55,488,2637
'0:0:3.6,477,2592
'0:0:3.65,416,2548
'0:0:3.7,373,2511
'0:0:3.75,349,2475
'0:0:3.8,365,2446
'0:0:3.85,361,2417
'0:0:3.9,346,2393
'0:0:3.95,330,2370
'0:0:4.0,324,2351
'0:0:4.05,322,2330
'0:0:4.1,329,2309
'0:0:4.15,320,2282
'0:0:4.2,353,2256
'0:0:4.25,483,2231
'0:0:4.3,501,2212
'0:0:4.35,441,2195
'0:0:4.4,396,2176
'0:0:4.45,361,2157
'0:0:4.5,362,2143
'0:0:4.55,363,2127
'0:0:4.6,350,2115
'0:0:4.65,335,2104
'0:0:4.7,325,2092
'0:0:4.75,321,2083
'0:0:4.8,327,2077
'0:0:4.85,324,2068
'0:0:4.9,322,2063
'0:0:4.95,317,2056
'0:0:5.0,314,2053
'0:0:5.05,317,2043
'0:0:5.1,312,2025
'0:0:5.15,346,2010
'0:0:5.2,523,2007
'0:0:5.25,560,2007
'0:0:5.3,488,2004
'0:0:5.35,438,2003
'0:0:5.4,389,2006
'0:0:5.45,369,2007
'0:0:5.5,367,2004
'0:0:5.55,356,1998
'0:0:5.6,337,1995
'0:0:5.65,328,1992
'0:0:5.7,327,1990
'0:0:5.75,327,1992
'0:0:5.8,325,1992
'0:0:5.85,322,1986
'0:0:5.9,322,1978
'0:0:5.95,321,1971
'0:0:6.0,313,1965
'0:0:6.05,311,1960
'0:0:6.1,310,1954
'0:0:6.15,306,1944
'0:0:6.2,324,1934
'0:0:6.25,498,1921
'0:0:6.3,548,1911
'0:0:6.35,468,1904
'0:0:6.4,412,1901
'0:0:6.45,381,1898
'0:0:6.5,357,1895
'0:0:6.55,359,1903
'0:0:6.6,348,1920
'0:0:6.65,328,1942
'0:0:6.7,320,1966
'0:0:6.75,320,1993
'0:0:6.8,321,2015
'0:0:6.85,315,2037
'0:0:6.9,313,2058
'0:0:6.95,317,2084
'0:0:7.0,309,2110
'0:0:7.05,307,2139
'0:0:7.1,305,2164
'0:0:7.15,304,2186
'0:0:7.2,296,2202
'0:0:7.25,358,2223
'0:0:7.3,513,2244
'0:0:7.35,498,2265
'0:0:7.4,412,2285
'0:0:7.45,370,2307
'0:0:7.5,342,2328
'0:0:7.55,344,2354
'0:0:7.6,355,2379
'0:0:7.65,339,2407
'0:0:7.7,321,2434
'0:0:7.75,309,2462
'0:0:7.8,315,2486
'0:0:7.85,320,2511
'0:0:7.9,322,2535
'0:0:7.95,321,2556
'0:0:8.0,320,2569
'0:0:8.05,307,2584
'0:0:8.1,354,2602
'0:0:8.15,478,2620
'0:0:8.2,469,2633
'0:0:8.25,394,2649
'0:0:8.3,351,2662
'0:0:8.35,331,2676
'0:0:8.4,344,2690
'0:0:8.45,355,2703
'0:0:8.5,338,2715
'0:0:8.55,320,2732
'0:0:8.6,318,2747
'0:0:8.65,320,2761
'0:0:8.7,320,2769
'0:0:8.75,327,2774
'0:0:8.8,318,2775
'0:0:8.85,354,2780
'0:0:8.9,465,2787
'0:0:8.95,457,2791
'0:0:9.0,396,2788
'0:0:9.05,359,2780
'0:0:9.1,336,2776
'0:0:9.15,349,2773
'0:0:9.2,359,2762
'0:0:9.25,349,2738
'0:0:9.3,332,2712
'0:0:9.35,320,2685
'0:0:9.4,314,2657
'0:0:9.45,324,2622
'0:0:9.5,321,2584
'0:0:9.55,327,2545
'0:0:9.6,417,2515
'0:0:9.65,465,2484
'0:0:9.7,416,2461
