,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,682,1741
'0:0:0.05,516,1741
'0:0:0.1,419,1741
'0:0:0.15,357,1739
'0:0:0.2,354,1739
'0:0:0.25,372,1738
'0:0:0.3,344,1738
'0:0:0.35,298,1737
'0:0:0.4,274,1733
'0:0:0.45,264,1726
'0:0:0.5,262,1721
'0:0:0.55,283,1723
'0:0:0.6,304,1730
'0:0:0.65,290,1734
'0:0:0.7,253,1738
'0:0:0.75,200,1747
'0:0:0.8,524,1752
'0:0:0.85,691,1758
'0:0:0.9,565,1773
'0:0:0.95,420,1790
'0:0:1.0,336,1806
'0:0:1.05,343,1819
'0:0:1.1,375,1841
'0:0:1.15,327,1863
'0:0:1.2,265,1883
'0:0:1.25,245,1903
'0:0:1.3,241,1929
'0:0:1.35,223,1955
'0:0:1.4,229,1986
'0:0:1.45,236,2020
'0:0:1.5,223,2058
'0:0:1.55,214,2092
'0:0:1.6,446,2127
'0:0:1.65,715,2156
'0:0:1.7,632,2185
'0:0:1.75,443,2208
'0:0:1.8,312,2230
'0:0:1.85,306,2249
'0:0:1.9,380,2269
'0:0:1.95,374,2285
'0:0:2.0,304,2301
'0:0:2.05,264,2318
'0:0:2.1,268,2337
'0:0:2.15,289,2349
'0:0:2.2,288,2359
'0:0:2.25,275,2364
'0:0:2.3,338,2373
'0:0:2.35,622,2384
'0:0:2.4,657,2393
'0:0:2.45,505,2399
'0:0:2.5,350,2402
'0:0:2.55,293,2407
'0:0:2.6,355,2416
'0:0:2.65,381,2423
'0:0:2.7,322,2431
'0:0:2.75,266,2440
'0:0:2.8,254,2447
'0:0:2.85,269,2447
'0:0:2.9,267,2437
'0:0:2.95,268,2425
'0:0:3.0,486,2416
'0:0:3.05,675,2406
'0:0:3.1,586,2387
'0:0:3.15,434,2362
'0:0:3.2,307,2338
'0:0:3.25,313,2318
'0:0:3.3,374,2294
'0:0:3.35,350,2270
'0:0:3.4,284,2250
'0:0:3.45,257,2233
'0:0:3.5,262,2209
'0:0:3.55,271,2184
'0:0:3.6,265,2152
'0:0:3.65,402,2123
'0:0:3.7,649,2095
'0:0:3.75,614,2071
'0:0:3.8,464,2044
'0:0:3.85,345,2019
'0:0:3.9,310,1996
'0:0:3.95,361,1977
'0:0:4.0,358,1956
'0:0:4.05,294,1938
'0:0:4.1,258,1923
'0:0:4.15,263,1912
'0:0:4.2,268,1896
'0:0:4.25,268,1877
'0:0:4.3,279,1857
'0:0:4.35,545,1839
'0:0:4.4,660,1824
'0:0:4.45,544,1816
'0:0:4.5,415,1806
'0:0:4.55,327,1802
'0:0:4.6,335,1799
'0:0:4.65,357,1790
'0:0:4.7,318,1782
'0:0:4.75,271,1777
'0:0:4.8,258,1770
'0:0:4.85,257,1765
'0:0:4.9,259,1765
'0:0:4.95,266,1765
'0:0:5.0,269,1760
'0:0:5.05,256,1753
'0:0:5.1,275,1748
'0:0:5.15,577,1742
'0:0:5.2,645,1740
'0:0:5.25,504,1744
'0:0:5.3,390,1749
'0:0:5.35,324,1751
'0:0:5.4,327,1750
'0:0:5.45,332,1748
'0:0:5.5,302,1744
'0:0:5.55,261,1742
'0:0:5.6,257,1739
'0:0:5.65,259,1736
'0:0:5.7,258,1733
'0:0:5.75,255,1734
'0:0:5.8,255,1744
'0:0:5.85,245,1765
'0:0:5.9,237,1802
'0:0:5.95,228,1842
'0:0:6.0,395,1885
'0:0:6.05,630,1920
'0:0:6.1,555,1952
'0:0:6.15,417,1977
'0:0:6.2,345,1999
'0:0:6.25,317,2017
'0:0:6.3,336,2037
'0:0:6.35,331,2056
'0:0:6.4,293,2072
'0:0:6.45,263,2086
'0:0:6.5,260,2100
'0:0:6.55,267,2114
'0:0:6.6,274,2129
'0:0:6.65,271,2143
'0:0:6.7,266,2153
'0:0:6.75,253,2158
'0:0:6.8,252,2168
'0:0:6.85,440,2182
'0:0:6.9,583,2195
'0:0:6.95,498,2207
'0:0:7.0,385,2217
'0:0:7.05,314,2226
'0:0:7.1,322,2241
'0:0:7.15,352,2256
'0:0:7.2,333,2272
'0:0:7.25,296,2286
'0:0:7.3,279,2301
'0:0:7.35,280,2316
'0:0:7.4,290,2328
'0:0:7.45,293,2333
'0:0:7.5,280,2332
'0:0:7.55,275,2335
'0:0:7.6,444,2343
'0:0:7.65,553,2348
'0:0:7.7,466,2353
'0:0:7.75,368,2351
'0:0:7.8,311,2350
'0:0:7.85,329,2354
'0:0:7.9,359,2358
'0:0:7.95,336,2361
'0:0:8.0,293,2367
'0:0:8.05,282,2374
'0:0:8.1,289,2376
'0:0:8.15,293,2368
'0:0:8.2,289,2351
'0:0:8.25,285,2341
'0:0:8.3,433,2343
'0:0:8.35,545,2345
'0:0:8.4,469,2338
'0:0:8.45,370,2323
'0:0:8.5,313,2306
'0:0:8.55,328,2293
'0:0:8.6,359,2276
'0:0:8.65,337,2259
'0:0:8.7,304,2244
'0:0:8.75,290,2229
'0:0:8.8,296,2209
'0:0:8.85,299,2186
'0:0:8.9,288,2156
'0:0:8.95,309,2132
'0:0:9.0,491,2115
'0:0:9.05,538,2098
'0:0:9.1,444,2077
'0:0:9.15,360,2053
'0:0:9.2,313,2031
'0:0:9.25,345,2017
'0:0:9.3,360,1997
'0:0:9.35,329,1980
'0:0:9.4,294,1965
'0:0:9.45,289,1953
'0:0:9.5,296,1941
'0:0:9.55,303,1926
'0:0:9.6,298,1908
'0:0:9.65,287,1889
'0:0:9.7,394,1868
