,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,562,1838
'0:0:0.05,573,1822
'0:0:0.1,437,1810
'0:0:0.15,330,1803
'0:0:0.2,310,1799
'0:0:0.25,362,1791
'0:0:0.3,359,1779
'0:0:0.35,304,1767
'0:0:0.4,266,1757
'0:0:0.45,260,1749
'0:0:0.5,273,1745
'0:0:0.55,284,1742
'0:0:0.6,286,1735
'0:0:0.65,280,1725
'0:0:0.7,341,1716
'0:0:0.75,573,1705
'0:0:0.8,727,1697
'0:0:0.85,542,1688
'0:0:0.9,392,1680
'0:0:0.95,316,1672
'0:0:1.0,306,1673
'0:0:1.05,340,1685
'0:0:1.1,329,1699
'0:0:1.15,280,1719
'0:0:1.2,252,1742
'0:0:1.25,256,1771
'0:0:1.3,268,1799
'0:0:1.35,275,1828
'0:0:1.4,276,1853
'0:0:1.45,277,1881
'0:0:1.5,260,1903
'0:0:1.55,325,1930
'0:0:1.6,615,1957
'0:0:1.65,665,1986
'0:0:1.7,523,2013
'0:0:1.75,399,2043
'0:0:1.8,338,2067
'0:0:1.85,356,2094
'0:0:1.9,369,2117
'0:0:1.95,333,2140
'0:0:2.0,283,2162
'0:0:2.05,274,2188
'0:0:2.1,282,2212
'0:0:2.15,296,2233
'0:0:2.2,293,2247
'0:0:2.25,279,2261
'0:0:2.3,338,2277
'0:0:2.35,583,2293
'0:0:2.4,624,2305
'0:0:2.45,501,2318
'0:0:2.5,382,2328
'0:0:2.55,313,2340
'0:0:2.6,351,2355
'0:0:2.65,371,2369
'0:0:2.7,328,2380
'0:0:2.75,282,2393
'0:0:2.8,274,2404
'0:0:2.85,285,2413
'0:0:2.9,292,2416
'0:0:2.95,281,2415
'0:0:3.0,347,2415
'0:0:3.05,583,2420
'0:0:3.1,617,2421
'0:0:3.15,501,2417
'0:0:3.2,387,2410
'0:0:3.25,324,2400
'0:0:3.3,347,2385
'0:0:3.35,364,2359
'0:0:3.4,329,2332
'0:0:3.45,287,2301
'0:0:3.5,277,2271
'0:0:3.55,283,2235
'0:0:3.6,287,2198
'0:0:3.65,279,2158
'0:0:3.7,385,2126
'0:0:3.75,595,2096
'0:0:3.8,594,2067
'0:0:3.85,482,2036
'0:0:3.9,385,2008
'0:0:3.95,331,1981
'0:0:4.0,346,1961
'0:0:4.05,345,1937
'0:0:4.1,309,1916
'0:0:4.15,277,1895
'0:0:4.2,275,1878
'0:0:4.25,278,1863
'0:0:4.3,285,1848
'0:0:4.35,287,1831
'0:0:4.4,272,1811
'0:0:4.45,393,1785
'0:0:4.5,627,1769
'0:0:4.55,624,1757
'0:0:4.6,498,1750
'0:0:4.65,410,1747
'0:0:4.7,339,1743
'0:0:4.75,345,1739
'0:0:4.8,342,1734
'0:0:4.85,311,1728
'0:0:4.9,280,1725
'0:0:4.95,273,1720
'0:0:5.0,275,1717
'0:0:5.05,279,1714
'0:0:5.1,282,1711
'0:0:5.15,278,1708
'0:0:5.2,271,1705
'0:0:5.25,272,1701
'0:0:5.3,272,1694
'0:0:5.35,264,1686
'0:0:5.4,387,1679
'0:0:5.45,689,1670
'0:0:5.5,704,1661
'0:0:5.55,559,1654
'0:0:5.6,451,1648
'0:0:5.65,374,1641
'0:0:5.7,353,1636
'0:0:5.75,356,1632
'0:0:5.8,321,1631
'0:0:5.85,283,1641
'0:0:5.9,268,1659
'0:0:5.95,270,1690
'0:0:6.0,279,1721
'0:0:6.05,273,1749
'0:0:6.1,276,1768
'0:0:6.15,269,1786
'0:0:6.2,268,1805
'0:0:6.25,265,1827
'0:0:6.3,268,1845
'0:0:6.35,270,1858
'0:0:6.4,266,1871
'0:0:6.45,515,1890
'0:0:6.5,706,1906
'0:0:6.55,618,1924
'0:0:6.6,469,1940
'0:0:6.65,382,1958
'0:0:6.7,340,1974
'0:0:6.75,357,1994
'0:0:6.8,355,2011
'0:0:6.85,311,2028
'0:0:6.9,281,2044
'0:0:6.95,269,2062
'0:0:7.0,279,2079
'0:0:7.05,284,2099
'0:0:7.1,282,2119
'0:0:7.15,281,2137
'0:0:7.2,274,2149
'0:0:7.25,259,2161
'0:0:7.3,385,2175
'0:0:7.35,609,2189
'0:0:7.4,596,2201
'0:0:7.45,473,2213
'0:0:7.5,370,2223
'0:0:7.55,322,2235
'0:0:7.6,354,2246
'0:0:7.65,362,2260
'0:0:7.7,321,2274
'0:0:7.75,287,2290
'0:0:7.8,277,2311
'0:0:7.85,283,2334
'0:0:7.9,290,2350
'0:0:7.95,291,2360
'0:0:8.0,274,2362
'0:0:8.05,328,2365
'0:0:8.1,541,2372
'0:0:8.15,591,2377
'0:0:8.2,491,2381
'0:0:8.25,389,2382
'0:0:8.3,323,2380
'0:0:8.35,347,2379
'0:0:8.4,369,2373
'0:0:8.45,338,2356
'0:0:8.5,299,2333
'0:0:8.55,281,2307
'0:0:8.6,286,2281
'0:0:8.65,293,2251
'0:0:8.7,286,2219
'0:0:8.75,278,2179
'0:0:8.8,372,2147
'0:0:8.85,571,2117
'0:0:8.9,573,2090
'0:0:8.95,464,2064
'0:0:9.0,367,2043
'0:0:9.05,325,2019
'0:0:9.1,351,1999
'0:0:9.15,355,1977
'0:0:9.2,317,1956
'0:0:9.25,285,1936
'0:0:9.3,276,1921
'0:0:9.35,283,1906
'0:0:9.4,292,1886
'0:0:9.45,290,1866
'0:0:9.5,278,1846
'0:0:9.55,405,1824
'0:0:9.6,597,1808
'0:0:9.65,572,1791
'0:0:9.7,459,1780
