,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,285,1916
'0:0:0.05,268,1915
'0:0:0.1,279,1910
'0:0:0.15,273,1904
'0:0:0.2,260,1900
'0:0:0.25,238,1898
'0:0:0.3,452,1895
'0:0:0.35,567,1891
'0:0:0.4,418,1887
'0:0:0.45,324,1884
'0:0:0.5,294,1882
'0:0:0.55,305,1880
'0:0:0.6,334,1872
'0:0:0.65,325,1862
'0:0:0.7,298,1853
'0:0:0.75,296,1843
'0:0:0.8,302,1836
'0:0:0.85,298,1828
'0:0:0.9,284,1829
'0:0:0.95,273,1849
'0:0:1.0,270,1878
'0:0:1.05,256,1908
'0:0:1.1,240,1932
'0:0:1.15,365,1962
'0:0:1.2,534,1992
'0:0:1.25,483,2017
'0:0:1.3,381,2037
'0:0:1.35,323,2062
'0:0:1.4,316,2086
'0:0:1.45,338,2111
'0:0:1.5,327,2132
'0:0:1.55,302,2154
'0:0:1.6,280,2176
'0:0:1.65,284,2202
'0:0:1.7,286,2227
'0:0:1.75,295,2251
'0:0:1.8,290,2268
'0:0:1.85,275,2279
'0:0:1.9,274,2292
'0:0:1.95,414,2309
'0:0:2.0,491,2323
'0:0:2.05,418,2338
'0:0:2.1,338,2352
'0:0:2.15,292,2371
'0:0:2.2,312,2391
'0:0:2.25,344,2410
'0:0:2.3,325,2427
'0:0:2.35,291,2445
'0:0:2.4,285,2462
'0:0:2.45,291,2471
'0:0:2.5,295,2470
'0:0:2.55,293,2462
'0:0:2.6,286,2457
'0:0:2.65,371,2456
'0:0:2.7,492,2457
'0:0:2.75,447,2456
'0:0:2.8,366,2447
'0:0:2.85,310,2426
'0:0:2.9,311,2401
'0:0:2.95,346,2372
'0:0:3.0,342,2346
'0:0:3.05,313,2320
'0:0:3.1,290,2299
'0:0:3.15,293,2276
'0:0:3.2,302,2252
'0:0:3.25,295,2220
'0:0:3.3,304,2189
'0:0:3.35,435,2162
'0:0:3.4,487,2136
'0:0:3.45,411,2112
'0:0:3.5,345,2089
'0:0:3.55,310,2061
'0:0:3.6,327,2039
'0:0:3.65,347,2018
'0:0:3.7,330,1998
'0:0:3.75,302,1979
'0:0:3.8,274,1965
'0:0:3.85,271,1951
'0:0:3.9,279,1937
'0:0:3.95,280,1921
'0:0:4.0,303,1910
'0:0:4.05,467,1902
'0:0:4.1,492,1896
'0:0:4.15,397,1890
'0:0:4.2,333,1885
'0:0:4.25,307,1880
'0:0:4.3,333,1877
'0:0:4.35,344,1872
'0:0:4.4,324,1866
'0:0:4.45,299,1857
'0:0:4.5,296,1849
'0:0:4.55,298,1842
'0:0:4.6,302,1839
'0:0:4.65,299,1834
'0:0:4.7,299,1825
'0:0:4.75,287,1813
'0:0:4.8,391,1805
'0:0:4.85,526,1799
'0:0:4.9,463,1796
'0:0:4.95,370,1793
'0:0:5.0,329,1791
'0:0:5.05,329,1792
'0:0:5.1,352,1792
'0:0:5.15,340,1787
'0:0:5.2,313,1783
'0:0:5.25,302,1781
'0:0:5.3,302,1788
'0:0:5.35,303,1814
'0:0:5.4,307,1857
'0:0:5.45,311,1913
'0:0:5.5,301,1956
'0:0:5.55,288,1990
'0:0:5.6,284,2016
'0:0:5.65,446,2044
'0:0:5.7,527,2066
'0:0:5.75,435,2088
'0:0:5.8,360,2102
'0:0:5.85,331,2115
'0:0:5.9,336,2130
'0:0:5.95,349,2149
'0:0:6.0,340,2167
'0:0:6.05,312,2186
'0:0:6.1,302,2203
'0:0:6.15,303,2222
'0:0:6.2,305,2240
'0:0:6.25,262,2259
'0:0:6.3,259,2271
'0:0:6.35,260,2276
'0:0:6.4,264,2284
'0:0:6.45,407,2296
'0:0:6.5,527,2307
'0:0:6.55,452,2320
'0:0:6.6,358,2329
'0:0:6.65,309,2337
'0:0:6.7,320,2348
'0:0:6.75,356,2362
'0:0:6.8,343,2374
'0:0:6.85,304,2389
'0:0:6.9,284,2404
'0:0:6.95,287,2420
'0:0:7.0,295,2429
'0:0:7.05,301,2433
'0:0:7.1,294,2431
'0:0:7.15,313,2429
'0:0:7.2,476,2432
'0:0:7.25,508,2437
'0:0:7.3,421,2441
'0:0:7.35,342,2441
'0:0:7.4,305,2442
'0:0:7.45,339,2439
'0:0:7.5,355,2428
'0:0:7.55,322,2417
'0:0:7.6,292,2410
'0:0:7.65,288,2395
'0:0:7.7,300,2370
'0:0:7.75,310,2337
'0:0:7.8,303,2300
'0:0:7.85,322,2265
'0:0:7.9,492,2239
'0:0:7.95,509,2205
'0:0:8.0,415,2177
'0:0:8.05,346,2150
'0:0:8.1,314,2127
'0:0:8.15,344,2111
'0:0:8.2,359,2096
'0:0:8.25,332,2075
'0:0:8.3,302,2060
'0:0:8.35,298,2047
'0:0:8.4,309,2034
'0:0:8.45,314,2019
'0:0:8.5,307,2002
'0:0:8.55,300,1983
'0:0:8.6,441,1968
'0:0:8.65,531,1955
'0:0:8.7,456,1949
'0:0:8.75,373,1943
'0:0:8.8,327,1936
'0:0:8.85,335,1931
'0:0:8.9,357,1926
'0:0:8.95,338,1918
'0:0:9.0,307,1912
'0:0:9.05,303,1903
'0:0:9.1,304,1896
'0:0:9.15,313,1888
'0:0:9.2,319,1883
'0:0:9.25,314,1879
'0:0:9.3,306,1873
'0:0:9.35,293,1862
'0:0:9.4,282,1849
'0:0:9.45,383,1840
'0:0:9.5,575,1834
'0:0:9.55,525,1827
'0:0:9.6,411,1821
'0:0:9.65,361,1818
'0:0:9.7,344,1816
