,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,343,1921
'0:0:0.05,333,1914
'0:0:0.1,294,1905
'0:0:0.15,263,1895
'0:0:0.2,259,1888
'0:0:0.25,273,1881
'0:0:0.3,284,1874
'0:0:0.35,280,1868
'0:0:0.4,265,1865
'0:0:0.45,406,1862
'0:0:0.5,654,1856
'0:0:0.55,624,1844
'0:0:0.6,483,1830
'0:0:0.65,384,1817
'0:0:0.7,322,1810
'0:0:0.75,342,1804
'0:0:0.8,362,1798
'0:0:0.85,299,1796
'0:0:0.9,219,1804
'0:0:0.95,223,1822
'0:0:1.0,245,1844
'0:0:1.05,254,1868
'0:0:1.1,255,1889
'0:0:1.15,261,1913
'0:0:1.2,243,1935
'0:0:1.25,308,1959
'0:0:1.3,624,1985
'0:0:1.35,689,2014
'0:0:1.4,547,2044
'0:0:1.45,427,2075
'0:0:1.5,342,2098
'0:0:1.55,340,2126
'0:0:1.6,349,2156
'0:0:1.65,315,2190
'0:0:1.7,263,2222
'0:0:1.75,243,2257
'0:0:1.8,246,2293
'0:0:1.85,259,2342
'0:0:1.9,272,2391
'0:0:1.95,266,2433
'0:0:2.0,253,2464
'0:0:2.05,428,2497
'0:0:2.1,677,2523
'0:0:2.15,642,2544
'0:0:2.2,490,2560
'0:0:2.25,364,2575
'0:0:2.3,320,2591
'0:0:2.35,364,2607
'0:0:2.4,362,2616
'0:0:2.45,310,2622
'0:0:2.5,267,2620
'0:0:2.55,263,2605
'0:0:2.6,278,2578
'0:0:2.65,292,2539
'0:0:2.7,279,2496
'0:0:2.75,338,2457
'0:0:2.8,583,2427
'0:0:2.85,629,2392
'0:0:2.9,507,2362
'0:0:2.95,377,2328
'0:0:3.0,306,2301
'0:0:3.05,344,2276
'0:0:3.1,368,2253
'0:0:3.15,326,2226
'0:0:3.2,276,2203
'0:0:3.25,260,2181
'0:0:3.3,266,2159
'0:0:3.35,282,2131
'0:0:3.4,276,2102
'0:0:3.45,290,2068
'0:0:3.5,533,2037
'0:0:3.55,657,2010
'0:0:3.6,551,1989
'0:0:3.65,421,1959
'0:0:3.7,333,1932
'0:0:3.75,340,1913
'0:0:3.8,360,1894
'0:0:3.85,331,1875
'0:0:3.9,285,1859
'0:0:3.95,264,1846
'0:0:4.0,266,1837
'0:0:4.05,273,1829
'0:0:4.1,278,1826
'0:0:4.15,280,1818
'0:0:4.2,271,1808
'0:0:4.25,251,1798
'0:0:4.3,466,1785
'0:0:4.35,693,1776
'0:0:4.4,629,1774
'0:0:4.45,482,1772
'0:0:4.5,381,1769
'0:0:4.55,341,1769
'0:0:4.6,359,1769
'0:0:4.65,352,1765
'0:0:4.7,304,1760
'0:0:4.75,270,1757
'0:0:4.8,266,1759
'0:0:4.85,272,1764
'0:0:4.9,279,1768
'0:0:4.95,279,1767
'0:0:5.0,274,1766
'0:0:5.05,268,1762
'0:0:5.1,266,1753
'0:0:5.15,264,1739
'0:0:5.2,276,1736
'0:0:5.25,581,1747
'0:0:5.3,728,1767
'0:0:5.35,594,1792
'0:0:5.4,448,1817
'0:0:5.45,358,1842
'0:0:5.5,341,1868
'0:0:5.55,364,1896
'0:0:5.6,348,1920
'0:0:5.65,297,1945
'0:0:5.7,265,1968
'0:0:5.75,263,1991
'0:0:5.8,270,2011
'0:0:5.85,274,2035
'0:0:5.9,278,2059
'0:0:5.95,276,2081
'0:0:6.0,264,2098
'0:0:6.05,242,2113
'0:0:6.1,331,2130
'0:0:6.15,627,2152
'0:0:6.2,648,2171
'0:0:6.25,493,2190
'0:0:6.3,366,2207
'0:0:6.35,314,2228
'0:0:6.4,351,2248
'0:0:6.45,375,2266
'0:0:6.5,333,2279
'0:0:6.55,281,2293
'0:0:6.6,267,2307
'0:0:6.65,271,2324
'0:0:6.7,281,2338
'0:0:6.75,284,2346
'0:0:6.8,271,2348
'0:0:6.85,298,2356
'0:0:6.9,538,2365
'0:0:6.95,614,2370
'0:0:7.0,505,2373
'0:0:7.05,384,2375
'0:0:7.1,312,2378
'0:0:7.15,341,2384
'0:0:7.2,375,2392
'0:0:7.25,343,2400
'0:0:7.3,297,2408
'0:0:7.35,279,2414
'0:0:7.4,280,2416
'0:0:7.45,290,2413
'0:0:7.5,281,2401
'0:0:7.55,287,2387
'0:0:7.6,469,2381
'0:0:7.65,590,2372
'0:0:7.7,516,2357
'0:0:7.75,414,2333
'0:0:7.8,339,2307
'0:0:7.85,344,2283
'0:0:7.9,378,2263
'0:0:7.95,353,2240
'0:0:8.0,312,2221
'0:0:8.05,296,2203
'0:0:8.1,299,2185
'0:0:8.15,303,2163
'0:0:8.2,300,2138
'0:0:8.25,301,2108
'0:0:8.3,455,2087
'0:0:8.35,567,2064
'0:0:8.4,500,2042
'0:0:8.45,406,2019
'0:0:8.5,344,1998
'0:0:8.55,349,1978
'0:0:8.6,370,1958
'0:0:8.65,346,1936
'0:0:8.7,311,1918
'0:0:8.75,297,1899
'0:0:8.8,300,1883
'0:0:8.85,303,1869
'0:0:8.9,304,1853
'0:0:8.95,298,1834
'0:0:9.0,285,1817
'0:0:9.05,398,1802
'0:0:9.1,573,1790
'0:0:9.15,539,1783
'0:0:9.2,442,1781
'0:0:9.25,366,1779
'0:0:9.3,346,1776
'0:0:9.35,362,1769
'0:0:9.4,356,1760
'0:0:9.45,321,1752
'0:0:9.5,295,1746
'0:0:9.55,297,1741
'0:0:9.6,298,1738
'0:0:9.65,301,1737
'0:0:9.7,296,1738
