,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,373,1824
'0:0:0.05,340,1816
'0:0:0.1,301,1807
'0:0:0.15,294,1801
'0:0:0.2,303,1800
'0:0:0.25,293,1805
'0:0:0.3,291,1817
'0:0:0.35,296,1831
'0:0:0.4,291,1850
'0:0:0.45,279,1872
'0:0:0.5,344,1894
'0:0:0.55,553,1913
'0:0:0.6,569,1932
'0:0:0.65,466,1950
'0:0:0.7,408,1970
'0:0:0.75,371,1989
'0:0:0.8,372,2009
'0:0:0.85,369,2026
'0:0:0.9,338,2043
'0:0:0.95,320,2056
'0:0:1.0,314,2071
'0:0:1.05,313,2086
'0:0:1.1,308,2102
'0:0:1.15,297,2117
'0:0:1.2,327,2132
'0:0:1.25,326,2139
'0:0:1.3,278,2141
'0:0:1.35,346,2145
'0:0:1.4,551,2150
'0:0:1.45,543,2151
'0:0:1.5,395,2152
'0:0:1.55,325,2155
'0:0:1.6,301,2165
'0:0:1.65,346,2181
'0:0:1.7,366,2202
'0:0:1.75,326,2225
'0:0:1.8,297,2247
'0:0:1.85,296,2268
'0:0:1.9,298,2298
'0:0:1.95,310,2324
'0:0:2.0,313,2345
'0:0:2.05,306,2359
'0:0:2.1,309,2376
'0:0:2.15,484,2395
'0:0:2.2,580,2413
'0:0:2.25,509,2430
'0:0:2.3,424,2447
'0:0:2.35,353,2461
'0:0:2.4,353,2479
'0:0:2.45,383,2495
'0:0:2.5,353,2511
'0:0:2.55,316,2525
'0:0:2.6,299,2539
'0:0:2.65,304,2551
'0:0:2.7,312,2557
'0:0:2.75,315,2557
'0:0:2.8,306,2560
'0:0:2.85,407,2567
'0:0:2.9,548,2572
'0:0:2.95,520,2575
'0:0:3.0,432,2578
'0:0:3.05,361,2580
'0:0:3.1,342,2585
'0:0:3.15,367,2588
'0:0:3.2,356,2583
'0:0:3.25,323,2574
'0:0:3.3,301,2558
'0:0:3.35,296,2535
'0:0:3.4,298,2502
'0:0:3.45,300,2464
'0:0:3.5,301,2422
'0:0:3.55,410,2386
'0:0:3.6,547,2354
'0:0:3.65,515,2326
'0:0:3.7,424,2296
'0:0:3.75,353,2268
'0:0:3.8,332,2241
'0:0:3.85,358,2219
'0:0:3.9,345,2196
'0:0:3.95,310,2174
'0:0:4.0,283,2153
'0:0:4.05,286,2138
'0:0:4.1,295,2121
'0:0:4.15,304,2102
'0:0:4.2,297,2079
'0:0:4.25,290,2057
'0:0:4.3,443,2034
'0:0:4.35,582,2014
'0:0:4.4,526,1994
'0:0:4.45,430,1976
'0:0:4.5,367,1963
'0:0:4.55,346,1951
'0:0:4.6,357,1937
'0:0:4.65,347,1925
'0:0:4.7,319,1914
'0:0:4.75,289,1907
'0:0:4.8,285,1902
'0:0:4.85,291,1894
'0:0:4.9,289,1886
'0:0:4.95,291,1886
'0:0:5.0,292,1887
'0:0:5.05,289,1883
'0:0:5.1,278,1873
'0:0:5.15,389,1863
'0:0:5.2,598,1858
'0:0:5.25,578,1858
'0:0:5.3,471,1863
'0:0:5.35,407,1864
'0:0:5.4,361,1860
'0:0:5.45,358,1855
'0:0:5.5,351,1853
'0:0:5.55,320,1856
'0:0:5.6,290,1859
'0:0:5.65,277,1859
'0:0:5.7,284,1856
'0:0:5.75,285,1851
'0:0:5.8,288,1844
'0:0:5.85,285,1839
'0:0:5.9,280,1835
'0:0:5.95,274,1830
'0:0:6.0,276,1821
'0:0:6.05,275,1810
'0:0:6.1,308,1800
'0:0:6.15,558,1795
'0:0:6.2,623,1800
'0:0:6.25,506,1812
'0:0:6.3,418,1826
'0:0:6.35,367,1841
'0:0:6.4,353,1861
'0:0:6.45,356,1880
'0:0:6.5,338,1899
'0:0:6.55,306,1916
'0:0:6.6,289,1936
'0:0:6.65,290,1955
'0:0:6.7,289,1973
'0:0:6.75,296,1989
'0:0:6.8,294,2008
'0:0:6.85,292,2028
'0:0:6.9,288,2047
'0:0:6.95,284,2062
'0:0:7.0,276,2069
'0:0:7.05,317,2075
'0:0:7.1,559,2086
'0:0:7.15,604,2096
'0:0:7.2,487,2109
'0:0:7.25,397,2122
'0:0:7.3,344,2138
'0:0:7.35,347,2155
'0:0:7.4,362,2171
'0:0:7.45,342,2181
'0:0:7.5,306,2193
'0:0:7.55,294,2207
'0:0:7.6,292,2225
'0:0:7.65,297,2242
'0:0:7.7,304,2257
'0:0:7.75,299,2269
'0:0:7.8,282,2279
'0:0:7.85,325,2291
'0:0:7.9,529,2303
'0:0:7.95,557,2311
'0:0:8.0,456,2321
'0:0:8.05,369,2329
'0:0:8.1,326,2337
'0:0:8.15,347,2345
'0:0:8.2,369,2356
'0:0:8.25,339,2367
'0:0:8.3,304,2378
'0:0:8.35,290,2387
'0:0:8.4,293,2395
'0:0:8.45,300,2396
'0:0:8.5,298,2388
'0:0:8.55,291,2379
'0:0:8.6,424,2373
'0:0:8.65,565,2370
'0:0:8.7,513,2362
'0:0:8.75,416,2347
'0:0:8.8,353,2324
'0:0:8.85,337,2304
'0:0:8.9,364,2284
'0:0:8.95,357,2262
'0:0:9.0,320,2237
'0:0:9.05,299,2215
'0:0:9.1,300,2194
'0:0:9.15,307,2174
'0:0:9.2,310,2149
'0:0:9.25,301,2123
'0:0:9.3,355,2093
'0:0:9.35,538,2067
'0:0:9.4,548,2043
'0:0:9.45,457,2024
'0:0:9.5,391,2003
'0:0:9.55,351,1988
'0:0:9.6,359,1975
'0:0:9.65,363,1961
'0:0:9.7,341,1951
