,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,626,1879
'0:0:0.05,502,1878
'0:0:0.1,403,1875
'0:0:0.15,343,1871
'0:0:0.2,338,1870
'0:0:0.25,355,1868
'0:0:0.3,338,1862
'0:0:0.35,346,1858
'0:0:0.4,321,1854
'0:0:0.45,293,1847
'0:0:0.5,276,1837
'0:0:0.55,264,1824
'0:0:0.6,228,1803
'0:0:0.65,224,1785
'0:0:0.7,236,1769
'0:0:0.75,253,1756
'0:0:0.8,260,1754
'0:0:0.85,415,1766
'0:0:0.9,602,1787
'0:0:0.95,572,1807
'0:0:1.0,448,1827
'0:0:1.05,353,1848
'0:0:1.1,314,1875
'0:0:1.15,338,1900
'0:0:1.2,346,1928
'0:0:1.25,316,1955
'0:0:1.3,293,1986
'0:0:1.35,281,2016
'0:0:1.4,283,2048
'0:0:1.45,290,2078
'0:0:1.5,291,2107
'0:0:1.55,298,2130
'0:0:1.6,292,2150
'0:0:1.65,284,2169
'0:0:1.7,400,2193
'0:0:1.75,569,2211
'0:0:1.8,549,2230
'0:0:1.85,444,2246
'0:0:1.9,351,2262
'0:0:1.95,325,2279
'0:0:2.0,357,2295
'0:0:2.05,361,2310
'0:0:2.1,326,2327
'0:0:2.15,298,2347
'0:0:2.2,286,2370
'0:0:2.25,294,2386
'0:0:2.3,302,2398
'0:0:2.35,293,2401
'0:0:2.4,305,2408
'0:0:2.45,473,2416
'0:0:2.5,575,2423
'0:0:2.55,506,2429
'0:0:2.6,403,2433
'0:0:2.65,324,2437
'0:0:2.7,325,2446
'0:0:2.75,356,2455
'0:0:2.8,340,2463
'0:0:2.85,306,2474
'0:0:2.9,289,2488
'0:0:2.95,289,2498
'0:0:3.0,293,2501
'0:0:3.05,289,2496
'0:0:3.1,327,2496
'0:0:3.15,506,2499
'0:0:3.2,570,2495
'0:0:3.25,488,2492
'0:0:3.3,403,2486
'0:0:3.35,339,2483
'0:0:3.4,339,2484
'0:0:3.45,356,2482
'0:0:3.5,332,2476
'0:0:3.55,303,2475
'0:0:3.6,289,2475
'0:0:3.65,291,2468
'0:0:3.7,296,2448
'0:0:3.75,292,2425
'0:0:3.8,385,2403
'0:0:3.85,544,2382
'0:0:3.9,542,2355
'0:0:3.95,454,2329
'0:0:4.0,378,2300
'0:0:4.05,339,2275
'0:0:4.1,352,2251
'0:0:4.15,347,2229
'0:0:4.2,319,2207
'0:0:4.25,293,2189
'0:0:4.3,291,2169
'0:0:4.35,292,2150
'0:0:4.4,294,2127
'0:0:4.45,286,2101
'0:0:4.5,335,2075
'0:0:4.55,522,2056
'0:0:4.6,568,2035
'0:0:4.65,486,2018
'0:0:4.7,405,1999
'0:0:4.75,347,1982
'0:0:4.8,341,1966
'0:0:4.85,345,1949
'0:0:4.9,323,1930
'0:0:4.95,299,1918
'0:0:5.0,284,1907
'0:0:5.05,286,1896
'0:0:5.1,289,1887
'0:0:5.15,292,1879
'0:0:5.2,291,1872
'0:0:5.25,287,1873
'0:0:5.3,286,1872
'0:0:5.35,287,1866
'0:0:5.4,283,1855
'0:0:5.45,372,1845
'0:0:5.5,604,1836
'0:0:5.55,631,1832
'0:0:5.6,526,1833
'0:0:5.65,444,1833
'0:0:5.7,373,1832
'0:0:5.75,356,1833
'0:0:5.8,355,1832
'0:0:5.85,330,1830
'0:0:5.9,300,1826
'0:0:5.95,287,1823
'0:0:6.0,286,1820
'0:0:6.05,292,1819
'0:0:6.1,288,1817
'0:0:6.15,284,1814
'0:0:6.2,284,1812
'0:0:6.25,281,1813
'0:0:6.3,283,1814
'0:0:6.35,287,1816
'0:0:6.4,287,1814
'0:0:6.45,287,1806
'0:0:6.5,310,1797
'0:0:6.55,534,1793
'0:0:6.6,652,1792
'0:0:6.65,561,1793
'0:0:6.7,460,1797
'0:0:6.75,388,1800
'0:0:6.8,354,1805
'0:0:6.85,353,1814
'0:0:6.9,338,1828
'0:0:6.95,306,1845
'0:0:7.0,283,1867
'0:0:7.05,280,1886
'0:0:7.1,285,1905
'0:0:7.15,286,1921
'0:0:7.2,287,1941
'0:0:7.25,284,1961
'0:0:7.3,284,1984
'0:0:7.35,279,2006
'0:0:7.4,281,2028
'0:0:7.45,283,2045
'0:0:7.5,278,2062
'0:0:7.55,365,2081
'0:0:7.6,578,2102
'0:0:7.65,597,2120
'0:0:7.7,488,2140
'0:0:7.75,398,2156
'0:0:7.8,346,2170
'0:0:7.85,350,2185
'0:0:7.9,362,2203
'0:0:7.95,335,2218
'0:0:8.0,302,2234
'0:0:8.05,284,2249
'0:0:8.1,290,2262
'0:0:8.15,292,2274
'0:0:8.2,299,2287
'0:0:8.25,294,2298
'0:0:8.3,292,2307
'0:0:8.35,282,2311
'0:0:8.4,285,2318
'0:0:8.45,448,2330
'0:0:8.5,585,2342
'0:0:8.55,534,2352
'0:0:8.6,429,2360
'0:0:8.65,350,2367
'0:0:8.7,332,2377
'0:0:8.75,362,2387
'0:0:8.8,348,2397
'0:0:8.85,312,2406
'0:0:8.9,289,2416
'0:0:8.95,285,2429
'0:0:9.0,292,2443
'0:0:9.05,300,2448
'0:0:9.1,299,2444
'0:0:9.15,286,2436
'0:0:9.2,333,2435
'0:0:9.25,513,2440
'0:0:9.3,569,2444
'0:0:9.35,481,2444
'0:0:9.4,390,2440
'0:0:9.45,334,2438
'0:0:9.5,345,2439
'0:0:9.55,357,2439
'0:0:9.6,328,2438
'0:0:9.65,296,2434
'0:0:9.7,284,2423
