Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
97577	112	-448	16896	6.832	-27.328	1030.656	-176	
257017	112	-416	16960	6.832	-25.376	1034.560	-192	
416460	128	-432	17024	7.808	-26.352	1038.464	-192	
575903	96	-416	16880	5.856	-25.376	1029.680	-224	
735342	96	-480	16928	5.856	-29.280	1032.608	-224	
894780	80	-480	16976	4.880	-29.280	1035.536	-208	
1054218	96	-464	16928	5.856	-28.304	1032.608	-208	
1213659	112	-480	16896	6.832	-29.280	1030.656	-176	
1373101	112	-416	16960	6.832	-25.376	1034.560	-192	
1532544	96	-416	16928	5.856	-25.376	1032.608	-224	
1691983	48	-416	16928	2.928	-25.376	1032.608	-192	
1851423	96	-464	16928	5.856	-28.304	1032.608	-208	
2010862	128	-400	16880	7.808	-24.400	1029.680	-208	
2170305	96	-384	16896	5.856	-23.424	1030.656	-208	
2329743	112	-448	16912	6.832	-27.328	1031.632	-208	
2489191	96	-464	16928	5.856	-28.304	1032.608	-208	
2648630	128	-416	16928	7.808	-25.376	1032.608	-224	
2808063	96	-448	16960	5.856	-27.328	1034.560	-208	
2967498	144	-416	16912	8.784	-25.376	1031.632	-208	
3126940	64	-416	16912	3.904	-25.376	1031.632	-208	
3286381	80	-400	16928	4.880	-24.400	1032.608	-208	
3445820	112	-464	16944	6.832	-28.304	1033.584	-208	
3605253	96	-448	16928	5.856	-27.328	1032.608	-208	
3764688	112	-416	16928	6.832	-25.376	1032.608	-208	
3924117	96	-432	16912	5.856	-26.352	1031.632	-208	
4083552	112	-448	16928	6.832	-27.328	1032.608	-208	
4242982	80	-432	16928	4.880	-26.352	1032.608	-224	
4402408	80	-400	16896	4.880	-24.400	1030.656	-192	
4561838	80	-400	16896	4.880	-24.400	1030.656	-192	
4721267	64	-416	16928	3.904	-25.376	1032.608	-208	
4880693	80	-464	16896	4.880	-28.304	1030.656	-208	
5040124	64	-464	16880	3.904	-28.304	1029.680	-208	
5199555	48	-448	16912	2.928	-27.328	1031.632	-208	
5358993	80	-400	16928	4.880	-24.400	1032.608	-192	
5518421	80	-432	16880	4.880	-26.352	1029.680	-192	
5677854	128	-416	16912	7.808	-25.376	1031.632	-192	
5837291	128	-416	16896	7.808	-25.376	1030.656	-240	
5996731	128	-448	16928	7.808	-27.328	1032.608	-176	
6156160	96	-400	16928	5.856	-24.400	1032.608	-224	
6315596	112	-464	16880	6.832	-28.304	1029.680	-176	
6475030	160	-416	16880	9.760	-25.376	1029.680	-208	
6634466	128	-400	16944	7.808	-24.400	1033.584	-208	
6793900	160	-432	16928	9.760	-26.352	1032.608	-192	
6953338	112	-400	16944	6.832	-24.400	1033.584	-192	
7112775	112	-432	16880	6.832	-26.352	1029.680	-240	
7272207	48	-448	16896	2.928	-27.328	1030.656	-176	
7431637	64	-464	16928	3.904	-28.304	1032.608	-208	
7591064	80	-384	16928	4.880	-23.424	1032.608	-208	
7750498	128	-400	16976	7.808	-24.400	1035.536	-192	
7909937	64	-432	16912	3.904	-26.352	1031.632	-192	
8069374	80	-448	16928	4.880	-27.328	1032.608	-224	
8228808	128	-416	16928	7.808	-25.376	1032.608	-208	
8388247	112	-400	16944	6.832	-24.400	1033.584	-208	
8547686	112	-416	16960	6.832	-25.376	1034.560	-192	
8707125	96	-432	16928	5.856	-26.352	1032.608	-224	
8866559	128	-416	16992	7.808	-25.376	1036.512	-176	
9025990	96	-416	16928	5.856	-25.376	1032.608	-192	
9185419	64	-464	16944	3.904	-28.304	1033.584	-208	
9344850	96	-448	16912	5.856	-27.328	1031.632	-208	
9504279	112	-448	16928	6.832	-27.328	1032.608	-256	
9663705	96	-432	16928	5.856	-26.352	1032.608	-192	
9823133	64	-384	16928	3.904	-23.424	1032.608	-176	
9982562	112	-400	16944	6.832	-24.400	1033.584	-192	
10141992	80	-448	16928	4.880	-27.328	1032.608	-208	
10301426	128	-432	16992	7.808	-26.352	1036.512	-240	
10460858	112	-416	16896	6.832	-25.376	1030.656	-208	
10620295	128	-480	16896	7.808	-29.280	1030.656	-224	
10779741	128	-464	16944	7.808	-28.304	1033.584	-240	
10939176	80	-448	16928	4.880	-27.328	1032.608	-208	
11098598	64	-480	16944	3.904	-29.280	1033.584	-208	
11258029	112	-432	16944	6.832	-26.352	1033.584	-240	
11417466	128	-448	16896	7.808	-27.328	1030.656	-176	
11576908	96	-384	16928	5.856	-23.424	1032.608	-208	
11736344	96	-384	16928	5.856	-23.424	1032.608	-240	
11895781	96	-432	16880	5.856	-26.352	1029.680	-192	
12055221	48	-432	16896	2.928	-26.352	1030.656	-176	
12214654	96	-432	16960	5.856	-26.352	1034.560	-192	
12374090	112	-416	16896	6.832	-25.376	1030.656	-176	
12533520	112	-448	16944	6.832	-27.328	1033.584	-192	
12692943	112	-464	16928	6.832	-28.304	1032.608	-176	
12852368	112	-432	16928	6.832	-26.352	1032.608	-224	
13011800	96	-432	16928	5.856	-26.352	1032.608	-224	
13171233	80	-448	16944	4.880	-27.328	1033.584	-176	
13330668	112	-448	16928	6.832	-27.328	1032.608	-192	
13490101	112	-464	16928	6.832	-28.304	1032.608	-160	
13649527	80	-416	16960	4.880	-25.376	1034.560	-192	
13808964	96	-432	16896	5.856	-26.352	1030.656	-192	
13968401	80	-448	16928	4.880	-27.328	1032.608	-176	
14127831	48	-416	16928	2.928	-25.376	1032.608	-224	
14287265	112	-432	16880	6.832	-26.352	1029.680	-192	
14446699	80	-432	16912	4.880	-26.352	1031.632	-208	
14606124	112	-432	16912	6.832	-26.352	1031.632	-192	
