Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
3353	400	144	17056	24.400	8.784	1040.416	560	
8340	384	160	16960	23.424	9.760	1034.560	3312	
13325	416	208	16992	25.376	12.688	1036.512	1824	
18309	432	192	17024	26.352	11.712	1038.464	480	
23294	448	176	17024	27.328	10.736	1038.464	1696	
28279	416	224	16992	25.376	13.664	1036.512	1856	
33264	416	224	16944	25.376	13.664	1033.584	1264	
38249	400	192	16960	24.400	11.712	1034.560	464	
43234	448	128	16960	27.328	7.808	1034.560	2608	
48219	464	192	16928	28.304	11.712	1032.608	1600	
53206	432	144	16992	26.352	8.784	1036.512	656	
58189	384	192	17088	23.424	11.712	1042.368	3600	
63175	368	240	17008	22.448	14.640	1037.488	2000	
68157	432	208	16944	26.352	12.688	1033.584	496	
73142	528	112	17008	32.208	6.832	1037.488	1728	
78126	272	16	16800	16.592	0.976	1024.800	2224	
83110	304	144	17184	18.544	8.784	1048.224	1472	
88096	448	80	16832	27.328	4.880	1026.752	544	
93082	688	0	17152	41.968	0.000	1046.272	3168	
98066	64	656	16528	3.904	40.016	1008.208	1888	
103052	576	1008	18080	35.136	61.488	1102.880	720	
108036	720	384	16512	43.920	23.424	1007.232	4304	
113020	304	48	16672	18.544	2.928	1016.992	2352	
118005	128	-416	17408	7.808	-25.376	1061.888	448	
122989	432	-304	16848	26.352	-18.544	1027.728	1696	
127974	720	544	16912	43.920	33.184	1031.632	2384	
132960	464	736	17008	28.304	44.896	1037.488	1536	
137944	256	672	17216	15.616	40.992	1050.176	544	
142929	336	256	16864	20.496	15.616	1028.704	3424	
147913	512	-256	17120	31.232	-15.616	1044.320	2016	
152899	464	-144	16992	28.304	-8.784	1036.512	752	
157884	384	432	16960	23.424	26.352	1034.560	4208	
162869	352	688	17072	21.472	41.968	1041.392	2320	
167855	512	288	17024	31.232	17.568	1038.464	368	
172840	480	-48	16992	29.280	-2.928	1036.512	1408	
177825	384	-80	16960	23.424	-4.880	1034.560	2416	
182809	288	160	17024	17.568	9.760	1038.464	1504	
187794	432	192	17088	26.352	11.712	1042.368	544	
192779	528	272	16848	32.208	16.592	1027.728	3728	
