,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,366,693
'0:0:0.05,354,685
'0:0:0.1,368,677
'0:0:0.15,368,671
'0:0:0.2,367,667
'0:0:0.25,382,665
'0:0:0.3,428,661
'0:0:0.35,435,653
'0:0:0.4,410,647
'0:0:0.45,399,643
'0:0:0.5,400,642
'0:0:0.55,406,643
'0:0:0.6,429,642
'0:0:0.65,403,640
'0:0:0.7,364,636
'0:0:0.75,355,634
'0:0:0.8,370,635
'0:0:0.85,361,637
'0:0:0.9,359,639
'0:0:0.95,359,643
'0:0:1.0,383,645
'0:0:1.05,415,645
'0:0:1.1,422,644
'0:0:1.15,403,644
'0:0:1.2,396,643
'0:0:1.25,381,640
'0:0:1.3,362,638
'0:0:1.35,337,636
'0:0:1.4,338,634
'0:0:1.45,356,634
'0:0:1.5,360,635
'0:0:1.55,355,632
'0:0:1.6,348,630
'0:0:1.65,348,632
'0:0:1.7,345,636
'0:0:1.75,379,639
'0:0:1.8,400,639
'0:0:1.85,391,638
'0:0:1.9,409,638
'0:0:1.95,430,639
'0:0:2.0,398,642
'0:0:2.05,367,647
'0:0:2.1,357,650
'0:0:2.15,349,651
'0:0:2.2,343,653
'0:0:2.25,345,658
'0:0:2.3,352,666
'0:0:2.35,350,679
'0:0:2.4,347,689
'0:0:2.45,353,697
'0:0:2.5,385,700
'0:0:2.55,384,706
'0:0:2.6,371,713
'0:0:2.65,364,724
'0:0:2.7,359,735
'0:0:2.75,356,745
'0:0:2.8,351,751
'0:0:2.85,347,756
'0:0:2.9,340,762
'0:0:2.95,343,771
'0:0:3.0,357,782
'0:0:3.05,365,792
'0:0:3.1,356,803
'0:0:3.15,369,818
'0:0:3.2,409,829
'0:0:3.25,405,838
'0:0:3.3,389,847
'0:0:3.35,412,858
'0:0:3.4,392,865
'0:0:3.45,373,871
'0:0:3.5,358,880
'0:0:3.55,351,895
'0:0:3.6,358,911
'0:0:3.65,357,928
'0:0:3.7,352,946
'0:0:3.75,350,968
'0:0:3.8,353,988
'0:0:3.85,385,1009
'0:0:3.9,408,1030
'0:0:3.95,399,1055
'0:0:4.0,418,1076
'0:0:4.05,399,1101
'0:0:4.1,360,1123
'0:0:4.15,353,1148
'0:0:4.2,375,1173
'0:0:4.25,374,1199
'0:0:4.3,368,1223
'0:0:4.35,355,1250
'0:0:4.4,352,1279
'0:0:4.45,357,1311
'0:0:4.5,390,1335
'0:0:4.55,416,1354
'0:0:4.6,397,1365
'0:0:4.65,377,1375
'0:0:4.7,364,1389
'0:0:4.75,364,1407
'0:0:4.8,380,1413
'0:0:4.85,376,1403
'0:0:4.9,369,1379
'0:0:4.95,355,1339
'0:0:5.0,348,1302
'0:0:5.05,349,1275
'0:0:5.1,360,1266
'0:0:5.15,392,1256
'0:0:5.2,442,1229
'0:0:5.25,416,1188
'0:0:5.3,397,1150
'0:0:5.35,376,1112
'0:0:5.4,368,1080
'0:0:5.45,358,1046
'0:0:5.5,347,1019
'0:0:5.55,353,994
'0:0:5.6,354,973
'0:0:5.65,344,952
'0:0:5.7,336,938
'0:0:5.75,339,925
'0:0:5.8,352,910
'0:0:5.85,385,896
'0:0:5.9,376,891
'0:0:5.95,356,885
'0:0:6.0,352,874
'0:0:6.05,351,857
'0:0:6.1,362,841
'0:0:6.15,360,824
'0:0:6.2,352,809
'0:0:6.25,350,796
'0:0:6.3,346,784
'0:0:6.35,341,771
'0:0:6.4,341,760
'0:0:6.45,342,752
'0:0:6.5,361,745
'0:0:6.55,387,736
'0:0:6.6,376,728
'0:0:6.65,361,721
'0:0:6.7,351,716
'0:0:6.75,326,712
'0:0:6.8,332,708
'0:0:6.85,356,705
'0:0:6.9,347,700
'0:0:6.95,343,696
'0:0:7.0,345,693
'0:0:7.05,348,690
'0:0:7.1,341,689
'0:0:7.15,350,690
'0:0:7.2,356,691
'0:0:7.25,382,691
'0:0:7.3,391,689
'0:0:7.35,373,688
'0:0:7.4,361,688
'0:0:7.45,344,687
'0:0:7.5,346,684
'0:0:7.55,343,682
'0:0:7.6,350,680
'0:0:7.65,350,676
'0:0:7.7,347,675
'0:0:7.75,356,673
'0:0:7.8,355,672
'0:0:7.85,355,671
'0:0:7.9,342,672
'0:0:7.95,352,674
'0:0:8.0,397,675
'0:0:8.05,404,673
'0:0:8.1,373,672
'0:0:8.15,361,670
'0:0:8.2,360,670
'0:0:8.25,358,670
'0:0:8.3,355,667
'0:0:8.35,345,661
'0:0:8.4,350,655
'0:0:8.45,341,652
'0:0:8.5,333,652
'0:0:8.55,334,655
'0:0:8.6,335,658
'0:0:8.65,344,662
'0:0:8.7,360,668
'0:0:8.75,383,674
'0:0:8.8,400,673
'0:0:8.85,382,670
'0:0:8.9,372,670
'0:0:8.95,363,672
'0:0:9.0,359,673
'0:0:9.05,350,673
'0:0:9.1,345,678
'0:0:9.15,345,682
'0:0:9.2,343,684
'0:0:9.25,330,688
'0:0:9.3,319,691
'0:0:9.35,330,694
'0:0:9.4,334,697
'0:0:9.45,335,704
'0:0:9.5,349,711
'0:0:9.55,383,719
'0:0:9.6,389,727
'0:0:9.65,367,735
'0:0:9.7,351,742
'0:0:9.75,347,750
'0:0:9.8,348,760
'0:0:9.85,338,775
'0:0:9.9,338,791
'0:0:9.95,344,807
'0:0:10.0,349,820
'0:0:10.05,344,831
'0:0:10.1,335,842
'0:0:10.15,329,854
'0:0:10.2,315,865
'0:0:10.25,322,878
'0:0:10.3,360,889
'0:0:10.35,370,899
'0:0:10.4,360,912
