,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,679,711
'0:0:0.05,573,710
'0:0:0.1,472,714
'0:0:0.15,421,718
'0:0:0.2,388,722
'0:0:0.25,433,717
'0:0:0.3,450,700
'0:0:0.35,406,688
'0:0:0.4,384,685
'0:0:0.45,360,687
'0:0:0.5,335,693
'0:0:0.55,337,702
'0:0:0.6,342,712
'0:0:0.65,336,723
'0:0:0.7,332,736
'0:0:0.75,341,752
'0:0:0.8,342,767
'0:0:0.85,350,779
'0:0:0.9,402,791
'0:0:0.95,465,801
'0:0:1.0,435,815
'0:0:1.05,404,829
'0:0:1.1,382,845
'0:0:1.15,357,860
'0:0:1.2,354,878
'0:0:1.25,359,895
'0:0:1.3,350,912
'0:0:1.35,342,929
'0:0:1.4,340,950
'0:0:1.45,339,970
'0:0:1.5,339,995
'0:0:1.55,378,1018
'0:0:1.6,444,1038
'0:0:1.65,427,1052
'0:0:1.7,389,1064
'0:0:1.75,365,1074
'0:0:1.8,345,1087
'0:0:1.85,339,1100
'0:0:1.9,344,1112
'0:0:1.95,336,1121
'0:0:2.0,330,1128
'0:0:2.05,331,1136
'0:0:2.1,335,1146
'0:0:2.15,334,1159
'0:0:2.2,358,1177
'0:0:2.25,425,1190
'0:0:2.3,419,1196
'0:0:2.35,384,1200
'0:0:2.4,370,1201
'0:0:2.45,353,1204
'0:0:2.5,363,1209
'0:0:2.55,368,1211
'0:0:2.6,355,1214
'0:0:2.65,347,1219
'0:0:2.7,341,1227
'0:0:2.75,336,1237
'0:0:2.8,332,1244
'0:0:2.85,348,1243
'0:0:2.9,428,1233
'0:0:2.95,442,1219
'0:0:3.0,404,1200
'0:0:3.05,380,1184
'0:0:3.1,363,1167
'0:0:3.15,358,1151
'0:0:3.2,358,1129
'0:0:3.25,345,1099
'0:0:3.3,334,1060
'0:0:3.35,340,1022
'0:0:3.4,346,983
'0:0:3.45,350,952
'0:0:3.5,352,925
'0:0:3.55,407,906
'0:0:3.6,439,889
'0:0:3.65,411,871
'0:0:3.7,379,849
'0:0:3.75,357,833
'0:0:3.8,353,818
'0:0:3.85,356,803
'0:0:3.9,355,788
'0:0:3.95,376,777
'0:0:4.0,360,768
'0:0:4.05,348,757
'0:0:4.1,343,746
'0:0:4.15,345,735
'0:0:4.2,360,722
'0:0:4.25,434,710
'0:0:4.3,429,700
'0:0:4.35,381,693
'0:0:4.4,362,687
'0:0:4.45,362,683
'0:0:4.5,366,679
'0:0:4.55,370,677
'0:0:4.6,355,675
'0:0:4.65,341,671
'0:0:4.7,332,670
'0:0:4.75,330,667
'0:0:4.8,340,665
'0:0:4.85,354,668
'0:0:4.9,360,680
'0:0:4.95,423,691
'0:0:5.0,452,692
'0:0:5.05,405,687
'0:0:5.1,361,679
'0:0:5.15,352,671
'0:0:5.2,355,667
'0:0:5.25,362,668
'0:0:5.3,352,672
'0:0:5.35,339,672
'0:0:5.4,334,669
'0:0:5.45,335,666
'0:0:5.5,341,662
'0:0:5.55,341,659
'0:0:5.6,346,659
'0:0:5.65,392,660
'0:0:5.7,446,658
'0:0:5.75,415,657
'0:0:5.8,375,655
'0:0:5.85,359,653
'0:0:5.9,350,651
'0:0:5.95,349,650
'0:0:6.0,347,649
'0:0:6.05,340,647
'0:0:6.1,345,645
'0:0:6.15,343,644
'0:0:6.2,344,644
'0:0:6.25,348,644
'0:0:6.3,347,646
'0:0:6.35,369,649
'0:0:6.4,427,650
'0:0:6.45,418,646
'0:0:6.5,382,637
'0:0:6.55,363,629
'0:0:6.6,359,626
'0:0:6.65,353,626
'0:0:6.7,348,630
'0:0:6.75,345,632
'0:0:6.8,336,635
'0:0:6.85,345,637
'0:0:6.9,357,641
'0:0:6.95,355,644
'0:0:7.0,351,647
'0:0:7.05,396,650
'0:0:7.1,438,651
'0:0:7.15,412,652
'0:0:7.2,387,657
'0:0:7.25,375,667
'0:0:7.3,373,677
'0:0:7.35,376,686
'0:0:7.4,372,697
'0:0:7.45,348,708
'0:0:7.5,333,717
'0:0:7.55,340,724
'0:0:7.6,342,733
'0:0:7.65,345,741
'0:0:7.7,376,748
'0:0:7.75,431,753
'0:0:7.8,420,758
'0:0:7.85,383,761
'0:0:7.9,368,765
'0:0:7.95,358,772
'0:0:8.0,357,779
'0:0:8.05,365,788
'0:0:8.1,356,797
'0:0:8.15,345,806
'0:0:8.2,347,816
'0:0:8.25,359,828
'0:0:8.3,359,843
'0:0:8.35,369,857
'0:0:8.4,425,873
'0:0:8.45,426,887
'0:0:8.5,401,903
'0:0:8.55,384,918
'0:0:8.6,359,934
'0:0:8.65,371,949
'0:0:8.7,378,965
'0:0:8.75,364,981
'0:0:8.8,350,997
'0:0:8.85,353,1012
'0:0:8.9,354,1028
'0:0:8.95,349,1046
'0:0:9.0,377,1063
'0:0:9.05,430,1075
'0:0:9.1,426,1089
'0:0:9.15,390,1102
'0:0:9.2,369,1115
'0:0:9.25,367,1130
'0:0:9.3,373,1148
'0:0:9.35,376,1164
'0:0:9.4,371,1177
'0:0:9.45,360,1184
'0:0:9.5,359,1191
'0:0:9.55,358,1201
'0:0:9.6,357,1213
'0:0:9.65,396,1225
'0:0:9.7,431,1242
'0:0:9.75,410,1259
'0:0:9.8,388,1267
'0:0:9.85,368,1266
'0:0:9.9,364,1264
'0:0:9.95,369,1264
'0:0:10.0,362,1266
'0:0:10.05,352,1268
'0:0:10.1,358,1263
'0:0:10.15,365,1253
'0:0:10.2,358,1241
'0:0:10.25,360,1228
