,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,738,756
'0:0:0.05,599,748
'0:0:0.1,513,743
'0:0:0.15,478,739
'0:0:0.2,427,737
'0:0:0.25,406,733
'0:0:0.3,416,727
'0:0:0.35,403,723
'0:0:0.4,378,720
'0:0:0.45,363,718
'0:0:0.5,358,718
'0:0:0.55,358,721
'0:0:0.6,384,725
'0:0:0.65,474,725
'0:0:0.7,471,722
'0:0:0.75,423,720
'0:0:0.8,400,717
'0:0:0.85,368,713
'0:0:0.9,346,707
'0:0:0.95,355,699
'0:0:1.0,359,690
'0:0:1.05,355,681
'0:0:1.1,346,674
'0:0:1.15,349,670
'0:0:1.2,351,669
'0:0:1.25,383,671
'0:0:1.3,464,671
'0:0:1.35,501,668
'0:0:1.4,441,666
'0:0:1.45,400,665
'0:0:1.5,378,666
'0:0:1.55,355,669
'0:0:1.6,339,673
'0:0:1.65,317,673
'0:0:1.7,314,671
'0:0:1.75,320,670
'0:0:1.8,343,670
'0:0:1.85,352,673
'0:0:1.9,346,675
'0:0:1.95,350,679
'0:0:2.0,417,681
'0:0:2.05,439,679
'0:0:2.1,399,677
'0:0:2.15,379,675
'0:0:2.2,376,673
'0:0:2.25,372,672
'0:0:2.3,377,671
'0:0:2.35,365,671
'0:0:2.4,355,671
'0:0:2.45,334,671
'0:0:2.5,297,672
'0:0:2.55,286,678
'0:0:2.6,316,682
'0:0:2.65,308,687
'0:0:2.7,371,689
'0:0:2.75,408,692
'0:0:2.8,388,694
'0:0:2.85,370,693
'0:0:2.9,346,694
'0:0:2.95,351,693
'0:0:3.0,363,690
'0:0:3.05,360,691
'0:0:3.1,369,694
'0:0:3.15,370,696
'0:0:3.2,371,699
'0:0:3.25,367,703
'0:0:3.3,360,709
'0:0:3.35,396,718
'0:0:3.4,461,725
'0:0:3.45,455,735
'0:0:3.5,411,744
'0:0:3.55,388,754
'0:0:3.6,362,765
'0:0:3.65,359,776
'0:0:3.7,357,785
'0:0:3.75,344,799
'0:0:3.8,358,814
'0:0:3.85,354,838
'0:0:3.9,345,865
'0:0:3.95,348,894
'0:0:4.0,376,920
'0:0:4.05,453,945
'0:0:4.1,439,968
'0:0:4.15,383,993
'0:0:4.2,360,1016
'0:0:4.25,362,1042
'0:0:4.3,375,1068
'0:0:4.35,384,1096
'0:0:4.4,374,1119
'0:0:4.45,362,1142
'0:0:4.5,345,1165
'0:0:4.55,348,1192
'0:0:4.6,368,1222
'0:0:4.65,424,1256
'0:0:4.7,480,1279
'0:0:4.75,434,1295
'0:0:4.8,383,1305
'0:0:4.85,364,1312
'0:0:4.9,368,1317
'0:0:4.95,395,1322
'0:0:5.0,412,1325
'0:0:5.05,397,1330
'0:0:5.1,378,1339
'0:0:5.15,360,1342
'0:0:5.2,370,1335
'0:0:5.25,382,1338
'0:0:5.3,419,1361
'0:0:5.35,442,1392
'0:0:5.4,399,1416
'0:0:5.45,390,1427
'0:0:5.5,387,1430
'0:0:5.55,386,1433
'0:0:5.6,375,1434
'0:0:5.65,314,1433
'0:0:5.7,199,1430
'0:0:5.75,159,1415
'0:0:5.8,210,1390
'0:0:5.85,279,1373
'0:0:5.9,357,1368
'0:0:5.95,437,1351
'0:0:6.0,420,1323
'0:0:6.05,384,1292
'0:0:6.1,373,1268
'0:0:6.15,366,1253
'0:0:6.2,368,1247
'0:0:6.25,358,1233
'0:0:6.3,334,1203
'0:0:6.35,341,1164
'0:0:6.4,359,1128
'0:0:6.45,359,1091
'0:0:6.5,355,1063
'0:0:6.55,381,1039
'0:0:6.6,415,1013
'0:0:6.65,399,986
'0:0:6.7,384,963
'0:0:6.75,365,945
'0:0:6.8,365,927
'0:0:6.85,370,907
'0:0:6.9,351,890
'0:0:6.95,333,873
'0:0:7.0,333,858
'0:0:7.05,340,841
'0:0:7.1,345,825
'0:0:7.15,344,810
'0:0:7.2,351,800
'0:0:7.25,408,795
'0:0:7.3,413,797
'0:0:7.35,380,795
'0:0:7.4,361,792
'0:0:7.45,353,790
'0:0:7.5,367,785
'0:0:7.55,365,777
'0:0:7.6,357,767
'0:0:7.65,350,758
'0:0:7.7,350,753
'0:0:7.75,338,750
'0:0:7.8,334,747
'0:0:7.85,337,745
'0:0:7.9,343,745
'0:0:7.95,401,743
'0:0:8.0,414,742
'0:0:8.05,376,745
'0:0:8.1,348,744
'0:0:8.15,341,739
'0:0:8.2,351,732
'0:0:8.25,363,727
'0:0:8.3,376,723
'0:0:8.35,365,714
'0:0:8.4,338,703
'0:0:8.45,314,694
'0:0:8.5,301,686
'0:0:8.55,309,676
'0:0:8.6,323,669
'0:0:8.65,369,664
'0:0:8.7,428,660
'0:0:8.75,417,658
'0:0:8.8,379,658
'0:0:8.85,356,657
'0:0:8.9,349,655
'0:0:8.95,348,652
'0:0:9.0,343,651
'0:0:9.05,339,649
'0:0:9.1,339,647
'0:0:9.15,331,647
'0:0:9.2,341,649
'0:0:9.25,351,651
'0:0:9.3,356,651
'0:0:9.35,364,654
'0:0:9.4,412,656
'0:0:9.45,437,654
'0:0:9.5,408,653
'0:0:9.55,382,652
'0:0:9.6,366,652
'0:0:9.65,358,652
'0:0:9.7,361,651
'0:0:9.75,360,649
'0:0:9.8,347,648
'0:0:9.85,348,648
'0:0:9.9,356,650
'0:0:9.95,344,656
'0:0:10.0,335,664
'0:0:10.05,342,675
'0:0:10.1,366,685
'0:0:10.15,422,690
'0:0:10.2,428,695
'0:0:10.25,390,702
'0:0:10.3,366,711
'0:0:10.35,356,725
