,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,591,764
'0:0:0.05,484,760
'0:0:0.1,440,760
'0:0:0.15,372,760
'0:0:0.2,331,755
'0:0:0.25,332,748
'0:0:0.3,334,745
'0:0:0.35,342,743
'0:0:0.4,362,739
'0:0:0.45,387,739
'0:0:0.5,379,743
'0:0:0.55,356,747
'0:0:0.6,375,747
'0:0:0.65,420,741
'0:0:0.7,401,734
'0:0:0.75,380,727
'0:0:0.8,368,722
'0:0:0.85,355,718
'0:0:0.9,359,716
'0:0:0.95,340,714
'0:0:1.0,323,711
'0:0:1.05,328,706
'0:0:1.1,337,704
'0:0:1.15,344,702
'0:0:1.2,344,701
'0:0:1.25,358,703
'0:0:1.3,414,703
'0:0:1.35,435,699
'0:0:1.4,437,697
'0:0:1.45,437,695
'0:0:1.5,396,692
'0:0:1.55,366,691
'0:0:1.6,366,691
'0:0:1.65,356,690
'0:0:1.7,357,689
'0:0:1.75,358,689
'0:0:1.8,380,688
'0:0:1.85,386,687
'0:0:1.9,371,687
'0:0:1.95,357,688
'0:0:2.0,418,686
'0:0:2.05,434,683
'0:0:2.1,398,681
'0:0:2.15,362,678
'0:0:2.2,338,676
'0:0:2.25,347,676
'0:0:2.3,352,676
'0:0:2.35,341,676
'0:0:2.4,332,676
'0:0:2.45,334,676
'0:0:2.5,333,676
'0:0:2.55,326,677
'0:0:2.6,327,679
'0:0:2.65,371,681
'0:0:2.7,412,680
'0:0:2.75,393,675
'0:0:2.8,376,672
'0:0:2.85,362,673
'0:0:2.9,364,675
'0:0:2.95,367,676
'0:0:3.0,359,678
'0:0:3.05,350,684
'0:0:3.1,340,687
'0:0:3.15,335,691
'0:0:3.2,330,697
'0:0:3.25,336,703
'0:0:3.3,352,710
'0:0:3.35,416,720
'0:0:3.4,441,730
'0:0:3.45,405,740
'0:0:3.5,378,749
'0:0:3.55,365,762
'0:0:3.6,368,778
'0:0:3.65,356,798
'0:0:3.7,341,819
'0:0:3.75,339,837
'0:0:3.8,339,852
'0:0:3.85,339,872
'0:0:3.9,338,893
'0:0:3.95,342,919
'0:0:4.0,396,950
'0:0:4.05,429,982
'0:0:4.1,401,1006
'0:0:4.15,370,1028
'0:0:4.2,358,1047
'0:0:4.25,368,1071
'0:0:4.3,368,1092
'0:0:4.35,348,1117
'0:0:4.4,349,1141
'0:0:4.45,343,1162
'0:0:4.5,340,1178
'0:0:4.55,339,1198
'0:0:4.6,356,1219
'0:0:4.65,405,1243
'0:0:4.7,410,1264
'0:0:4.75,367,1286
'0:0:4.8,361,1304
'0:0:4.85,370,1319
'0:0:4.9,375,1330
'0:0:4.95,372,1342
'0:0:5.0,355,1356
'0:0:5.05,317,1375
'0:0:5.1,300,1392
'0:0:5.15,314,1409
'0:0:5.2,326,1434
'0:0:5.25,380,1468
'0:0:5.3,440,1481
'0:0:5.35,421,1471
'0:0:5.4,394,1455
'0:0:5.45,385,1439
'0:0:5.5,379,1423
'0:0:5.55,384,1394
'0:0:5.6,369,1361
'0:0:5.65,358,1328
'0:0:5.7,356,1294
'0:0:5.75,344,1249
'0:0:5.8,344,1208
'0:0:5.85,366,1167
'0:0:5.9,428,1122
'0:0:5.95,414,1071
'0:0:6.0,375,1029
'0:0:6.05,370,996
'0:0:6.1,366,969
'0:0:6.15,360,939
'0:0:6.2,358,914
'0:0:6.25,351,891
'0:0:6.3,338,873
'0:0:6.35,332,855
'0:0:6.4,335,840
'0:0:6.45,344,826
'0:0:6.5,364,812
'0:0:6.55,425,795
'0:0:6.6,409,783
'0:0:6.65,383,772
'0:0:6.7,368,764
'0:0:6.75,368,756
'0:0:6.8,367,746
'0:0:6.85,356,736
'0:0:6.9,340,729
'0:0:6.95,341,723
'0:0:7.0,340,714
'0:0:7.05,333,708
'0:0:7.1,340,706
'0:0:7.15,349,704
'0:0:7.2,411,700
'0:0:7.25,423,695
'0:0:7.3,382,692
'0:0:7.35,375,692
'0:0:7.4,348,690
'0:0:7.45,350,688
'0:0:7.5,355,688
'0:0:7.55,345,687
'0:0:7.6,340,686
'0:0:7.65,327,682
'0:0:7.7,323,677
'0:0:7.75,328,674
'0:0:7.8,332,674
'0:0:7.85,356,672
'0:0:7.9,430,666
'0:0:7.95,433,660
'0:0:8.0,400,657
'0:0:8.05,385,654
'0:0:8.1,366,652
'0:0:8.15,366,651
'0:0:8.2,366,648
'0:0:8.25,362,646
'0:0:8.3,343,644
'0:0:8.35,344,642
'0:0:8.4,348,640
'0:0:8.45,346,639
'0:0:8.5,342,639
'0:0:8.55,365,640
'0:0:8.6,443,638
'0:0:8.65,448,634
'0:0:8.7,410,633
'0:0:8.75,382,632
'0:0:8.8,358,631
'0:0:8.85,363,629
'0:0:8.9,364,628
'0:0:8.95,349,629
'0:0:9.0,336,628
'0:0:9.05,329,629
'0:0:9.1,333,632
'0:0:9.15,333,637
'0:0:9.2,344,645
'0:0:9.25,344,657
'0:0:9.3,400,668
'0:0:9.35,427,678
'0:0:9.4,400,687
'0:0:9.45,371,698
'0:0:9.5,354,707
'0:0:9.55,345,712
'0:0:9.6,355,716
'0:0:9.65,356,720
'0:0:9.7,347,725
'0:0:9.75,350,733
'0:0:9.8,352,741
'0:0:9.85,352,754
'0:0:9.9,356,767
'0:0:9.95,343,781
'0:0:10.0,342,789
'0:0:10.05,401,791
'0:0:10.1,427,796
'0:0:10.15,384,807
'0:0:10.2,349,822
'0:0:10.25,355,838
'0:0:10.3,364,854
'0:0:10.35,347,872
'0:0:10.4,310,888
