,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,415,537
'0:0:0.05,386,535
'0:0:0.1,374,524
'0:0:0.15,356,510
'0:0:0.2,355,500
'0:0:0.25,355,489
'0:0:0.3,351,480
'0:0:0.35,342,470
'0:0:0.4,341,463
'0:0:0.45,341,455
'0:0:0.5,349,449
'0:0:0.55,404,447
'0:0:0.6,427,444
'0:0:0.65,394,441
'0:0:0.7,373,436
'0:0:0.75,353,431
'0:0:0.8,339,428
'0:0:0.85,343,423
'0:0:0.9,351,418
'0:0:0.95,352,414
'0:0:1.0,351,412
'0:0:1.05,348,410
'0:0:1.1,342,411
'0:0:1.15,337,414
'0:0:1.2,364,413
'0:0:1.25,427,409
'0:0:1.3,416,405
'0:0:1.35,385,402
'0:0:1.4,369,400
'0:0:1.45,356,397
'0:0:1.5,353,395
'0:0:1.55,358,393
'0:0:1.6,355,390
'0:0:1.65,352,388
'0:0:1.7,350,388
'0:0:1.75,352,389
'0:0:1.8,351,390
'0:0:1.85,357,393
'0:0:1.9,404,394
'0:0:1.95,426,394
'0:0:2.0,399,394
'0:0:2.05,376,396
'0:0:2.1,365,398
'0:0:2.15,357,400
'0:0:2.2,357,401
'0:0:2.25,361,403
'0:0:2.3,356,406
'0:0:2.35,353,412
'0:0:2.4,350,421
'0:0:2.45,348,430
'0:0:2.5,347,435
'0:0:2.55,357,441
'0:0:2.6,406,447
'0:0:2.65,416,456
'0:0:2.7,384,470
'0:0:2.75,366,486
'0:0:2.8,362,497
'0:0:2.85,358,505
'0:0:2.9,363,513
'0:0:2.95,359,525
'0:0:3.0,351,537
'0:0:3.05,347,553
'0:0:3.1,342,577
'0:0:3.15,343,606
'0:0:3.2,347,626
'0:0:3.25,361,642
'0:0:3.3,416,656
'0:0:3.35,415,672
'0:0:3.4,383,686
'0:0:3.45,360,700
'0:0:3.5,351,713
'0:0:3.55,352,729
'0:0:3.6,352,747
'0:0:3.65,351,772
'0:0:3.7,350,795
'0:0:3.75,345,816
'0:0:3.8,342,835
'0:0:3.85,339,856
'0:0:3.9,350,873
'0:0:3.95,403,889
'0:0:4.0,424,904
'0:0:4.05,393,921
'0:0:4.1,370,937
'0:0:4.15,357,955
'0:0:4.2,360,971
'0:0:4.25,364,987
'0:0:4.3,358,999
'0:0:4.35,350,1012
'0:0:4.4,350,1028
'0:0:4.45,350,1048
'0:0:4.5,349,1065
'0:0:4.55,361,1078
'0:0:4.6,414,1085
'0:0:4.65,421,1089
'0:0:4.7,390,1093
'0:0:4.75,365,1100
'0:0:4.8,353,1106
'0:0:4.85,366,1113
'0:0:4.9,366,1122
'0:0:4.95,355,1134
'0:0:5.0,350,1150
'0:0:5.05,345,1179
'0:0:5.1,345,1191
'0:0:5.15,348,1193
'0:0:5.2,378,1211
'0:0:5.25,422,1229
'0:0:5.3,409,1234
'0:0:5.35,378,1234
'0:0:5.4,357,1236
'0:0:5.45,355,1242
'0:0:5.5,363,1249
'0:0:5.55,360,1252
'0:0:5.6,349,1235
'0:0:5.65,345,1191
'0:0:5.7,345,1151
'0:0:5.75,347,1115
'0:0:5.8,357,1086
'0:0:5.85,402,1063
'0:0:5.9,408,1036
'0:0:5.95,382,999
'0:0:6.0,359,972
'0:0:6.05,351,944
'0:0:6.1,361,917
'0:0:6.15,368,891
'0:0:6.2,357,872
'0:0:6.25,346,849
'0:0:6.3,343,823
'0:0:6.35,341,792
'0:0:6.4,339,767
'0:0:6.45,371,742
'0:0:6.5,415,721
'0:0:6.55,393,702
'0:0:6.6,360,687
'0:0:6.65,344,670
'0:0:6.7,348,653
'0:0:6.75,358,636
'0:0:6.8,354,622
'0:0:6.85,344,609
'0:0:6.9,341,599
'0:0:6.95,342,587
'0:0:7.0,345,578
'0:0:7.05,346,570
'0:0:7.1,355,561
'0:0:7.15,407,550
'0:0:7.2,415,540
'0:0:7.25,380,533
'0:0:7.3,360,530
'0:0:7.35,351,527
'0:0:7.4,360,520
'0:0:7.45,359,512
'0:0:7.5,354,506
'0:0:7.55,344,502
'0:0:7.6,343,505
'0:0:7.65,344,512
'0:0:7.7,345,515
'0:0:7.75,343,513
'0:0:7.8,356,508
'0:0:7.85,404,500
'0:0:7.9,406,492
'0:0:7.95,374,484
'0:0:8.0,360,477
'0:0:8.05,355,467
'0:0:8.1,361,456
'0:0:8.15,364,446
'0:0:8.2,358,439
'0:0:8.25,351,430
'0:0:8.3,349,424
'0:0:8.35,349,420
'0:0:8.4,352,420
'0:0:8.45,351,422
'0:0:8.5,350,424
'0:0:8.55,378,422
'0:0:8.6,415,417
'0:0:8.65,393,413
'0:0:8.7,366,412
'0:0:8.75,358,413
'0:0:8.8,353,413
'0:0:8.85,355,412
'0:0:8.9,357,409
'0:0:8.95,354,404
'0:0:9.0,348,399
'0:0:9.05,346,395
'0:0:9.1,350,394
'0:0:9.15,350,396
'0:0:9.2,348,399
'0:0:9.25,350,404
'0:0:9.3,380,404
'0:0:9.35,402,402
'0:0:9.4,377,403
'0:0:9.45,364,408
'0:0:9.5,358,416
'0:0:9.55,357,426
'0:0:9.6,356,435
'0:0:9.65,356,442
'0:0:9.7,352,448
'0:0:9.75,351,457
'0:0:9.8,350,468
'0:0:9.85,352,481
'0:0:9.9,353,496
'0:0:9.95,353,514
'0:0:10.0,353,531
'0:0:10.05,387,552
'0:0:10.1,400,580
'0:0:10.15,377,615
'0:0:10.2,363,643
'0:0:10.25,358,668
'0:0:10.3,359,688
'0:0:10.35,362,708
'0:0:10.4,356,726
