,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,364,756
'0:0:0.05,330,753
'0:0:0.1,327,752
'0:0:0.15,332,754
'0:0:0.2,341,757
'0:0:0.25,344,759
'0:0:0.3,343,762
'0:0:0.35,354,761
'0:0:0.4,392,757
'0:0:0.45,399,752
'0:0:0.5,390,748
'0:0:0.55,383,745
'0:0:0.6,380,743
'0:0:0.65,389,741
'0:0:0.7,401,740
'0:0:0.75,387,739
'0:0:0.8,364,737
'0:0:0.85,351,735
'0:0:0.9,348,733
'0:0:0.95,353,732
'0:0:1.0,351,732
'0:0:1.05,350,734
'0:0:1.1,359,737
'0:0:1.15,393,738
'0:0:1.2,407,737
'0:0:1.25,391,735
'0:0:1.3,377,733
'0:0:1.35,363,730
'0:0:1.4,358,730
'0:0:1.45,360,731
'0:0:1.5,357,730
'0:0:1.55,353,729
'0:0:1.6,350,729
'0:0:1.65,349,728
'0:0:1.7,348,726
'0:0:1.75,347,726
'0:0:1.8,347,727
'0:0:1.85,356,731
'0:0:1.9,374,734
'0:0:1.95,407,733
'0:0:2.0,399,730
'0:0:2.05,380,727
'0:0:2.1,370,725
'0:0:2.15,361,723
'0:0:2.2,362,723
'0:0:2.25,363,723
'0:0:2.3,357,722
'0:0:2.35,353,720
'0:0:2.4,353,720
'0:0:2.45,353,719
'0:0:2.5,353,718
'0:0:2.55,354,719
'0:0:2.6,357,720
'0:0:2.65,359,723
'0:0:2.7,386,725
'0:0:2.75,401,724
'0:0:2.8,384,724
'0:0:2.85,378,721
'0:0:2.9,369,717
'0:0:2.95,367,713
'0:0:3.0,363,710
'0:0:3.05,353,705
'0:0:3.1,340,700
'0:0:3.15,340,696
'0:0:3.2,347,698
'0:0:3.25,350,698
'0:0:3.3,353,697
'0:0:3.35,355,699
'0:0:3.4,357,702
'0:0:3.45,372,699
'0:0:3.5,398,696
'0:0:3.55,392,696
'0:0:3.6,374,699
'0:0:3.65,364,706
'0:0:3.7,361,713
'0:0:3.75,362,719
'0:0:3.8,361,723
'0:0:3.85,355,728
'0:0:3.9,347,733
'0:0:3.95,348,739
'0:0:4.0,350,745
'0:0:4.05,350,755
'0:0:4.1,349,764
'0:0:4.15,348,775
'0:0:4.2,364,785
'0:0:4.25,391,794
'0:0:4.3,382,801
'0:0:4.35,366,812
'0:0:4.4,360,823
'0:0:4.45,355,836
'0:0:4.5,358,850
'0:0:4.55,361,868
'0:0:4.6,357,884
'0:0:4.65,351,903
'0:0:4.7,349,921
'0:0:4.75,350,942
'0:0:4.8,353,964
'0:0:4.85,353,987
'0:0:4.9,360,1009
'0:0:4.95,394,1031
'0:0:5.0,406,1051
'0:0:5.05,386,1073
'0:0:5.1,370,1094
'0:0:5.15,359,1118
'0:0:5.2,359,1143
'0:0:5.25,361,1169
'0:0:5.3,356,1190
'0:0:5.35,347,1208
'0:0:5.4,343,1219
'0:0:5.45,348,1228
'0:0:5.5,350,1238
'0:0:5.55,349,1249
'0:0:5.6,352,1261
'0:0:5.65,384,1273
'0:0:5.7,399,1279
'0:0:5.75,382,1284
'0:0:5.8,370,1287
'0:0:5.85,361,1285
'0:0:5.9,357,1280
'0:0:5.95,356,1277
'0:0:6.0,354,1279
'0:0:6.05,349,1283
'0:0:6.1,346,1283
'0:0:6.15,352,1280
'0:0:6.2,354,1280
'0:0:6.25,356,1289
'0:0:6.3,371,1298
'0:0:6.35,394,1306
'0:0:6.4,388,1312
'0:0:6.45,372,1318
'0:0:6.5,360,1321
'0:0:6.55,358,1325
'0:0:6.6,363,1326
'0:0:6.65,359,1318
'0:0:6.7,352,1303
'0:0:6.75,352,1282
'0:0:6.8,356,1260
'0:0:6.85,355,1230
'0:0:6.9,350,1199
'0:0:6.95,359,1162
'0:0:7.0,386,1127
'0:0:7.05,402,1090
'0:0:7.1,387,1058
'0:0:7.15,376,1027
'0:0:7.2,365,1000
'0:0:7.25,362,974
'0:0:7.3,360,955
'0:0:7.35,356,937
'0:0:7.4,351,924
'0:0:7.45,351,909
'0:0:7.5,351,894
'0:0:7.55,354,878
'0:0:7.6,354,866
'0:0:7.65,354,856
'0:0:7.7,373,843
'0:0:7.75,396,828
'0:0:7.8,382,817
'0:0:7.85,370,806
'0:0:7.9,361,801
'0:0:7.95,359,799
'0:0:8.0,358,796
'0:0:8.05,353,791
'0:0:8.1,348,783
'0:0:8.15,347,775
'0:0:8.2,348,767
'0:0:8.25,349,760
'0:0:8.3,351,760
'0:0:8.35,350,760
'0:0:8.4,353,757
'0:0:8.45,381,755
'0:0:8.5,399,752
'0:0:8.55,382,749
'0:0:8.6,372,747
'0:0:8.65,364,744
'0:0:8.7,361,741
'0:0:8.75,358,739
'0:0:8.8,356,738
'0:0:8.85,351,735
'0:0:8.9,345,731
'0:0:8.95,348,728
'0:0:9.0,350,727
'0:0:9.05,349,727
'0:0:9.1,349,728
'0:0:9.15,350,731
'0:0:9.2,368,731
'0:0:9.25,387,727
'0:0:9.3,375,721
'0:0:9.35,364,716
'0:0:9.4,357,714
'0:0:9.45,353,716
'0:0:9.5,354,718
'0:0:9.55,353,720
'0:0:9.6,346,719
'0:0:9.65,342,717
'0:0:9.7,342,716
'0:0:9.75,343,716
'0:0:9.8,343,716
'0:0:9.85,348,715
'0:0:9.9,347,715
'0:0:9.95,358,718
'0:0:10.0,390,717
'0:0:10.05,389,715
'0:0:10.1,371,713
'0:0:10.15,364,711
'0:0:10.2,358,711
'0:0:10.25,359,709
'0:0:10.3,363,708
'0:0:10.35,358,708
