,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,363,437
'0:0:0.05,350,432
'0:0:0.1,351,428
'0:0:0.15,343,430
'0:0:0.2,344,434
'0:0:0.25,343,439
'0:0:0.3,341,445
'0:0:0.35,370,450
'0:0:0.4,410,452
'0:0:0.45,403,452
'0:0:0.5,394,450
'0:0:0.55,375,447
'0:0:0.6,353,443
'0:0:0.65,349,437
'0:0:0.7,346,431
'0:0:0.75,335,426
'0:0:0.8,335,423
'0:0:0.85,374,419
'0:0:0.9,372,416
'0:0:0.95,367,414
'0:0:1.0,411,412
'0:0:1.05,434,407
'0:0:1.1,416,403
'0:0:1.15,404,399
'0:0:1.2,373,396
'0:0:1.25,356,395
'0:0:1.3,356,392
'0:0:1.35,356,388
'0:0:1.4,348,387
'0:0:1.45,348,386
'0:0:1.5,342,387
'0:0:1.55,342,388
'0:0:1.6,342,390
'0:0:1.65,371,392
'0:0:1.7,411,391
'0:0:1.75,395,389
'0:0:1.8,380,387
'0:0:1.85,363,386
'0:0:1.9,351,384
'0:0:1.95,356,382
'0:0:2.0,349,381
'0:0:2.05,345,381
'0:0:2.1,343,381
'0:0:2.15,345,381
'0:0:2.2,340,382
'0:0:2.25,341,384
'0:0:2.3,353,387
'0:0:2.35,402,389
'0:0:2.4,418,388
'0:0:2.45,401,388
'0:0:2.5,391,388
'0:0:2.55,368,388
'0:0:2.6,354,391
'0:0:2.65,355,392
'0:0:2.7,351,390
'0:0:2.75,350,389
'0:0:2.8,344,388
'0:0:2.85,346,389
'0:0:2.9,343,388
'0:0:2.95,346,389
'0:0:3.0,365,390
'0:0:3.05,411,390
'0:0:3.1,407,388
'0:0:3.15,383,387
'0:0:3.2,371,386
'0:0:3.25,354,384
'0:0:3.3,355,383
'0:0:3.35,345,382
'0:0:3.4,341,382
'0:0:3.45,343,382
'0:0:3.5,344,381
'0:0:3.55,345,381
'0:0:3.6,345,382
'0:0:3.65,352,387
'0:0:3.7,392,390
'0:0:3.75,418,393
'0:0:3.8,392,396
'0:0:3.85,371,400
'0:0:3.9,358,406
'0:0:3.95,355,413
'0:0:4.0,365,419
'0:0:4.05,356,427
'0:0:4.1,351,435
'0:0:4.15,347,445
'0:0:4.2,348,455
'0:0:4.25,346,471
'0:0:4.3,353,499
'0:0:4.35,364,536
'0:0:4.4,401,561
'0:0:4.45,406,576
'0:0:4.5,382,588
'0:0:4.55,362,600
'0:0:4.6,357,611
'0:0:4.65,363,621
'0:0:4.7,357,628
'0:0:4.75,351,636
'0:0:4.8,351,646
'0:0:4.85,343,659
'0:0:4.9,345,671
'0:0:4.95,343,683
'0:0:5.0,356,692
'0:0:5.05,406,701
'0:0:5.1,406,709
'0:0:5.15,373,724
'0:0:5.2,363,743
'0:0:5.25,357,759
'0:0:5.3,366,767
'0:0:5.35,361,770
'0:0:5.4,347,770
'0:0:5.45,346,770
'0:0:5.5,346,771
'0:0:5.55,342,774
'0:0:5.6,352,779
'0:0:5.65,383,785
'0:0:5.7,413,787
'0:0:5.75,391,792
'0:0:5.8,373,802
'0:0:5.85,363,810
'0:0:5.9,357,812
'0:0:5.95,360,808
'0:0:6.0,355,804
'0:0:6.05,348,802
'0:0:6.1,345,801
'0:0:6.15,346,804
'0:0:6.2,353,806
'0:0:6.25,367,801
'0:0:6.3,414,791
'0:0:6.35,405,775
'0:0:6.4,375,756
'0:0:6.45,359,735
'0:0:6.5,356,716
'0:0:6.55,360,697
'0:0:6.6,354,682
'0:0:6.65,346,666
'0:0:6.7,342,652
'0:0:6.75,354,636
'0:0:6.8,343,622
'0:0:6.85,338,608
'0:0:6.9,378,592
'0:0:6.95,393,574
'0:0:7.0,358,561
'0:0:7.05,338,551
'0:0:7.1,336,541
'0:0:7.15,345,529
'0:0:7.2,355,518
'0:0:7.25,346,507
'0:0:7.3,341,499
'0:0:7.35,339,490
'0:0:7.4,342,483
'0:0:7.45,343,478
'0:0:7.5,349,471
'0:0:7.55,405,462
'0:0:7.6,415,454
'0:0:7.65,382,449
'0:0:7.7,360,447
'0:0:7.75,345,445
'0:0:7.8,349,441
'0:0:7.85,348,437
'0:0:7.9,345,434
'0:0:7.95,341,433
'0:0:8.0,341,435
'0:0:8.05,344,437
'0:0:8.1,346,437
'0:0:8.15,347,438
'0:0:8.2,410,435
'0:0:8.25,429,429
'0:0:8.3,388,425
'0:0:8.35,358,426
'0:0:8.4,346,426
'0:0:8.45,346,425
'0:0:8.5,344,420
'0:0:8.55,331,412
'0:0:8.6,333,406
'0:0:8.65,333,400
'0:0:8.7,338,396
'0:0:8.75,339,392
'0:0:8.8,339,391
'0:0:8.85,360,389
'0:0:8.9,418,385
'0:0:8.95,410,381
'0:0:9.0,382,379
'0:0:9.05,361,377
'0:0:9.1,350,374
'0:0:9.15,351,370
'0:0:9.2,353,367
'0:0:9.25,350,363
'0:0:9.3,343,360
'0:0:9.35,339,359
'0:0:9.4,339,358
'0:0:9.45,339,358
'0:0:9.5,341,360
'0:0:9.55,367,361
'0:0:9.6,419,359
'0:0:9.65,398,357
'0:0:9.7,367,358
'0:0:9.75,355,361
'0:0:9.8,352,363
'0:0:9.85,359,363
'0:0:9.9,354,362
'0:0:9.95,350,362
'0:0:10.0,346,363
'0:0:10.05,340,366
'0:0:10.1,342,369
'0:0:10.15,341,370
'0:0:10.2,342,372
'0:0:10.25,366,374
'0:0:10.3,419,375
'0:0:10.35,402,375
'0:0:10.4,369,375
'0:0:10.45,355,375
'0:0:10.5,350,375
'0:0:10.55,356,376
