,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,399,752
'0:0:0.05,394,751
'0:0:0.1,403,747
'0:0:0.15,386,744
'0:0:0.2,371,741
'0:0:0.25,375,739
'0:0:0.3,375,738
'0:0:0.35,372,737
'0:0:0.4,382,738
'0:0:0.45,410,738
'0:0:0.5,409,735
'0:0:0.55,382,736
'0:0:0.6,371,738
'0:0:0.65,364,734
'0:0:0.7,360,728
'0:0:0.75,362,722
'0:0:0.8,362,716
'0:0:0.85,356,712
'0:0:0.9,350,709
'0:0:0.95,354,704
'0:0:1.0,359,702
'0:0:1.05,377,699
'0:0:1.1,400,695
'0:0:1.15,389,691
'0:0:1.2,374,688
'0:0:1.25,368,684
'0:0:1.3,370,681
'0:0:1.35,380,678
'0:0:1.4,371,676
'0:0:1.45,360,676
'0:0:1.5,359,674
'0:0:1.55,365,672
'0:0:1.6,367,673
'0:0:1.65,374,675
'0:0:1.7,400,677
'0:0:1.75,417,676
'0:0:1.8,395,675
'0:0:1.85,380,672
'0:0:1.9,372,670
'0:0:1.95,372,669
'0:0:2.0,372,668
'0:0:2.05,365,667
'0:0:2.1,360,667
'0:0:2.15,356,667
'0:0:2.2,350,669
'0:0:2.25,353,671
'0:0:2.3,356,675
'0:0:2.35,379,681
'0:0:2.4,403,684
'0:0:2.45,388,686
'0:0:2.5,374,684
'0:0:2.55,371,680
'0:0:2.6,365,677
'0:0:2.65,364,677
'0:0:2.7,363,680
'0:0:2.75,359,684
'0:0:2.8,358,684
'0:0:2.85,360,684
'0:0:2.9,360,688
'0:0:2.95,360,694
'0:0:3.0,378,699
'0:0:3.05,397,702
'0:0:3.1,382,708
'0:0:3.15,372,716
'0:0:3.2,365,724
'0:0:3.25,359,735
'0:0:3.3,362,747
'0:0:3.35,366,761
'0:0:3.4,358,775
'0:0:3.45,356,794
'0:0:3.5,354,816
'0:0:3.55,353,849
'0:0:3.6,352,884
'0:0:3.65,371,916
'0:0:3.7,382,940
'0:0:3.75,374,967
'0:0:3.8,364,992
'0:0:3.85,359,1018
'0:0:3.9,363,1044
'0:0:3.95,362,1073
'0:0:4.0,354,1101
'0:0:4.05,339,1134
'0:0:4.1,341,1167
'0:0:4.15,355,1204
'0:0:4.2,361,1236
'0:0:4.25,371,1268
'0:0:4.3,391,1294
'0:0:4.35,381,1316
'0:0:4.4,364,1336
'0:0:4.45,355,1364
'0:0:4.5,351,1388
'0:0:4.55,358,1409
'0:0:4.6,357,1423
'0:0:4.65,351,1433
'0:0:4.7,352,1441
'0:0:4.75,347,1452
'0:0:4.8,348,1462
'0:0:4.85,360,1473
'0:0:4.9,388,1482
'0:0:4.95,396,1492
'0:0:5.0,382,1503
'0:0:5.05,368,1514
'0:0:5.1,364,1521
'0:0:5.15,371,1527
'0:0:5.2,371,1525
'0:0:5.25,361,1510
'0:0:5.3,354,1493
'0:0:5.35,350,1468
'0:0:5.4,351,1439
'0:0:5.45,357,1412
'0:0:5.5,381,1389
'0:0:5.55,395,1356
'0:0:5.6,380,1326
'0:0:5.65,366,1297
'0:0:5.7,360,1268
'0:0:5.75,362,1231
'0:0:5.8,362,1195
'0:0:5.85,357,1156
'0:0:5.9,348,1125
'0:0:5.95,345,1096
'0:0:6.0,342,1071
'0:0:6.05,345,1048
'0:0:6.1,363,1024
'0:0:6.15,386,997
'0:0:6.2,386,977
'0:0:6.25,376,957
'0:0:6.3,361,942
'0:0:6.35,358,927
'0:0:6.4,360,915
'0:0:6.45,357,909
'0:0:6.5,353,907
'0:0:6.55,349,904
'0:0:6.6,352,899
'0:0:6.65,355,889
'0:0:6.7,357,876
'0:0:6.75,383,861
'0:0:6.8,384,847
'0:0:6.85,363,835
'0:0:6.9,353,824
'0:0:6.95,356,814
'0:0:7.0,359,805
'0:0:7.05,358,796
'0:0:7.1,354,787
'0:0:7.15,330,778
'0:0:7.2,319,774
'0:0:7.25,328,773
'0:0:7.3,334,771
'0:0:7.35,354,766
'0:0:7.4,384,761
'0:0:7.45,378,757
'0:0:7.5,363,754
'0:0:7.55,363,751
'0:0:7.6,361,750
'0:0:7.65,362,748
'0:0:7.7,358,744
'0:0:7.75,356,741
'0:0:7.8,353,740
'0:0:7.85,358,739
'0:0:7.9,358,739
'0:0:7.95,352,741
'0:0:8.0,359,743
'0:0:8.05,388,742
'0:0:8.1,387,741
'0:0:8.15,366,740
'0:0:8.2,355,739
'0:0:8.25,355,737
'0:0:8.3,358,736
'0:0:8.35,353,734
'0:0:8.4,349,733
'0:0:8.45,346,732
'0:0:8.5,347,731
'0:0:8.55,343,732
'0:0:8.6,346,732
'0:0:8.65,352,735
'0:0:8.7,377,735
'0:0:8.75,390,731
'0:0:8.8,372,729
'0:0:8.85,359,727
'0:0:8.9,354,725
'0:0:8.95,358,722
'0:0:9.0,362,720
'0:0:9.05,356,719
'0:0:9.1,349,718
'0:0:9.15,346,717
'0:0:9.2,349,717
'0:0:9.25,352,718
'0:0:9.3,354,721
'0:0:9.35,376,724
'0:0:9.4,393,724
'0:0:9.45,378,724
'0:0:9.5,363,722
'0:0:9.55,354,720
'0:0:9.6,356,719
'0:0:9.65,360,719
'0:0:9.7,357,718
'0:0:9.75,351,716
'0:0:9.8,348,717
'0:0:9.85,347,720
'0:0:9.9,348,723
'0:0:9.95,350,729
'0:0:10.0,367,733
'0:0:10.05,390,737
'0:0:10.1,380,743
'0:0:10.15,365,748
'0:0:10.2,359,751
'0:0:10.25,360,755
'0:0:10.3,359,760
'0:0:10.35,356,766
