,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,442,642
'0:0:0.05,399,639
'0:0:0.1,363,632
'0:0:0.15,335,625
'0:0:0.2,328,618
'0:0:0.25,328,616
'0:0:0.3,334,614
'0:0:0.35,336,611
'0:0:0.4,337,608
'0:0:0.45,340,606
'0:0:0.5,416,601
'0:0:0.55,464,595
'0:0:0.6,431,590
'0:0:0.65,396,586
'0:0:0.7,369,582
'0:0:0.75,352,579
'0:0:0.8,350,577
'0:0:0.85,347,575
'0:0:0.9,344,572
'0:0:0.95,341,567
'0:0:1.0,340,562
'0:0:1.05,345,558
'0:0:1.1,344,551
'0:0:1.15,339,545
'0:0:1.2,330,541
'0:0:1.25,330,543
'0:0:1.3,407,549
'0:0:1.35,449,549
'0:0:1.4,413,546
'0:0:1.45,351,542
'0:0:1.5,298,538
'0:0:1.55,381,536
'0:0:1.6,386,535
'0:0:1.65,370,535
'0:0:1.7,341,537
'0:0:1.75,297,539
'0:0:1.8,335,539
'0:0:1.85,346,538
'0:0:1.9,343,537
'0:0:1.95,343,537
'0:0:2.0,286,538
'0:0:2.05,332,541
'0:0:2.1,452,542
'0:0:2.15,492,539
'0:0:2.2,443,539
'0:0:2.25,358,537
'0:0:2.3,304,534
'0:0:2.35,324,530
'0:0:2.4,388,527
'0:0:2.45,349,526
'0:0:2.5,365,525
'0:0:2.55,353,523
'0:0:2.6,343,521
'0:0:2.65,334,523
'0:0:2.7,331,526
'0:0:2.75,331,529
'0:0:2.8,328,532
'0:0:2.85,341,534
'0:0:2.9,425,542
'0:0:2.95,481,549
'0:0:3.0,453,554
'0:0:3.05,402,556
'0:0:3.1,364,558
'0:0:3.15,359,561
'0:0:3.2,356,566
'0:0:3.25,348,572
'0:0:3.3,341,574
'0:0:3.35,335,573
'0:0:3.4,341,574
'0:0:3.45,343,577
'0:0:3.5,345,581
'0:0:3.55,340,583
'0:0:3.6,338,587
'0:0:3.65,378,589
'0:0:3.7,441,588
'0:0:3.75,427,586
'0:0:3.8,385,586
'0:0:3.85,358,587
'0:0:3.9,346,591
'0:0:3.95,350,595
'0:0:4.0,350,596
'0:0:4.05,337,596
'0:0:4.1,329,600
'0:0:4.15,332,605
'0:0:4.2,334,610
'0:0:4.25,330,616
'0:0:4.3,334,620
'0:0:4.35,338,625
'0:0:4.4,395,632
'0:0:4.45,461,639
'0:0:4.5,449,650
'0:0:4.55,398,662
'0:0:4.6,366,678
'0:0:4.65,358,690
'0:0:4.7,365,699
'0:0:4.75,357,706
'0:0:4.8,350,717
'0:0:4.85,352,729
'0:0:4.9,352,741
'0:0:4.95,343,753
'0:0:5.0,339,770
'0:0:5.05,349,788
'0:0:5.1,409,806
'0:0:5.15,422,820
'0:0:5.2,389,834
'0:0:5.25,364,850
'0:0:5.3,351,872
'0:0:5.35,360,894
'0:0:5.4,362,915
'0:0:5.45,353,930
'0:0:5.5,347,948
'0:0:5.55,341,967
'0:0:5.6,340,992
'0:0:5.65,344,1014
'0:0:5.7,355,1033
'0:0:5.75,420,1048
'0:0:5.8,466,1061
'0:0:5.85,435,1075
'0:0:5.9,391,1090
'0:0:5.95,365,1103
'0:0:6.0,362,1118
'0:0:6.05,354,1128
'0:0:6.1,346,1133
'0:0:6.15,340,1136
'0:0:6.2,340,1142
'0:0:6.25,337,1143
'0:0:6.3,334,1138
'0:0:6.35,350,1144
'0:0:6.4,411,1158
'0:0:6.45,434,1165
'0:0:6.5,409,1165
'0:0:6.55,372,1163
'0:0:6.6,343,1164
'0:0:6.65,342,1168
'0:0:6.7,352,1170
'0:0:6.75,350,1173
'0:0:6.8,340,1177
'0:0:6.85,335,1185
'0:0:6.9,331,1194
'0:0:6.95,339,1200
'0:0:7.0,342,1210
'0:0:7.05,372,1224
'0:0:7.1,421,1232
'0:0:7.15,406,1229
'0:0:7.2,368,1225
'0:0:7.25,358,1222
'0:0:7.3,351,1218
'0:0:7.35,353,1209
'0:0:7.4,351,1196
'0:0:7.45,342,1187
'0:0:7.5,346,1171
'0:0:7.55,354,1153
'0:0:7.6,347,1129
'0:0:7.65,346,1101
'0:0:7.7,331,1067
'0:0:7.75,332,1038
'0:0:7.8,356,1008
'0:0:7.85,423,974
'0:0:7.9,431,933
'0:0:7.95,389,900
'0:0:8.0,362,869
'0:0:8.05,352,846
'0:0:8.1,356,826
'0:0:8.15,354,809
'0:0:8.2,341,788
'0:0:8.25,332,765
'0:0:8.3,336,740
'0:0:8.35,320,720
'0:0:8.4,317,705
'0:0:8.45,321,695
'0:0:8.5,323,687
'0:0:8.55,328,683
'0:0:8.6,322,681
'0:0:8.65,373,672
'0:0:8.7,427,659
'0:0:8.75,395,650
'0:0:8.8,359,644
'0:0:8.85,341,638
'0:0:8.9,344,630
'0:0:8.95,346,624
'0:0:9.0,342,617
'0:0:9.05,333,616
'0:0:9.1,334,616
'0:0:9.15,330,612
'0:0:9.2,327,604
'0:0:9.25,329,600
'0:0:9.3,330,597
'0:0:9.35,329,594
'0:0:9.4,322,592
'0:0:9.45,344,589
'0:0:9.5,405,583
'0:0:9.55,415,577
'0:0:9.6,390,575
'0:0:9.65,365,574
'0:0:9.7,348,570
'0:0:9.75,340,567
'0:0:9.8,341,566
'0:0:9.85,342,569
'0:0:9.9,342,573
'0:0:9.95,338,576
'0:0:10.0,324,578
'0:0:10.05,320,581
'0:0:10.1,316,579
'0:0:10.15,311,575
'0:0:10.2,307,571
'0:0:10.25,310,569
'0:0:10.3,323,568
'0:0:10.35,392,564
