,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,354,680
'0:0:0.05,345,690
'0:0:0.1,345,700
'0:0:0.15,343,712
'0:0:0.2,344,724
'0:0:0.25,342,731
'0:0:0.3,352,739
'0:0:0.35,418,747
'0:0:0.4,446,755
'0:0:0.45,421,767
'0:0:0.5,399,784
'0:0:0.55,381,797
'0:0:0.6,366,810
'0:0:0.65,365,819
'0:0:0.7,360,830
'0:0:0.75,353,837
'0:0:0.8,355,844
'0:0:0.85,359,854
'0:0:0.9,356,866
'0:0:0.95,369,875
'0:0:1.0,430,886
'0:0:1.05,445,896
'0:0:1.1,413,905
'0:0:1.15,390,914
'0:0:1.2,366,923
'0:0:1.25,353,930
'0:0:1.3,357,951
'0:0:1.35,349,983
'0:0:1.4,340,1010
'0:0:1.45,343,1019
'0:0:1.5,348,1022
'0:0:1.55,351,1029
'0:0:1.6,369,1039
'0:0:1.65,417,1044
'0:0:1.7,409,1044
'0:0:1.75,392,1045
'0:0:1.8,386,1047
'0:0:1.85,373,1050
'0:0:1.9,371,1055
'0:0:1.95,368,1064
'0:0:2.0,351,1081
'0:0:2.05,338,1086
'0:0:2.1,334,1072
'0:0:2.15,339,1054
'0:0:2.2,345,1043
'0:0:2.25,381,1030
'0:0:2.3,427,1005
'0:0:2.35,413,983
'0:0:2.4,388,967
'0:0:2.45,380,950
'0:0:2.5,368,927
'0:0:2.55,366,906
'0:0:2.6,354,883
'0:0:2.65,352,863
'0:0:2.7,349,841
'0:0:2.75,345,820
'0:0:2.8,343,798
'0:0:2.85,343,780
'0:0:2.9,374,759
'0:0:2.95,417,740
'0:0:3.0,401,723
'0:0:3.05,374,707
'0:0:3.1,364,693
'0:0:3.15,362,680
'0:0:3.2,368,663
'0:0:3.25,360,649
'0:0:3.3,354,638
'0:0:3.35,346,629
'0:0:3.4,338,620
'0:0:3.45,339,613
'0:0:3.5,339,606
'0:0:3.55,361,598
'0:0:3.6,413,588
'0:0:3.65,415,580
'0:0:3.7,382,576
'0:0:3.75,365,575
'0:0:3.8,356,574
'0:0:3.85,357,570
'0:0:3.9,361,563
'0:0:3.95,355,560
'0:0:4.0,348,562
'0:0:4.05,345,564
'0:0:4.1,344,567
'0:0:4.15,339,570
'0:0:4.2,343,572
'0:0:4.25,384,569
'0:0:4.3,417,565
'0:0:4.35,390,565
'0:0:4.4,363,568
'0:0:4.45,355,572
'0:0:4.5,352,577
'0:0:4.55,353,579
'0:0:4.6,350,578
'0:0:4.65,347,573
'0:0:4.7,334,567
'0:0:4.75,334,565
'0:0:4.8,337,568
'0:0:4.85,336,570
'0:0:4.9,356,570
'0:0:4.95,405,566
'0:0:5.0,405,560
'0:0:5.05,376,558
'0:0:5.1,354,556
'0:0:5.15,346,554
'0:0:5.2,354,552
'0:0:5.25,355,551
'0:0:5.3,348,551
'0:0:5.35,341,554
'0:0:5.4,332,556
'0:0:5.45,341,557
'0:0:5.5,341,559
'0:0:5.55,357,562
'0:0:5.6,399,564
'0:0:5.65,418,562
'0:0:5.7,391,561
'0:0:5.75,368,562
'0:0:5.8,357,565
'0:0:5.85,362,569
'0:0:5.9,365,570
'0:0:5.95,360,572
'0:0:6.0,349,577
'0:0:6.05,345,584
'0:0:6.1,350,587
'0:0:6.15,358,589
'0:0:6.2,360,593
'0:0:6.25,390,596
'0:0:6.3,408,599
'0:0:6.35,385,603
'0:0:6.4,373,606
'0:0:6.45,371,607
'0:0:6.5,364,608
'0:0:6.55,363,610
'0:0:6.6,366,616
'0:0:6.65,358,623
'0:0:6.7,345,630
'0:0:6.75,337,639
'0:0:6.8,338,648
'0:0:6.85,350,655
'0:0:6.9,385,662
'0:0:6.95,406,668
'0:0:7.0,387,678
'0:0:7.05,361,687
'0:0:7.1,345,697
'0:0:7.15,354,707
'0:0:7.2,362,717
'0:0:7.25,359,725
'0:0:7.3,349,733
'0:0:7.35,340,744
'0:0:7.4,337,760
'0:0:7.45,345,775
'0:0:7.5,367,796
'0:0:7.55,422,819
'0:0:7.6,425,845
'0:0:7.65,392,868
'0:0:7.7,369,889
'0:0:7.75,366,906
'0:0:7.8,363,922
'0:0:7.85,356,937
'0:0:7.9,350,956
'0:0:7.95,346,970
'0:0:8.0,338,988
'0:0:8.05,329,1008
'0:0:8.1,342,1034
'0:0:8.15,385,1054
'0:0:8.2,401,1068
'0:0:8.25,378,1081
'0:0:8.3,366,1098
'0:0:8.35,362,1114
'0:0:8.4,364,1129
'0:0:8.45,366,1140
'0:0:8.5,362,1158
'0:0:8.55,359,1181
'0:0:8.6,359,1208
'0:0:8.65,355,1230
'0:0:8.7,355,1254
'0:0:8.75,388,1275
'0:0:8.8,419,1288
'0:0:8.85,396,1284
'0:0:8.9,373,1270
'0:0:8.95,364,1260
'0:0:9.0,366,1241
'0:0:9.05,367,1210
'0:0:9.1,367,1176
'0:0:9.15,364,1147
'0:0:9.2,357,1113
'0:0:9.25,349,1080
'0:0:9.3,342,1046
'0:0:9.35,358,1013
'0:0:9.4,382,972
'0:0:9.45,383,934
'0:0:9.5,366,905
'0:0:9.55,358,886
'0:0:9.6,362,866
'0:0:9.65,372,845
'0:0:9.7,362,824
'0:0:9.75,344,808
'0:0:9.8,341,796
'0:0:9.85,346,786
'0:0:9.9,344,774
'0:0:9.95,355,763
'0:0:10.0,392,747
'0:0:10.05,402,733
'0:0:10.1,382,722
'0:0:10.15,367,714
'0:0:10.2,360,706
'0:0:10.25,363,696
'0:0:10.3,360,686
'0:0:10.35,360,678
