,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,356,547
'0:0:0.05,337,542
'0:0:0.1,306,537
'0:0:0.15,214,531
'0:0:0.2,230,527
'0:0:0.25,313,525
'0:0:0.3,351,522
'0:0:0.35,365,520
'0:0:0.4,354,518
'0:0:0.45,375,516
'0:0:0.5,405,514
'0:0:0.55,431,514
'0:0:0.6,448,514
'0:0:0.65,470,518
'0:0:0.7,484,527
'0:0:0.75,464,533
'0:0:0.8,469,533
'0:0:0.85,460,526
'0:0:0.9,444,515
'0:0:0.95,424,505
'0:0:1.0,414,496
'0:0:1.05,421,490
'0:0:1.1,438,486
'0:0:1.15,441,483
'0:0:1.2,452,478
'0:0:1.25,437,472
'0:0:1.3,409,466
'0:0:1.35,390,463
'0:0:1.4,375,461
'0:0:1.45,374,461
'0:0:1.5,368,462
'0:0:1.55,361,461
'0:0:1.6,359,459
'0:0:1.65,360,457
'0:0:1.7,361,456
'0:0:1.75,360,456
'0:0:1.8,357,456
'0:0:1.85,354,457
'0:0:1.9,375,457
'0:0:1.95,387,455
'0:0:2.0,374,452
'0:0:2.05,368,451
'0:0:2.1,361,450
'0:0:2.15,354,450
'0:0:2.2,353,450
'0:0:2.25,351,450
'0:0:2.3,352,448
'0:0:2.35,356,446
'0:0:2.4,359,446
'0:0:2.45,362,446
'0:0:2.5,362,447
'0:0:2.55,365,448
'0:0:2.6,366,451
'0:0:2.65,384,452
'0:0:2.7,388,451
'0:0:2.75,378,451
'0:0:2.8,374,452
'0:0:2.85,365,452
'0:0:2.9,363,453
'0:0:2.95,364,454
'0:0:3.0,364,455
'0:0:3.05,362,455
'0:0:3.1,360,456
'0:0:3.15,360,456
'0:0:3.2,359,455
'0:0:3.25,358,456
'0:0:3.3,361,459
'0:0:3.35,368,464
'0:0:3.4,383,469
'0:0:3.45,378,473
'0:0:3.5,368,480
'0:0:3.55,366,488
'0:0:3.6,363,496
'0:0:3.65,368,505
'0:0:3.7,369,516
'0:0:3.75,365,527
'0:0:3.8,363,540
'0:0:3.85,363,552
'0:0:3.9,369,566
'0:0:3.95,377,581
'0:0:4.0,376,597
'0:0:4.05,372,613
'0:0:4.1,380,628
'0:0:4.15,379,641
'0:0:4.2,366,658
'0:0:4.25,363,675
'0:0:4.3,363,694
'0:0:4.35,370,712
'0:0:4.4,370,732
'0:0:4.45,369,750
'0:0:4.5,367,772
'0:0:4.55,366,794
'0:0:4.6,366,817
'0:0:4.65,365,838
'0:0:4.7,365,860
'0:0:4.75,373,880
'0:0:4.8,384,897
'0:0:4.85,377,911
'0:0:4.9,372,926
'0:0:4.95,366,940
'0:0:5.0,367,956
'0:0:5.05,367,966
'0:0:5.1,366,967
'0:0:5.15,363,969
'0:0:5.2,361,978
'0:0:5.25,357,988
'0:0:5.3,354,998
'0:0:5.35,352,1009
'0:0:5.4,361,1026
'0:0:5.45,375,1043
'0:0:5.5,369,1063
'0:0:5.55,362,1082
'0:0:5.6,359,1101
'0:0:5.65,360,1118
'0:0:5.7,366,1130
'0:0:5.75,363,1135
'0:0:5.8,361,1146
'0:0:5.85,362,1161
'0:0:5.9,361,1171
'0:0:5.95,360,1174
'0:0:6.0,365,1184
'0:0:6.05,380,1195
'0:0:6.1,381,1201
'0:0:6.15,372,1206
'0:0:6.2,368,1215
'0:0:6.25,361,1222
'0:0:6.3,366,1227
'0:0:6.35,365,1227
'0:0:6.4,356,1225
'0:0:6.45,358,1223
'0:0:6.5,362,1213
'0:0:6.55,363,1196
'0:0:6.6,361,1172
'0:0:6.65,367,1145
'0:0:6.7,381,1111
'0:0:6.75,377,1077
'0:0:6.8,366,1045
'0:0:6.85,361,1029
'0:0:6.9,362,1022
'0:0:6.95,362,1008
'0:0:7.0,361,983
'0:0:7.05,359,957
'0:0:7.1,359,927
'0:0:7.15,362,897
'0:0:7.2,361,874
'0:0:7.25,363,868
'0:0:7.3,369,863
'0:0:7.35,384,841
'0:0:7.4,378,809
'0:0:7.45,371,784
'0:0:7.5,366,763
'0:0:7.55,361,746
'0:0:7.6,363,729
'0:0:7.65,361,715
'0:0:7.7,358,698
'0:0:7.75,357,684
'0:0:7.8,358,674
'0:0:7.85,357,667
'0:0:7.9,356,661
'0:0:7.95,357,657
'0:0:8.0,367,647
'0:0:8.05,384,636
'0:0:8.1,376,624
'0:0:8.15,368,617
'0:0:8.2,363,611
'0:0:8.25,360,604
'0:0:8.3,363,595
'0:0:8.35,360,586
'0:0:8.4,355,575
'0:0:8.45,357,567
'0:0:8.5,361,563
'0:0:8.55,362,562
'0:0:8.6,358,559
'0:0:8.65,356,555
'0:0:8.7,357,550
'0:0:8.75,379,544
'0:0:8.8,378,539
'0:0:8.85,369,535
'0:0:8.9,363,534
'0:0:8.95,359,534
'0:0:9.0,361,532
'0:0:9.05,362,528
'0:0:9.1,356,522
'0:0:9.15,356,517
'0:0:9.2,357,514
'0:0:9.25,357,512
'0:0:9.3,360,509
'0:0:9.35,356,505
'0:0:9.4,354,502
'0:0:9.45,374,498
'0:0:9.5,388,493
'0:0:9.55,379,489
'0:0:9.6,372,488
'0:0:9.65,365,488
'0:0:9.7,361,488
'0:0:9.75,363,486
'0:0:9.8,360,483
'0:0:9.85,357,480
'0:0:9.9,356,477
'0:0:9.95,358,477
'0:0:10.0,360,477
'0:0:10.05,361,477
'0:0:10.1,361,476
'0:0:10.15,362,479
'0:0:10.2,383,478
'0:0:10.25,394,475
'0:0:10.3,383,475
'0:0:10.35,375,476
'0:0:10.4,366,477
