,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,498,753
'0:0:0.05,497,746
'0:0:0.1,491,741
'0:0:0.15,468,739
'0:0:0.2,414,737
'0:0:0.25,373,735
'0:0:0.3,368,736
'0:0:0.35,360,738
'0:0:0.4,343,738
'0:0:0.45,344,736
'0:0:0.5,344,736
'0:0:0.55,336,739
'0:0:0.6,331,739
'0:0:0.65,338,735
'0:0:0.7,378,731
'0:0:0.75,428,728
'0:0:0.8,414,723
'0:0:0.85,397,717
'0:0:0.9,390,715
'0:0:0.95,381,714
'0:0:1.0,372,714
'0:0:1.05,357,710
'0:0:1.1,350,706
'0:0:1.15,342,703
'0:0:1.2,340,702
'0:0:1.25,340,702
'0:0:1.3,347,701
'0:0:1.35,390,702
'0:0:1.4,401,702
'0:0:1.45,425,701
'0:0:1.5,416,699
'0:0:1.55,401,696
'0:0:1.6,398,694
'0:0:1.65,387,691
'0:0:1.7,395,690
'0:0:1.75,364,689
'0:0:1.8,349,688
'0:0:1.85,348,688
'0:0:1.9,348,687
'0:0:1.95,341,687
'0:0:2.0,325,688
'0:0:2.05,331,688
'0:0:2.1,343,691
'0:0:2.15,402,692
'0:0:2.2,426,690
'0:0:2.25,398,688
'0:0:2.3,385,687
'0:0:2.35,365,684
'0:0:2.4,365,682
'0:0:2.45,362,682
'0:0:2.5,340,682
'0:0:2.55,320,685
'0:0:2.6,322,687
'0:0:2.65,327,688
'0:0:2.7,335,688
'0:0:2.75,346,690
'0:0:2.8,357,695
'0:0:2.85,404,702
'0:0:2.9,399,705
'0:0:2.95,368,707
'0:0:3.0,371,706
'0:0:3.05,360,706
'0:0:3.1,353,705
'0:0:3.15,337,702
'0:0:3.2,339,697
'0:0:3.25,357,693
'0:0:3.3,353,695
'0:0:3.35,342,701
'0:0:3.4,332,710
'0:0:3.45,325,720
'0:0:3.5,334,729
'0:0:3.55,392,738
'0:0:3.6,427,745
'0:0:3.65,397,753
'0:0:3.7,374,761
'0:0:3.75,358,769
'0:0:3.8,357,777
'0:0:3.85,364,783
'0:0:3.9,356,792
'0:0:3.95,345,809
'0:0:4.0,341,824
'0:0:4.05,341,838
'0:0:4.1,346,852
'0:0:4.15,346,867
'0:0:4.2,376,884
'0:0:4.25,441,907
'0:0:4.3,432,929
'0:0:4.35,397,951
'0:0:4.4,377,968
'0:0:4.45,364,987
'0:0:4.5,368,1009
'0:0:4.55,363,1039
'0:0:4.6,347,1073
'0:0:4.65,340,1107
'0:0:4.7,339,1135
'0:0:4.75,340,1165
'0:0:4.8,343,1191
'0:0:4.85,369,1218
'0:0:4.9,420,1242
'0:0:4.95,416,1263
'0:0:5.0,385,1281
'0:0:5.05,363,1299
'0:0:5.1,351,1313
'0:0:5.15,362,1327
'0:0:5.2,364,1339
'0:0:5.25,354,1351
'0:0:5.3,346,1361
'0:0:5.35,343,1365
'0:0:5.4,345,1365
'0:0:5.45,344,1372
'0:0:5.5,377,1385
'0:0:5.55,425,1403
'0:0:5.6,410,1420
'0:0:5.65,382,1438
'0:0:5.7,365,1459
'0:0:5.75,364,1487
'0:0:5.8,371,1511
'0:0:5.85,359,1519
'0:0:5.9,351,1515
'0:0:5.95,347,1511
'0:0:6.0,345,1501
'0:0:6.05,345,1481
'0:0:6.1,356,1460
'0:0:6.15,404,1425
'0:0:6.2,415,1382
'0:0:6.25,389,1337
'0:0:6.3,372,1298
'0:0:6.35,355,1250
'0:0:6.4,361,1206
'0:0:6.45,358,1165
'0:0:6.5,345,1128
'0:0:6.55,337,1088
'0:0:6.6,340,1053
'0:0:6.65,340,1022
'0:0:6.7,344,999
'0:0:6.75,369,973
'0:0:6.8,416,949
'0:0:6.85,409,927
'0:0:6.9,387,911
'0:0:6.95,366,891
'0:0:7.0,354,871
'0:0:7.05,374,851
'0:0:7.1,372,833
'0:0:7.15,337,817
'0:0:7.2,345,804
'0:0:7.25,343,793
'0:0:7.3,341,783
'0:0:7.35,334,771
'0:0:7.4,390,760
'0:0:7.45,444,746
'0:0:7.5,406,736
'0:0:7.55,369,726
'0:0:7.6,372,718
'0:0:7.65,381,712
'0:0:7.7,360,705
'0:0:7.75,342,698
'0:0:7.8,349,692
'0:0:7.85,359,687
'0:0:7.9,359,683
'0:0:7.95,353,678
'0:0:8.0,353,674
'0:0:8.05,371,669
'0:0:8.1,417,662
'0:0:8.15,406,654
'0:0:8.2,372,651
'0:0:8.25,364,650
'0:0:8.3,354,648
'0:0:8.35,354,644
'0:0:8.4,328,637
'0:0:8.45,281,629
'0:0:8.5,325,624
'0:0:8.55,349,622
'0:0:8.6,331,622
'0:0:8.65,349,622
'0:0:8.7,345,623
'0:0:8.75,398,624
'0:0:8.8,440,622
'0:0:8.85,422,620
'0:0:8.9,394,617
'0:0:8.95,368,615
'0:0:9.0,360,613
'0:0:9.05,348,612
'0:0:9.1,336,611
'0:0:9.15,362,612
'0:0:9.2,384,611
'0:0:9.25,362,608
'0:0:9.3,344,607
'0:0:9.35,345,608
'0:0:9.4,367,610
'0:0:9.45,414,611
'0:0:9.5,426,609
'0:0:9.55,390,608
'0:0:9.6,387,607
'0:0:9.65,399,607
'0:0:9.7,384,607
'0:0:9.75,384,609
'0:0:9.8,379,612
'0:0:9.85,376,613
'0:0:9.9,360,616
'0:0:9.95,348,621
'0:0:10.0,341,629
'0:0:10.05,350,639
'0:0:10.1,374,650
'0:0:10.15,414,661
'0:0:10.2,440,669
'0:0:10.25,385,679
'0:0:10.3,368,690
'0:0:10.35,367,701
