,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,362,571
'0:0:0.05,337,568
'0:0:0.1,337,565
'0:0:0.15,355,562
'0:0:0.2,360,561
'0:0:0.25,355,560
'0:0:0.3,349,558
'0:0:0.35,346,558
'0:0:0.4,364,560
'0:0:0.45,369,561
'0:0:0.5,388,563
'0:0:0.55,427,564
'0:0:0.6,410,563
'0:0:0.65,391,561
'0:0:0.7,383,559
'0:0:0.75,375,558
'0:0:0.8,376,559
'0:0:0.85,374,562
'0:0:0.9,358,563
'0:0:0.95,353,562
'0:0:1.0,363,560
'0:0:1.05,361,559
'0:0:1.1,362,559
'0:0:1.15,347,562
'0:0:1.2,343,566
'0:0:1.25,375,571
'0:0:1.3,443,573
'0:0:1.35,453,573
'0:0:1.4,419,574
'0:0:1.45,403,573
'0:0:1.5,387,572
'0:0:1.55,377,572
'0:0:1.6,364,574
'0:0:1.65,356,575
'0:0:1.7,357,578
'0:0:1.75,361,583
'0:0:1.8,351,588
'0:0:1.85,345,592
'0:0:1.9,343,596
'0:0:1.95,342,600
'0:0:2.0,381,604
'0:0:2.05,440,607
'0:0:2.1,435,611
'0:0:2.15,393,616
'0:0:2.2,377,622
'0:0:2.25,374,625
'0:0:2.3,376,626
'0:0:2.35,368,628
'0:0:2.4,355,630
'0:0:2.45,346,633
'0:0:2.5,345,637
'0:0:2.55,345,643
'0:0:2.6,342,650
'0:0:2.65,341,658
'0:0:2.7,357,665
'0:0:2.75,405,672
'0:0:2.8,415,679
'0:0:2.85,384,686
'0:0:2.9,365,693
'0:0:2.95,360,700
'0:0:3.0,363,707
'0:0:3.05,356,714
'0:0:3.1,349,721
'0:0:3.15,348,729
'0:0:3.2,346,737
'0:0:3.25,342,745
'0:0:3.3,343,753
'0:0:3.35,348,762
'0:0:3.4,363,770
'0:0:3.45,406,776
'0:0:3.5,401,783
'0:0:3.55,375,789
'0:0:3.6,365,796
'0:0:3.65,362,805
'0:0:3.7,364,815
'0:0:3.75,365,826
'0:0:3.8,355,838
'0:0:3.85,347,854
'0:0:3.9,342,867
'0:0:3.95,344,880
'0:0:4.0,346,891
'0:0:4.05,344,903
'0:0:4.1,381,914
'0:0:4.15,412,927
'0:0:4.2,395,937
'0:0:4.25,370,947
'0:0:4.3,359,956
'0:0:4.35,359,969
'0:0:4.4,366,981
'0:0:4.45,353,995
'0:0:4.5,347,1012
'0:0:4.55,347,1037
'0:0:4.6,352,1066
'0:0:4.65,355,1085
'0:0:4.7,352,1095
'0:0:4.75,374,1104
'0:0:4.8,420,1110
'0:0:4.85,424,1116
'0:0:4.9,397,1120
'0:0:4.95,377,1130
'0:0:5.0,372,1153
'0:0:5.05,374,1190
'0:0:5.1,363,1204
'0:0:5.15,353,1203
'0:0:5.2,361,1211
'0:0:5.25,359,1221
'0:0:5.3,345,1226
'0:0:5.35,343,1233
'0:0:5.4,373,1238
'0:0:5.45,411,1239
'0:0:5.5,405,1235
'0:0:5.55,384,1219
'0:0:5.6,374,1189
'0:0:5.65,367,1148
'0:0:5.7,368,1107
'0:0:5.75,356,1065
'0:0:5.8,346,1030
'0:0:5.85,340,991
'0:0:5.9,337,954
'0:0:5.95,333,919
'0:0:6.0,344,892
'0:0:6.05,366,866
'0:0:6.1,399,842
'0:0:6.15,394,820
'0:0:6.2,380,803
'0:0:6.25,373,788
'0:0:6.3,358,775
'0:0:6.35,352,762
'0:0:6.4,355,752
'0:0:6.45,350,739
'0:0:6.5,344,726
'0:0:6.55,334,713
'0:0:6.6,327,703
'0:0:6.65,323,696
'0:0:6.7,339,690
'0:0:6.75,383,680
'0:0:6.8,393,667
'0:0:6.85,382,653
'0:0:6.9,375,648
'0:0:6.95,368,647
'0:0:7.0,354,640
'0:0:7.05,360,630
'0:0:7.1,360,623
'0:0:7.15,348,616
'0:0:7.2,353,610
'0:0:7.25,339,602
'0:0:7.3,331,596
'0:0:7.35,319,592
'0:0:7.4,331,591
'0:0:7.45,345,591
'0:0:7.5,390,587
'0:0:7.55,404,579
'0:0:7.6,378,574
'0:0:7.65,365,571
'0:0:7.7,359,569
'0:0:7.75,352,566
'0:0:7.8,349,562
'0:0:7.85,343,559
'0:0:7.9,337,557
'0:0:7.95,336,556
'0:0:8.0,342,554
'0:0:8.05,345,552
'0:0:8.1,348,550
'0:0:8.15,352,550
'0:0:8.2,375,550
'0:0:8.25,398,549
'0:0:8.3,387,549
'0:0:8.35,375,550
'0:0:8.4,346,550
'0:0:8.45,343,549
'0:0:8.5,361,547
'0:0:8.55,351,545
'0:0:8.6,340,545
'0:0:8.65,337,542
'0:0:8.7,337,540
'0:0:8.75,343,542
'0:0:8.8,337,545
'0:0:8.85,340,549
'0:0:8.9,370,550
'0:0:8.95,406,550
'0:0:9.0,395,550
'0:0:9.05,373,553
'0:0:9.1,353,556
'0:0:9.15,347,559
'0:0:9.2,352,561
'0:0:9.25,354,563
'0:0:9.3,351,563
'0:0:9.35,355,565
'0:0:9.4,350,567
'0:0:9.45,345,566
'0:0:9.5,345,567
'0:0:9.55,339,571
'0:0:9.6,344,574
'0:0:9.65,371,577
'0:0:9.7,393,577
'0:0:9.75,389,577
'0:0:9.8,372,580
'0:0:9.85,361,583
'0:0:9.9,357,586
'0:0:9.95,354,592
'0:0:10.0,358,598
'0:0:10.05,350,604
'0:0:10.1,346,610
'0:0:10.15,345,617
'0:0:10.2,349,626
'0:0:10.25,348,636
'0:0:10.3,347,644
'0:0:10.35,375,652
'0:0:10.4,403,660
'0:0:10.45,380,670
