,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,397,544
'0:0:0.05,377,542
'0:0:0.1,374,542
'0:0:0.15,394,540
'0:0:0.2,423,537
'0:0:0.25,406,536
'0:0:0.3,385,533
'0:0:0.35,370,528
'0:0:0.4,358,525
'0:0:0.45,357,521
'0:0:0.5,360,520
'0:0:0.55,360,521
'0:0:0.6,362,523
'0:0:0.65,365,525
'0:0:0.7,370,525
'0:0:0.75,367,524
'0:0:0.8,377,526
'0:0:0.85,418,527
'0:0:0.9,425,527
'0:0:0.95,406,525
'0:0:1.0,392,524
'0:0:1.05,379,522
'0:0:1.1,374,521
'0:0:1.15,377,520
'0:0:1.2,369,520
'0:0:1.25,364,520
'0:0:1.3,361,521
'0:0:1.35,359,521
'0:0:1.4,356,523
'0:0:1.45,367,526
'0:0:1.5,406,525
'0:0:1.55,421,521
'0:0:1.6,399,520
'0:0:1.65,385,520
'0:0:1.7,372,520
'0:0:1.75,364,519
'0:0:1.8,361,519
'0:0:1.85,357,520
'0:0:1.9,355,520
'0:0:1.95,355,521
'0:0:2.0,352,527
'0:0:2.05,354,543
'0:0:2.1,360,562
'0:0:2.15,397,579
'0:0:2.2,409,591
'0:0:2.25,396,611
'0:0:2.3,381,642
'0:0:2.35,372,681
'0:0:2.4,367,711
'0:0:2.45,378,734
'0:0:2.5,365,747
'0:0:2.55,354,760
'0:0:2.6,350,773
'0:0:2.65,353,789
'0:0:2.7,351,804
'0:0:2.75,356,818
'0:0:2.8,389,829
'0:0:2.85,408,837
'0:0:2.9,391,842
'0:0:2.95,377,847
'0:0:3.0,363,855
'0:0:3.05,364,867
'0:0:3.1,371,881
'0:0:3.15,370,893
'0:0:3.2,360,899
'0:0:3.25,354,905
'0:0:3.3,352,911
'0:0:3.35,357,919
'0:0:3.4,367,926
'0:0:3.45,396,933
'0:0:3.5,399,941
'0:0:3.55,381,948
'0:0:3.6,373,954
'0:0:3.65,373,962
'0:0:3.7,381,971
'0:0:3.75,379,979
'0:0:3.8,366,990
'0:0:3.85,356,1006
'0:0:3.9,340,1023
'0:0:3.95,320,1044
'0:0:4.0,347,1064
'0:0:4.05,397,1085
'0:0:4.1,420,1100
'0:0:4.15,403,1116
'0:0:4.2,383,1127
'0:0:4.25,334,1135
'0:0:4.3,333,1141
'0:0:4.35,380,1149
'0:0:4.4,381,1164
'0:0:4.45,373,1182
'0:0:4.5,366,1194
'0:0:4.55,361,1204
'0:0:4.6,325,1217
'0:0:4.65,350,1229
'0:0:4.7,421,1235
'0:0:4.75,414,1238
'0:0:4.8,390,1237
'0:0:4.85,372,1239
'0:0:4.9,349,1237
'0:0:4.95,329,1222
'0:0:5.0,353,1203
'0:0:5.05,378,1177
'0:0:5.1,368,1150
'0:0:5.15,360,1116
'0:0:5.2,355,1085
'0:0:5.25,334,1055
'0:0:5.3,358,1030
'0:0:5.35,402,999
'0:0:5.4,403,969
'0:0:5.45,381,940
'0:0:5.5,365,915
'0:0:5.55,366,886
'0:0:5.6,363,859
'0:0:5.65,356,836
'0:0:5.7,332,816
'0:0:5.75,315,792
'0:0:5.8,346,771
'0:0:5.85,367,752
'0:0:5.9,377,737
'0:0:5.95,401,723
'0:0:6.0,387,712
'0:0:6.05,369,699
'0:0:6.1,355,687
'0:0:6.15,335,673
'0:0:6.2,319,660
'0:0:6.25,347,649
'0:0:6.3,372,641
'0:0:6.35,364,632
'0:0:6.4,354,622
'0:0:6.45,350,610
'0:0:6.5,346,602
'0:0:6.55,355,594
'0:0:6.6,376,585
'0:0:6.65,356,575
'0:0:6.7,358,570
'0:0:6.75,381,566
'0:0:6.8,369,561
'0:0:6.85,364,553
'0:0:6.9,359,547
'0:0:6.95,356,542
'0:0:7.0,350,538
'0:0:7.05,346,535
'0:0:7.1,311,535
'0:0:7.15,318,538
'0:0:7.2,363,539
'0:0:7.25,376,536
'0:0:7.3,399,531
'0:0:7.35,398,527
'0:0:7.4,375,524
'0:0:7.45,359,525
'0:0:7.5,347,526
'0:0:7.55,311,525
'0:0:7.6,319,521
'0:0:7.65,367,515
'0:0:7.7,366,509
'0:0:7.75,360,504
'0:0:7.8,353,499
'0:0:7.85,349,496
'0:0:7.9,349,495
'0:0:7.95,352,495
'0:0:8.0,343,493
'0:0:8.05,369,490
'0:0:8.1,398,488
'0:0:8.15,386,486
'0:0:8.2,369,487
'0:0:8.25,363,490
'0:0:8.3,362,490
'0:0:8.35,358,489
'0:0:8.4,351,486
'0:0:8.45,347,485
'0:0:8.5,341,487
'0:0:8.55,342,489
'0:0:8.6,314,490
'0:0:8.65,317,490
'0:0:8.7,367,491
'0:0:8.75,406,490
'0:0:8.8,414,489
'0:0:8.85,388,492
'0:0:8.9,370,494
'0:0:8.95,361,495
'0:0:9.0,360,498
'0:0:9.05,361,504
'0:0:9.1,359,510
'0:0:9.15,354,516
'0:0:9.2,321,523
'0:0:9.25,315,531
'0:0:9.3,356,538
'0:0:9.35,371,547
'0:0:9.4,366,556
'0:0:9.45,372,567
'0:0:9.5,399,579
'0:0:9.55,398,591
'0:0:9.6,377,601
'0:0:9.65,363,612
'0:0:9.7,358,622
'0:0:9.75,359,635
'0:0:9.8,361,650
'0:0:9.85,359,671
'0:0:9.9,354,692
'0:0:9.95,350,711
'0:0:10.0,347,725
'0:0:10.05,349,739
'0:0:10.1,350,753
'0:0:10.15,366,767
'0:0:10.2,394,776
'0:0:10.25,390,785
'0:0:10.3,372,793
'0:0:10.35,360,802
'0:0:10.4,356,810
