Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
97676	-720	-640	15584	-43.920	-39.040	950.624	-432	
256941	-752	-624	15536	-45.872	-38.064	947.696	-384	
416206	-720	-576	15568	-43.920	-35.136	949.648	-368	
575472	-752	-656	15600	-45.872	-40.016	951.600	-176	
734737	-784	-576	15552	-47.824	-35.136	948.672	-496	
893995	-784	-608	15600	-47.824	-37.088	951.600	-1008	
1053255	-720	-544	15536	-43.920	-33.184	947.696	-256	
1212512	-752	-544	15584	-45.872	-33.184	950.624	-432	
1371778	-768	-608	15536	-46.848	-37.088	947.696	-352	
1531039	-800	-576	15536	-48.800	-35.136	947.696	-368	
1690300	-752	-544	15584	-45.872	-33.184	950.624	-400	
1849562	-752	-592	15600	-45.872	-36.112	951.600	-448	
2008822	-752	-592	15584	-45.872	-36.112	950.624	-288	
2168087	-784	-560	15536	-47.824	-34.160	947.696	-768	
2327352	-752	-544	15600	-45.872	-33.184	951.600	-896	
2486612	-848	-576	15600	-51.728	-35.136	951.600	-16	
2645864	-800	-576	15552	-48.800	-35.136	948.672	-416	
2805115	-816	-560	15568	-49.776	-34.160	949.648	-320	
2964375	-736	-576	15536	-44.896	-35.136	947.696	-240	
3123627	-800	-592	15584	-48.800	-36.112	950.624	-416	
3282886	-832	-624	15584	-50.752	-38.064	950.624	-464	
3442141	-736	-640	15520	-44.896	-39.040	946.720	-304	
3601394	-752	-560	15536	-45.872	-34.160	947.696	-672	
3760647	-736	-544	15584	-44.896	-33.184	950.624	-816	
3919906	-816	-592	15504	-49.776	-36.112	945.744	-144	
4079165	-784	-576	15520	-47.824	-35.136	946.720	-416	
4238424	-816	-576	15616	-49.776	-35.136	952.576	-320	
4397685	-816	-528	15616	-49.776	-32.208	952.576	-96	
4556949	-816	-576	15584	-49.776	-35.136	950.624	-448	
4716211	-816	-592	15568	-49.776	-36.112	949.648	-448	
4875466	-768	-592	15600	-46.848	-36.112	951.600	-320	
5034713	-768	-576	15536	-46.848	-35.136	947.696	-640	
5193962	-784	-608	15584	-47.824	-37.088	950.624	-752	
5353211	-752	-576	15584	-45.872	-35.136	950.624	-208	
5512470	-832	-592	15568	-50.752	-36.112	949.648	-448	
5671720	-784	-608	15568	-47.824	-37.088	949.648	-352	
5830972	-768	-544	15520	-46.848	-33.184	946.720	-80	
5990226	-800	-608	15536	-48.800	-37.088	947.696	-400	
6149474	-784	-560	15536	-47.824	-34.160	947.696	-480	
6308727	-784	-576	15552	-47.824	-35.136	948.672	-320	
6467988	-800	-576	15520	-48.800	-35.136	946.720	-592	
6627250	-816	-624	15584	-49.776	-38.064	950.624	-832	
6786512	-848	-592	15584	-51.728	-36.112	950.624	-240	
6945775	-800	-576	15584	-48.800	-35.136	950.624	-400	
7105034	-816	-560	15600	-49.776	-34.160	951.600	-336	
7264292	-768	-560	15568	-46.848	-34.160	949.648	-48	
7423545	-800	-576	15616	-48.800	-35.136	952.576	-400	
7582806	-800	-544	15616	-48.800	-33.184	952.576	-432	
7742063	-768	-592	15616	-46.848	-36.112	952.576	-336	
7901318	-816	-624	15584	-49.776	-38.064	950.624	-560	
8060581	-832	-640	15600	-50.752	-39.040	951.600	-720	
8219840	-752	-576	15584	-45.872	-35.136	950.624	-256	
8379106	-640	-544	15456	-39.040	-33.184	942.816	-384	
8538370	-752	-576	15616	-45.872	-35.136	952.576	-336	
8697628	-832	-512	15600	-50.752	-31.232	951.600	-32	
8856883	-848	-608	15616	-51.728	-37.088	952.576	-416	
9016140	-784	-576	15536	-47.824	-35.136	947.696	-416	
9175402	-768	-560	15552	-46.848	-34.160	948.672	-336	
9334668	-768	-624	15536	-46.848	-38.064	947.696	-576	
9493937	-800	-528	15584	-48.800	-32.208	950.624	-736	
9653204	-800	-544	15536	-48.800	-33.184	947.696	-224	
9812470	-720	-560	15520	-43.920	-34.160	946.720	-416	
9971732	-800	-608	15552	-48.800	-37.088	948.672	-336	
10130993	-768	-560	15536	-46.848	-34.160	947.696	-64	
10290254	-736	-592	15616	-44.896	-36.112	952.576	-384	
10449516	-736	-576	15520	-44.896	-35.136	946.720	-448	
10608773	-768	-624	15600	-46.848	-38.064	951.600	-352	
10768030	-784	-560	15600	-47.824	-34.160	951.600	-544	
10927291	-768	-592	15600	-46.848	-36.112	951.600	-816	
11086553	-784	-608	15536	-47.824	-37.088	947.696	-272	
11245813	-768	-560	15568	-46.848	-34.160	949.648	-432	
11405079	-752	-576	15616	-45.872	-35.136	952.576	-352	
11564340	-752	-576	15536	-45.872	-35.136	947.696	-48	
11723604	-800	-592	15536	-48.800	-36.112	947.696	-400	
11882872	-816	-544	15536	-49.776	-33.184	947.696	-432	
12042136	-752	-576	15552	-45.872	-35.136	948.672	-336	
12201384	-704	-592	15552	-42.944	-36.112	948.672	-480	
12360640	-752	-592	15584	-45.872	-36.112	950.624	-768	
12519896	-736	-576	15584	-44.896	-35.136	950.624	-256	
12679160	-784	-544	15600	-47.824	-33.184	951.600	-448	
12838422	-784	-608	15600	-47.824	-37.088	951.600	-368	
12997679	-736	-576	15568	-44.896	-35.136	949.648	-64	
13156941	-800	-592	15568	-48.800	-36.112	949.648	-384	
13316197	-800	-560	15536	-48.800	-34.160	947.696	-464	
13475454	-768	-576	15584	-46.848	-35.136	950.624	-352	
13634707	-784	-560	15536	-47.824	-34.160	947.696	-480	
13793961	-800	-544	15520	-48.800	-33.184	946.720	-784	
13953207	-768	-560	15616	-46.848	-34.160	952.576	-256	
14112453	-800	-576	15552	-48.800	-35.136	948.672	-464	
14271710	-752	-608	15552	-45.872	-37.088	948.672	-352	
14430966	-800	-576	15584	-48.800	-35.136	950.624	-144	
14590222	-768	-576	15568	-46.848	-35.136	949.648	-384	
14749481	-768	-592	15584	-46.848	-36.112	950.624	-432	
14908736	-816	-592	15584	-49.776	-36.112	950.624	-352	
15067996	-800	-592	15568	-48.800	-36.112	949.648	-480	
15227256	-768	-656	15600	-46.848	-40.016	951.600	-752	
15386515	-752	-576	15568	-45.872	-35.136	949.648	-256	
15545772	-704	-608	15600	-42.944	-37.088	951.600	-448	
15705031	-768	-640	15568	-46.848	-39.040	949.648	-368	
15864296	-784	-592	15552	-47.824	-36.112	948.672	-160	
16023550	-800	-576	15632	-48.800	-35.136	953.552	-320	
16182808	-704	-592	15584	-42.944	-36.112	950.624	-448	
16342064	-752	-608	15568	-45.872	-37.088	949.648	-400	
16501319	-752	-576	15584	-45.872	-35.136	950.624	-448	
16660571	-768	-592	15600	-46.848	-36.112	951.600	-656	
16819828	-832	-592	15536	-50.752	-36.112	947.696	-304	
16979083	-736	-592	15504	-44.896	-36.112	945.744	-416	
17138341	-736	-592	15584	-44.896	-36.112	950.624	-384	
17297600	-800	-560	15584	-48.800	-34.160	950.624	-208	
17456861	-752	-624	15584	-45.872	-38.064	950.624	-160	
17616118	-768	-592	15568	-46.848	-36.112	949.648	-432	
17775375	-752	-640	15616	-45.872	-39.040	952.576	-336	
17934632	-720	-496	15552	-43.920	-30.256	948.672	-400	
18093885	-832	-592	15648	-50.752	-36.112	954.528	-576	
18253142	-688	-576	15488	-41.968	-35.136	944.768	-320	
18412405	-720	-592	15536	-43.920	-36.112	947.696	-416	
18571662	-768	-560	15584	-46.848	-34.160	950.624	-384	
18730919	-752	-560	15536	-45.872	-34.160	947.696	-192	
18890179	-704	-576	15520	-42.944	-35.136	946.720	-112	
19049436	-736	-624	15536	-44.896	-38.064	947.696	-416	
19208685	-832	-592	15648	-50.752	-36.112	954.528	-352	
19367940	-768	-624	15536	-46.848	-38.064	947.696	-384	
19527202	-736	-608	15488	-44.896	-37.088	944.768	-496	
19686459	-752	-608	15536	-45.872	-37.088	947.696	-320	
19845711	-720	-560	15536	-43.920	-34.160	947.696	-416	
20004958	-784	-592	15584	-47.824	-36.112	950.624	-368	
20164208	-816	-624	15504	-49.776	-38.064	945.744	-240	
20323460	-768	-608	15616	-46.848	-37.088	952.576	-144	
