Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
52658	-416	-528	15408	-25.376	-32.208	939.888	-288	
211924	-560	-544	15440	-34.160	-33.184	941.840	-416	
371183	-688	-528	15520	-41.968	-32.208	946.720	-848	
530444	-608	-624	15472	-37.088	-38.064	943.792	-368	
689710	-736	-592	15584	-44.896	-36.112	950.624	-400	
848974	-832	-576	15616	-50.752	-35.136	952.576	-336	
1008238	-752	-544	15584	-45.872	-33.184	950.624	-368	
1167501	-832	-560	15616	-50.752	-34.160	952.576	-368	
1326769	-736	-560	15488	-44.896	-34.160	944.768	-400	
1486037	-816	-560	15584	-49.776	-34.160	950.624	-288	
1645303	-768	-544	15600	-46.848	-33.184	951.600	-544	
1804566	-752	-624	15600	-45.872	-38.064	951.600	-816	
1963828	-800	-560	15520	-48.800	-34.160	946.720	-352	
2123094	-832	-560	15584	-50.752	-34.160	950.624	-400	
2282356	-848	-576	15520	-51.728	-35.136	946.720	-368	
2441621	-816	-528	15568	-49.776	-32.208	949.648	-80	
2600892	-752	-640	15616	-45.872	-39.040	952.576	-240	
2760164	-768	-608	15520	-46.848	-37.088	946.720	-448	
2919431	-784	-576	15600	-47.824	-35.136	951.600	-352	
3078705	-784	-544	15584	-47.824	-33.184	950.624	-640	
3237978	-768	-592	15536	-46.848	-36.112	947.696	-592	
3397246	-816	-624	15584	-49.776	-38.064	950.624	-352	
3556519	-784	-528	15584	-47.824	-32.208	950.624	-400	
3715783	-800	-560	15632	-48.800	-34.160	953.552	-384	
3875048	-736	-544	15536	-44.896	-33.184	947.696	-144	
4034310	-784	-608	15552	-47.824	-37.088	948.672	-176	
4193567	-800	-528	15600	-48.800	-32.208	951.600	-416	
4352837	-816	-608	15568	-49.776	-37.088	949.648	-336	
4512101	-704	-608	15520	-42.944	-37.088	946.720	-464	
4671351	-768	-608	15536	-46.848	-37.088	947.696	-464	
4830607	-768	-592	15600	-46.848	-36.112	951.600	-304	
4989863	-784	-560	15584	-47.824	-34.160	950.624	-448	
