Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
3471	96	-304	16992	5.856	-18.544	1036.512	32	
8459	64	-256	17024	3.904	-15.616	1038.464	-16	
13444	96	-304	17008	5.856	-18.544	1037.488	-16	
18432	112	-320	17056	6.832	-19.520	1040.416	16	
23418	80	-320	17024	4.880	-19.520	1038.464	-48	
28406	128	-240	17008	7.808	-14.640	1037.488	-48	
33390	112	-320	17024	6.832	-19.520	1038.464	0	
38378	32	-256	16976	1.952	-15.616	1035.536	-128	
43364	16	-256	16976	0.976	-15.616	1035.536	-16	
48350	80	-320	17072	4.880	-19.520	1041.392	288	
53336	80	-304	17104	4.880	-18.544	1043.344	32	
58321	80	-288	17008	4.880	-17.568	1037.488	-48	
63314	96	-304	16960	5.856	-18.544	1034.560	-16	
68295	128	-320	16960	7.808	-19.520	1034.560	32	
73282	80	-304	16992	4.880	-18.544	1036.512	-64	
78268	112	-256	17056	6.832	-15.616	1040.416	-48	
83254	144	-256	17120	8.784	-15.616	1044.320	32	
88240	176	-336	17056	10.736	-20.496	1040.416	-112	
93226	64	-256	16976	3.904	-15.616	1035.536	-16	
98212	112	-304	16944	6.832	-18.544	1033.584	352	
103199	128	-288	16928	7.808	-17.568	1032.608	32	
108185	128	-256	16960	7.808	-15.616	1034.560	-32	
113172	48	-368	16992	2.928	-22.448	1036.512	-32	
118158	128	-384	17120	7.808	-23.424	1044.320	0	
123144	144	-256	17120	8.784	-15.616	1044.320	-160	
128130	96	-320	17072	5.856	-19.520	1041.392	-48	
133116	160	-368	17104	9.760	-22.448	1043.344	16	
138103	96	-352	16960	5.856	-21.472	1034.560	-16	
143089	128	-320	16960	7.808	-19.520	1034.560	0	
148074	112	-352	16960	6.832	-21.472	1034.560	240	
153059	144	-400	16992	8.784	-24.400	1036.512	48	
158044	64	-320	16960	3.904	-19.520	1034.560	16	
163027	64	-368	16944	3.904	-22.448	1033.584	-48	
168014	96	-368	17024	5.856	-22.448	1038.464	0	
173000	112	-352	16960	6.832	-21.472	1034.560	-208	
177986	96	-224	17008	5.856	-13.664	1037.488	-80	
182971	96	-336	17056	5.856	-20.496	1040.416	16	
187957	144	-384	17088	8.784	-23.424	1042.368	-16	
192942	96	-256	17056	5.856	-15.616	1040.416	0	
197927	128	-320	17088	7.808	-19.520	1042.368	128	
202914	144	-256	17008	8.784	-15.616	1037.488	16	
207900	48	-304	16944	2.928	-18.544	1033.584	-16	
212886	128	-256	16960	7.808	-15.616	1034.560	-32	
217873	48	-288	17072	2.928	-17.568	1041.392	0	
222858	96	-288	17008	5.856	-17.568	1037.488	-224	
227842	64	-224	16960	3.904	-13.664	1034.560	-32	
232828	112	-288	17072	6.832	-17.568	1041.392	64	
237814	144	-256	17040	8.784	-15.616	1039.440	16	
242801	128	-224	17024	7.808	-13.664	1038.464	64	
247786	96	-256	17024	5.856	-15.616	1038.464	16	
252772	144	-352	17008	8.784	-21.472	1037.488	16	
257756	128	-256	17024	7.808	-15.616	1038.464	16	
262741	112	-288	17024	6.832	-17.568	1038.464	-16	
267727	96	-336	16992	5.856	-20.496	1036.512	0	
272713	80	-288	17040	4.880	-17.568	1039.440	-144	
277698	112	-336	16960	6.832	-20.496	1034.560	-48	
282684	112	-304	17024	6.832	-18.544	1038.464	48	
287667	144	-320	17024	8.784	-19.520	1038.464	48	
292654	144	-368	16992	8.784	-22.448	1036.512	64	
297640	112	-320	17008	6.832	-19.520	1037.488	16	
302626	144	-304	17040	8.784	-18.544	1039.440	16	
307611	128	-336	17024	7.808	-20.496	1038.464	16	
312597	80	-256	16944	4.880	-15.616	1033.584	0	
317583	112	-288	17056	6.832	-17.568	1040.416	32	
322568	80	-368	16944	4.880	-22.448	1033.584	-96	
327556	96	-256	16944	5.856	-15.616	1033.584	-32	
332543	112	-384	17008	6.832	-23.424	1037.488	96	
337530	96	-288	17008	5.856	-17.568	1037.488	32	
342516	80	-240	16976	4.880	-14.640	1035.536	144	
347501	144	-288	16960	8.784	-17.568	1034.560	80	
352487	80	-304	16992	4.880	-18.544	1036.512	16	
357473	128	-304	16928	7.808	-18.544	1032.608	0	
362459	144	-256	17024	8.784	-15.616	1038.464	16	
367445	144	-288	17072	8.784	-17.568	1041.392	32	
372431	112	-256	16944	6.832	-15.616	1033.584	-112	
377417	96	-256	16960	5.856	-15.616	1034.560	-32	
382402	112	-320	16992	6.832	-19.520	1036.512	80	
387387	48	-352	16960	2.928	-21.472	1034.560	48	
392373	112	-224	16960	6.832	-13.664	1034.560	144	
397358	112	-288	17008	6.832	-17.568	1037.488	16	
402343	96	-320	17040	5.856	-19.520	1039.440	32	
407329	96	-288	16976	5.856	-17.568	1035.536	-16	
412315	144	-256	16992	8.784	-15.616	1036.512	16	
417301	128	-304	17024	7.808	-18.544	1038.464	48	
422287	112	-272	16960	6.832	-16.592	1034.560	-96	
427273	80	-256	16992	4.880	-15.616	1036.512	0	
432259	144	-304	17024	8.784	-18.544	1038.464	96	
437245	96	-320	17024	5.856	-19.520	1038.464	64	
442231	112	-304	16960	6.832	-18.544	1034.560	160	
447217	96	-256	17008	5.856	-15.616	1037.488	32	
452203	112	-288	16992	6.832	-17.568	1036.512	0	
457190	128	-304	16960	7.808	-18.544	1034.560	32	
462176	112	-304	16960	6.832	-18.544	1034.560	16	
467161	144	-304	17024	8.784	-18.544	1038.464	64	
472148	112	-320	17056	6.832	-19.520	1040.416	-80	
477134	48	-368	16960	2.928	-22.448	1034.560	-48	
482120	144	-320	17024	8.784	-19.520	1038.464	160	
487108	112	-272	16992	6.832	-16.592	1036.512	48	
492093	80	-256	16960	4.880	-15.616	1034.560	112	
497079	80	-320	16992	4.880	-19.520	1036.512	48	
502064	176	-368	17056	10.736	-22.448	1040.416	16	
507050	96	-320	17008	5.856	-19.520	1037.488	-16	
512034	160	-304	16992	9.760	-18.544	1036.512	16	
517022	176	-304	17056	10.736	-18.544	1040.416	0	
522010	96	-352	17008	5.856	-21.472	1037.488	-128	
526996	96	-288	16960	5.856	-17.568	1034.560	16	
531983	128	-320	17008	7.808	-19.520	1037.488	176	
536969	64	-368	17056	3.904	-22.448	1040.416	16	
541955	160	-336	16960	9.760	-20.496	1034.560	96	
546939	112	-256	16960	6.832	-15.616	1034.560	-16	
551927	96	-288	17056	5.856	-17.568	1040.416	16	
556914	112	-256	16976	6.832	-15.616	1035.536	0	
561899	144	-272	17008	8.784	-16.592	1037.488	-32	
566886	128	-384	17120	7.808	-23.424	1044.320	0	
571872	96	-256	16976	5.856	-15.616	1035.536	-112	
576857	112	-256	16928	6.832	-15.616	1032.608	0	
581843	96	-256	17024	5.856	-15.616	1038.464	160	
586830	112	-256	16992	6.832	-15.616	1036.512	64	
591817	96	-240	16960	5.856	-14.640	1034.560	16	
596802	144	-304	17024	8.784	-18.544	1038.464	-16	
601788	96	-304	16992	5.856	-18.544	1036.512	32	
606774	96	-320	16992	5.856	-19.520	1036.512	-32	
611759	112	-320	16960	6.832	-19.520	1034.560	-32	
616745	160	-336	17072	9.760	-20.496	1041.392	32	
621731	80	-256	16992	4.880	-15.616	1036.512	-128	
626714	128	-304	16960	7.808	-18.544	1034.560	16	
631702	112	-304	17024	6.832	-18.544	1038.464	96	
636688	144	-304	16992	8.784	-18.544	1036.512	48	
641673	112	-304	16992	6.832	-18.544	1036.512	16	
646659	128	-256	16992	7.808	-15.616	1036.512	-16	
651645	128	-272	17008	7.808	-16.592	1037.488	32	
656631	160	-256	17008	9.760	-15.616	1037.488	-16	
661617	112	-256	16976	6.832	-15.616	1035.536	-16	
666602	112	-304	17024	6.832	-18.544	1038.464	80	
671587	112	-288	17008	6.832	-17.568	1037.488	-96	
676573	96	-288	16944	5.856	-17.568	1033.584	-16	
681560	112	-336	16992	6.832	-20.496	1036.512	128	
686547	128	-320	17040	7.808	-19.520	1039.440	32	
691533	112	-288	16928	6.832	-17.568	1032.608	0	
696519	112	-304	16976	6.832	-18.544	1035.536	-48	
701505	128	-336	16992	7.808	-20.496	1036.512	64	
706490	96	-320	16960	5.856	-19.520	1034.560	-16	
711478	128	-272	16992	7.808	-16.592	1036.512	0	
716464	160	-336	17008	9.760	-20.496	1037.488	80	
721450	96	-256	17008	5.856	-15.616	1037.488	0	
726436	112	-320	16992	6.832	-19.520	1036.512	0	
731422	128	-288	17008	7.808	-17.568	1037.488	64	
736408	112	-336	17008	6.832	-20.496	1037.488	48	
741393	112	-256	16960	6.832	-15.616	1034.560	-16	
746379	144	-256	17056	8.784	-15.616	1040.416	-32	
751365	128	-288	17040	7.808	-17.568	1039.440	16	
756351	112	-320	16992	6.832	-19.520	1036.512	-48	
761336	128	-256	16960	7.808	-15.616	1034.560	-16	
766323	64	-304	17072	3.904	-18.544	1041.392	48	
771308	64	-320	17008	3.904	-19.520	1037.488	0	
776295	112	-256	16976	6.832	-15.616	1035.536	48	
781281	64	-256	16992	3.904	-15.616	1036.512	80	
786267	96	-320	17024	5.856	-19.520	1038.464	64	
791252	128	-336	16976	7.808	-20.496	1035.536	32	
796238	160	-256	16960	9.760	-15.616	1034.560	16	
801224	112	-352	17056	6.832	-21.472	1040.416	48	
806209	96	-320	16992	5.856	-19.520	1036.512	-64	
811195	80	-256	16992	4.880	-15.616	1036.512	-48	
816180	128	-288	16960	7.808	-17.568	1034.560	64	
821166	128	-256	17008	7.808	-15.616	1037.488	48	
826152	176	-304	17008	10.736	-18.544	1037.488	96	
831136	144	-256	17040	8.784	-15.616	1039.440	112	
836122	112	-320	17072	6.832	-19.520	1041.392	16	
841109	112	-288	16992	6.832	-17.568	1036.512	16	
846095	112	-256	17024	6.832	-15.616	1038.464	16	
851081	112	-320	17040	6.832	-19.520	1039.440	48	
856066	128	-304	16896	7.808	-18.544	1030.656	-32	
861051	112	-352	16960	6.832	-21.472	1034.560	-32	
866036	144	-304	17008	8.784	-18.544	1037.488	96	
871022	96	-336	16992	5.856	-20.496	1036.512	96	
876007	80	-288	16960	4.880	-17.568	1034.560	96	
880994	64	-304	17008	3.904	-18.544	1037.488	48	
885978	144	-304	17024	8.784	-18.544	1038.464	64	
890966	160	-288	16976	9.760	-17.568	1035.536	32	
895951	80	-288	17008	4.880	-17.568	1037.488	16	
900938	64	-336	17008	3.904	-20.496	1037.488	48	
905925	80	-288	17008	4.880	-17.568	1037.488	-64	
910910	112	-272	16992	6.832	-16.592	1036.512	-16	
915896	192	-304	17008	11.712	-18.544	1037.488	80	
920881	112	-256	17008	6.832	-15.616	1037.488	80	
