Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
3628	96	-256	16992	5.856	-15.616	1036.512	192	
8616	80	-256	16960	4.880	-15.616	1034.560	512	
13603	96	-240	17056	5.856	-14.640	1040.416	160	
18588	144	-240	17072	8.784	-14.640	1041.392	288	
23575	128	-256	17120	7.808	-15.616	1044.320	-1216	
28563	96	-176	17040	5.856	-10.736	1039.440	112	
33551	80	-192	17056	4.880	-11.712	1040.416	176	
38537	144	-208	17024	8.784	-12.688	1038.464	192	
43524	144	-192	17008	8.784	-11.712	1037.488	16	
48514	80	-224	17024	4.880	-13.664	1038.464	208	
53500	128	-224	16960	7.808	-13.664	1034.560	240	
58488	64	-224	17040	3.904	-13.664	1039.440	528	
63475	48	-208	17072	2.928	-12.688	1041.392	112	
68463	80	-208	16944	4.880	-12.688	1033.584	224	
73450	64	-224	17024	3.904	-13.664	1038.464	-176	
78437	48	-192	16992	2.928	-11.712	1036.512	112	
83422	32	-208	16976	1.952	-12.688	1035.536	208	
88409	96	-192	17056	5.856	-11.712	1040.416	192	
93396	16	-224	17008	0.976	-13.664	1037.488	64	
98384	64	-240	16992	3.904	-14.640	1036.512	208	
103371	128	-256	17056	7.808	-15.616	1040.416	272	
108359	16	-240	17024	0.976	-14.640	1038.464	672	
113347	80	-224	16960	4.880	-13.664	1034.560	176	
118334	64	-240	16992	3.904	-14.640	1036.512	224	
123322	64	-256	17008	3.904	-15.616	1037.488	-16	
128311	80	-256	17008	4.880	-15.616	1037.488	144	
133298	96	-256	17072	5.856	-15.616	1041.392	224	
138285	112	-256	17072	6.832	-15.616	1041.392	208	
143272	48	-208	17056	2.928	-12.688	1040.416	112	
148258	112	-288	17024	6.832	-17.568	1038.464	224	
153246	80	-256	16976	4.880	-15.616	1035.536	240	
158233	80	-224	17008	4.880	-13.664	1037.488	720	
163222	80	-192	17024	4.880	-11.712	1038.464	160	
168209	112	-288	17168	6.832	-17.568	1047.248	208	
173196	112	-176	16976	6.832	-10.736	1035.536	0	
178183	96	-208	16928	5.856	-12.688	1032.608	176	
183169	48	-208	17056	2.928	-12.688	1040.416	288	
188154	128	-256	17072	7.808	-15.616	1041.392	192	
193142	128	-240	17056	7.808	-14.640	1040.416	160	
198129	80	-256	17056	4.880	-15.616	1040.416	224	
203118	80	-240	17072	4.880	-14.640	1041.392	272	
208105	144	-176	17072	8.784	-10.736	1041.392	768	
213092	64	-240	17008	3.904	-14.640	1037.488	176	
218079	80	-272	17056	4.880	-16.592	1040.416	160	
223066	80	-288	17008	4.880	-17.568	1037.488	16	
228054	64	-208	16960	3.904	-12.688	1034.560	176	
233041	80	-208	17040	4.880	-12.688	1039.440	304	
238028	80	-304	17056	4.880	-18.544	1040.416	192	
243014	48	-176	17008	2.928	-10.736	1037.488	240	
248003	128	-224	17056	7.808	-13.664	1040.416	224	
252990	80	-240	17056	4.880	-14.640	1040.416	256	
257978	80	-240	16992	4.880	-14.640	1036.512	848	
262966	80	-224	16992	4.880	-13.664	1036.512	224	
267954	64	-288	17040	3.904	-17.568	1039.440	160	
272941	96	-256	16992	5.856	-15.616	1036.512	-16	
277928	32	-256	17024	1.952	-15.616	1038.464	272	
282916	64	-256	17008	3.904	-15.616	1037.488	432	
287903	80	-192	16992	4.880	-11.712	1036.512	192	
292889	32	-256	17024	1.952	-15.616	1038.464	272	
297876	48	-288	17024	2.928	-17.568	1038.464	240	
302863	64	-256	17056	3.904	-15.616	1040.416	272	
307849	64	-192	17024	3.904	-11.712	1038.464	768	
312836	128	-224	17008	7.808	-13.664	1037.488	192	
317824	112	-224	17120	6.832	-13.664	1044.320	112	
322812	64	-224	17056	3.904	-13.664	1040.416	48	
327799	112	-176	17056	6.832	-10.736	1040.416	272	
332786	112	-240	16992	6.832	-14.640	1036.512	432	
337773	112	-256	17024	6.832	-15.616	1038.464	176	
342759	64	-224	16976	3.904	-13.664	1035.536	448	
347745	112	-224	17024	6.832	-13.664	1038.464	256	
352734	48	-240	17072	2.928	-14.640	1041.392	320	
357721	96	-256	16976	5.856	-15.616	1035.536	688	
362708	96	-224	16992	5.856	-13.664	1036.512	176	
367696	96	-224	17072	5.856	-13.664	1041.392	80	
372683	112	-176	17024	6.832	-10.736	1038.464	128	
377671	64	-240	16976	3.904	-14.640	1035.536	240	
382657	64	-208	17056	3.904	-12.688	1040.416	528	
387645	112	-256	17056	6.832	-15.616	1040.416	144	
