Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
4021	1024	-48	16960	62.464	-2.928	1034.560	-592	
9005	1056	16	16992	64.416	0.976	1036.512	-624	
13991	928	-48	16992	56.608	-2.928	1036.512	-608	
18977	960	16	17008	58.560	0.976	1037.488	-592	
23963	1024	0	16960	62.464	0.000	1034.560	-592	
28950	944	-64	16960	57.584	-3.904	1034.560	-608	
33936	944	-64	16960	57.584	-3.904	1034.560	-624	
38923	992	48	16992	60.512	2.928	1036.512	-608	
43907	960	32	16976	58.560	1.952	1035.536	-624	
48894	960	-16	16928	58.560	-0.976	1032.608	-576	
53882	992	0	16928	60.512	0.000	1032.608	-592	
58867	992	-16	16960	60.512	-0.976	1034.560	-608	
63852	928	-32	16992	56.608	-1.952	1036.512	-608	
68838	992	-32	17008	60.512	-1.952	1037.488	-624	
73823	928	64	17008	56.608	3.904	1037.488	-592	
78809	1024	16	16960	62.464	0.976	1034.560	-592	
83795	1008	-32	16960	61.488	-1.952	1034.560	-576	
88782	944	-16	16944	57.584	-0.976	1033.584	-608	
93768	1024	-96	16960	62.464	-5.856	1034.560	-608	
98754	976	0	17008	59.536	0.000	1037.488	-640	
103739	992	112	17056	60.512	6.832	1040.416	-608	
108728	1088	-80	16800	66.368	-4.880	1024.800	-624	
113713	672	-48	16992	40.992	-2.928	1036.512	-624	
118699	672	-256	17168	40.992	-15.616	1047.248	-592	
123684	1376	400	16400	83.936	24.400	1000.400	-576	
128671	992	96	17248	60.512	5.856	1052.128	-560	
133657	464	-640	16944	28.304	-39.040	1033.584	-544	
138643	1488	368	17120	90.768	22.448	1044.320	-608	
143629	1104	-80	16880	67.344	-4.880	1029.680	-592	
148617	768	-32	17152	46.848	-1.952	1046.272	-592	
153603	1008	48	16896	61.488	2.928	1030.656	-608	
158590	944	-16	17056	57.584	-0.976	1040.416	-608	
163576	976	-32	16992	59.536	-1.952	1036.512	-608	
168562	976	48	16832	59.536	2.928	1026.752	-608	
173551	960	-48	16928	58.560	-2.928	1032.608	-592	
178536	864	-80	16944	52.704	-4.880	1033.584	-592	
183523	1024	128	16928	62.464	7.808	1032.608	-608	
188510	928	-64	17024	56.608	-3.904	1038.464	-592	
193497	912	-32	17040	55.632	-1.952	1039.440	-624	
198483	1072	64	16992	65.392	3.904	1036.512	-592	
203469	1040	-32	17152	63.440	-1.952	1046.272	-592	
208455	1056	-112	16752	64.416	-6.832	1021.872	-608	
213441	624	32	17200	38.064	1.952	1049.200	-592	
218426	832	-192	16944	50.752	-11.712	1033.584	-640	
223412	1440	480	16624	87.840	29.280	1014.064	-592	
228399	720	-224	17152	43.920	-13.664	1046.272	-624	
